RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
433,15,316,374,335.2,17.3,,114,HendDa00
434,15,262,396,353.3,34.5,153.0,150,NailJa00
436,15,301,375,339.3,23.4,,116,JohnTy02
437,15,299,379,337.5,24.8,22.0,151,WickDo00
439,15,304,395,360.0,25.4,-29.0,152,GoodMa00
441,15,247,396,358.6,42.5,103.0,153,JoneVe00
442,15,279,396,354.6,26.6,48.0,154,JohnBr23
443,15,311,397,362.3,26.8,,46,HuntTy01
444,15,318,366,335.7,15.0,,118,WillDa10
445,15,259,371,337.2,28.1,,119,HarrKe01
447,15,305,390,356.7,25.0,59.0,57,AkinJo00
448,15,270,378,328.1,41.0,-21.0,155,IosiAn00
449,15,312,388,353.6,27.2,,120,RiveRo01
450,15,285,396,363.1,29.6,42.0,156,MillSc01
451,15,317,396,365.9,21.3,132.0,157,SmitTr03
453,15,305,394,368.3,25.5,13.0,58,ParkCo02
454,15,320,384,357.9,20.1,95.0,47,WillMa12
455,15,249,397,355.2,40.1,44.0,48,ZappBa00
457,15,330,394,370.6,20.0,-35.0,59,WrigBr01
458,15,305,394,353.3,27.7,17.0,60,RuckJe00
459,15,317,389,353.8,20.2,-82.0,61,OlivJo00
461,15,290,393,351.8,36.9,,122,DemeEm00
462,15,283,388,352.2,36.0,,123,MitcKe01
464,15,311,393,353.4,27.7,10.0,124,BrooCh00
465,15,291,394,349.5,28.6,-178.0,62,GrahJi00
466,15,306,393,362.9,21.9,,125,BoonMi00
467,15,338,391,366.6,17.2,-77.0,63,HendPe01
468,15,301,393,358.4,28.5,,126,BoldBr00
470,15,323,385,355.3,22.7,101.0,64,TremTo00
471,15,304,385,344.9,25.6,-22.0,49,DaltAn00
472,15,328,384,364.3,17.8,42.0,160,TuckTr00
473,15,315,395,368.3,20.4,6.0,161,EzukEr00
474,15,286,395,355.3,32.4,,162,JarrRa00
475,15,301,390,355.8,27.6,-102.0,163,St.BEq00
476,15,294,397,363.4,29.2,-50.0,50,StidJa00
477,15,325,376,355.9,17.4,-25.0,65,StraBr00
478,15,305,397,352.0,30.3,,51,MillDa02
479,15,289,380,345.6,27.3,-125.0,52,WilsZa00
482,15,326,392,355.5,19.9,,127,McFaAn00
483,15,311,378,341.8,27.3,71.0,165,EskrDW00
484,15,316,374,352.1,18.3,,128,OgunDa00
485,15,303,341,318.0,14.9,-38.0,129,DotsEl00
486,15,316,364,336.4,20.7,-23.0,130,IngoAl01
487,15,317,391,354.4,23.8,97.0,166,GuytJa01
491,15,285,395,360.0,38.7,54.0,169,PoweBr00
492,16,337,363,356.0,8.8,,132,WilsEm00
493,16,238,313,275.5,37.5,,133,BawdNi00
495,16,296,365,337.8,27.3,,135,SermTr00
496,16,280,392,338.3,40.2,-65.0,136,RicaPa00
497,16,329,389,350.8,24.6,,66,QuitTe00
498,16,330,390,364.3,18.6,28.0,170,DaviDe02
499,16,302,390,360.0,32.9,10.0,171,PrinBy00
500,16,325,389,365.9,21.1,-144.0,53,MariMa01
501,16,208,395,325.3,83.5,,172,MoorDa03
503,16,309,396,355.6,32.0,-30.0,174,CracRi00
504,16,334,397,368.9,19.7,,54,HoyeBr00
505,16,313,342,331.0,12.8,47.0,55,WentCa00
506,16,338,392,370.0,18.5,,137,ClemCo00
507,16,296,327,311.5,15.5,-63.0,56,ThomDo02
508,16,324,373,341.0,22.6,-63.0,67,HiggEl00
510,16,276,387,343.3,48.3,-140.0,57,TrubMi00
513,16,333,395,368.4,23.9,-60.0,175,McClRa00
514,16,319,330,324.5,5.5,,69,KiefKo00
516,16,290,384,350.3,42.8,-159.0,176,BellRo01
517,16,286,369,327.5,41.5,,177,KirkKe00
518,16,333,390,363.0,24.5,,178,CageLa01
519,16,303,392,363.3,35.5,,139,BrigGa00
520,16,335,381,352.3,20.4,53.0,71,KolaCh00
521,16,306,384,353.0,33.8,,179,SmitIh00
522,16,315,350,332.5,17.5,-26.0,180,GreeAn00
523,16,337,364,354.7,12.5,-119.0,140,HamxC.00
524,16,326,344,335.0,9.0,-59.0,72,HopkBr01
525,16,328,345,336.5,8.5,-211.0,181,BoboJa00
526,16,350,375,358.3,11.8,-37.0,182,HeatMa00
529,16,353,391,376.4,12.7,17.0,74,ThomIa00
530,16,311,379,345.0,34.0,,183,SimsSt00
531,16,342,384,364.0,17.2,-1.0,75,MitcJa00
532,16,335,374,354.5,19.5,,76,DurhPa00
534,16,346,389,370.3,18.0,-67.0,77,BateJo00
535,16,354,391,378.7,17.4,-53.0,78,DeguJo00
536,16,359,382,370.5,11.5,-29.0,142,JohnJa12
538,16,369,377,373.0,4.0,,185,ReagJa00
539,16,379,390,382.7,5.2,-55.0,186,BrooJa03
542,16,381,394,390.0,5.3,,80,WhylJo01
544,16,391,394,392.0,1.4,30.0,82,WescTr00
545,16,390,395,392.5,2.5,,188,JoneTi00
