RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
580,15,398,625,522.7,94.0,-120.0,199,HeatMa00
584,15,379,498,438.5,59.5,171.0,160,EvanDa02
587,15,328,592,460.0,132.0,178.0,162,VaugKe00
588,15,408,514,461.0,53.0,-165.0,97,HendPe01
592,15,420,538,479.0,59.0,222.0,165,HolaGe00
593,15,373,586,479.5,106.5,253.0,166,WashCa00
596,15,447,520,483.5,36.5,49.0,98,KolaCh00
597,15,338,630,484.0,146.0,87.0,205,JohnBr23
598,15,389,582,485.5,96.5,,168,JoneRo01
599,15,308,668,488.0,180.0,147.0,60,HuntTy01
600,15,348,637,492.5,144.5,,206,JoneMa02
602,15,425,568,496.5,71.5,75.0,99,StolJa00
604,15,392,604,498.0,106.0,263.0,101,VannNi00
607,15,397,609,503.0,106.0,331.0,208,ShavTy00
609,15,311,703,507.0,196.0,-167.0,62,ThomSk00
610,15,337,677,507.0,170.0,-226.0,63,BageTy00
611,15,324,693,508.5,184.5,-127.0,64,WillMa12
614,15,491,532,511.5,20.5,-87.0,106,LongHu00
616,15,468,560,514.0,46.0,138.0,107,DeguJo00
618,15,370,660,515.0,145.0,-260.0,66,LancTr00
624,15,444,594,519.0,75.0,-105.0,113,FiskTu00
625,15,410,629,519.5,109.5,136.0,170,WardJo00
626,15,347,695,521.0,174.0,-230.0,67,MiltJo00
628,15,450,596,523.0,73.0,,115,SwaiGe00
629,15,482,564,523.0,41.0,156.0,116,MorrQu00
630,15,347,702,524.5,177.5,-270.0,68,RushCo00
631,15,458,593,525.5,67.5,-125.0,209,BlaiCh00
633,15,493,571,532.0,39.0,39.0,118,YeboKe00
641,15,504,575,539.5,35.5,-77.0,123,SimsBe00
644,15,400,688,544.0,144.0,195.0,69,TuneCl00
648,15,521,577,549.0,28.0,246.0,174,JoneTo04
651,15,494,615,554.5,60.5,-214.0,127,TomlEr01
655,15,497,620,558.5,61.5,125.0,130,DaviZa00
666,15,560,579,569.5,9.5,190.0,214,JarrRa00
671,16,566,602,584.0,18.0,105.0,217,FehoSi00
673,16,517,652,584.5,67.5,-357.0,179,JeffJe00
678,16,527,657,592.0,65.0,,184,WillJo07
680,16,556,635,595.5,39.5,216.0,219,ReagJa00
682,16,597,608,602.5,5.5,-93.0,221,HumpLi01
683,16,596,619,607.5,11.5,,222,KeytRa00
684,16,600,620,610.0,10.0,-287.0,223,BellRo01
685,16,568,665,616.5,48.5,,224,JohnOl00
687,16,578,668,623.0,45.0,-12.0,226,EskrDW00
689,16,588,663,625.5,37.5,18.0,228,RossJo00
697,16,603,674,638.5,35.5,148.0,236,RemiNi00
698,16,632,647,639.5,7.5,-253.0,237,ConlCh00
701,16,611,682,646.5,35.5,-265.0,240,CoveBr00
707,16,618,697,657.5,39.5,,246,TramAu00
711,16,631,688,659.5,28.5,-40.0,250,JoneTi00
712,16,630,694,662.0,32.0,-118.0,251,TaylTr02
721,16,650,704,677.0,27.0,168.0,260,ProcJa00
