RANK,PLAYER,#,POS,#G,TEAM,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,PEN,RECV,PBLK,TGT,REC,YDS,RSNP,Y/RR,DRP
122,Ronnie Brown,# 23,HB,17,SD,64,54,234,4.3,2,0,61.6,54.5,85.4,57.1,149,2.76,3,58,4,0,18,0,0,234,1,58,24.8,10,0 (0),71.0,88.6,14,13,87,74,1.18,0
123,Bernard Scott,# 34,HB,2,BLT,5,4,14,3.5,0,0,56.7,54.4,70.0,60.0,9,2.25,1,9,0,0,1,0,0,14,0,0,0.0,0,0 (0),64.0,73.0,2,2,10,7,1.43,0
124,Michael Hill,# 44,HB,3,TB,9,9,23,2.6,0,0,56.9,54.1,74.1,-,16,1.78,1,10,1,0,2,0,0,23,0,0,0.0,1,0 (0),66.1,79.7,2,2,23,6,3.83,0
125,Peyton Hillis,# 44,HB,7,NYG,83,73,247,3.4,2,2,57.4,54.0,33.9,68.5,155,2.12,6,27,4,0,24,0,0,247,1,27,10.9,12,0 (0),59.2,78.0,20,13,96,73,1.32,0
126,Evan Royster,# 22,HB,3,WAS,5,2,0,0.0,0,0,48.3,53.9,66.7,49.4,0,0.00,0,0,0,0,0,0,0,0,0,0,,0,0 (0),64.2,74.4,1,1,3,2,1.50,0
127,Bruce Miller,# 49,FB,14,SF,303,7,13,1.9,0,1,69.2,53.6,28.8,79.4,5,0.71,0,4,0,0,0,0,0,13,0,0,0.0,3,3 (1),52.8,64.2,31,25,243,175,1.39,3
128,Armond Smith,# 36,HB,2,CAR,8,4,5,1.3,0,0,49.8,53.3,70.1,58.0,5,1.25,0,5,0,0,1,0,0,5,0,0,0.0,0,0 (0),-,-,0,0,0,0,,0
129,Shaun Draughn,# 38,HB,1,BLT,4,4,2,0.5,0,0,52.9,52.8,71.3,-,3,0.75,0,3,0,0,1,0,0,2,0,0,0.0,1,0 (0),57.0,77.4,0,0,0,3,0.00,0
130,Anthony Sherman,# 42,FB,17,KC,248,2,3,1.5,0,1,84.5,52.0,25.4,90.0,2,1.00,0,2,0,0,0,0,0,3,0,0,0.0,1,1 (0),58.6,79.5,23,20,156,126,1.24,1
131,Jamize Olawale,# 49,FB,16,OAK,111,3,6,2.0,0,0,62.4,51.9,80.7,66.7,2,0.67,0,4,0,0,0,0,0,6,0,0,0.0,0,0 (0),54.4,80.3,10,7,63,53,1.19,1
132,Marcus Thigpen,# 34,HB,11,MIA,9,6,18,3.0,0,0,61.6,51.6,90.3,58.4,9,1.50,0,9,0,0,1,0,0,18,0,0,0.0,1,0 (0),70.4,-,11,8,97,24,4.04,1
133,Stanley Havili,# 39,FB,15,IND,174,7,7,1.0,0,0,63.6,51.4,76.7,62.1,9,1.29,2,4,0,0,4,0,0,7,0,0,0.0,1,0 (0),62.5,77.5,22,19,132,117,1.13,2
134,Ray Rice,# 27,HB,15,BLT,230,214,660,3.1,4,2,54.6,51.3,72.0,67.7,326,1.52,9,47,14,0,51,0,0,660,3,81,12.3,28,2 (0),63.6,63.8,70,58,321,331,0.97,3
135,Kenjon Barner,# 25,HB,6,CAR,14,6,7,1.2,0,0,44.1,50.3,72.5,58.9,11,1.83,2,2,0,0,4,0,0,7,0,0,0.0,0,0 (0),42.0,73.4,3,2,7,9,0.78,1
135,John Kuhn,# 30,FB,15,GB,134,12,40,3.3,2,1,72.2,50.3,28.4,79.5,14,1.17,0,12,1,0,0,0,0,40,0,0,0.0,8,0 (0),56.1,89.9,20,15,97,116,0.84,1
137,Anthony Dixon,# 24,HB,15,SF,84,30,57,1.9,3,0,55.2,50.2,84.3,59.3,43,1.43,1,9,0,0,17,0,0,57,0,0,0.0,6,0 (0),71.9,78.6,4,4,40,28,1.43,0
138,Mikel Leshoure,# 25,HB,1,DET,2,2,9,4.5,0,0,46.2,49.9,65.2,-,3,1.50,0,5,0,0,1,0,0,9,0,0,0.0,0,0 (0),-,-,0,0,0,0,,0
139,Vonta Leach,# 44,FB,16,BLT,163,11,23,2.1,0,0,56.4,48.9,81.7,61.0,9,0.82,0,6,0,0,0,0,0,23,0,0,0.0,3,1 (0),60.6,69.0,17,11,47,42,1.12,1
140,Cyrus Gray,# 32,HB,13,KC,20,11,29,2.6,0,0,56.3,48.6,75.5,79.1,23,2.09,2,9,0,0,3,0,0,29,0,0,0.0,1,0 (0),56.7,56.0,11,7,46,45,1.02,1
141,Da'Rel Scott,# 33,HB,5,NYG,21,20,73,3.7,0,0,58.6,48.5,78.9,60.0,37,1.85,0,16,3,0,7,0,0,73,1,16,21.9,3,0 (0),60.3,80.3,17,11,102,56,1.82,1
142,LaRod Stephens-Howling,# 34,HB,1,PIT,6,6,19,3.2,0,0,37.2,46.4,72.5,-,11,1.83,0,5,0,0,0,0,0,19,0,0,0.0,0,0 (0),30.2,25.2,3,2,11,6,1.83,1
143,Johnathan Franklin,# 23,HB,5,GB,20,19,107,5.6,1,2,53.1,45.2,20.7,60.0,82,4.32,5,51,2,0,3,0,0,107,1,51,47.7,7,0 (0),72.8,82.9,5,4,30,30,1.00,0
144,Phillip Tanner,# 34,HB,6,DAL,11,9,12,1.3,1,1,53.4,44.6,21.9,59.0,7,0.78,1,9,0,0,1,0,0,12,0,0,0.0,2,0 (0),64.7,85.5,4,3,33,14,2.36,0
145,Isaac Redman,# 33,HB,3,PIT,13,10,12,1.2,0,1,49.4,39.8,22.9,58.8,12,1.20,2,8,0,0,3,0,0,12,0,0,0.0,0,0 (0),63.2,77.4,5,4,14,28,0.50,0
146,Alfonso Smith,# 29,HB,14,ARZ,28,18,54,3.0,1,2,51.8,39.7,20.7,56.7,46,2.56,3,21,1,0,7,0,0,54,1,21,38.9,5,0 (0),56.4,85.6,11,10,68,62,1.10,0
147,Denard Robinson,# 16,HB,14,JAX,24,20,66,3.3,0,3,29.5,31.0,16.4,59.6,48,2.40,1,24,2,0,9,0,0,66,1,24,36.4,3,0 (0),40.2,79.6,1,0,0,20,0.00,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
