RANK,PLAYER,#,POS,#G,TEAM,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,PEN,RECV,PBLK,TGT,REC,YDS,RSNP,Y/RR,DRP
120,James Robinson,# 23,HB,11,NYJ,138,110,425,3.9,3,1,59.7,59.7,68.6,46.4,268,2.44,12,50,9,61,46,0,0,425,5,145,34.1,21,0 (0),57.5,81.5,13,11,51,106,0.48,0
122,Tyler Badie,# 36,HB,1,DEN,4,1,0,0.0,0,0,61.2,59.4,64.6,58.0,0,0.00,0,0,0,1,0,0,0,0,0,0,,0,0 (0),68.9,-,1,1,24,4,6.00,0
122,Julius Chestnut,# 36,HB,4,TEN,10,9,12,1.3,0,0,63.4,59.4,78.3,60.0,18,2.00,2,5,0,6,3,0,0,12,0,0,0.0,1,0 (0),71.6,72.4,3,3,41,18,2.28,0
124,Jordan Howard,# 28,HB,2,NO,1,1,1,1.0,0,0,57.1,59.3,61.9,-,2,2.00,0,1,0,0,1,0,0,1,0,0,0.0,0,0 (0),57.5,-,0,0,0,3,0.00,0
124,Mike Boone,# 26,HB,9,DEN,28,24,102,4.3,0,0,53.2,59.3,79.3,59.7,60,2.50,5,18,4,14,9,0,0,102,2,33,32.4,6,0 (0),47.1,42.1,13,9,96,73,1.32,2
126,Malcolm Brown,# 41,HB,9,LA,25,18,81,4.5,1,0,62.5,59.0,77.3,60.0,40,2.22,5,23,3,12,6,0,0,81,2,40,49.4,3,0 (0),63.2,75.7,6,5,37,50,0.74,0
127,Tevin Coleman,# 28,HB,4,SF,14,12,26,2.2,1,0,68.1,58.9,75.4,60.0,12,1.00,0,14,1,4,7,0,0,26,0,0,0.0,2,0 (0),83.1,29.4,3,3,44,17,2.59,0
128,Ronnie Rivers,# 30,HB,3,LA,12,9,21,2.3,0,0,64.6,58.5,74.3,60.0,19,2.11,0,5,0,6,3,0,0,21,0,0,0.0,1,0 (0),80.6,-,5,5,29,13,2.23,0
129,Michael Burton,# 45,FB,18,KC,57,5,7,1.4,0,0,70.4,57.8,72.8,71.0,6,1.20,0,6,0,0,0,0,0,7,0,0,0.0,2,0 (0),71.6,67.5,3,2,11,7,1.57,0
130,Rex Burkhead,# 28,HB,16,HST,30,26,80,3.1,0,0,59.1,57.2,82.5,60.0,69,2.65,5,9,0,7,19,0,0,80,0,0,0.0,4,0 (0),61.9,47.5,49,37,204,189,1.08,1
131,Jerick McKinnon,# 01,HB,20,KC,129,92,350,3.8,1,1,57.5,57.1,70.9,46.9,192,2.09,12,30,6,69,20,0,0,350,3,74,21.1,15,3 (0),69.9,28.6,75,60,545,395,1.38,5
132,Royce Freeman,# 26,HB,4,HST,52,41,117,2.9,0,1,59.2,57.0,41.0,56.7,97,2.37,9,11,1,20,20,0,0,117,0,0,0.0,7,0 (0),61.3,80.3,7,6,33,32,1.03,0
133,Nick Bellore,# 44,FB,10,SEA,13,1,3,3.0,0,0,47.6,56.9,61.9,45.9,1,1.00,0,3,0,1,0,0,0,3,0,0,0.0,0,0 (0),56.7,81.5,0,0,0,4,0.00,0
134,Damien Williams,# 06,HB,1,ATL,5,2,2,1.0,0,0,55.2,56.8,65.2,59.6,3,1.50,1,2,0,0,2,0,0,2,0,0,0.0,0,0 (0),55.6,-,0,0,0,5,0.00,0
135,Kene Nwangwu,# 26,HB,3,MIN,9,9,14,1.6,0,0,56.4,56.6,84.9,-,22,2.44,2,8,0,4,5,0,0,14,0,0,0.0,1,0 (0),73.3,11.2,2,2,21,7,3.00,0
136,Ty Montgomery,# 14,HB,1,NE,3,2,-2,-1.0,0,0,63.9,56.2,70.1,60.0,0,0.00,0,0,0,1,1,0,0,-2,0,0,0.0,0,0 (0),71.8,82.7,4,3,15,11,1.36,0
137,Tyrion Davis-Price,# 32,HB,6,SF,41,34,99,2.9,0,0,53.6,56.1,80.4,58.8,90,2.65,7,20,2,24,10,0,0,99,1,20,20.2,5,0 (0),49.3,-,2,0,0,28,0.00,0
138,Ty Chandler,# 32,HB,2,MIN,6,6,20,3.3,0,0,54.0,54.5,70.6,-,14,2.33,0,10,1,4,2,0,0,20,0,0,0.0,1,0 (0),56.2,83.4,0,0,0,5,0.00,0
139,Ke'Shawn Vaughn,# 21,HB,7,TB,17,17,53,3.1,0,0,57.4,54.2,76.9,-,52,3.06,3,12,1,6,11,0,0,53,0,0,0.0,3,0 (0),68.2,69.5,4,3,19,14,1.36,0
140,J.D. McKissic,# 23,HB,8,WAS,34,22,95,4.3,0,0,54.2,53.8,80.9,57.6,49,2.23,2,33,2,17,4,0,0,95,2,49,51.6,5,0 (0),54.4,43.7,39,27,173,154,1.12,3
141,Trestan Ebner,# 25,HB,14,CHI,46,24,54,2.3,0,2,52.5,52.8,81.8,60.1,52,2.17,0,11,1,13,11,0,0,54,0,0,0.0,2,0 (0),53.1,75.5,7,2,8,35,0.23,0
142,Andrew Beck,# 83,FB,13,DEN,131,2,0,0.0,0,0,48.4,52.5,70.0,50.8,3,1.50,1,1,0,0,0,0,0,0,0,0,,0,1 (0),53.3,61.3,11,5,69,50,1.38,1
142,Keaontay Ingram,# 30,HB,11,ARZ,41,27,60,2.2,1,0,48.1,52.5,79.3,47.6,52,1.93,5,13,2,14,10,0,0,60,0,0,0.0,4,0 (0),49.1,27.1,5,4,21,52,0.40,1
144,Devine Ozigbo,# 36,HB,3,DEN,5,3,4,1.3,0,0,53.5,52.3,68.2,60.0,4,1.33,0,4,0,2,1,0,0,4,0,0,0.0,0,0 (0),61.5,74.4,1,1,3,5,0.60,0
144,Melvin Gordon III,# 25,HB,10,DEN,101,90,318,3.5,2,5,49.1,52.3,22.8,59.5,226,2.51,15,17,4,59,30,0,0,318,1,17,5.3,15,2 (0),50.5,39.9,30,25,223,153,1.46,3
146,Larry Rountree III,# 34,HB,3,LAC,18,13,19,1.5,0,0,55.1,52.1,75.5,60.0,31,2.38,1,5,0,6,6,0,0,19,0,0,0.0,0,0 (0),75.6,73.0,2,2,14,6,2.33,0
147,Reggie Bonnafon,# 38,HB,1,WAS,3,3,8,2.7,0,0,48.8,52.0,67.2,-,8,2.67,0,5,0,0,3,0,0,8,0,0,0.0,0,0 (0),-,-,0,0,0,0,,0
147,Jerome Ford,# 34,HB,2,CLV,14,8,12,1.5,0,0,49.4,52.0,83.7,60.0,23,2.88,2,9,0,2,6,0,0,12,0,0,0.0,1,0 (0),-,-,0,0,0,0,,0
149,Isaiah Spiller,# 28,HB,6,LAC,23,18,41,2.3,0,0,49.8,51.4,77.0,60.0,38,2.11,4,11,1,11,7,0,0,41,0,0,0.0,2,0 (0),63.6,22.5,3,3,13,22,0.59,0
150,Darrynton Evans,# 21,HB,4,CHI,17,14,64,4.6,0,0,54.2,51.3,75.5,60.0,53,3.79,1,21,1,7,5,0,0,64,1,21,32.8,3,0 (0),60.4,76.3,1,1,33,27,1.22,0
151,J.J. Taylor,# 42,HB,1,NE,10,10,9,0.9,0,0,51.3,49.4,73.6,-,21,2.10,0,5,0,4,6,0,0,9,0,0,0.0,0,0 (0),70.8,-,1,1,8,7,1.14,0
152,Giovani Bernard,# 25,HB,2,TB,9,8,28,3.5,0,1,48.1,48.8,22.1,-,25,3.13,0,8,0,0,7,0,0,28,0,0,0.0,1,0 (0),57.0,31.1,2,2,-1,13,-0.08,0
153,Brandon Bolden,# 34,HB,10,LV,17,17,66,3.9,0,0,50.9,46.0,77.8,60.0,18,1.06,1,12,2,5,9,0,0,66,0,0,0.0,3,1 (0),67.1,26.8,9,9,57,57,1.00,0
154,Nyheim Miller-Hines,# 20,HB,18,BUF,63,24,33,1.4,1,0,63.4,43.1,73.6,55.8,30,1.25,0,9,0,12,5,0,0,33,0,0,0.0,2,0 (0),76.7,73.4,40,32,252,146,1.73,2
155,David Johnson,# 28,HB,5,NO,23,12,24,2.0,0,1,51.3,42.0,23.6,72.8,23,1.92,0,5,0,5,7,0,0,24,0,0,0.0,0,0 (0),69.9,37.4,4,4,47,30,1.57,0
156,Mike Davis,# 28,HB,8,BLT,20,8,18,2.3,0,1,42.7,38.5,20.6,51.7,22,2.75,2,10,1,2,6,0,0,18,0,0,0.0,0,0 (0),55.9,81.0,2,2,4,18,0.22,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
