#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
13.0,37.0,21.0,60,2.9,1.0,0.0,63.1,60.6,80.9,43.8,38,1.81,0.0,10.0,1.0,13.0,5.0,0.0,0.0,60,0.0,0.0,0.0,7.0,69.1,58.1,34.0,27.0,207.0,190.0,1.09,2.0,McKiJe00
5.0,31.0,24.0,42,1.8,0.0,0.0,53.6,60.6,78.9,60.0,47,1.96,6.0,9.0,0.0,14.0,10.0,0.0,0.0,42,0.0,0.0,0.0,0.0,34.9,39.8,4.0,2.0,2.0,21.0,0.1,1.0,VaugKe00
17.0,128.0,107.0,405,3.8,2.0,1.0,52.0,60.5,67.4,58.3,305,2.85,11.0,49.0,10.0,58.0,46.0,0.0,0.0,405,3.0,86.0,21.2,21.0,36.4,42.4,11.0,8.0,32.0,173.0,0.18,2.0,KellJo01
2.0,4.0,3.0,13,4.3,0.0,0.0,62.1,60.4,70.7,,10,3.33,1.0,8.0,0.0,2.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,62.6,76.7,1.0,1.0,8.0,4.0,2.0,0.0,KnigZo00
4.0,12.0,9.0,19,2.1,0.0,0.0,64.4,60.4,74.3,58.3,19,2.11,1.0,5.0,0.0,5.0,4.0,0.0,0.0,19,0.0,0.0,0.0,0.0,72.1,,6.0,5.0,47.0,27.0,1.74,1.0,BrigGa00
16.0,141.0,129.0,432,3.3,1.0,2.0,60.8,60.4,56.4,63.9,342,2.65,17.0,48.0,11.0,74.0,54.0,0.0,0.0,432,4.0,93.0,21.5,24.0,68.0,23.3,38.0,27.0,154.0,211.0,0.73,2.0,SandMi01
17.0,86.0,55.0,151,2.7,1.0,1.0,52.4,60.3,54.1,56.5,121,2.2,7.0,9.0,0.0,31.0,22.0,0.0,0.0,151,0.0,0.0,0.0,7.0,37.0,63.3,20.0,17.0,88.0,156.0,0.56,2.0,BreiMa00
13.0,145.0,106.0,306,2.9,1.0,1.0,59.4,60.3,68.2,72.9,239,2.25,13.0,17.0,5.0,55.0,50.0,0.0,0.0,306,1.0,17.0,5.6,18.0,61.5,38.0,19.0,18.0,62.0,120.0,0.52,0.0,WillJa06
1.0,7.0,6.0,21,3.5,0.0,0.0,60.3,60.1,70.6,60.0,23,3.83,1.0,15.0,1.0,2.0,4.0,0.0,0.0,21,1.0,15.0,71.4,1.0,,,0.0,0.0,0.0,0.0,,0.0,DaviTy03
2.0,19.0,12.0,40,3.3,0.0,0.0,59.5,60.1,74.9,59.0,26,2.17,0.0,9.0,0.0,4.0,8.0,0.0,0.0,40,0.0,0.0,0.0,2.0,55.1,76.4,0.0,0.0,0.0,6.0,0.0,0.0,FourLe00
1.0,2.0,1.0,1,1.0,0.0,0.0,76.7,60.0,67.4,60.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,79.3,73.3,3.0,3.0,12.0,10.0,1.2,0.0,CorbJa01
1.0,2.0,1.0,2,-2.0,0.0,0.0,59.0,59.7,61.9,60.0,0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,53.1,82.1,1.0,0.0,0.0,8.0,0.0,0.0,WillJo07
1.0,2.0,1.0,2,2.0,0.0,0.0,59.1,59.7,64.6,60.0,2,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,63.1,,1.0,1.0,-2.0,2.0,-1.0,0.0,RobiJa00
15.0,74.0,60.0,207,3.5,0.0,0.0,58.2,59.3,85.2,60.0,143,2.38,7.0,21.0,5.0,33.0,27.0,0.0,0.0,207,2.0,36.0,17.4,9.0,54.6,63.4,20.0,17.0,107.0,98.0,1.09,2.0,EdmoCh00
11.0,49.0,44.0,179,4.1,0.0,1.0,63.9,59.0,48.0,58.7,144,3.27,8.0,31.0,5.0,23.0,20.0,0.0,0.0,179,4.0,89.0,49.7,6.0,81.1,26.7,15.0,14.0,156.0,35.0,4.46,1.0,BrowCh10
7.0,37.0,1.0,0,0.0,0.0,0.0,43.2,56.9,64.6,51.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,52.6,26.9,1.0,1.0,0.0,14.0,0.0,0.0,CabiJa00
7.0,21.0,17.0,48,2.8,0.0,1.0,57.2,56.7,38.6,60.0,33,1.94,3.0,12.0,1.0,10.0,5.0,0.0,0.0,48,0.0,0.0,0.0,2.0,61.3,28.1,7.0,6.0,22.0,40.0,0.55,0.0,GrayEr01
10.0,15.0,10.0,42,4.2,0.0,0.0,46.6,56.3,74.8,31.7,29,2.9,2.0,17.0,1.0,5.0,4.0,0.0,0.0,42,1.0,17.0,40.5,2.0,49.8,29.0,8.0,3.0,31.0,85.0,0.36,0.0,OgunDa00
20.0,315.0,7.0,11,1.6,0.0,0.0,56.0,56.0,76.8,56.6,6,0.86,0.0,3.0,0.0,0.0,1.0,0.0,0.0,11,0.0,0.0,0.0,3.0,54.9,74.8,20.0,18.0,183.0,256.0,0.71,0.0,JuszKy00
3.0,5.0,5.0,13,2.6,0.0,0.0,56.1,55.5,79.6,,8,1.6,0.0,8.0,0.0,3.0,2.0,0.0,0.0,13,0.0,0.0,0.0,0.0,55.6,78.9,0.0,0.0,0.0,5.0,0.0,0.0,NwanKe00
16.0,108.0,8.0,26,3.3,0.0,0.0,55.8,55.4,73.2,68.2,24,3.0,2.0,6.0,0.0,2.0,6.0,0.0,0.0,26,0.0,0.0,0.0,0.0,41.3,57.0,6.0,3.0,2.0,44.0,0.05,1.0,BlasKh00
4.0,17.0,15.0,23,1.5,0.0,0.0,55.8,55.3,76.2,60.0,20,1.33,4.0,7.0,0.0,8.0,7.0,0.0,0.0,23,0.0,0.0,0.0,1.0,59.6,73.0,2.0,2.0,9.0,13.0,0.69,0.0,TuckSe00
17.0,52.0,41.0,108,2.6,0.0,0.0,57.5,55.3,83.6,52.5,86,2.1,5.0,19.0,1.0,26.0,14.0,0.0,0.0,108,1.0,19.0,17.6,5.0,65.7,43.7,11.0,10.0,140.0,108.0,1.3,0.0,JohnDE04
3.0,4.0,2.0,0,0.0,0.0,1.0,37.3,53.6,15.3,60.0,5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,28.8,15.8,3.0,2.0,31.0,10.0,3.1,0.0,DrakKe00
18.0,241.0,2.0,0,0.0,0.0,0.0,47.1,53.5,74.0,40.2,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,52.0,77.2,15.0,13.0,119.0,148.0,0.8,1.0,IngoAl01
4.0,48.0,46.0,112,2.4,2.0,0.0,55.2,53.4,82.9,60.0,98,2.13,1.0,16.0,1.0,20.0,26.0,0.0,0.0,112,1.0,16.0,14.3,5.0,58.4,69.0,14.0,10.0,103.0,52.0,1.98,1.0,HendDa00
3.0,10.0,4.0,6,1.5,0.0,0.0,54.8,53.2,70.0,60.0,4,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,62.7,,2.0,2.0,13.0,5.0,2.6,0.0,DotsEl00
17.0,148.0,88.0,366,4.2,2.0,3.0,55.3,52.4,29.3,55.4,251,2.85,12.0,32.0,10.0,51.0,35.0,0.0,0.0,366,4.0,93.0,25.4,20.0,60.4,47.2,38.0,32.0,193.0,232.0,0.83,1.0,GainKe00
5.0,5.0,3.0,26,8.7,0.0,0.0,54.8,51.6,67.2,59.5,6,2.0,0.0,23.0,1.0,2.0,1.0,0.0,0.0,26,1.0,23.0,88.5,1.0,53.7,83.7,0.0,0.0,0.0,12.0,0.0,0.0,GoreDe00
16.0,84.0,75.0,237,3.2,0.0,2.0,53.8,51.2,34.2,59.3,165,2.2,14.0,19.0,5.0,42.0,29.0,0.0,0.0,237,1.0,19.0,8.0,11.0,62.4,61.0,20.0,15.0,78.0,89.0,0.88,0.0,CookDa01
1.0,12.0,8.0,22,2.8,1.0,0.0,53.5,49.6,73.2,59.6,22,2.75,0.0,4.0,0.0,4.0,4.0,0.0,0.0,22,0.0,0.0,0.0,1.0,65.9,48.2,2.0,2.0,15.0,14.0,1.07,0.0,DobbJK00
3.0,14.0,11.0,33,3.0,0.0,0.0,44.5,49.4,74.1,60.0,23,2.09,0.0,7.0,0.0,9.0,2.0,0.0,0.0,33,0.0,0.0,0.0,1.0,57.4,18.0,1.0,1.0,5.0,12.0,0.42,0.0,PennRa00
13.0,79.0,2.0,12,6.0,0.0,1.0,38.1,48.5,15.3,43.1,5,2.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.0,37.9,33.9,3.0,2.0,12.0,37.0,0.32,1.0,PrenAd00
4.0,12.0,9.0,19,2.1,0.0,0.0,42.7,45.4,72.7,60.0,18,2.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0,19,0.0,0.0,0.0,0.0,56.2,,0.0,0.0,0.0,4.0,0.0,0.0,EvanZa00
6.0,31.0,23.0,40,1.7,0.0,0.0,46.4,40.9,80.8,60.0,35,1.52,0.0,13.0,1.0,12.0,11.0,0.0,0.0,40,0.0,0.0,0.0,1.0,76.0,35.7,7.0,7.0,40.0,20.0,2.0,0.0,VaugDe00
9.0,10.0,5.0,23,4.6,0.0,1.0,41.5,40.2,23.7,41.8,3,0.6,1.0,11.0,1.0,3.0,2.0,0.0,0.0,23,0.0,0.0,0.0,1.0,51.3,14.5,9.0,7.0,40.0,74.0,0.54,1.0,BoonMi00
2.0,20.0,14.0,16,1.1,0.0,2.0,29.7,40.2,18.2,59.4,22,1.57,0.0,7.0,0.0,11.0,2.0,0.0,0.0,16,0.0,0.0,0.0,1.0,28.6,6.0,6.0,5.0,14.0,29.0,0.48,1.0,JackDe02
