#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
16.0,290.0,263.0,1025,3.9,4.0,2.0,59.6,57.5,75.1,59.4,542,2.06,15.0,22.0,18.0,182.0,75.0,0.0,0.0,1025,6.0,111.0,10.8,50.0,65.4,58.9,44.0,38.0,277.0,263.0,1.05,1.0,GoreFr00
1.0,10.0,8.0,22,2.8,0.0,1.0,55.1,57.1,19.3,60.0,24,3.0,3.0,10.0,1.0,3.0,5.0,0.0,0.0,22,0.0,0.0,0.0,1.0,54.0,,0.0,0.0,0.0,7.0,0.0,0.0,RobiKh00
3.0,46.0,36.0,144,4.0,2.0,0.0,57.4,57.1,80.9,59.2,89,2.47,7.0,14.0,4.0,8.0,25.0,0.0,0.0,144,0.0,0.0,0.0,5.0,55.2,85.3,1.0,1.0,11.0,27.0,0.41,0.0,ArtiCa00
15.0,155.0,7.0,15,2.1,0.0,0.0,63.3,56.8,72.7,64.7,9,1.29,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15,0.0,0.0,0.0,3.0,49.8,88.0,1.0,0.0,0.0,34.0,0.0,0.0,LineZa01
6.0,3.0,1.0,3,3.0,0.0,0.0,49.2,56.7,56.6,84.1,1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,47.1,,5.0,3.0,18.0,22.0,0.82,1.0,ErviTy00
16.0,97.0,2.0,4,2.0,0.0,0.0,55.4,56.6,69.4,52.9,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,67.9,51.8,4.0,4.0,83.0,29.0,2.86,0.0,WattDe00
3.0,5.0,4.0,19,4.8,0.0,0.0,52.5,56.5,71.1,60.0,13,3.25,1.0,9.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0.0,0.0,1.0,43.7,79.1,4.0,4.0,22.0,36.0,0.61,0.0,JameMi00
15.0,191.0,159.0,539,3.4,2.0,0.0,59.3,56.5,90.5,60.6,325,2.04,22.0,36.0,11.0,63.0,87.0,0.0,0.0,539,2.0,61.0,11.3,21.0,67.6,78.5,51.0,43.0,255.0,254.0,1.0,2.0,McKiJe00
19.0,60.0,46.0,195,4.2,2.0,0.0,72.7,56.4,87.1,59.0,90,1.96,6.0,16.0,3.0,13.0,20.0,0.0,0.0,195,1.0,16.0,8.2,12.0,86.1,76.5,95.0,78.0,688.0,384.0,1.79,4.0,WhitJa02
5.0,11.0,11.0,32,2.9,0.0,0.0,54.7,56.1,74.4,,25,2.27,0.0,6.0,0.0,7.0,4.0,0.0,0.0,32,0.0,0.0,0.0,1.0,60.7,24.8,4.0,2.0,11.0,9.0,1.22,1.0,LascDa00
13.0,57.0,39.0,152,3.9,1.0,2.0,61.0,56.1,27.9,61.0,100,2.56,7.0,26.0,4.0,31.0,8.0,0.0,0.0,152,2.0,43.0,28.3,9.0,67.9,68.0,16.0,14.0,112.0,82.0,1.37,1.0,CollAl00
7.0,37.0,2.0,2,1.0,0.0,0.0,55.1,55.9,65.2,56.8,1,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,55.5,81.9,1.0,0.0,0.0,4.0,0.0,0.0,TukuWi00
16.0,45.0,34.0,96,2.8,0.0,0.0,64.8,55.7,83.5,55.9,62,1.82,3.0,13.0,1.0,11.0,18.0,0.0,0.0,96,0.0,0.0,0.0,4.0,74.4,73.3,16.0,12.0,85.0,82.0,1.04,0.0,ElliAn00
4.0,32.0,30.0,111,3.7,2.0,0.0,52.1,55.5,79.7,60.0,76,2.53,4.0,17.0,3.0,9.0,18.0,0.0,0.0,111,2.0,32.0,28.8,7.0,36.4,81.3,4.0,2.0,12.0,22.0,0.55,1.0,DarkOr00
12.0,102.0,90.0,265,2.9,1.0,0.0,52.8,55.4,87.6,59.7,188,2.09,4.0,28.0,3.0,41.0,41.0,0.0,0.0,265,1.0,28.0,10.6,11.0,50.5,55.2,13.0,10.0,62.0,101.0,0.61,2.0,WashDw00
16.0,320.0,278.0,885,3.2,6.0,2.0,57.3,55.4,76.9,60.5,606,2.18,28.0,24.0,17.0,184.0,88.0,0.0,0.0,885,7.0,129.0,14.6,47.0,63.2,71.8,55.0,43.0,327.0,333.0,0.98,3.0,GurlTo01
17.0,120.0,18.0,53,2.9,2.0,0.0,60.1,55.3,78.3,57.2,36,2.0,1.0,17.0,2.0,10.0,6.0,0.0,0.0,53,1.0,17.0,32.1,5.0,59.6,85.8,14.0,12.0,227.0,110.0,2.06,0.0,OlawJa00
16.0,193.0,174.0,612,3.5,4.0,4.0,55.3,55.2,36.5,59.8,425,2.44,14.0,18.0,16.0,128.0,38.0,0.0,0.0,612,3.0,51.0,8.3,30.0,53.5,74.0,37.0,31.0,265.0,227.0,1.17,1.0,BookDe00
1.0,3.0,2.0,4,-2.0,0.0,0.0,49.4,55.0,65.2,60.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,1.0,0.0,0.0,BurkBr00
10.0,54.0,3.0,8,2.7,0.0,0.0,58.7,54.6,69.8,63.7,3,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,3.0,54.1,51.5,1.0,1.0,3.0,14.0,0.21,0.0,LasiPa00
3.0,22.0,19.0,64,3.4,0.0,0.0,56.7,54.6,78.3,60.0,56,2.95,2.0,12.0,4.0,12.0,3.0,0.0,0.0,64,0.0,0.0,0.0,6.0,59.2,78.8,4.0,3.0,10.0,45.0,0.22,0.0,MarsBy01
5.0,23.0,8.0,26,3.3,1.0,0.0,56.8,54.0,72.5,51.0,50,6.25,0.0,14.0,1.0,2.0,2.0,0.0,0.0,26,0.0,0.0,0.0,2.0,75.5,87.5,1.0,0.0,0.0,8.0,0.0,0.0,ThomJu01
2.0,19.0,19.0,116,6.1,0.0,0.0,56.3,53.3,77.9,,36,1.89,2.0,23.0,3.0,7.0,11.0,0.0,0.0,116,2.0,44.0,37.9,6.0,63.0,59.2,6.0,6.0,35.0,30.0,1.17,0.0,WoodDa02
7.0,52.0,1.0,2,2.0,0.0,1.0,50.6,53.1,17.0,50.2,2,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,78.4,74.1,7.0,5.0,44.0,18.0,2.44,0.0,JohnMa06
14.0,202.0,186.0,622,3.3,3.0,1.0,55.4,53.1,79.8,60.0,391,2.1,12.0,25.0,14.0,62.0,117.0,0.0,0.0,622,5.0,106.0,17.0,30.0,55.3,87.4,42.0,36.0,205.0,198.0,1.04,2.0,JennRa00
14.0,78.0,69.0,243,3.5,2.0,0.0,51.5,52.9,85.6,59.9,153,2.22,6.0,17.0,5.0,40.0,28.0,0.0,0.0,243,1.0,17.0,7.0,15.0,56.6,34.4,5.0,3.0,11.0,42.0,0.26,0.0,MorrAl00
11.0,23.0,21.0,101,4.8,0.0,1.0,58.3,52.6,51.5,60.0,51,2.43,3.0,24.0,2.0,14.0,5.0,0.0,0.0,101,2.0,46.0,45.5,4.0,57.2,80.8,20.0,16.0,91.0,116.0,0.78,2.0,CunnBe01
8.0,30.0,29.0,129,4.4,0.0,0.0,58.7,52.6,80.7,60.0,72,2.48,2.0,24.0,3.0,22.0,6.0,0.0,0.0,129,1.0,24.0,18.6,7.0,63.6,84.0,3.0,2.0,75.0,43.0,1.74,0.0,BibbKa00
6.0,43.0,3.0,0,0.0,0.0,0.0,67.9,52.4,72.2,55.7,1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,74.0,82.1,7.0,7.0,88.0,38.0,2.32,0.0,ReecMa00
9.0,99.0,87.0,291,3.3,1.0,2.0,53.2,52.4,42.4,58.2,195,2.24,11.0,64.0,3.0,58.0,26.0,0.0,0.0,291,1.0,64.0,22.0,10.0,54.5,66.0,26.0,20.0,85.0,130.0,0.65,1.0,ForsJu00
15.0,8.0,4.0,19,4.8,0.0,0.0,65.4,52.3,84.1,68.6,4,1.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,19,1.0,16.0,84.2,1.0,68.1,81.3,50.0,40.0,281.0,213.0,1.32,4.0,CadeTr00
6.0,3.0,3.0,2,0.7,0.0,0.0,64.7,52.0,81.8,,3,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,72.2,76.2,10.0,7.0,36.0,33.0,1.09,1.0,McClDe00
9.0,74.0,63.0,145,2.3,0.0,1.0,50.5,51.8,58.0,60.0,127,2.02,3.0,11.0,2.0,44.0,9.0,0.0,0.0,145,0.0,0.0,0.0,9.0,41.6,71.1,24.0,19.0,134.0,140.0,0.96,2.0,StarJa00
13.0,36.0,27.0,129,4.8,2.0,0.0,47.3,51.4,82.5,60.0,55,2.04,1.0,19.0,5.0,10.0,15.0,0.0,0.0,129,2.0,36.0,27.9,9.0,45.4,50.5,8.0,5.0,42.0,52.0,0.81,2.0,BarnKe00
15.0,153.0,133.0,548,4.1,4.0,0.0,55.0,51.4,90.1,69.7,314,2.36,9.0,30.0,10.0,60.0,66.0,0.0,0.0,548,4.0,110.0,20.1,32.0,71.5,53.4,23.0,22.0,200.0,102.0,1.96,0.0,HighTi00
8.0,50.0,38.0,138,3.6,0.0,2.0,54.0,51.2,25.4,70.4,82,2.16,5.0,19.0,3.0,21.0,17.0,0.0,0.0,138,3.0,53.0,38.4,6.0,61.3,71.4,9.0,8.0,115.0,59.0,1.95,0.0,HarrDu01
7.0,58.0,51.0,149,2.9,1.0,1.0,58.7,51.2,55.2,60.0,115,2.25,3.0,23.0,3.0,20.0,28.0,0.0,0.0,149,1.0,23.0,15.4,6.0,68.0,66.4,29.0,24.0,190.0,123.0,1.54,1.0,SimsCh00
11.0,137.0,117.0,439,3.8,3.0,5.0,53.3,51.2,24.8,60.4,256,2.19,16.0,42.0,13.0,90.0,27.0,0.0,0.0,439,3.0,101.0,23.0,21.0,66.0,54.1,26.0,20.0,186.0,140.0,1.33,2.0,IvorCh00
4.0,15.0,10.0,27,2.7,0.0,0.0,50.6,51.0,74.4,70.0,19,1.9,0.0,6.0,0.0,6.0,4.0,0.0,0.0,27,0.0,0.0,0.0,1.0,60.7,17.1,2.0,2.0,20.0,17.0,1.18,0.0,WildBr01
5.0,35.0,33.0,158,4.8,1.0,2.0,40.2,50.4,20.6,,81,2.45,4.0,25.0,4.0,5.0,25.0,0.0,0.0,158,2.0,40.0,25.3,8.0,27.6,49.4,19.0,11.0,94.0,61.0,1.54,3.0,VereSh00
10.0,24.0,20.0,109,5.5,0.0,2.0,51.3,50.3,23.7,60.0,46,2.3,4.0,19.0,4.0,13.0,3.0,0.0,0.0,109,3.0,52.0,47.7,4.0,57.2,83.3,5.0,5.0,44.0,38.0,1.16,0.0,HuntAk01
4.0,26.0,22.0,55,2.5,0.0,1.0,52.0,49.6,78.2,60.0,36,1.64,2.0,9.0,0.0,19.0,3.0,0.0,0.0,55,0.0,0.0,0.0,2.0,53.4,81.8,9.0,6.0,78.0,52.0,1.5,1.0,FostAr00
16.0,73.0,57.0,265,4.6,0.0,1.0,60.6,49.6,62.1,52.2,120,2.11,6.0,25.0,7.0,12.0,37.0,0.0,0.0,265,5.0,95.0,35.8,10.0,70.5,81.9,31.0,25.0,226.0,160.0,1.41,4.0,WhitFo00
12.0,67.0,62.0,200,3.2,4.0,2.0,54.4,49.3,30.0,60.0,120,1.94,5.0,23.0,4.0,36.0,22.0,0.0,0.0,200,3.0,54.0,27.0,12.0,59.3,77.1,24.0,19.0,142.0,135.0,1.05,2.0,LangJe00
13.0,81.0,77.0,312,4.1,1.0,1.0,45.0,48.0,62.0,60.0,173,2.25,6.0,19.0,9.0,43.0,30.0,0.0,0.0,312,3.0,56.0,17.9,20.0,47.5,56.6,12.0,6.0,55.0,66.0,0.83,1.0,SmalWe00
16.0,177.0,35.0,114,3.3,0.0,0.0,53.9,47.5,81.4,60.4,88,2.51,10.0,14.0,3.0,9.0,20.0,0.0,0.0,114,0.0,0.0,0.0,5.0,52.4,85.7,15.0,10.0,72.0,94.0,0.77,3.0,TolbMi00
2.0,7.0,7.0,24,3.4,0.0,0.0,39.8,47.2,72.2,60.0,11,1.57,0.0,7.0,0.0,4.0,2.0,0.0,0.0,24,0.0,0.0,0.0,0.0,29.9,72.4,2.0,1.0,2.0,8.0,0.25,1.0,FostD.01
3.0,38.0,37.0,72,1.9,0.0,1.0,45.5,47.1,34.5,60.0,57,1.54,3.0,13.0,1.0,11.0,26.0,0.0,0.0,72,0.0,0.0,0.0,3.0,39.7,84.7,4.0,3.0,8.0,38.0,0.21,1.0,PeteAd01
6.0,11.0,6.0,18,3.0,0.0,1.0,34.0,46.6,77.1,59.7,5,0.83,0.0,13.0,1.0,5.0,0.0,0.0,0.0,18,0.0,0.0,0.0,2.0,27.6,82.4,12.0,6.0,50.0,39.0,1.28,5.0,SpilC.00
11.0,35.0,27.0,94,3.5,1.0,2.0,46.5,46.6,21.3,60.0,50,1.85,5.0,20.0,1.0,11.0,15.0,0.0,0.0,94,1.0,20.0,21.3,6.0,50.2,64.6,2.0,1.0,0.0,35.0,0.0,0.0,WillJo07
6.0,23.0,19.0,50,2.6,1.0,1.0,41.6,46.1,27.1,60.0,31,1.63,0.0,8.0,0.0,13.0,6.0,0.0,0.0,50,0.0,0.0,0.0,4.0,29.7,83.3,5.0,3.0,25.0,34.0,0.74,2.0,DaviMi01
9.0,24.0,18.0,28,1.6,0.0,0.0,45.7,46.0,80.7,59.4,26,1.44,1.0,6.0,0.0,9.0,8.0,0.0,0.0,28,0.0,0.0,0.0,0.0,53.4,28.3,7.0,5.0,25.0,27.0,0.93,1.0,DaviKn00
3.0,11.0,10.0,47,4.7,0.0,2.0,48.1,45.3,15.9,,22,2.2,2.0,8.0,0.0,4.0,5.0,0.0,0.0,47,0.0,0.0,0.0,1.0,51.2,75.6,9.0,6.0,77.0,35.0,2.2,1.0,SmitAn01
12.0,23.0,15.0,20,1.3,0.0,0.0,49.2,44.5,79.9,60.0,22,1.47,2.0,11.0,1.0,6.0,8.0,0.0,0.0,20,0.0,0.0,0.0,0.0,55.0,22.2,25.0,20.0,136.0,93.0,1.46,3.0,FergJo02
11.0,69.0,60.0,192,3.2,0.0,2.0,42.8,43.5,29.0,60.0,124,2.07,2.0,11.0,2.0,20.0,37.0,0.0,0.0,192,0.0,0.0,0.0,10.0,41.9,64.5,15.0,13.0,70.0,91.0,0.77,1.0,FarrKe02
13.0,41.0,12.0,3,-0.3,1.0,1.0,66.6,36.9,29.0,71.7,14,1.17,3.0,5.0,0.0,7.0,4.0,0.0,0.0,3,0.0,0.0,0.0,2.0,90.7,83.2,10.0,7.0,90.0,43.0,2.09,0.0,BushRe00
9.0,24.0,18.0,39,2.2,0.0,1.0,49.1,35.6,25.7,58.1,43,2.39,1.0,10.0,1.0,10.0,6.0,0.0,0.0,39,0.0,0.0,0.0,1.0,83.9,90.2,3.0,3.0,46.0,25.0,1.84,0.0,BrowMa03
