#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
15.0,67.0,4.0,8,2.0,0.0,0.0,55.1,64.1,71.6,60.1,4,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,2.0,46.9,40.7,7.0,5.0,8.0,32.0,0.25,0.0,HorvZa00
1.0,1.0,1.0,7,7.0,0.0,0.0,65.1,62.9,61.9,,3,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,HillKy00
14.0,37.0,25.0,93,3.7,0.0,0.0,59.2,62.9,84.2,58.8,75,3.0,3.0,12.0,1.0,16.0,9.0,0.0,0.0,93,0.0,0.0,0.0,5.0,54.7,52.3,12.0,11.0,57.0,81.0,0.7,1.0,HaskHa00
13.0,91.0,68.0,245,3.6,2.0,0.0,50.8,62.7,85.7,68.5,152,2.24,7.0,28.0,5.0,44.0,21.0,0.0,0.0,245,3.0,76.0,31.0,8.0,36.1,29.3,23.0,16.0,157.0,163.0,0.96,5.0,EdmoCh00
16.0,164.0,114.0,402,3.5,3.0,2.0,61.3,62.7,72.7,59.4,308,2.7,26.0,25.0,7.0,66.0,44.0,0.0,0.0,402,6.0,123.0,30.6,14.0,65.4,30.2,47.0,41.0,288.0,267.0,1.08,1.0,CartMi03
17.0,183.0,1.0,2,2.0,0.0,0.0,53.8,62.4,70.5,53.2,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,51.5,56.0,2.0,1.0,8.0,36.0,0.22,0.0,SmitKe03
4.0,14.0,13.0,58,4.5,0.0,0.0,59.1,62.4,76.0,60.0,22,1.69,4.0,9.0,0.0,6.0,7.0,0.0,0.0,58,0.0,0.0,0.0,2.0,52.2,59.5,8.0,6.0,29.0,21.0,1.38,1.0,WilkJo01
15.0,51.0,22.0,109,5.0,1.0,0.0,61.1,62.4,65.6,58.4,52,2.36,4.0,21.0,4.0,16.0,5.0,0.0,0.0,109,1.0,21.0,19.3,6.0,66.5,22.4,14.0,13.0,61.0,67.0,0.91,0.0,WillAv02
10.0,88.0,70.0,283,4.0,3.0,0.0,57.7,62.3,86.1,56.9,182,2.6,8.0,23.0,5.0,49.0,19.0,0.0,0.0,283,3.0,57.0,20.1,14.0,49.6,61.7,21.0,17.0,102.0,200.0,0.51,0.0,HendDa00
1.0,21.0,17.0,78,4.6,0.0,0.0,60.9,61.4,78.1,59.9,41,2.41,3.0,14.0,2.0,11.0,6.0,0.0,0.0,78,0.0,0.0,0.0,3.0,56.5,,1.0,0.0,0.0,10.0,0.0,0.0,PattJa01
1.0,2.0,2.0,4,2.0,0.0,0.0,61.1,60.7,74.5,,4,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,58.2,71.3,0.0,0.0,0.0,2.0,0.0,0.0,JohnDu00
4.0,10.0,10.0,24,2.4,0.0,0.0,50.8,60.5,74.7,30.7,19,1.9,1.0,7.0,0.0,7.0,2.0,0.0,0.0,24,0.0,0.0,0.0,3.0,38.6,66.1,7.0,5.0,30.0,40.0,0.75,1.0,JoneTo04
5.0,20.0,10.0,31,3.1,0.0,0.0,61.6,60.2,73.6,60.0,20,2.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,31,0.0,0.0,0.0,2.0,74.9,24.2,1.0,1.0,17.0,11.0,1.55,0.0,TaylPa01
14.0,54.0,42.0,123,2.9,1.0,0.0,65.0,60.2,83.8,55.1,89,2.12,7.0,11.0,1.0,17.0,25.0,0.0,0.0,123,0.0,0.0,0.0,10.0,67.8,89.6,24.0,20.0,104.0,100.0,1.04,0.0,OgunDa00
8.0,64.0,1.0,4,4.0,0.0,0.0,48.5,60.1,64.6,58.3,2,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,39.5,52.1,3.0,1.0,5.0,23.0,0.22,1.0,CabiJa00
13.0,75.0,68.0,236,3.5,1.0,1.0,62.9,60.1,61.2,59.4,159,2.34,8.0,17.0,6.0,35.0,30.0,0.0,0.0,236,2.0,33.0,14.0,13.0,69.3,53.1,34.0,30.0,209.0,143.0,1.46,1.0,JackDe02
12.0,156.0,109.0,482,4.4,4.0,1.0,53.1,59.7,69.3,41.5,295,2.71,8.0,40.0,11.0,30.0,77.0,0.0,0.0,482,8.0,201.0,41.7,21.0,46.2,45.1,24.0,17.0,89.0,162.0,0.55,5.0,DrakKe00
11.0,138.0,110.0,425,3.9,3.0,1.0,59.7,59.7,68.6,46.4,268,2.44,12.0,50.0,9.0,61.0,46.0,0.0,0.0,425,5.0,145.0,34.1,21.0,57.5,81.5,13.0,11.0,51.0,106.0,0.48,0.0,RobiJa00
1.0,4.0,1.0,0,0.0,0.0,0.0,61.2,59.4,64.6,58.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,68.9,,1.0,1.0,24.0,4.0,6.0,0.0,BadiTy00
4.0,10.0,9.0,12,1.3,0.0,0.0,63.4,59.4,78.3,60.0,18,2.0,2.0,5.0,0.0,6.0,3.0,0.0,0.0,12,0.0,0.0,0.0,1.0,71.6,72.4,3.0,3.0,41.0,18.0,2.28,0.0,ChesJu00
2.0,1.0,1.0,1,1.0,0.0,0.0,57.1,59.3,61.9,,2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,57.5,,0.0,0.0,0.0,3.0,0.0,0.0,HowaJo00
9.0,28.0,24.0,102,4.3,0.0,0.0,53.2,59.3,79.3,59.7,60,2.5,5.0,18.0,4.0,14.0,9.0,0.0,0.0,102,2.0,33.0,32.4,6.0,47.1,42.1,13.0,9.0,96.0,73.0,1.32,2.0,BoonMi00
9.0,25.0,18.0,81,4.5,1.0,0.0,62.5,59.0,77.3,60.0,40,2.22,5.0,23.0,3.0,12.0,6.0,0.0,0.0,81,2.0,40.0,49.4,3.0,63.2,75.7,6.0,5.0,37.0,50.0,0.74,0.0,BrowMa03
4.0,14.0,12.0,26,2.2,1.0,0.0,68.1,58.9,75.4,60.0,12,1.0,0.0,14.0,1.0,4.0,7.0,0.0,0.0,26,0.0,0.0,0.0,2.0,83.1,29.4,3.0,3.0,44.0,17.0,2.59,0.0,ColeTe01
3.0,12.0,9.0,21,2.3,0.0,0.0,64.6,58.5,74.3,60.0,19,2.11,0.0,5.0,0.0,6.0,3.0,0.0,0.0,21,0.0,0.0,0.0,1.0,80.6,,5.0,5.0,29.0,13.0,2.23,0.0,RiveRo01
18.0,57.0,5.0,7,1.4,0.0,0.0,70.4,57.8,72.8,71.0,6,1.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,2.0,71.6,67.5,3.0,2.0,11.0,7.0,1.57,0.0,BurtMi00
16.0,30.0,26.0,80,3.1,0.0,0.0,59.1,57.2,82.5,60.0,69,2.65,5.0,9.0,0.0,7.0,19.0,0.0,0.0,80,0.0,0.0,0.0,4.0,61.9,47.5,49.0,37.0,204.0,189.0,1.08,1.0,BurkRe00
20.0,129.0,92.0,350,3.8,1.0,1.0,57.5,57.1,70.9,46.9,192,2.09,12.0,30.0,6.0,69.0,20.0,0.0,0.0,350,3.0,74.0,21.1,15.0,69.9,28.6,75.0,60.0,545.0,395.0,1.38,5.0,McKiJe00
4.0,52.0,41.0,117,2.9,0.0,1.0,59.2,57.0,41.0,56.7,97,2.37,9.0,11.0,1.0,20.0,20.0,0.0,0.0,117,0.0,0.0,0.0,7.0,61.3,80.3,7.0,6.0,33.0,32.0,1.03,0.0,FreeRo00
10.0,13.0,1.0,3,3.0,0.0,0.0,47.6,56.9,61.9,45.9,1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,56.7,81.5,0.0,0.0,0.0,4.0,0.0,0.0,BellNi01
1.0,5.0,2.0,2,1.0,0.0,0.0,55.2,56.8,65.2,59.6,3,1.5,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,55.6,,0.0,0.0,0.0,5.0,0.0,0.0,WillDa05
3.0,9.0,9.0,14,1.6,0.0,0.0,56.4,56.6,84.9,,22,2.44,2.0,8.0,0.0,4.0,5.0,0.0,0.0,14,0.0,0.0,0.0,1.0,73.3,11.2,2.0,2.0,21.0,7.0,3.0,0.0,NwanKe00
1.0,3.0,2.0,2,-1.0,0.0,0.0,63.9,56.2,70.1,60.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,71.8,82.7,4.0,3.0,15.0,11.0,1.36,0.0,MontTy01
6.0,41.0,34.0,99,2.9,0.0,0.0,53.6,56.1,80.4,58.8,90,2.65,7.0,20.0,2.0,24.0,10.0,0.0,0.0,99,1.0,20.0,20.2,5.0,49.3,,2.0,0.0,0.0,28.0,0.0,0.0,DaviTy03
2.0,6.0,6.0,20,3.3,0.0,0.0,54.0,54.5,70.6,,14,2.33,0.0,10.0,1.0,4.0,2.0,0.0,0.0,20,0.0,0.0,0.0,1.0,56.2,83.4,0.0,0.0,0.0,5.0,0.0,0.0,ChanTy01
7.0,17.0,17.0,53,3.1,0.0,0.0,57.4,54.2,76.9,,52,3.06,3.0,12.0,1.0,6.0,11.0,0.0,0.0,53,0.0,0.0,0.0,3.0,68.2,69.5,4.0,3.0,19.0,14.0,1.36,0.0,VaugKe00
8.0,34.0,22.0,95,4.3,0.0,0.0,54.2,53.8,80.9,57.6,49,2.23,2.0,33.0,2.0,17.0,4.0,0.0,0.0,95,2.0,49.0,51.6,5.0,54.4,43.7,39.0,27.0,173.0,154.0,1.12,3.0,McKiJ.00
14.0,46.0,24.0,54,2.3,0.0,2.0,52.5,52.8,81.8,60.1,52,2.17,0.0,11.0,1.0,13.0,11.0,0.0,0.0,54,0.0,0.0,0.0,2.0,53.1,75.5,7.0,2.0,8.0,35.0,0.23,0.0,EbneTr00
13.0,131.0,2.0,0,0.0,0.0,0.0,48.4,52.5,70.0,50.8,3,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,53.3,61.3,11.0,5.0,69.0,50.0,1.38,1.0,BeckAn01
11.0,41.0,27.0,60,2.2,1.0,0.0,48.1,52.5,79.3,47.6,52,1.93,5.0,13.0,2.0,14.0,10.0,0.0,0.0,60,0.0,0.0,0.0,4.0,49.1,27.1,5.0,4.0,21.0,52.0,0.4,1.0,IngrKe01
3.0,5.0,3.0,4,1.3,0.0,0.0,53.5,52.3,68.2,60.0,4,1.33,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,61.5,74.4,1.0,1.0,3.0,5.0,0.6,0.0,OzigDe01
10.0,101.0,90.0,318,3.5,2.0,5.0,49.1,52.3,22.8,59.5,226,2.51,15.0,17.0,4.0,59.0,30.0,0.0,0.0,318,1.0,17.0,5.3,15.0,50.5,39.9,30.0,25.0,223.0,153.0,1.46,3.0,GordMe00
3.0,18.0,13.0,19,1.5,0.0,0.0,55.1,52.1,75.5,60.0,31,2.38,1.0,5.0,0.0,6.0,6.0,0.0,0.0,19,0.0,0.0,0.0,0.0,75.6,73.0,2.0,2.0,14.0,6.0,2.33,0.0,RounLa00
1.0,3.0,3.0,8,2.7,0.0,0.0,48.8,52.0,67.2,,8,2.67,0.0,5.0,0.0,0.0,3.0,0.0,0.0,8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,BonnRe00
2.0,14.0,8.0,12,1.5,0.0,0.0,49.4,52.0,83.7,60.0,23,2.88,2.0,9.0,0.0,2.0,6.0,0.0,0.0,12,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,FordJe00
6.0,23.0,18.0,41,2.3,0.0,0.0,49.8,51.4,77.0,60.0,38,2.11,4.0,11.0,1.0,11.0,7.0,0.0,0.0,41,0.0,0.0,0.0,2.0,63.6,22.5,3.0,3.0,13.0,22.0,0.59,0.0,SpilIs00
4.0,17.0,14.0,64,4.6,0.0,0.0,54.2,51.3,75.5,60.0,53,3.79,1.0,21.0,1.0,7.0,5.0,0.0,0.0,64,1.0,21.0,32.8,3.0,60.4,76.3,1.0,1.0,33.0,27.0,1.22,0.0,EvanDa02
1.0,10.0,10.0,9,0.9,0.0,0.0,51.3,49.4,73.6,,21,2.1,0.0,5.0,0.0,4.0,6.0,0.0,0.0,9,0.0,0.0,0.0,0.0,70.8,,1.0,1.0,8.0,7.0,1.14,0.0,TaylJJ01
2.0,9.0,8.0,28,3.5,0.0,1.0,48.1,48.8,22.1,,25,3.13,0.0,8.0,0.0,0.0,7.0,0.0,0.0,28,0.0,0.0,0.0,1.0,57.0,31.1,2.0,2.0,-1.0,13.0,-0.08,0.0,BernGi00
10.0,17.0,17.0,66,3.9,0.0,0.0,50.9,46.0,77.8,60.0,18,1.06,1.0,12.0,2.0,5.0,9.0,0.0,0.0,66,0.0,0.0,0.0,3.0,67.1,26.8,9.0,9.0,57.0,57.0,1.0,0.0,BoldBr00
18.0,63.0,24.0,33,1.4,1.0,0.0,63.4,43.1,73.6,55.8,30,1.25,0.0,9.0,0.0,12.0,5.0,0.0,0.0,33,0.0,0.0,0.0,2.0,76.7,73.4,40.0,32.0,252.0,146.0,1.73,2.0,HineNy00
5.0,23.0,12.0,24,2.0,0.0,1.0,51.3,42.0,23.6,72.8,23,1.92,0.0,5.0,0.0,5.0,7.0,0.0,0.0,24,0.0,0.0,0.0,0.0,69.9,37.4,4.0,4.0,47.0,30.0,1.57,0.0,JohnDa08
8.0,20.0,8.0,18,2.3,0.0,1.0,42.7,38.5,20.6,51.7,22,2.75,2.0,10.0,1.0,2.0,6.0,0.0,0.0,18,0.0,0.0,0.0,0.0,55.9,81.0,2.0,2.0,4.0,18.0,0.22,0.0,DaviMi01
