#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
14.0,87.0,1.0,0,0.0,0.0,0.0,59.9,59.3,68.3,60.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,57.4,82.1,4.0,4.0,15.0,27.0,0.56,0.0,BellNi01
17.0,166.0,100.0,444,4.4,3.0,3.0,71.4,59.3,30.3,61.0,215,2.15,17.0,32.0,13.0,53.0,36.0,0.0,0.0,444,9.0,197.0,44.4,20.0,82.3,60.8,91.0,74.0,752.0,346.0,2.17,2.0,CoheTa00
13.0,72.0,38.0,113,3.0,1.0,0.0,55.1,59.2,82.9,56.7,100,2.63,9.0,21.0,2.0,23.0,8.0,0.0,0.0,113,1.0,21.0,18.6,7.0,50.3,36.2,26.0,17.0,144.0,101.0,1.43,4.0,CannTr00
16.0,116.0,1.0,0,0.0,0.0,0.0,59.8,58.9,69.1,59.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,57.5,81.3,7.0,5.0,23.0,36.0,0.64,1.0,SmitKe03
17.0,56.0,45.0,128,2.8,1.0,0.0,57.5,58.8,82.9,56.5,114,2.53,3.0,14.0,3.0,24.0,19.0,0.0,0.0,128,0.0,0.0,0.0,10.0,59.3,60.0,11.0,9.0,60.0,77.0,0.78,0.0,SmitRo06
16.0,77.0,55.0,259,4.7,1.0,2.0,66.6,58.5,46.2,42.1,162,2.95,12.0,30.0,6.0,40.0,11.0,0.0,0.0,259,5.0,110.0,42.5,12.0,82.5,55.1,77.0,68.0,607.0,269.0,2.26,1.0,RichJa01
2.0,30.0,21.0,79,3.8,0.0,0.0,54.2,58.3,78.0,59.1,45,2.14,0.0,11.0,1.0,12.0,8.0,0.0,0.0,79,0.0,0.0,0.0,4.0,47.7,83.4,4.0,3.0,21.0,32.0,0.66,1.0,FordKe00
5.0,6.0,6.0,29,4.8,0.0,0.0,58.0,58.1,76.6,,10,1.67,0.0,9.0,0.0,4.0,1.0,0.0,0.0,29,0.0,0.0,0.0,0.0,58.0,,5.0,3.0,5.0,16.0,0.31,0.0,WilsSh01
18.0,122.0,105.0,417,4.0,3.0,2.0,56.7,58.1,70.5,58.2,267,2.54,17.0,15.0,10.0,74.0,29.0,0.0,0.0,417,1.0,15.0,3.6,23.0,53.3,56.2,36.0,31.0,256.0,221.0,1.16,3.0,SmalWe00
2.0,8.0,4.0,8,2.0,0.0,0.0,53.4,57.5,68.6,58.4,8,2.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,8,0.0,0.0,0.0,1.0,,25.3,0.0,0.0,0.0,0.0,,0.0,KellRo00
16.0,63.0,2.0,3,1.5,0.0,0.0,67.8,56.7,67.8,66.1,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,70.5,77.9,3.0,2.0,17.0,10.0,1.7,0.0,ColeDe00
9.0,34.0,29.0,80,2.8,1.0,2.0,52.6,56.6,22.1,60.0,86,2.97,1.0,12.0,1.0,13.0,16.0,0.0,0.0,80,0.0,0.0,0.0,3.0,44.0,74.2,4.0,3.0,18.0,24.0,0.75,0.0,RidlSt00
14.0,116.0,104.0,414,4.0,1.0,1.0,56.0,56.4,72.4,60.0,276,2.65,11.0,20.0,9.0,72.0,30.0,0.0,0.0,414,4.0,67.0,16.2,16.0,56.3,48.2,70.0,55.0,487.0,310.0,1.57,8.0,YeldT.00
8.0,117.0,91.0,279,3.1,3.0,2.0,54.9,56.2,44.0,58.3,247,2.71,11.0,34.0,7.0,48.0,41.0,0.0,0.0,279,2.0,51.0,18.3,14.0,50.9,63.4,30.0,19.0,193.0,154.0,1.25,5.0,McGuEl00
2.0,17.0,14.0,68,4.9,0.0,0.0,52.1,56.0,76.5,60.0,31,2.21,0.0,20.0,2.0,11.0,3.0,0.0,0.0,68,2.0,40.0,58.8,2.0,48.4,51.9,7.0,5.0,23.0,36.0,0.64,1.0,FreeDe00
10.0,56.0,43.0,178,4.1,0.0,1.0,58.8,55.9,57.1,75.7,109,2.53,7.0,16.0,9.0,16.0,19.0,0.0,0.0,178,3.0,46.0,25.8,9.0,60.0,53.0,52.0,41.0,268.0,206.0,1.3,3.0,ThomCh03
1.0,9.0,9.0,25,2.8,0.0,0.0,54.4,55.8,72.7,,20,2.22,1.0,7.0,0.0,7.0,2.0,0.0,0.0,25,0.0,0.0,0.0,1.0,54.8,68.8,0.0,0.0,0.0,6.0,0.0,0.0,LangJe00
2.0,2.0,2.0,19,9.5,0.0,0.0,52.8,55.7,65.2,,3,1.5,0.0,19.0,1.0,2.0,0.0,0.0,0.0,19,1.0,19.0,100.0,1.0,56.1,,0.0,0.0,0.0,3.0,0.0,0.0,DaviJu00
11.0,94.0,80.0,282,3.5,3.0,2.0,61.1,55.3,39.2,71.8,184,2.3,8.0,26.0,8.0,35.0,44.0,0.0,0.0,282,1.0,26.0,9.2,18.0,70.4,64.4,26.0,21.0,176.0,102.0,1.73,0.0,BurkRe00
11.0,43.0,36.0,191,5.3,1.0,1.0,56.6,55.2,82.2,60.0,146,4.06,2.0,75.0,4.0,19.0,15.0,0.0,0.0,191,2.0,91.0,47.6,10.0,66.3,25.3,11.0,9.0,56.0,42.0,1.33,1.0,BallKa00
14.0,188.0,172.0,571,3.3,5.0,2.0,50.4,55.1,62.1,60.6,406,2.36,25.0,22.0,15.0,89.0,79.0,0.0,0.0,571,4.0,74.0,13.0,28.0,41.4,33.1,15.0,10.0,33.0,149.0,0.22,2.0,HydeCa00
4.0,4.0,2.0,1,-0.5,0.0,0.0,58.6,55.0,67.8,60.0,2,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,63.7,49.0,3.0,2.0,37.0,29.0,1.28,0.0,WestCh01
2.0,8.0,6.0,7,1.2,0.0,0.0,48.8,55.0,71.6,60.0,7,1.17,0.0,5.0,0.0,5.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,32.0,74.1,3.0,2.0,7.0,11.0,0.64,1.0,CharJa00
6.0,77.0,66.0,266,4.0,0.0,3.0,54.7,54.8,24.9,60.0,169,2.56,9.0,18.0,6.0,48.0,18.0,0.0,0.0,266,2.0,34.0,12.8,13.0,56.2,83.7,15.0,12.0,98.0,106.0,0.92,1.0,WilsJe01
2.0,4.0,4.0,16,4.0,0.0,0.0,52.7,53.7,68.6,,7,1.75,0.0,13.0,1.0,4.0,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0,59.7,72.4,0.0,0.0,0.0,1.0,0.0,0.0,FlueDa00
15.0,68.0,6.0,8,1.3,0.0,0.0,50.9,53.3,74.6,48.8,6,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,8,0.0,0.0,0.0,1.0,52.7,84.1,14.0,11.0,85.0,59.0,1.44,1.0,HamxC.00
5.0,19.0,13.0,40,3.1,0.0,0.0,67.9,53.2,77.0,59.2,37,2.85,2.0,8.0,0.0,6.0,4.0,0.0,0.0,40,0.0,0.0,0.0,1.0,86.7,73.7,10.0,9.0,67.0,43.0,1.56,0.0,GranCo00
3.0,4.0,3.0,0,0.0,0.0,0.0,58.9,52.7,68.2,72.5,2,0.67,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0.0,0.0,,0.0,56.5,76.2,1.0,1.0,1.0,10.0,0.1,0.0,WillJo07
3.0,6.0,6.0,17,2.8,0.0,0.0,52.8,52.7,70.6,,12,2.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,17,0.0,0.0,0.0,0.0,53.9,77.8,0.0,0.0,0.0,9.0,0.0,0.0,StewJo00
8.0,26.0,23.0,44,1.9,1.0,0.0,48.8,52.4,78.8,60.0,47,2.04,2.0,9.0,0.0,14.0,8.0,0.0,0.0,44,0.0,0.0,0.0,2.0,41.5,70.8,9.0,7.0,33.0,54.0,0.61,2.0,JoneRo01
1.0,7.0,6.0,16,2.7,0.0,0.0,47.6,52.1,74.7,,12,2.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,16,0.0,0.0,0.0,0.0,53.8,17.9,0.0,0.0,0.0,6.0,0.0,0.0,JackDa01
9.0,20.0,14.0,34,2.4,0.0,0.0,51.3,52.0,76.8,60.0,26,1.86,0.0,10.0,1.0,9.0,4.0,0.0,0.0,34,0.0,0.0,0.0,5.0,47.1,60.1,7.0,5.0,41.0,57.0,0.72,1.0,WaltMa00
7.0,3.0,2.0,2,1.0,0.0,0.0,59.9,51.9,78.3,60.0,4,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,68.0,,7.0,7.0,37.0,18.0,2.06,0.0,LogaT.00
10.0,23.0,10.0,15,1.5,0.0,0.0,60.0,50.9,78.5,38.2,22,2.2,1.0,7.0,0.0,7.0,2.0,0.0,0.0,15,0.0,0.0,0.0,0.0,71.6,33.1,11.0,8.0,78.0,44.0,1.77,1.0,MizzTa00
11.0,78.0,68.0,259,3.8,2.0,2.0,57.8,50.9,45.2,59.1,163,2.4,2.0,32.0,8.0,39.0,25.0,0.0,0.0,259,4.0,84.0,32.4,15.0,71.9,66.3,25.0,22.0,192.0,125.0,1.54,0.0,ClemCo00
3.0,6.0,6.0,15,2.5,0.0,0.0,42.9,50.7,70.6,,7,1.17,0.0,5.0,0.0,5.0,1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,58.0,5.1,0.0,0.0,0.0,2.0,0.0,0.0,WildBr01
16.0,291.0,8.0,30,3.8,0.0,2.0,69.1,49.6,22.4,72.8,19,2.38,1.0,12.0,1.0,3.0,2.0,0.0,0.0,30,0.0,0.0,0.0,2.0,65.5,73.2,37.0,30.0,324.0,261.0,1.24,1.0,JuszKy00
16.0,173.0,154.0,418,2.7,5.0,2.0,45.5,49.5,58.7,60.2,333,2.16,15.0,27.0,10.0,77.0,76.0,0.0,0.0,418,2.0,51.0,12.2,25.0,30.6,80.7,14.0,10.0,67.0,82.0,0.82,2.0,BlouLe00
6.0,4.0,3.0,8,2.7,0.0,0.0,65.7,49.1,70.9,60.0,2,0.67,0.0,6.0,0.0,1.0,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,77.1,,3.0,2.0,13.0,10.0,1.3,1.0,McKiJ.00
1.0,2.0,2.0,19,9.5,0.0,1.0,43.8,48.1,13.4,,2,1.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,59.9,,0.0,0.0,0.0,1.0,0.0,0.0,HendDe01
6.0,7.0,3.0,9,3.0,0.0,0.0,56.5,47.7,75.6,74.0,4,1.33,0.0,4.0,0.0,2.0,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,66.8,23.8,6.0,4.0,30.0,29.0,1.03,0.0,MarsBy01
4.0,16.0,16.0,43,2.7,0.0,1.0,46.1,46.9,24.2,,35,2.19,4.0,5.0,0.0,9.0,6.0,0.0,0.0,43,0.0,0.0,0.0,2.0,59.0,67.1,1.0,1.0,9.0,8.0,1.13,0.0,GillMi00
1.0,11.0,11.0,17,1.5,0.0,0.0,46.8,45.4,74.1,,19,1.73,0.0,5.0,0.0,7.0,4.0,0.0,0.0,17,0.0,0.0,0.0,0.0,58.9,80.0,1.0,1.0,5.0,9.0,0.56,0.0,CadeTr00
10.0,22.0,12.0,22,1.8,0.0,0.0,44.9,44.2,78.8,60.0,26,2.17,0.0,6.0,0.0,9.0,2.0,0.0,0.0,22,0.0,0.0,0.0,0.0,65.8,52.0,2.0,1.0,9.0,8.0,1.13,0.0,CunnBe01
2.0,5.0,4.0,10,2.5,0.0,1.0,41.0,35.7,16.6,60.0,7,1.75,0.0,5.0,0.0,1.0,3.0,0.0,0.0,10,0.0,0.0,0.0,0.0,55.7,69.2,1.0,1.0,3.0,15.0,0.2,0.0,TurbRo00
2.0,9.0,8.0,2,0.3,0.0,1.0,31.0,29.0,18.7,60.0,6,0.75,1.0,3.0,0.0,2.0,5.0,0.0,0.0,2,0.0,0.0,0.0,0.0,43.9,79.1,3.0,2.0,28.0,21.0,1.33,1.0,ForeDO00
