#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
16.0,139.0,3.0,4,1.3,0.0,0.0,64.0,62.6,73.5,64.7,5,1.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,62.4,38.5,16.0,12.0,110.0,76.0,1.45,2.0,IngoAl01
16.0,148.0,97.0,448,4.6,1.0,2.0,69.2,62.6,58.0,47.5,256,2.64,13.0,32.0,11.0,56.0,33.0,0.0,0.0,448,5.0,122.0,27.2,22.0,77.0,49.3,65.0,53.0,402.0,305.0,1.32,1.0,EdmoCh00
16.0,157.0,124.0,416,3.4,3.0,1.0,63.4,62.6,74.8,68.7,291,2.35,17.0,15.0,9.0,90.0,28.0,0.0,0.0,416,1.0,15.0,3.6,23.0,59.4,73.0,58.0,47.0,355.0,276.0,1.29,4.0,BernGi00
2.0,19.0,19.0,34,1.8,0.0,0.0,60.3,62.3,77.5,60.0,42,2.21,3.0,18.0,1.0,8.0,10.0,0.0,0.0,34,1.0,18.0,52.9,1.0,62.8,27.0,9.0,6.0,60.0,35.0,1.71,1.0,BarkSa00
2.0,2.0,1.0,3,3.0,0.0,0.0,37.5,61.6,61.9,60.0,2,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,53.4,0.0,0.0,0.0,0.0,7.0,0.0,0.0,OlliQa00
16.0,126.0,94.0,258,2.7,4.0,0.0,58.3,61.6,87.3,57.2,155,1.65,7.0,15.0,5.0,38.0,54.0,0.0,0.0,258,1.0,15.0,5.8,26.0,42.0,54.3,8.0,4.0,12.0,51.0,0.24,2.0,BarbPe01
16.0,62.0,52.0,181,3.5,2.0,1.0,61.6,61.1,53.1,58.8,129,2.48,5.0,14.0,1.0,33.0,17.0,0.0,0.0,181,0.0,0.0,0.0,9.0,51.7,84.8,25.0,19.0,187.0,159.0,1.18,3.0,JohnKe06
16.0,169.0,155.0,608,3.9,7.0,0.0,59.6,60.8,90.3,60.0,396,2.55,19.0,38.0,13.0,77.0,77.0,0.0,0.0,608,7.0,164.0,27.0,35.0,50.1,67.6,17.0,12.0,101.0,110.0,0.92,2.0,PeteAd01
14.0,58.0,6.0,15,2.5,0.0,0.0,65.8,60.7,71.6,58.7,10,1.67,0.0,5.0,0.0,2.0,0.0,0.0,0.0,15,0.0,0.0,0.0,4.0,78.8,82.2,3.0,2.0,20.0,11.0,1.82,0.0,PennEl00
5.0,70.0,54.0,172,3.2,1.0,0.0,55.0,60.5,83.9,61.1,108,2.0,7.0,14.0,2.0,16.0,38.0,0.0,0.0,172,0.0,0.0,0.0,9.0,44.3,15.1,10.0,7.0,58.0,55.0,1.05,3.0,FreeDe00
15.0,198.0,187.0,653,3.5,2.0,1.0,60.8,60.2,78.8,59.8,467,2.5,23.0,17.0,13.0,131.0,56.0,0.0,0.0,653,2.0,32.0,4.9,32.0,59.8,64.0,18.0,16.0,89.0,136.0,0.65,0.0,GoreFr00
3.0,5.0,4.0,11,2.8,0.0,0.0,63.7,59.9,69.4,60.0,6,1.5,0.0,8.0,0.0,1.0,3.0,0.0,0.0,11,0.0,0.0,0.0,0.0,74.1,,1.0,1.0,5.0,5.0,1.0,0.0,BellLe02
4.0,9.0,5.0,19,3.8,0.0,0.0,55.1,59.8,73.0,60.0,14,2.8,1.0,10.0,1.0,4.0,1.0,0.0,0.0,19,0.0,0.0,0.0,1.0,53.3,30.1,2.0,1.0,0.0,16.0,0.0,0.0,HuntJa01
11.0,97.0,77.0,235,3.1,1.0,3.0,62.6,59.8,28.2,69.6,173,2.25,12.0,23.0,4.0,56.0,20.0,0.0,0.0,235,1.0,23.0,9.8,11.0,66.7,47.5,34.0,28.0,249.0,204.0,1.22,1.0,JohnDu00
14.0,132.0,111.0,354,3.2,2.0,2.0,63.1,59.8,51.3,56.3,255,2.3,13.0,33.0,4.0,64.0,41.0,0.0,0.0,354,4.0,97.0,27.4,20.0,73.2,46.7,23.0,23.0,148.0,130.0,1.14,0.0,KellJo01
12.0,23.0,1.0,5,5.0,0.0,0.0,42.7,59.7,67.2,52.9,5,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,64.7,13.2,1.0,1.0,9.0,6.0,1.5,0.0,BellNi01
6.0,1.0,1.0,1,1.0,0.0,0.0,69.4,59.6,71.3,,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,81.5,38.6,9.0,9.0,42.0,21.0,2.0,0.0,OzigDe01
3.0,7.0,2.0,9,4.5,0.0,0.0,61.2,59.5,73.3,60.0,5,2.5,0.0,5.0,0.0,2.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,64.4,,1.0,1.0,7.0,2.0,3.5,0.0,PhilSc01
15.0,268.0,5.0,18,3.6,0.0,0.0,60.1,59.4,74.6,62.9,8,1.6,0.0,10.0,1.0,1.0,1.0,0.0,0.0,18,0.0,0.0,0.0,2.0,52.6,57.1,11.0,8.0,97.0,108.0,0.9,1.0,HamxC.00
1.0,1.0,1.0,4,4.0,0.0,0.0,58.5,59.1,64.6,,3,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,65.3,74.4,1.0,1.0,3.0,1.0,3.0,0.0,ReynCr00
15.0,207.0,195.0,678,3.5,9.0,2.0,54.8,59.1,66.6,60.0,491,2.52,34.0,35.0,16.0,91.0,96.0,0.0,0.0,678,5.0,106.0,15.6,44.0,44.0,50.8,31.0,25.0,164.0,229.0,0.72,3.0,GurlTo01
16.0,142.0,113.0,381,3.4,4.0,2.0,57.0,58.7,47.9,61.1,275,2.43,14.0,30.0,9.0,37.0,66.0,0.0,0.0,381,3.0,80.0,21.0,26.0,52.7,55.4,15.0,11.0,65.0,112.0,0.58,0.0,SnelBe00
9.0,70.0,64.0,232,3.6,2.0,0.0,58.0,58.4,85.2,59.8,159,2.48,7.0,20.0,5.0,39.0,24.0,0.0,0.0,232,1.0,20.0,8.6,18.0,55.9,60.5,14.0,11.0,63.0,86.0,0.73,1.0,PeriLa00
16.0,119.0,2.0,4,2.0,0.0,0.0,62.2,58.3,71.8,63.8,2,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,40.9,90.0,5.0,2.0,13.0,35.0,0.37,1.0,JanoAn00
16.0,93.0,1.0,0,0.0,0.0,0.0,56.0,58.2,69.8,59.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,52.0,57.9,3.0,2.0,8.0,21.0,0.38,0.0,CabiJa00
14.0,87.0,35.0,121,3.5,2.0,1.0,65.5,58.2,55.9,60.7,76,2.17,3.0,10.0,1.0,12.0,21.0,1.0,2.0,119,0.0,0.0,0.0,6.0,84.2,26.7,57.0,49.0,375.0,184.0,2.04,2.0,WhitJa02
2.0,13.0,12.0,69,5.8,0.0,0.0,61.6,58.0,75.2,,57,4.75,1.0,22.0,3.0,3.0,9.0,0.0,0.0,69,1.0,22.0,31.9,4.0,75.7,,2.0,2.0,18.0,9.0,2.0,0.0,BonnRe00
3.0,12.0,11.0,34,3.1,0.0,0.0,55.6,57.8,73.8,60.0,23,2.09,1.0,7.0,0.0,7.0,3.0,0.0,0.0,34,0.0,0.0,0.0,1.0,51.4,49.6,0.0,0.0,0.0,19.0,0.0,0.0,PennRa00
6.0,33.0,27.0,97,3.6,1.0,2.0,53.3,57.8,22.6,60.6,58,2.15,3.0,14.0,4.0,21.0,6.0,0.0,0.0,97,0.0,0.0,0.0,7.0,39.5,79.9,10.0,7.0,65.0,44.0,1.48,1.0,ThomDa06
12.0,19.0,10.0,31,3.1,0.0,0.0,58.9,57.7,76.7,60.0,12,1.2,0.0,14.0,2.0,4.0,4.0,0.0,0.0,31,0.0,0.0,0.0,2.0,63.9,53.8,17.0,15.0,101.0,72.0,1.4,2.0,McCoLe01
11.0,42.0,33.0,113,3.4,0.0,0.0,56.5,57.7,80.8,44.6,68,2.06,2.0,20.0,2.0,14.0,16.0,0.0,0.0,113,1.0,20.0,17.7,4.0,59.2,74.0,9.0,6.0,54.0,44.0,1.23,1.0,McFaAn00
12.0,26.0,12.0,60,5.0,0.0,0.0,50.8,57.4,75.7,44.4,43,3.58,2.0,19.0,2.0,1.0,11.0,0.0,0.0,60,2.0,35.0,58.3,2.0,53.6,30.0,6.0,5.0,20.0,52.0,0.38,0.0,HillJu00
7.0,49.0,39.0,148,3.8,1.0,1.0,58.9,57.2,42.7,60.0,93,2.38,7.0,20.0,2.0,31.0,8.0,0.0,0.0,148,1.0,20.0,13.5,7.0,66.1,33.7,8.0,7.0,33.0,42.0,0.79,0.0,HastJa02
10.0,48.0,2.0,2,1.0,0.0,0.0,37.9,56.6,67.7,41.3,1,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,54.8,76.5,0.0,0.0,0.0,4.0,0.0,0.0,WattDe00
1.0,1.0,1.0,3,3.0,0.0,0.0,50.9,56.3,72.7,,3,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,79.0,6.2,1.0,1.0,27.0,8.0,3.38,0.0,WaltAu00
6.0,16.0,15.0,55,3.7,0.0,0.0,56.9,55.8,80.2,60.0,32,2.13,2.0,9.0,0.0,11.0,4.0,0.0,0.0,55,0.0,0.0,0.0,2.0,62.8,48.7,3.0,2.0,27.0,16.0,1.69,0.0,EvanDa02
11.0,89.0,72.0,299,4.2,2.0,1.0,53.3,55.6,57.3,47.7,177,2.46,7.0,30.0,5.0,22.0,49.0,0.0,0.0,299,3.0,66.0,22.1,14.0,50.4,74.1,8.0,6.0,50.0,55.0,0.91,0.0,IngrMa01
16.0,34.0,29.0,115,4.0,2.0,1.0,54.7,55.1,24.6,46.4,67,2.31,4.0,19.0,4.0,8.0,20.0,0.0,0.0,115,2.0,34.0,29.6,8.0,59.2,37.4,27.0,19.0,127.0,201.0,0.63,1.0,LewiDi00
9.0,26.0,25.0,88,3.5,0.0,0.0,58.0,55.0,82.5,60.0,43,1.72,3.0,12.0,3.0,18.0,6.0,0.0,0.0,88,0.0,0.0,0.0,2.0,66.8,52.4,10.0,9.0,90.0,68.0,1.32,0.0,HomeTr00
17.0,162.0,87.0,370,4.3,2.0,3.0,62.4,53.9,38.6,56.6,238,2.74,13.0,17.0,13.0,55.0,23.0,0.0,0.0,370,2.0,34.0,9.2,26.0,68.5,59.4,109.0,82.0,597.0,425.0,1.4,4.0,McKiJ.00
4.0,2.0,2.0,2,1.0,0.0,0.0,51.1,52.7,70.1,,2,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,51.4,59.4,1.0,1.0,7.0,18.0,0.39,0.0,FostD.01
1.0,6.0,3.0,4,1.3,0.0,0.0,49.0,52.6,67.2,60.0,6,2.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,BrooTo01
4.0,10.0,6.0,14,2.3,0.0,0.0,55.3,51.6,72.8,60.0,10,1.67,0.0,11.0,1.0,4.0,2.0,0.0,0.0,14,0.0,0.0,0.0,1.0,69.8,29.6,6.0,5.0,43.0,26.0,1.65,0.0,RiddTh00
17.0,333.0,1.0,1,-1.0,0.0,1.0,60.1,51.1,22.0,73.7,1,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,48.8,68.4,17.0,13.0,82.0,102.0,0.8,2.0,RicaPa00
3.0,12.0,9.0,17,1.9,0.0,0.0,48.2,51.1,74.2,60.0,12,1.33,0.0,5.0,0.0,5.0,4.0,0.0,0.0,17,0.0,0.0,0.0,0.0,59.9,,0.0,0.0,0.0,1.0,0.0,0.0,WashDw00
8.0,8.0,7.0,20,2.9,0.0,0.0,54.9,50.6,76.7,60.0,14,2.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0,20,0.0,0.0,0.0,1.0,58.4,28.1,24.0,20.0,146.0,127.0,1.15,1.0,ThomCh03
8.0,31.0,28.0,53,1.9,0.0,0.0,58.7,50.3,79.6,60.0,69,2.46,4.0,12.0,2.0,15.0,13.0,0.0,0.0,53,0.0,0.0,0.0,3.0,83.8,79.5,5.0,4.0,34.0,26.0,1.31,0.0,ColeTe01
7.0,38.0,35.0,60,1.7,4.0,1.0,41.6,50.2,30.6,37.7,66,1.89,1.0,11.0,1.0,17.0,17.0,0.0,0.0,60,0.0,0.0,0.0,7.0,27.7,81.4,1.0,1.0,-3.0,22.0,-0.14,0.0,HowaJo00
16.0,18.0,4.0,0,0.0,0.0,0.0,59.9,49.7,74.8,55.8,7,1.75,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,75.4,64.9,9.0,8.0,67.0,44.0,1.52,0.0,NallRy00
13.0,24.0,13.0,72,5.5,0.0,1.0,55.5,49.2,26.3,69.8,46,3.54,1.0,17.0,2.0,6.0,3.0,0.0,0.0,72,1.0,17.0,23.6,4.0,60.3,44.0,12.0,10.0,68.0,91.0,0.75,0.0,LairPa00
13.0,21.0,9.0,28,3.1,0.0,0.0,44.5,47.0,75.2,77.2,17,1.89,0.0,6.0,0.0,0.0,6.0,0.0,0.0,28,0.0,0.0,0.0,1.0,46.1,14.9,13.0,9.0,46.0,85.0,0.54,2.0,SamuJa00
2.0,1.0,1.0,5,5.0,0.0,1.0,52.0,45.2,17.3,,0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,62.6,80.7,4.0,4.0,21.0,21.0,1.0,0.0,WillJo07
6.0,11.0,10.0,19,1.9,0.0,1.0,46.3,34.9,27.0,60.0,13,1.3,0.0,7.0,0.0,9.0,1.0,0.0,0.0,19,0.0,0.0,0.0,0.0,62.3,77.9,5.0,5.0,18.0,29.0,0.62,0.0,ProsC.00
