#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
13.0,72.0,59.0,229,3.9,0.0,0.0,54.8,60.9,84.4,59.4,176,2.98,6.0,17.0,6.0,33.0,25.0,0.0,0.0,229,1.0,17.0,7.4,12.0,37.1,36.3,11.0,7.0,33,65.0,0.51,2.0,PoweBi00
16.0,72.0,63.0,273,4.3,0.0,1.0,51.2,60.9,60.7,60.0,183,2.9,8.0,40.0,7.0,38.0,24.0,0.0,0.0,273,2.0,57.0,20.9,11.0,41.3,25.8,31.0,24.0,109,188.0,0.58,2.0,JohnTy02
12.0,28.0,22.0,81,3.7,0.0,0.0,58.8,60.8,79.3,29.9,55,2.5,4.0,17.0,3.0,10.0,11.0,0.0,0.0,81,1.0,17.0,21.0,4.0,66.6,39.5,13.0,9.0,64,87.0,0.74,0.0,SmalWe00
10.0,86.0,67.0,270,4.0,5.0,1.0,69.6,60.6,28.9,58.8,152,2.27,8.0,25.0,8.0,56.0,11.0,0.0,0.0,270,4.0,70.0,25.9,19.0,85.3,59.6,29.0,27.0,227,98.0,2.32,1.0,ScotBo02
3.0,33.0,30.0,67,2.2,4.0,0.0,59.2,60.4,79.7,60.0,67,2.23,4.0,15.0,1.0,21.0,9.0,0.0,0.0,67,1.0,15.0,22.4,5.0,57.7,38.0,3.0,2.0,25,35.0,0.71,0.0,LyncMa00
16.0,49.0,11.0,17,1.5,2.0,1.0,60.3,60.2,26.3,59.2,19,1.73,2.0,12.0,1.0,1.0,6.0,0.0,0.0,17,0.0,0.0,0.0,3.0,62.6,51.3,45.0,35.0,286,223.0,1.28,2.0,OgunDa00
15.0,82.0,1.0,3,3.0,0.0,0.0,49.3,59.5,70.3,41.6,2,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,53.7,71.4,12.0,7.0,97,67.0,1.45,1.0,VitaDa00
14.0,45.0,35.0,108,3.1,0.0,0.0,55.4,59.2,82.1,60.0,90,2.57,4.0,16.0,2.0,17.0,18.0,0.0,0.0,108,1.0,16.0,14.8,5.0,48.1,43.0,21.0,14.0,144,89.0,1.62,3.0,ArmsRy00
17.0,226.0,193.0,887,4.6,3.0,2.0,61.5,59.1,60.2,43.9,633,3.28,31.0,65.0,19.0,114.0,74.0,0.0,0.0,887,8.0,262.0,29.5,33.0,69.1,59.7,67.0,53.0,517,337.0,1.53,5.0,SandMi01
6.0,23.0,17.0,66,3.9,0.0,0.0,47.0,58.2,84.0,60.0,34,2.0,1.0,17.0,1.0,7.0,8.0,0.0,0.0,66,1.0,17.0,25.8,3.0,35.8,73.2,10.0,6.0,24,66.0,0.36,2.0,SproDa00
1.0,11.0,10.0,21,2.1,2.0,0.0,59.8,57.6,73.9,60.0,15,1.5,1.0,15.0,1.0,4.0,6.0,0.0,0.0,21,1.0,15.0,71.4,3.0,63.1,80.1,2.0,2.0,1,8.0,0.13,0.0,HillWe00
1.0,4.0,4.0,12,3.0,0.0,0.0,57.1,57.4,68.6,,9,2.25,0.0,13.0,1.0,0.0,1.0,0.0,0.0,12,0.0,0.0,0.0,0.0,,69.2,0.0,0.0,0,0.0,,0.0,HarrDa06
3.0,5.0,5.0,16,3.2,0.0,0.0,56.8,57.4,69.7,,14,2.8,1.0,9.0,0.0,1.0,4.0,0.0,0.0,16,0.0,0.0,0.0,1.0,56.0,68.8,0.0,0.0,0,5.0,0.0,0.0,PeriSa00
6.0,23.0,22.0,50,2.3,4.0,1.0,55.6,57.4,26.7,60.0,40,1.82,1.0,6.0,0.0,11.0,11.0,0.0,0.0,50,0.0,0.0,0.0,6.0,50.5,78.8,2.0,1.0,7,29.0,0.24,0.0,OlliQa00
16.0,123.0,64.0,213,3.3,0.0,1.0,60.6,57.4,90.8,54.6,124,1.94,10.0,19.0,4.0,41.0,16.0,0.0,0.0,213,1.0,19.0,8.9,15.0,61.4,70.6,102.0,79.0,456,361.0,1.26,6.0,CoheTa00
16.0,63.0,53.0,170,3.2,0.0,2.0,51.8,57.1,30.5,59.5,131,2.47,8.0,25.0,6.0,33.0,15.0,0.0,0.0,170,3.0,60.0,35.3,10.0,36.5,76.1,42.0,30.0,234,262.0,0.89,3.0,BernGi00
14.0,211.0,184.0,656,3.6,2.0,3.0,60.8,57.0,57.6,60.4,447,2.43,31.0,28.0,15.0,90.0,85.0,0.0,0.0,656,5.0,105.0,16.0,33.0,69.5,67.8,64.0,59.0,410,337.0,1.22,1.0,FreeDe00
2.0,9.0,8.0,12,1.5,0.0,0.0,55.6,56.6,72.7,,9,1.13,0.0,10.0,1.0,4.0,4.0,0.0,0.0,12,0.0,0.0,0.0,1.0,57.7,,0.0,0.0,0,3.0,0.0,0.0,AdamJo03
3.0,37.0,30.0,91,3.0,0.0,2.0,52.1,56.6,22.1,59.4,58,1.93,0.0,10.0,1.0,18.0,11.0,0.0,0.0,91,0.0,0.0,0.0,6.0,30.7,87.9,4.0,3.0,1,46.0,0.02,0.0,HillJo03
6.0,36.0,32.0,139,4.3,0.0,1.0,57.7,56.6,47.2,60.0,65,2.03,3.0,29.0,6.0,19.0,10.0,0.0,0.0,139,2.0,46.0,33.1,8.0,61.8,62.8,16.0,14.0,88,86.0,1.02,1.0,HomeTr00
8.0,14.0,5.0,10,2.0,0.0,0.0,54.5,56.5,69.7,60.8,6,1.2,0.0,4.0,0.0,4.0,1.0,0.0,0.0,10,0.0,0.0,0.0,1.0,52.0,53.8,0.0,0.0,0,20.0,0.0,0.0,HoweGr00
2.0,19.0,18.0,48,2.7,0.0,0.0,58.6,56.3,77.5,,33,1.83,3.0,12.0,1.0,8.0,10.0,0.0,0.0,48,0.0,0.0,0.0,3.0,61.3,83.1,4.0,4.0,18,17.0,1.06,0.0,CarsTr01
14.0,78.0,66.0,175,2.7,1.0,1.0,54.4,56.1,65.2,59.0,146,2.21,7.0,13.0,2.0,22.0,37.0,0.0,0.0,175,0.0,0.0,0.0,9.0,55.5,63.1,56.0,47.0,305,206.0,1.48,5.0,SamuJa00
15.0,313.0,3.0,7,2.3,0.0,0.0,74.9,55.9,76.4,73.1,6,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,74.8,73.1,26.0,23.0,278,142.0,1.96,1.0,JuszKy00
2.0,8.0,5.0,11,2.2,0.0,0.0,55.4,55.9,69.7,60.0,8,1.6,0.0,5.0,0.0,4.0,1.0,0.0,0.0,11,0.0,0.0,0.0,0.0,59.7,73.1,0.0,0.0,0,1.0,0.0,0.0,WillDe07
17.0,80.0,58.0,225,3.9,2.0,0.0,52.0,55.7,86.5,51.5,118,2.03,8.0,18.0,6.0,11.0,45.0,0.0,0.0,225,1.0,18.0,8.0,10.0,49.0,53.8,19.0,12.0,96,135.0,0.71,1.0,HillJu00
6.0,29.0,17.0,63,3.7,0.0,1.0,58.1,55.5,28.0,59.7,57,3.35,3.0,12.0,4.0,2.0,15.0,0.0,0.0,63,0.0,0.0,0.0,5.0,62.1,43.5,15.0,13.0,124,100.0,1.24,1.0,YeldT.00
2.0,8.0,4.0,9,2.3,0.0,0.0,51.2,55.3,68.6,60.0,6,1.5,0.0,6.0,0.0,2.0,2.0,0.0,0.0,9,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,0.0,ScarJo00
3.0,15.0,12.0,29,2.4,0.0,0.0,56.1,54.6,74.9,60.0,17,1.42,1.0,13.0,1.0,7.0,5.0,0.0,0.0,29,0.0,0.0,0.0,3.0,64.1,77.0,1.0,1.0,9,6.0,1.5,0.0,PerkPa00
2.0,18.0,16.0,43,2.7,0.0,0.0,48.3,53.6,75.8,60.0,33,2.06,1.0,9.0,0.0,10.0,6.0,0.0,0.0,43,0.0,0.0,0.0,1.0,53.3,20.9,0.0,0.0,0,11.0,0.0,0.0,AndeC.00
9.0,11.0,3.0,10,3.3,0.0,0.0,55.4,53.5,83.5,60.0,6,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10,0.0,0.0,0.0,0.0,60.0,,3.0,2.0,13,11.0,1.18,0.0,LogaT.00
14.0,21.0,13.0,49,3.8,2.0,0.0,54.3,53.4,86.8,70.5,24,1.85,1.0,11.0,2.0,3.0,8.0,0.0,0.0,49,0.0,0.0,0.0,3.0,60.9,17.0,14.0,12.0,92,82.0,1.12,1.0,HillDo00
9.0,37.0,22.0,92,4.2,0.0,0.0,51.0,51.9,78.9,57.2,47,2.14,0.0,45.0,1.0,9.0,13.0,0.0,0.0,92,1.0,45.0,48.9,2.0,66.5,25.1,6.0,6.0,48,39.0,1.23,0.0,EdmuTr00
3.0,5.0,3.0,2,-0.7,0.0,0.0,46.5,51.7,69.0,60.0,9,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,44.4,46.8,3.0,2.0,19,15.0,1.27,1.0,ZennZa00
8.0,29.0,23.0,72,3.1,1.0,1.0,56.0,51.6,29.3,60.0,47,2.04,2.0,17.0,1.0,18.0,4.0,0.0,0.0,72,1.0,17.0,23.6,4.0,64.2,42.6,11.0,10.0,76,76.0,1.0,0.0,ProsC.00
16.0,84.0,6.0,11,1.8,1.0,0.0,50.9,50.8,72.3,49.5,7,1.17,0.0,4.0,0.0,0.0,2.0,0.0,0.0,11,0.0,0.0,0.0,1.0,55.3,77.6,2.0,2.0,6,22.0,0.27,0.0,ArmaAl00
18.0,32.0,24.0,124,5.2,0.0,0.0,58.5,50.6,49.7,60.0,51,2.13,4.0,15.0,5.0,16.0,3.0,0.0,0.0,124,1.0,15.0,12.1,4.0,64.2,87.2,20.0,16.0,95,93.0,1.02,0.0,AbduAm00
8.0,9.0,4.0,21,5.3,0.0,0.0,56.6,48.7,77.6,60.0,7,1.75,0.0,13.0,1.0,1.0,1.0,0.0,0.0,21,0.0,0.0,0.0,0.0,78.4,19.9,7.0,6.0,71,24.0,2.96,0.0,JohnDE04
9.0,71.0,62.0,168,2.7,1.0,0.0,52.7,48.5,85.5,60.0,112,1.81,8.0,18.0,5.0,30.0,30.0,0.0,0.0,168,3.0,50.0,29.8,9.0,66.4,26.3,28.0,23.0,204,158.0,1.29,3.0,LairPa00
7.0,18.0,13.0,27,2.1,0.0,0.0,53.6,46.6,76.2,59.7,24,1.85,0.0,8.0,0.0,11.0,2.0,0.0,0.0,27,0.0,0.0,0.0,0.0,63.8,61.4,8.0,7.0,22,41.0,0.54,0.0,DaviMi01
