RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
101,Brandon LaFell,# 11,WR,16,CIN,101,64,63.4,862,13.5,6,69.5,69.1,84.5,81.0,-,637,605,95.0,0,0.0,96,15.1,535,84.0,4,0.6,347,5.4,1.42,10.3,86,2,3.0,5,2,40.0,1,0,4,42,106.1
104,Henry Krieger-Coble,# 84,TE,2,DEN,1,1,100.0,13,13.0,0,65.3,68.9,64.7,61.2,71.7,10,8,80.0,1,10.0,1,10.0,0,0.0,9,90.0,7,7.0,1.63,6.0,13,0,0.0,0,0,,0,0,0,1,118.8
104,Quincy Enunwa,# 81,WR,16,NYJ,99,58,58.6,857,14.8,4,70.0,68.9,31.8,80.5,76.7,571,540,94.6,2,0.4,426,74.6,111,19.4,28,4.9,360,6.2,1.59,9.5,69,12,17.1,9,3,33.3,4,0,13,37,83.6
106,Ifeanyi Momah,# 80,TE,4,ARZ,3,2,66.7,50,25.0,0,52.4,68.8,68.3,64.0,0.0,16,13,81.3,2,12.5,2,12.5,0,0.0,13,81.3,12,6.0,3.85,15.3,27,0,0.0,0,0,,0,0,0,2,109.7
107,Allen Robinson II,# 15,WR,16,JAX,144,73,50.7,883,12.1,6,69.8,68.6,44.0,49.3,-,711,665,93.5,0,0.0,153,21.5,558,78.5,0,0.0,195,2.7,1.33,13.7,42,9,11.0,15,6,40.0,7,1,4,52,63.5
108,Brandon Marshall,# 15,WR,15,NYJ,121,59,48.8,788,13.4,3,69.2,68.5,52.3,83.3,68.5,580,547,94.3,1,0.2,114,19.7,465,80.2,1,0.2,187,3.2,1.44,13.3,41,7,10.6,6,2,33.3,9,0,3,43,47.1
109,De'Marcus Ayers,# 15,WR,4,PIT,15,9,60.0,80,8.9,1,67.1,68.2,58.5,72.3,-,69,65,94.2,0,0.0,6,8.7,63,91.3,0,0.0,56,6.2,1.23,8.3,15,1,10.0,0,0,,0,0,1,5,96.5
110,Danny Amendola,# 80,WR,15,NE,42,33,78.6,333,10.1,5,68.7,68.0,79.6,52.8,-,286,265,92.7,0,0.0,258,90.2,26,9.1,1,0.3,97,2.9,1.26,9.0,32,1,2.9,5,3,60.0,1,1,1,20,129.4
111,Josh Bellamy,# 11,WR,12,CHI,38,19,50.0,282,14.8,1,70.8,67.9,28.0,76.3,-,184,172,93.5,0,0.0,44,23.9,139,75.5,1,0.5,50,2.6,1.64,15.7,31,5,20.8,0,0,,1,0,4,13,72.5
112,Gary Barnidge,# 82,TE,16,CLV,77,55,71.4,612,11.1,2,68.6,67.6,69.4,80.2,79.4,667,509,76.3,130,19.5,161,24.1,45,6.7,429,64.3,211,3.8,1.20,7.7,43,4,6.8,2,1,50.0,0,0,1,34,103.4
113,Tavarres King,# 15,WR,6,NYG,9,5,55.6,123,24.6,1,67.9,67.5,73.4,68.0,-,64,60,93.8,0,0.0,3,4.7,61,95.3,0,0.0,34,6.8,2.05,26.2,44,0,0.0,0,0,,1,0,0,4,97.9
113,Austin Seferian-Jenkins,# 88,TE,9,NYJ,21,13,61.9,154,11.8,1,62.1,67.5,48.0,72.3,78.5,126,108,85.7,12,9.5,53,42.1,21,16.7,52,41.3,29,2.2,1.43,10.0,30,2,13.3,1,1,100.0,1,0,1,9,80.3
115,Travis Benjamin,# 12,WR,14,SD,71,47,66.2,677,14.4,4,67.2,67.3,55.3,36.4,-,414,397,95.9,0,0.0,137,33.1,274,66.2,0,0.0,250,5.3,1.71,13.3,54,5,9.6,5,3,60.0,2,3,6,26,104.0
116,J.J. Nelson,# 14,WR,15,ARZ,67,34,50.7,568,16.7,6,69.5,67.2,37.2,30.1,-,364,334,91.8,0,0.0,92,25.3,272,74.7,0,0.0,173,5.1,1.70,17.7,80,6,15.0,1,1,100.0,2,1,4,26,97.1
117,Jeremy Kerley,# 17,WR,16,SF,108,64,59.3,667,10.4,3,68.9,67.1,78.5,33.4,-,520,498,95.8,0,0.0,473,91.0,47,9.0,0,0.0,220,3.4,1.34,8.9,33,3,4.5,6,3,50.0,4,1,3,32,71.0
118,Geronimo Allison,# 81,WR,13,GB,29,17,58.6,267,15.7,2,66.5,67.0,82.2,73.6,-,225,213,94.7,0,0.0,109,48.4,115,51.1,1,0.4,73,4.3,1.25,13.0,39,0,0.0,0,0,,0,0,1,15,112.3
119,Freddie Martino,# 16,WR,13,TB,10,8,80.0,142,17.8,1,66.2,66.9,76.5,70.1,-,97,86,88.7,0,0.0,17,17.5,79,81.4,1,1.0,30,3.8,1.65,13.2,43,0,0.0,0,0,,0,0,1,5,152.1
119,Brandon Coleman,# 16,WR,16,NO,38,26,68.4,281,10.8,3,69.4,66.9,64.3,75.7,82.5,199,193,97.0,2,1.0,97,48.7,100,50.3,2,1.0,68,2.6,1.46,11.6,38,2,7.1,1,1,100.0,2,0,0,16,94.3
121,Harry Douglas,# 83,WR,10,TEN,21,15,71.4,210,14.0,0,66.3,66.6,81.7,73.3,-,167,157,94.0,0,0.0,119,71.3,48,28.7,0,0.0,59,3.9,1.34,10.4,35,0,0.0,0,0,,1,0,3,10,83.4
121,Austin Hooper,# 81,TE,17,ATL,34,25,73.5,336,13.4,4,68.5,66.6,54.2,77.0,82.2,319,264,82.8,35,11.0,78,24.5,31,9.7,199,62.4,118,4.7,1.27,10.1,44,3,10.7,5,2,40.0,0,0,2,20,143.8
123,Tommylee Lewis,# 87,WR,10,NO,9,7,77.8,76,10.9,0,64.8,66.4,52.1,84.5,-,42,41,97.6,0,0.0,8,19.0,33,78.6,0,0.0,25,3.6,1.85,7.9,26,1,12.5,1,1,100.0,0,0,1,4,101.9
124,Brandon Williams,# 86,TE,17,SEA,3,2,66.7,36,18.0,0,62.3,66.3,68.3,80.4,47.8,61,33,54.1,27,44.3,6,9.8,3,4.9,50,82.0,9,4.5,1.09,11.0,20,0,0.0,0,0,,0,0,0,2,107.6
124,Eli Rogers,# 17,WR,16,PIT,82,61,74.4,706,11.6,3,65.6,66.3,77.3,27.3,-,500,474,94.8,0,0.0,428,85.6,71,14.2,0,0.0,251,4.1,1.49,9.0,39,3,4.7,1,1,100.0,3,1,5,30,96.9
124,Anquan Boldin,# 80,WR,17,DET,94,69,73.4,608,8.8,8,64.9,66.3,69.4,81.4,74.4,626,582,93.0,4,0.6,516,82.4,107,17.1,2,0.3,248,3.6,1.04,6.3,35,5,6.8,6,6,100.0,2,0,7,42,109.7
127,Sterling Shepard,# 87,WR,17,NYG,112,69,61.6,746,10.8,8,66.2,66.2,53.3,82.0,68.8,692,657,94.9,1,0.1,590,85.3,101,14.6,1,0.1,265,3.8,1.14,9.8,32,8,10.4,3,3,100.0,6,0,8,46,82.7
128,Jamison Crowder,# 80,WR,16,WAS,92,67,72.8,847,12.6,7,67.0,66.1,79.3,41.6,67.9,549,523,95.3,2,0.4,414,75.4,130,23.7,5,0.9,383,5.7,1.62,8.2,55,3,4.3,2,1,50.0,3,2,13,33,112.9
129,Kevin White,# 13,WR,4,CHI,34,19,55.9,187,9.8,0,66.0,66.0,70.7,74.8,-,138,133,96.4,0,0.0,34,24.6,104,75.4,0,0.0,58,3.1,1.41,13.4,32,1,5.0,8,4,50.0,1,0,1,8,59.3
129,Dwayne Allen,# 83,TE,14,IND,48,35,72.9,406,11.6,6,64.6,66.0,72.0,29.1,38.6,377,295,78.2,60,15.9,164,43.5,24,6.4,180,47.7,122,3.5,1.38,9.0,23,2,5.4,7,4,57.1,1,1,0,25,129.0
129,Trey Burton,# 47,TE,15,PHI,58,37,63.8,327,8.8,1,65.7,66.0,48.7,77.8,61.0,238,223,93.7,5,2.1,144,60.5,31,13.0,56,23.5,138,3.7,1.47,7.9,32,4,9.8,0,0,,1,0,3,20,77.3
132,Devin Funchess,# 17,WR,15,CAR,54,23,42.6,371,16.1,4,64.4,65.8,29.1,75.3,66.3,291,267,91.8,1,0.3,75,25.8,214,73.5,2,0.7,108,4.7,1.39,14.1,48,6,20.7,3,1,33.3,1,0,3,20,83.2
132,Adam Humphries,# 11,WR,15,TB,77,55,71.4,622,11.3,2,66.0,65.8,76.7,68.1,67.8,480,440,91.7,2,0.4,364,75.8,107,22.3,7,1.5,393,7.1,1.41,5.8,42,3,5.2,8,6,75.0,3,0,6,27,87.7
134,Chris Hogan,# 15,WR,18,NE,77,55,71.4,"1,012",18.4,6,65.8,65.6,67.9,42.6,66.8,641,595,92.8,1,0.2,252,39.3,385,60.1,0,0.0,298,5.4,1.70,14.6,79,3,5.2,5,1,20.0,1,1,5,38,134.3
135,Maurice Harris,# 13,WR,10,WAS,11,8,72.7,66,8.3,0,68.5,65.1,76.5,72.9,36.3,70,68,97.1,1,1.4,14,20.0,55,78.6,1,1.4,8,1.0,0.97,9.2,15,0,0.0,0,0,,1,0,0,4,49.8
135,Tyler Lockett,# 16,WR,15,SEA,62,41,66.1,597,14.6,1,68.9,65.1,69.3,90.0,-,421,394,93.6,0,0.0,131,31.1,287,68.2,2,0.5,223,5.4,1.52,11.3,57,3,6.8,1,0,0.0,1,0,1,22,96.0
137,Geoff Swaim,# 87,TE,9,DAL,7,6,85.7,69,11.5,0,66.7,65.0,74.6,68.8,55.7,48,27,56.3,18,37.5,7,14.6,1,2.1,40,83.3,49,8.2,2.56,3.4,28,0,0.0,1,0,0.0,0,0,0,3,107.7
137,Josh Huff,# 15,WR,10,TB,21,16,76.2,113,7.1,1,63.6,65.0,54.5,80.3,-,91,83,91.2,0,0.0,48,52.7,41,45.1,0,0.0,123,7.7,1.36,3.0,17,1,5.9,1,1,100.0,0,0,5,6,103.9
139,James Wright,# 86,WR,12,CIN,19,13,68.4,106,8.2,0,65.2,64.9,64.7,73.6,-,120,114,95.0,0,0.0,15,12.5,105,87.5,0,0.0,38,2.9,0.93,10.8,15,1,7.1,0,0,,0,0,3,7,82.3
140,DeAndre Smelter,# 18,WR,2,SF,1,1,100.0,23,23.0,0,65.8,64.8,68.3,64.0,-,28,26,92.9,0,0.0,8,28.6,20,71.4,0,0.0,10,10.0,0.88,13.0,23,0,0.0,0,0,,0,0,0,1,118.8
141,Jalin Marshall,# 89,WR,10,NYJ,21,14,66.7,162,11.6,2,65.7,64.6,64.4,28.3,-,115,107,93.0,0,0.0,68,59.1,47,40.9,0,0.0,46,3.3,1.51,9.2,27,1,6.7,1,0,0.0,1,1,2,9,101.7
142,Malcolm Mitchell,# 19,WR,16,NE,57,39,68.4,476,12.2,4,65.8,64.5,57.8,78.0,66.8,408,380,93.1,1,0.2,58,14.2,350,85.8,0,0.0,178,4.6,1.25,10.3,56,5,11.4,4,2,50.0,1,0,6,27,110.0
142,Jeremy Maclin,# 19,WR,13,KC,76,46,60.5,564,12.3,2,61.8,64.5,40.7,79.1,67.5,440,419,95.2,1,0.2,198,45.0,241,54.8,1,0.2,137,3.0,1.35,12.2,44,7,13.2,7,4,57.1,3,0,3,31,75.8
144,Tyler Boyd,# 83,WR,16,CIN,76,54,71.1,603,11.2,1,65.1,64.4,74.0,80.4,64.9,510,481,94.3,1,0.2,451,88.4,55,10.8,4,0.8,213,3.9,1.25,9.0,30,3,5.3,2,1,50.0,3,1,2,33,82.3
145,Eddie Royal,# 19,WR,9,CHI,44,33,75.0,369,11.2,2,65.1,64.2,79.9,51.7,-,240,228,95.0,0,0.0,173,72.1,66,27.5,0,0.0,194,5.9,1.62,6.9,64,1,2.9,6,4,66.7,0,1,4,16,114.7
146,David Johnson,# 82,TE,19,PIT,10,8,80.0,81,10.1,0,68.6,64.1,77.3,70.6,70.0,95,65,68.4,22,23.2,13,13.7,2,2.1,71,74.7,51,6.4,1.25,2.7,26,0,0.0,0,0,,1,0,0,5,60.8
146,Jaron Brown,# 13,WR,6,ARZ,24,11,45.8,187,17.0,1,66.1,64.1,78.7,71.5,85.3,119,112,94.1,2,1.7,31,26.1,87,73.1,1,0.8,55,5.0,1.67,13.8,51,0,0.0,5,3,60.0,2,0,1,5,51.9
148,Cordarrelle Patterson,# 84,WR,16,MIN,64,52,81.3,453,8.7,2,64.5,64.0,80.1,58.6,67.1,386,360,93.3,1,0.3,97,25.1,287,74.4,1,0.3,327,6.3,1.26,4.8,39,1,1.9,2,2,100.0,1,0,10,22,100.1
149,Rod Streater,# 81,WR,16,SF,27,18,66.7,191,10.6,2,65.3,63.9,57.1,74.1,-,166,159,95.8,0,0.0,36,21.7,130,78.3,0,0.0,80,4.4,1.20,8.2,25,2,10.0,0,0,,0,0,1,13,111.8
150,Alex Erickson,# 12,WR,11,CIN,8,6,75.0,71,11.8,0,61.0,63.8,74.6,89.9,-,63,60,95.2,0,0.0,37,58.7,25,39.7,1,1.6,33,5.5,1.18,10.9,20,0,0.0,0,0,,0,0,1,3,101.6
150,Mychal Rivera,# 81,TE,14,OAK,29,22,75.9,223,10.1,1,64.9,63.8,50.6,75.1,80.8,211,189,89.6,14,6.6,111,52.6,25,11.8,65,30.8,69,3.1,1.18,8.4,27,3,12.0,0,0,,1,0,0,14,94.5
152,Jermaine Gresham,# 84,TE,16,ARZ,58,37,63.8,391,10.6,2,63.8,63.4,47.5,28.9,49.3,482,334,69.3,120,24.9,66,13.7,6,1.2,405,84.0,144,3.9,1.17,8.1,34,5,11.9,2,1,50.0,1,1,7,19,87.6
152,Breshad Perriman,# 18,WR,16,BLT,64,33,51.6,499,15.1,3,64.2,63.4,36.1,77.4,-,348,326,93.7,0,0.0,40,11.5,308,88.5,0,0.0,174,5.3,1.53,14.3,53,5,13.2,4,2,50.0,4,0,2,19,67.1
152,Michael Floyd,# 14,WR,16,NE,75,38,50.7,497,13.1,5,65.6,63.4,49.9,78.0,86.4,530,486,91.7,4,0.8,141,26.6,389,73.4,0,0.0,78,2.1,1.02,15.1,39,5,11.6,8,2,25.0,4,0,1,32,71.9
155,C.J. Uzomah,# 87,TE,10,CIN,37,25,67.6,234,9.4,1,63.0,63.3,43.3,75.5,56.4,271,222,81.9,39,14.4,88,32.5,27,10.0,145,53.5,98,3.9,1.05,7.2,54,4,13.8,3,2,66.7,1,0,3,14,82.5
156,Bryan Walters,# 81,WR,10,JAX,31,24,77.4,231,9.6,2,62.9,63.2,73.5,50.0,-,232,220,94.8,0,0.0,198,85.3,32,13.8,0,0.0,97,4.0,1.05,6.1,23,1,4.0,0,0,,0,0,2,15,119.2
156,Julius Thomas,# 80,TE,9,JAX,47,30,63.8,281,9.4,4,61.8,63.2,69.0,76.8,45.1,339,296,87.3,21,6.2,109,32.2,44,13.0,186,54.9,103,3.4,0.95,8.0,24,2,6.3,1,1,100.0,0,0,0,15,108.6
158,Nick Boyle,# 86,TE,6,BLT,6,6,100.0,44,7.3,0,70.8,63.1,74.6,70.1,67.9,52,17,32.7,33,63.5,29,55.8,2,3.8,21,40.4,23,3.8,2.59,3.5,20,0,0.0,0,0,,0,0,0,1,97.2
159,Chris Manhertz,# 82,TE,5,CAR,1,1,100.0,10,10.0,0,62.7,63.0,64.7,61.2,74.5,17,12,70.6,5,29.4,1,5.9,4,23.5,12,70.6,4,4.0,0.83,6.0,10,0,0.0,0,0,,0,0,0,1,108.3
159,Neal Sterling,# 87,TE,6,JAX,16,12,75.0,110,9.2,0,59.0,63.0,62.1,71.9,77.1,118,95,80.5,18,15.3,33,28.0,8,6.8,77,65.3,52,4.3,1.16,7.4,17,1,7.7,0,0,,0,0,0,6,93.2
161,Lucky Whitehead,# 13,WR,14,DAL,3,3,100.0,48,16.0,0,54.7,62.9,72.1,28.8,65.7,32,30,93.8,1,3.1,14,43.8,14,43.8,3,9.4,33,11.0,1.60,5.0,35,0,0.0,0,0,,0,0,0,1,118.8
162,Charles Clay,# 85,TE,15,BUF,81,57,70.4,552,9.7,4,68.2,62.8,46.1,80.4,70.2,511,418,81.8,68,13.3,118,23.1,26,5.1,356,69.7,194,3.4,1.32,8.6,40,7,10.9,4,3,75.0,0,0,5,22,105.6
163,Dennis Pitta,# 88,TE,16,BLT,116,86,74.1,729,8.5,2,61.8,62.6,76.2,53.8,33.8,612,538,87.9,44,7.2,362,59.2,36,5.9,207,33.8,312,3.6,1.36,6.4,30,5,5.5,4,3,75.0,3,1,4,37,85.0
164,Cobi Hamilton,# 83,WR,14,PIT,35,21,60.0,285,13.6,3,63.0,62.5,84.1,77.0,-,300,281,93.7,0,0.0,50,16.7,248,82.7,2,0.7,32,1.5,1.01,14.1,39,1,4.5,0,0,,0,0,1,16,114.6
165,Tony Washington,# 12,WR,2,JAX,1,1,100.0,9,9.0,0,62.6,62.4,64.7,61.2,61.6,15,14,93.3,1,6.7,4,26.7,11,73.3,0,0.0,10,10.0,0.64,-1.0,9,0,0.0,0,0,,0,0,1,0,104.2
166,Marquise Goodwin,# 88,WR,15,BUF,63,29,46.0,431,14.9,3,62.3,62.3,68.1,76.6,-,414,391,94.4,0,0.0,56,13.5,358,86.5,0,0.0,95,3.3,1.10,15.9,84,3,9.4,2,1,50.0,4,0,2,20,58.4
167,Arrelious Benn,# 17,WR,12,JAX,10,5,50.0,116,23.2,1,64.6,62.2,29.2,71.8,-,55,51,92.7,0,0.0,5,9.1,45,81.8,5,9.1,54,10.8,2.27,11.8,51,2,28.6,0,0,,0,0,2,3,125.4
168,Jordan Taylor,# 87,WR,16,DEN,24,16,66.7,209,13.1,2,62.1,62.1,67.0,22.8,-,178,170,95.5,0,0.0,77,43.3,101,56.7,0,0.0,79,4.9,1.23,11.5,35,1,5.9,0,0,,1,1,2,10,104.3
169,Virgil Green,# 85,TE,12,DEN,34,22,64.7,237,10.8,1,67.4,61.9,50.0,75.0,68.5,290,222,76.6,55,19.0,39,13.4,12,4.1,236,81.4,101,4.6,1.07,7.7,31,3,12.0,2,2,100.0,0,0,4,13,94.9
169,Corey Coleman,# 19,WR,10,CLV,62,33,53.2,413,12.5,3,61.7,61.9,51.9,77.5,-,379,360,95.0,0,0.0,20,5.3,359,94.7,0,0.0,100,3.0,1.15,15.5,58,4,10.8,0,0,,3,0,8,17,70.2
171,Brent Celek,# 87,TE,16,PHI,17,14,82.4,155,11.1,0,65.4,61.8,67.5,23.4,63.4,190,126,66.3,56,29.5,43,22.6,4,2.1,141,74.2,93,6.6,1.23,5.5,24,1,6.7,2,2,100.0,1,1,2,7,80.1
171,Chester Rogers,# 80,WR,13,IND,31,19,61.3,273,14.4,0,59.2,61.8,71.3,83.2,-,315,288,91.4,0,0.0,69,21.9,246,78.1,0,0.0,44,2.3,0.95,12.4,36,1,5.0,0,0,,2,1,2,14,63.0
173,Cole Wick,# 89,TE,4,DET,3,2,66.7,18,9.0,0,69.3,61.7,68.3,64.0,-,15,14,93.3,0,0.0,2,13.3,1,6.7,12,80.0,10,5.0,1.29,16.3,13,0,0.0,0,0,,0,0,0,1,82.6
173,Tanner McEvoy,# 19,WR,14,SEA,13,9,69.2,140,15.6,2,64.9,61.7,29.1,71.1,74.3,69,64,92.8,3,4.3,22,31.9,41,59.4,5,7.2,27,3.0,2.19,12.6,42,3,25.0,0,0,,1,0,0,7,112.2
173,Andre Roberts,# 12,WR,17,DET,25,14,56.0,188,13.4,1,60.3,61.7,64.4,64.9,-,186,175,94.1,0,0.0,76,40.9,109,58.6,0,0.0,60,4.3,1.07,14.7,44,1,6.7,1,1,100.0,0,0,0,9,93.4
173,Will Fuller V,# 15,WR,16,HST,99,54,54.5,688,12.7,2,61.6,61.7,53.5,87.1,62.3,627,584,93.1,1,0.2,115,18.3,512,81.7,0,0.0,244,4.5,1.18,15.4,53,7,11.5,9,4,44.4,1,0,6,33,79.0
177,Justin Hunter,# 17,WR,13,BUF,23,10,43.5,189,18.9,4,62.3,61.6,58.9,71.1,-,205,187,91.2,0,0.0,55,26.8,150,73.2,0,0.0,27,2.7,1.01,15.7,64,1,9.1,0,0,,1,0,0,10,94.0
177,Lance Kendricks,# 88,TE,16,LA,74,50,67.6,499,10.0,2,63.7,61.6,40.7,38.8,68.6,506,356,70.4,125,24.7,128,25.3,48,9.5,322,63.6,273,5.5,1.40,5.4,44,7,12.3,3,1,33.3,4,1,5,22,73.0
179,Brian Quick,# 83,WR,16,LA,75,41,54.7,564,13.8,3,60.5,61.3,52.6,78.4,65.7,470,440,93.6,1,0.2,157,33.4,313,66.6,0,0.0,172,4.2,1.28,12.7,65,5,10.9,6,3,50.0,3,0,4,21,75.6
180,Brice Butler,# 19,WR,17,DAL,33,16,48.5,219,13.7,3,59.6,61.2,54.3,73.6,-,248,237,95.6,0,0.0,79,31.9,169,68.1,0,0.0,19,1.2,0.92,16.7,41,2,11.1,5,1,20.0,1,0,1,11,87.8
181,Daniel Brown,# 85,TE,6,CHI,20,16,80.0,124,7.8,1,59.6,61.0,67.0,73.3,29.5,182,151,83.0,21,11.5,53,29.1,5,2.7,123,67.6,45,2.8,0.82,6.6,12,1,5.9,0,0,,1,0,0,8,88.3
182,Jarius Wright,# 17,WR,8,MIN,14,11,78.6,67,6.1,1,61.1,60.8,61.8,71.9,-,75,72,96.0,0,0.0,45,60.0,27,36.0,2,2.7,39,3.5,0.93,4.4,11,1,8.3,0,0,,0,0,2,5,110.4
183,Dorial Green-Beckham,# 18,WR,15,PHI,67,36,53.7,392,10.9,2,59.9,60.5,40.4,77.7,-,446,422,94.6,0,0.0,29,6.5,417,93.5,0,0.0,147,4.1,0.93,10.2,26,6,14.3,1,1,100.0,2,0,5,25,68.8
184,Tajae Sharpe,# 19,WR,16,TEN,77,41,53.2,522,12.7,2,60.8,60.4,74.8,78.5,-,522,483,92.5,0,0.0,42,8.0,479,91.8,1,0.2,88,2.1,1.08,13.4,34,2,4.7,11,7,63.6,1,0,2,27,77.9
185,Rashard Higgins,# 81,WR,15,CLV,12,6,50.0,77,12.8,0,61.5,60.3,52.1,69.5,-,112,109,97.3,0,0.0,43,38.4,69,61.6,0,0.0,32,5.3,0.71,11.1,19,0,0.0,0,0,,2,0,1,5,30.9
185,Cecil Shorts,# 10,WR,9,TB,24,11,45.8,152,13.8,0,60.7,60.3,60.6,72.4,-,181,162,89.5,0,0.0,51,28.2,130,71.8,0,0.0,24,2.2,0.94,16.3,22,1,8.3,0,0,,1,0,0,8,49.3
185,Cody Core,# 16,WR,8,CIN,26,17,65.4,200,11.8,0,60.7,60.3,68.0,73.6,-,138,135,97.8,0,0.0,10,7.2,128,92.8,0,0.0,118,6.9,1.48,7.5,50,1,5.6,0,0,,0,0,1,7,88.6
188,Stephen Anderson,# 89,TE,15,HST,16,11,68.8,93,8.5,1,62.8,60.2,60.2,71.5,-,98,91,92.9,0,0.0,70,71.4,17,17.3,11,11.2,39,3.5,1.02,5.6,14,1,8.3,2,2,100.0,0,0,0,6,104.4
188,Levine Toilolo,# 80,TE,19,ATL,24,16,66.7,295,18.4,2,66.1,60.2,68.5,74.4,66.6,342,216,63.2,116,33.9,19,5.6,17,5.0,289,84.5,163,10.2,1.37,8.3,46,1,5.9,1,0,0.0,0,0,1,12,136.6
190,Paul Turner,# 19,WR,4,PHI,13,9,69.2,126,14.0,0,61.2,60.1,57.0,71.6,-,112,111,99.1,0,0.0,60,53.6,52,46.4,0,0.0,54,6.0,1.14,9.2,41,1,10.0,0,0,,0,0,1,6,100.2
190,Xavier Grimble,# 85,TE,14,PIT,21,11,52.4,118,10.7,2,60.2,60.1,61.8,71.9,56.8,154,130,84.4,10,6.5,57,37.0,13,8.4,84,54.5,38,3.5,0.91,7.0,20,2,15.4,1,1,100.0,0,0,1,8,100.9
190,Charles Johnson,# 12,WR,16,MIN,37,20,54.1,232,11.6,0,60.4,60.1,70.7,75.0,-,271,265,97.8,0,0.0,24,8.9,246,90.8,1,0.4,71,3.6,0.88,13.1,40,1,4.8,4,1,25.0,0,0,2,11,73.3
193,Jordan Cameron,# 84,TE,3,MIA,11,8,72.7,60,7.5,1,60.5,59.9,54.9,70.1,76.3,68,61,89.7,6,8.8,7,10.3,5,7.4,55,80.9,31,3.9,0.98,7.7,13,1,11.1,1,1,100.0,0,0,0,3,115.7
194,Chris Conley,# 17,WR,17,KC,68,46,67.6,549,11.9,0,61.5,59.8,69.2,32.9,-,568,540,95.1,0,0.0,78,13.7,489,86.1,1,0.2,162,3.5,1.02,10.6,39,3,6.1,6,5,83.3,2,1,1,30,79.8
194,Victor Cruz,# 80,WR,16,NYG,71,42,59.2,616,14.7,1,61.0,59.8,51.5,29.9,65.5,523,495,94.6,1,0.2,31,5.9,491,93.9,1,0.2,211,5.0,1.24,11.7,48,5,10.6,6,4,66.7,1,1,5,26,86.4
196,Quan Bray,# 11,WR,3,IND,4,3,75.0,36,12.0,0,57.3,59.6,70.5,80.4,-,25,23,92.0,0,0.0,7,28.0,18,72.0,0,0.0,14,4.7,1.57,6.3,22,0,0.0,0,0,,0,0,0,1,102.1
197,Greg Salas,# 11,WR,2,BUF,6,4,66.7,89,22.3,1,59.1,59.3,72.1,67.0,-,27,27,100.0,0,0.0,22,81.5,5,18.5,0,0.0,33,8.3,3.30,16.0,71,0,0.0,0,0,,0,0,0,3,149.3
198,Shane Wynn,# 14,WR,4,JAX,2,1,50.0,19,19.0,0,58.7,59.2,64.7,64.6,-,20,20,100.0,0,0.0,9,45.0,7,35.0,1,5.0,12,12.0,0.95,10.0,19,0,0.0,0,0,,0,0,0,1,83.3
198,Dion Sims,# 80,TE,15,MIA,39,31,79.5,290,9.4,4,60.8,59.2,78.0,76.6,58.5,458,328,71.6,117,25.5,41,9.0,65,14.2,341,74.5,139,4.5,0.88,6.9,28,1,3.1,1,1,100.0,2,0,3,15,110.5
198,Coby Fleener,# 82,TE,16,NO,80,50,62.5,631,12.6,3,61.2,59.2,58.1,24.5,82.5,513,474,92.4,13,2.5,293,57.1,106,20.7,114,22.2,192,3.8,1.33,9.8,50,3,5.7,5,2,40.0,3,2,1,28,83.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Christopher Harper,# 14,WR,9,SF,18,13,72.2,133,10.2,0,60.4,58.8,63.2,72.3,-,133,128,96.2,0,0.0,29,21.8,104,78.2,0,0.0,52,4.0,1.04,6.4,19,1,7.1,0,0,,0,0,0,6,93.1
202,Matt Lengel,# 82,TE,8,NE,3,2,66.7,22,11.0,1,60.9,58.7,68.3,64.0,71.4,40,35,87.5,4,10.0,13,32.5,2,5.0,24,60.0,0,0.0,0.63,11.3,18,0,0.0,0,0,,0,0,0,1,127.8
202,Quinton Patton,# 11,WR,14,SF,59,37,62.7,408,11.0,0,62.2,58.7,55.9,29.7,61.6,417,399,95.7,1,0.2,108,25.9,308,73.9,1,0.2,199,5.4,1.02,9.3,45,4,9.8,3,3,100.0,1,1,5,21,76.1
204,T.J. Jones,# 13,WR,4,DET,14,5,35.7,93,18.6,0,59.0,58.6,29.2,68.0,-,44,42,95.5,0,0.0,9,20.5,35,79.5,0,0.0,28,5.6,2.21,13.8,36,2,28.6,0,0,,1,0,0,2,29.8
205,Cody Latimer,# 14,WR,11,DEN,14,8,57.1,76,9.5,0,60.5,58.4,76.5,76.1,-,133,125,94.0,0,0.0,48,36.1,83,62.4,1,0.8,23,2.9,0.61,13.1,16,0,0.0,2,0,0.0,1,0,1,6,42.6
205,Walter Powell,# 19,WR,9,BUF,23,14,60.9,142,10.1,0,57.5,58.4,38.1,73.8,66.2,191,174,91.1,1,0.5,56,29.3,135,70.7,0,0.0,41,2.9,0.82,11.4,35,3,17.6,1,1,100.0,0,0,1,7,78.5
207,Tavon Austin,# 11,WR,15,LA,101,58,57.4,509,8.8,3,61.3,58.3,38.5,55.0,74.8,506,471,93.1,3,0.6,279,55.1,195,38.5,18,3.6,273,4.7,1.08,7.4,43,9,13.4,4,2,50.0,6,1,6,25,56.1
