RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
104,Travis Benjamin,# 11,WR,16,CLV,46,18,39.1,314,17.4,3,68.8,69.0,28.0,47.4,-,202,190,94.1,0,0.0,36,17.8,166,82.2,0,0.0,47,2.6,1.65,19.3,43,5,21.7,0,0,,2,0,2,14,66.8
104,Sammy Watkins,# 14,WR,16,BUF,124,65,52.4,982,15.1,6,69.3,69.0,67.2,47.0,-,649,618,95.2,0,0.0,45,6.9,604,93.1,0,0.0,341,5.2,1.59,13.5,84,5,7.1,0,0,,4,1,10,48,81.5
108,Brice Butler,# 12,WR,14,OAK,34,21,61.8,280,13.3,2,70.1,68.7,59.7,74.6,-,196,186,94.9,0,0.0,75,38.3,120,61.2,0,0.0,83,4.0,1.51,13.2,55,2,8.7,0,0,,1,0,2,13,95.2
109,Markus Wheaton,# 11,WR,17,PIT,88,58,65.9,710,12.2,2,69.6,68.5,82.1,85.0,-,552,524,94.9,0,0.0,151,27.4,401,72.6,0,0.0,180,3.1,1.35,12.7,47,2,3.3,0,0,,2,0,5,37,88.7
110,Dwayne Allen,# 83,TE,16,IND,60,40,66.7,485,12.1,9,73.6,68.2,51.7,29.9,78.0,467,353,75.6,90,19.3,164,35.1,27,5.8,215,46.0,209,5.2,1.37,8.4,41,5,11.1,0,0,,1,1,4,30,124.0
110,Allen Robinson II,# 15,WR,10,JAX,76,48,63.2,548,11.4,2,69.4,68.2,85.8,79.1,-,357,335,93.8,0,0.0,45,12.6,312,87.4,0,0.0,154,3.2,1.64,11.3,54,1,2.0,0,0,,3,0,4,27,77.1
112,Brandin Cooks,# 10,WR,10,NO,65,53,81.5,550,10.4,3,68.9,68.1,80.1,54.3,-,376,353,93.9,0,0.0,113,30.1,260,69.1,0,0.0,171,3.2,1.56,8.5,50,2,3.6,0,0,,1,0,2,25,110.9
112,Robert Woods,# 10,WR,16,BUF,98,64,65.3,697,10.9,5,68.6,68.1,52.2,48.3,-,608,577,94.9,0,0.0,299,49.2,307,50.5,2,0.3,208,3.3,1.21,9.6,37,8,11.1,0,0,,2,1,6,36,94.6
114,Corey Brown,# 16,WR,15,CAR,47,26,55.3,357,13.7,2,69.2,67.8,65.2,28.4,-,231,218,94.4,0,0.0,40,17.3,188,81.4,0,0.0,68,2.6,1.64,14.2,47,2,7.1,0,0,,1,0,0,16,85.2
115,Niles Paul,# 84,TE,16,WAS,51,39,76.5,507,13.0,1,64.8,67.5,50.6,30.5,63.2,333,278,83.5,41,12.3,75,22.5,21,6.3,214,64.3,267,6.8,1.82,7.8,50,4,9.3,0,0,,2,1,6,21,97.4
116,Rhett Ellison,# 85,TE,16,MIN,24,19,79.2,208,10.9,1,72.2,67.3,70.7,80.5,48.4,266,177,66.5,81,30.5,83,31.2,14,5.3,115,43.2,159,8.4,1.18,3.0,40,1,5.0,0,0,,0,0,6,12,116.7
116,Charles Johnson,# 12,WR,11,MIN,55,31,56.4,476,15.4,3,67.6,67.3,78.5,28.0,-,288,275,95.5,0,0.0,44,15.3,244,84.7,0,0.0,170,5.5,1.73,15.3,56,1,3.1,0,0,,2,1,2,19,88.1
118,Chris Owusu,# 14,WR,7,NYJ,6,6,100.0,78,13.0,1,70.2,67.0,74.6,72.8,-,70,68,97.1,0,0.0,26,37.1,44,62.9,0,0.0,-1,-0.2,1.15,13.7,36,0,0.0,0,0,,0,0,0,4,158.3
118,Jermaine Kearse,# 15,WR,18,SEA,79,45,57.0,746,16.6,3,67.4,67.0,61.4,82.4,71.0,545,516,94.7,3,0.6,254,46.6,285,52.3,6,1.1,282,6.3,1.45,14.3,63,4,8.2,0,0,,4,0,3,27,80.5
120,Paul Richardson Jr.,# 10,WR,16,SEA,41,30,73.2,292,9.7,1,67.7,66.9,78.5,40.7,-,322,308,95.7,0,0.0,31,9.6,291,90.4,0,0.0,79,2.6,0.95,11.4,32,1,3.2,0,0,,2,0,3,16,80.5
121,Jack Doyle,# 84,TE,19,IND,29,24,82.8,141,5.9,2,73.6,66.7,86.9,75.8,77.8,214,138,64.5,70,32.7,23,10.7,13,6.1,91,42.5,134,5.6,1.02,1.4,20,0,0.0,0,0,,0,0,4,7,109.9
121,Jordan Cameron,# 84,TE,10,CLV,42,24,57.1,424,17.7,2,63.5,66.7,74.2,75.5,47.7,270,220,81.5,34,12.6,95,35.2,22,8.1,133,49.3,180,7.5,1.93,10.3,81,1,4.0,0,0,,0,0,1,13,107.6
123,Jeff Janis,# 83,WR,3,GB,2,2,100.0,16,8.0,0,68.0,66.6,68.3,64.0,-,9,9,100.0,0,0.0,2,22.2,7,77.8,0,0.0,2,1.0,1.78,7.0,9,0,0.0,0,0,,0,0,1,2,100.0
124,Jace Amaro,# 88,TE,14,NYJ,52,38,73.1,345,9.1,2,67.9,66.5,41.2,77.9,48.2,266,244,91.7,11,4.1,152,57.1,49,18.4,50,18.8,165,4.3,1.41,7.1,43,6,13.6,0,0,,1,0,4,20,95.4
125,MarQueis Gray,# 48,TE,10,BUF,10,9,90.0,134,14.9,0,61.8,66.3,77.3,70.6,55.7,73,61,83.6,7,9.6,27,37.0,9,12.3,35,47.9,91,10.1,2.20,4.6,41,0,0.0,0,0,,0,0,1,4,118.8
125,Adam Thielen,# 19,WR,15,MIN,13,8,61.5,137,17.1,1,71.1,66.3,54.9,70.1,-,82,78,95.1,0,0.0,21,25.6,61,74.4,0,0.0,39,4.9,1.76,13.7,44,0,0.0,0,0,,1,0,1,7,90.9
127,James Casey,# 85,TE,16,PHI,3,3,100.0,59,19.7,2,83.2,66.1,72.1,81.1,68.2,53,35,66.0,13,24.5,11,20.8,2,3.8,37,69.8,4,1.3,1.69,19.0,26,0,0.0,0,0,,0,0,0,3,158.3
127,Joseph Fauria,# 80,TE,7,DET,12,6,50.0,74,12.3,1,68.0,66.1,53.8,69.8,56.0,66,56,84.8,5,7.6,33,50.0,6,9.1,27,40.9,32,5.3,1.32,8.3,26,1,14.3,0,0,,0,0,0,4,97.2
129,Devin Hester,# 17,WR,16,ATL,57,38,66.7,504,13.3,2,64.3,66.0,66.3,70.9,-,318,300,94.3,0,0.0,237,74.5,78,24.5,0,0.0,263,6.9,1.68,8.6,46,3,7.3,0,0,,1,1,5,21,98.9
129,James Jones,# 89,WR,16,OAK,108,73,67.6,666,9.1,6,65.7,66.0,67.3,27.5,-,547,522,95.4,0,0.0,324,59.2,222,40.6,1,0.2,231,3.2,1.28,9.2,42,4,5.2,0,0,,1,3,9,40,98.8
131,Michael Crabtree,# 15,WR,16,SF,102,68,66.7,698,10.3,4,66.1,65.6,37.1,81.2,-,505,473,93.7,0,0.0,109,21.6,394,78.0,2,0.4,266,3.9,1.48,8.7,51,10,12.8,0,0,,2,0,10,35,91.1
132,Tony Moeaki,# 88,TE,8,SEA,13,8,61.5,134,16.8,1,67.6,65.5,56.7,70.6,39.3,118,88,74.6,25,21.2,12,10.2,8,6.8,98,83.1,74,9.3,1.52,8.3,63,1,11.1,0,0,,0,0,0,6,122.0
133,Jim Dray,# 81,TE,16,CLV,27,17,63.0,242,14.2,1,67.9,65.4,68.5,73.8,79.0,253,172,68.0,70,27.7,14,5.5,7,2.8,220,87.0,110,6.5,1.41,8.3,31,1,5.6,0,0,,2,0,0,12,73.4
134,Mohamed Sanu,# 12,WR,17,CIN,104,59,56.7,821,13.9,5,67.3,65.1,27.9,82.1,70.6,608,564,92.8,1,0.2,369,60.7,232,38.2,1,0.2,350,5.9,1.46,10.8,76,15,20.3,0,0,,2,0,8,39,90.3
135,Terrance Williams,# 83,WR,18,DAL,70,41,58.6,751,18.3,11,66.0,65.0,66.5,78.1,-,550,517,94.0,0,0.0,24,4.4,524,95.3,0,0.0,198,4.8,1.45,16.9,76,3,6.8,0,0,,2,0,2,33,123.3
136,Michael Floyd,# 15,WR,17,ARZ,95,48,50.5,851,17.7,6,69.6,64.8,63.9,20.2,77.4,668,614,91.9,3,0.4,137,20.5,528,79.0,3,0.4,110,2.3,1.39,18.7,63,5,9.4,0,0,,3,4,2,35,89.4
137,Bruce Ellington,# 10,WR,10,SF,11,6,54.5,62,10.3,2,67.1,64.6,75.6,89.8,-,58,55,94.8,0,0.0,18,31.0,37,63.8,0,0.0,38,6.3,1.13,8.3,20,0,0.0,0,0,,0,0,1,5,110.6
138,Ted Ginn Jr.,# 19,WR,17,ARZ,26,14,53.8,190,13.6,0,67.1,64.3,35.8,60.6,-,134,126,94.0,0,0.0,30,22.4,104,77.6,0,0.0,46,3.3,1.51,16.8,27,3,17.6,0,0,,0,0,1,9,77.4
138,Marques Colston,# 12,WR,16,NO,96,59,61.5,902,15.3,5,65.3,64.3,32.6,41.8,68.9,613,579,94.5,4,0.7,459,74.9,153,25.0,1,0.2,298,5.1,1.56,11.5,57,8,11.9,0,0,,4,1,5,47,92.4
140,Jerricho Cotchery,# 82,WR,17,CAR,83,54,65.1,619,11.5,1,64.6,64.2,67.5,82.9,67.4,579,549,94.8,1,0.2,399,68.9,174,30.1,3,0.5,219,4.1,1.13,10.8,47,5,8.5,0,0,,2,0,4,31,81.4
141,Chris Hogan,# 15,WR,13,BUF,58,41,70.7,426,10.4,4,64.5,64.1,74.3,32.0,-,362,344,95.0,0,0.0,262,72.4,97,26.8,1,0.3,186,4.5,1.24,8.3,31,2,4.7,0,0,,1,2,7,21,107.4
142,Rod Streater,# 80,WR,3,OAK,13,9,69.2,84,9.3,1,62.6,64.0,56.7,70.6,-,60,58,96.7,0,0.0,37,61.7,23,38.3,0,0.0,29,3.2,1.45,9.4,17,1,10.0,0,0,,0,0,0,5,112.3
143,Brandon Lloyd,# 84,WR,14,SF,33,14,42.4,294,21.0,1,63.3,63.8,80.6,72.7,-,250,231,92.4,0,0.0,24,9.6,226,90.4,0,0.0,73,5.2,1.27,19.1,80,1,6.7,0,0,,2,0,1,11,59.4
143,Luke Willson,# 82,TE,18,SEA,48,28,58.3,441,15.8,4,69.5,63.8,29.3,81.2,67.2,373,299,80.2,61,16.4,65,17.4,47,12.6,256,68.6,270,9.6,1.47,9.3,80,7,20.0,0,0,,1,0,9,18,108.1
145,Ryan Broyles,# 84,WR,5,DET,3,2,66.7,25,12.5,0,64.5,63.7,68.3,64.0,-,25,25,100.0,0,0.0,9,36.0,16,64.0,0,0.0,9,4.5,1.00,6.3,21,0,0.0,0,0,,0,0,0,2,92.4
145,Cordarrelle Patterson,# 84,WR,15,MIN,58,33,56.9,384,11.6,1,67.3,63.7,70.1,58.1,-,385,362,94.0,0,0.0,56,14.5,323,83.9,1,0.3,170,5.2,1.06,10.2,28,2,5.7,0,0,,5,0,6,20,46.9
147,Larry Donnell,# 84,TE,16,NYG,87,63,72.4,623,9.9,6,66.6,63.6,72.3,19.4,83.8,596,514,86.2,52,8.7,149,25.0,30,5.0,361,60.6,212,3.4,1.21,8.6,32,4,6.0,0,0,,3,4,1,36,100.9
148,Cameron Brate,# 84,TE,2,TB,1,1,100.0,17,17.0,0,64.3,63.5,64.7,61.2,-,14,14,100.0,0,0.0,5,35.7,2,14.3,6,42.9,1,1.0,1.21,16.0,17,0,0.0,0,0,,0,0,0,1,118.8
149,Dion Sims,# 80,TE,14,MIA,34,24,70.6,284,11.8,2,67.2,63.3,62.5,75.3,54.1,283,218,77.0,52,18.4,96,33.9,12,4.2,160,56.5,114,4.8,1.30,8.1,38,2,7.7,0,0,,1,0,2,13,103.1
149,Jermaine Gresham,# 84,TE,15,CIN,77,62,80.5,460,7.4,5,68.4,63.3,90.0,22.9,77.3,488,354,72.5,110,22.5,69,14.1,26,5.3,369,75.6,260,4.2,1.30,4.3,23,1,1.6,0,0,,2,3,11,24,102.4
151,Richard Rodgers,# 89,TE,18,GB,35,25,71.4,273,10.9,3,63.0,63.2,75.1,75.7,78.8,280,229,81.8,39,13.9,104,37.1,31,11.1,105,37.5,55,2.2,1.19,8.5,43,1,3.8,0,0,,1,0,2,13,110.8
151,Andrew Quarless,# 81,TE,18,GB,48,33,68.8,354,10.7,4,63.7,63.2,71.2,77.3,60.9,419,355,84.7,41,9.8,152,36.3,83,19.8,140,33.4,177,5.4,1.00,6.5,34,2,5.7,0,0,,1,0,5,23,109.2
151,Brian Hartline,# 82,WR,16,MIA,62,39,62.9,466,11.9,2,63.2,63.2,58.4,78.1,-,515,490,95.1,0,0.0,71,13.8,444,86.2,0,0.0,119,3.1,0.95,11.6,35,5,11.4,0,0,,1,0,1,27,89.9
154,Nate Washington,# 85,WR,16,TEN,71,40,56.3,637,15.9,2,64.8,63.1,59.9,78.4,-,540,515,95.4,0,0.0,92,17.0,448,83.0,0,0.0,139,3.5,1.24,14.3,80,4,9.1,0,0,,2,0,4,26,84.1
155,Victor Cruz,# 80,WR,6,NYG,40,23,57.5,337,14.7,1,61.8,62.8,30.4,75.1,-,211,195,92.4,0,0.0,188,89.1,18,8.5,0,0.0,180,7.8,1.73,11.0,61,6,20.7,0,0,,2,0,7,13,72.6
155,Davante Adams,# 17,WR,18,GB,75,46,61.3,570,12.4,4,63.2,62.8,63.3,79.0,-,575,538,93.6,0,0.0,45,7.8,530,92.2,0,0.0,267,5.8,1.06,10.2,46,4,8.0,0,0,,2,0,9,28,91.5
157,Tim Wright,# 81,TE,19,NE,32,26,81.3,259,10.0,6,61.2,62.7,74.9,76.0,73.0,280,260,92.9,9,3.2,181,64.6,35,12.5,60,21.4,93,3.6,1.00,8.8,30,1,3.7,0,0,,0,0,0,18,140.0
157,Andre Holmes,# 18,WR,16,OAK,91,47,51.6,693,14.7,4,63.9,62.7,58.1,79.3,52.1,497,473,95.2,1,0.2,60,12.1,436,87.7,1,0.2,195,4.1,1.47,14.8,77,5,9.6,0,0,,3,0,1,33,77.8
159,Zach Sudfeld,# 44,TE,16,NYJ,6,5,83.3,85,17.0,0,63.2,62.6,75.9,69.1,52.3,66,54,81.8,11,16.7,29,43.9,10,15.2,24,36.4,60,12.0,1.57,8.2,38,0,0.0,0,0,,1,0,1,3,79.2
160,Austin Pettis,# 18,WR,5,SL,18,12,66.7,118,9.8,1,63.1,62.5,45.7,72.9,-,116,112,96.6,0,0.0,94,81.0,22,19.0,0,0.0,52,4.3,1.05,7.7,27,2,14.3,0,0,,0,0,1,7,103.5
160,Nick Toon,# 88,WR,7,NO,23,17,73.9,215,12.6,1,64.4,62.5,54.3,23.6,-,180,174,96.7,0,0.0,25,13.9,155,86.1,0,0.0,47,2.8,1.24,13.0,24,1,5.6,0,0,,1,1,2,14,99.0
162,Cody Latimer,# 14,WR,5,DEN,4,2,50.0,23,11.5,0,63.0,62.3,68.3,66.8,-,17,15,88.2,0,0.0,5,29.4,12,70.6,0,0.0,14,7.0,1.53,11.3,14,0,0.0,0,0,,0,0,0,1,67.7
163,Donnie Avery,# 17,WR,5,KC,23,15,65.2,176,11.7,0,61.8,62.1,67.0,23.0,-,154,143,92.9,0,0.0,14,9.1,138,89.6,2,1.3,39,2.6,1.23,13.8,27,1,6.3,0,0,,3,1,1,8,48.7
164,Hakeem Nicks,# 14,WR,19,IND,76,44,57.9,503,11.4,5,62.2,61.9,61.2,78.6,-,491,460,93.7,0,0.0,38,7.7,453,92.3,0,0.0,155,3.5,1.09,11.1,45,4,8.3,0,0,,3,0,5,23,83.4
165,Cecil Shorts,# 84,WR,13,JAX,102,53,52.0,557,10.5,1,62.4,61.7,47.9,25.5,-,507,476,93.9,0,0.0,95,18.7,409,80.7,3,0.6,273,5.2,1.17,9.1,53,7,11.7,0,0,,4,1,4,26,55.1
166,Preston Parker,# 83,WR,15,NYG,56,36,64.3,418,11.6,2,62.5,61.6,56.2,28.6,-,425,407,95.8,0,0.0,297,69.9,128,30.1,0,0.0,116,3.2,1.03,10.2,42,4,10.0,0,0,,2,0,5,25,83.8
167,Rishard Matthews,# 18,WR,14,MIA,21,12,57.1,138,11.5,2,64.9,61.5,46.0,25.1,67.8,112,106,94.6,1,0.9,21,18.8,89,79.5,2,1.8,47,3.9,1.30,12.4,23,2,14.3,0,0,,1,1,1,9,89.0
168,Allen Hurns,# 88,WR,16,JAX,91,51,56.0,677,13.3,6,62.0,61.4,45.4,79.5,-,546,516,94.5,0,0.0,349,63.9,190,34.8,2,0.4,201,3.9,1.31,11.3,63,7,12.1,0,0,,4,0,6,26,83.4
169,James Hanna,# 84,TE,18,DAL,6,4,66.7,48,12.0,0,69.7,61.3,73.8,67.5,50.6,99,58,58.6,37,37.4,17,17.2,2,2.0,77,77.8,12,3.0,0.83,7.5,27,0,0.0,0,0,,0,0,0,3,91.0
169,Justin Hunter,# 15,WR,12,TEN,66,28,42.4,498,17.8,3,62.9,61.3,30.2,76.3,-,399,377,94.5,0,0.0,68,17.0,331,83.0,0,0.0,186,6.6,1.32,16.3,75,7,20.0,0,0,,4,0,7,20,58.8
171,Marqise Lee,# 11,WR,13,JAX,61,37,60.7,422,11.4,1,61.4,61.1,39.5,78.3,-,348,330,94.8,0,0.0,149,42.8,199,57.2,0,0.0,176,4.8,1.28,8.2,37,6,14.0,0,0,,1,0,7,20,80.1
171,Reggie Wayne,# 87,WR,18,IND,115,65,56.5,791,12.2,2,61.7,61.1,42.8,44.9,-,686,647,94.3,0,0.0,420,61.2,266,38.8,0,0.0,276,4.2,1.22,10.2,80,9,12.2,0,0,,5,1,2,41,65.5
173,Jason Avant,# 81,WR,16,KC,58,34,58.6,353,10.4,1,62.8,60.9,53.9,77.5,-,386,371,96.1,0,0.0,157,40.7,228,59.1,1,0.3,160,4.7,0.95,9.0,41,5,12.8,0,0,,1,0,2,19,74.9
174,Louis Murphy Jr.,# 18,WR,11,TB,53,31,58.5,380,12.3,2,60.5,60.7,48.1,29.4,-,353,326,92.4,0,0.0,204,57.8,149,42.2,0,0.0,131,4.2,1.17,12.0,54,6,16.2,0,0,,2,1,4,14,77.6
175,Vincent Brown,# 19,WR,7,OAK,20,12,60.0,118,9.8,0,61.1,60.6,79.4,71.9,-,106,101,95.3,0,0.0,15,14.2,91,85.8,0,0.0,46,3.8,1.17,10.3,20,0,0.0,0,0,,2,0,1,6,37.1
176,Craig Stevens,# 88,TE,5,TEN,2,2,100.0,26,13.0,0,71.3,60.5,68.3,64.0,76.1,26,19,73.1,6,23.1,8,30.8,2,7.7,16,61.5,17,8.5,1.37,4.5,20,0,0.0,0,0,,0,0,1,1,118.8
176,Robert Meachem,# 17,WR,11,NO,18,7,38.9,114,16.3,0,68.0,60.5,52.1,69.5,-,143,136,95.1,0,0.0,31,21.7,112,78.3,0,0.0,17,2.4,0.84,20.7,25,1,12.5,0,0,,2,0,4,7,21.3
176,Greg Salas,# 17,WR,9,NYJ,20,8,40.0,167,20.9,0,62.7,60.5,35.7,80.3,-,137,134,97.8,0,0.0,13,9.5,124,90.5,0,0.0,117,14.6,1.25,17.1,51,3,27.3,0,0,,1,0,2,6,49.4
179,Rob Housler,# 84,TE,16,ARZ,18,9,50.0,129,14.3,0,61.1,60.3,78.0,71.7,50.1,149,110,73.8,27,18.1,2,1.3,1,0.7,140,94.0,88,9.8,1.17,9.7,27,0,0.0,0,0,,0,0,0,7,73.6
180,Nic Jacobs,# 85,TE,11,JAX,3,2,66.7,16,8.0,1,55.1,60.2,68.3,64.0,36.5,72,44,61.1,24,33.3,2,2.8,2,2.8,64,88.9,4,2.0,0.36,10.3,14,0,0.0,0,0,,1,0,0,1,79.9
180,Gary Barnidge,# 82,TE,13,CLV,24,13,54.2,156,12.0,0,65.9,60.2,80.0,72.3,65.5,206,174,84.5,25,12.1,57,27.7,10,4.9,128,62.1,46,3.5,0.90,10.0,28,0,0.0,0,0,,1,0,2,9,56.9
182,Jeff Maehl,# 88,WR,8,PHI,5,5,100.0,46,9.2,0,56.4,60.1,73.4,68.0,-,45,41,91.1,0,0.0,5,11.1,40,88.9,0,0.0,11,2.2,1.12,7.0,15,0,0.0,0,0,,0,0,0,1,105.0
183,DeVier Posey,# 11,WR,1,HST,1,1,100.0,30,30.0,0,58.8,59.9,64.7,61.2,-,33,30,90.9,0,0.0,1,3.0,32,97.0,0,0.0,3,3.0,1.00,27.0,30,0,0.0,0,0,,0,0,0,1,118.8
183,Brent Celek,# 87,TE,16,PHI,47,32,68.1,340,10.6,1,76.7,59.9,78.9,28.0,66.8,384,299,77.9,71,18.5,72,18.8,17,4.4,288,75.0,143,4.5,1.14,7.9,37,1,3.0,0,0,,2,1,2,17,78.3
185,Jalen Saunders,# 18,WR,2,NO,1,1,100.0,7,7.0,0,60.1,59.7,64.7,80.2,-,2,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,2,2.0,3.50,5.0,7,0,0.0,0,0,,0,0,0,0,95.8
186,Danny Amendola,# 80,WR,19,NE,57,38,66.7,337,8.9,4,58.9,59.6,45.3,64.5,-,410,382,93.2,0,0.0,333,81.2,74,18.0,1,0.2,159,4.2,0.88,7.0,51,5,11.6,0,0,,2,0,4,19,91.0
187,Kyle Rudolph,# 82,TE,9,MIN,31,24,77.4,231,9.6,2,63.2,59.5,51.8,75.3,67.4,263,238,90.5,15,5.7,171,65.0,23,8.7,67,25.5,119,5.0,0.97,5.7,23,3,11.1,0,0,,0,0,1,13,119.2
187,Clay Harbor,# 86,TE,13,JAX,34,26,76.5,289,11.1,1,65.3,59.5,65.0,75.9,49.6,308,233,75.6,62,20.1,15,4.9,14,4.5,273,88.6,179,6.9,1.24,5.7,59,1,3.7,0,0,,1,0,2,12,98.8
187,Kenbrell Thompkins,# 85,WR,13,OAK,46,21,45.7,262,12.5,0,60.2,59.5,50.8,81.3,-,272,264,97.1,0,0.0,57,21.0,215,79.0,0,0.0,101,4.8,0.99,12.3,50,3,12.5,0,0,,1,0,6,13,54.8
190,Gavin Escobar,# 89,TE,18,DAL,13,9,69.2,105,11.7,4,62.5,59.3,56.7,70.6,69.6,144,134,93.1,1,0.7,109,75.7,18,12.5,17,11.8,21,2.3,0.78,11.6,26,1,10.0,0,0,,0,0,0,7,133.0
191,David Johnson,# 88,TE,12,SD,1,1,100.0,4,4.0,0,72.3,59.1,68.3,64.0,34.0,28,16,57.1,11,39.3,1,3.6,0,0.0,14,50.0,1,1.0,0.25,3.0,4,0,0.0,0,0,,0,0,0,0,83.3
192,Kevin Dorsey,# 13,WR,2,GB,1,1,100.0,4,4.0,0,58.0,59.0,64.7,61.2,-,4,4,100.0,0,0.0,3,75.0,0,0.0,0,0.0,10,10.0,1.00,-6.0,4,0,0.0,0,0,,0,0,0,0,83.3
192,Eric Weems,# 14,WR,15,ATL,11,10,90.9,102,10.2,2,61.7,59.0,78.7,73.2,66.2,117,110,94.0,1,0.9,66,56.4,49,41.9,1,0.9,27,2.7,0.93,8.5,40,0,0.0,0,0,,0,0,1,5,144.9
192,Bryan Walters,# 19,WR,14,SEA,11,6,54.5,57,9.5,0,58.3,59.0,49.7,86.0,-,67,66,98.5,0,0.0,45,67.2,22,32.8,0,0.0,39,6.5,0.86,6.8,17,1,14.3,0,0,,0,0,0,3,69.1
192,Derek Carrier,# 46,TE,9,SF,14,9,64.3,105,11.7,0,69.2,59.0,77.3,20.2,75.9,102,83,81.4,13,12.7,24,23.5,6,5.9,69,67.6,39,4.3,1.27,10.9,23,0,0.0,0,0,,1,1,2,4,57.1
192,Wes Welker,# 83,WR,15,DEN,66,50,75.8,484,9.7,2,60.9,59.0,80.1,82.8,-,546,512,93.8,0,0.0,484,88.6,62,11.4,0,0.0,217,4.3,0.95,6.3,39,2,3.8,0,0,,3,0,3,25,86.9
192,Andre Roberts,# 12,WR,16,WAS,68,36,52.9,453,12.6,2,61.2,59.0,32.2,45.7,40.6,497,462,93.0,3,0.6,347,69.8,144,29.0,4,0.8,211,5.9,0.98,10.3,61,7,16.3,0,0,,6,1,3,28,47.0
198,Russell Shepard,# 89,WR,7,TB,7,4,57.1,63,15.8,0,64.2,58.9,72.1,68.3,-,84,81,96.4,0,0.0,38,45.2,46,54.8,0,0.0,27,6.8,0.78,14.6,23,0,0.0,0,0,,0,0,1,3,87.2
199,Freddie Martino,# 18,WR,1,ATL,1,0,0.0,0,,0,57.3,58.3,-,-,-,2,2,100.0,0,0.0,0,0.0,2,100.0,0,0.0,0,,0.00,9.0,0,0,,0,0,,0,0,0,0,39.6
199,Scott Chandler,# 84,TE,16,BUF,67,47,70.1,497,10.6,3,60.5,58.3,64.0,79.2,73.1,534,473,88.6,39,7.3,109,20.4,7,1.3,416,77.9,190,4.0,1.05,7.5,37,4,7.8,0,0,,3,0,2,27,87.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Austin Seferian-Jenkins,# 87,TE,9,TB,34,21,61.8,221,10.5,2,61.6,58.2,59.2,24.6,62.9,304,237,78.0,53,17.4,116,38.2,42,13.8,138,45.4,42,2.0,0.93,10.4,30,2,8.7,0,0,,2,1,0,12,75.7
202,Ed Dickson,# 84,TE,18,CAR,23,13,56.5,182,14.0,1,58.1,58.1,36.3,22.2,53.1,290,176,60.7,97,33.4,75,25.9,17,5.9,107,36.9,105,8.1,1.03,6.6,34,3,18.8,0,0,,1,1,3,12,78.5
203,Corey Fuller,# 10,WR,17,DET,33,16,48.5,228,14.3,1,59.4,58.0,53.3,73.3,-,278,258,92.8,0,0.0,29,10.4,249,89.6,0,0.0,39,2.4,0.88,15.9,52,1,5.9,0,0,,3,1,0,12,43.5
204,T.J. Graham,# 10,WR,11,NYJ,8,3,37.5,87,29.0,1,59.5,57.9,36.8,73.6,-,93,88,94.6,0,0.0,11,11.8,81,87.1,0,0.0,22,7.3,0.99,24.0,67,0,0.0,0,0,,0,0,1,2,118.2
204,Derek Hagan,# 80,WR,16,TEN,31,19,61.3,254,13.4,1,58.9,57.9,45.1,74.1,74.3,214,198,92.5,5,2.3,104,48.6,107,50.0,2,0.9,35,1.8,1.28,12.7,38,3,13.6,0,0,,0,0,0,10,98.1
206,Joshua Cribbs,# 16,WR,1,IND,1,1,100.0,8,8.0,0,57.3,57.8,64.7,28.6,-,4,4,100.0,0,0.0,0,0.0,4,100.0,0,0.0,1,1.0,2.00,7.0,8,0,0.0,0,0,,0,0,0,0,100.0
206,Kevin Ogletree,# 15,WR,7,NYG,9,5,55.6,50,10.0,0,56.5,57.8,73.4,68.0,-,64,62,96.9,0,0.0,17,26.6,47,73.4,0,0.0,15,3.0,0.81,12.8,15,0,0.0,0,0,,0,0,0,2,71.5
206,Chase Coffman,# 86,TE,13,TEN,12,6,50.0,64,10.7,1,59.8,57.8,49.2,68.8,36.5,94,81,86.2,8,8.5,44,46.8,12,12.8,37,39.4,19,3.2,0.79,9.9,18,1,14.3,0,0,,1,0,0,4,59.0
209,Jeremy Kerley,# 11,WR,16,NYJ,65,38,58.5,409,10.8,1,61.7,57.7,41.6,85.9,-,443,419,94.6,0,0.0,347,78.3,92,20.8,2,0.5,153,4.0,0.98,9.2,33,4,9.5,0,0,,2,0,3,19,69.3
209,Riley Cooper,# 14,WR,16,PHI,91,55,60.4,577,10.5,3,59.1,57.7,74.4,40.0,-,590,563,95.4,0,0.0,63,10.7,521,88.3,2,0.3,159,2.9,1.02,12.6,50,3,5.2,0,0,,5,1,3,26,67.0
211,James Wright,# 86,WR,11,CIN,14,5,35.7,91,18.2,0,60.8,57.4,73.4,70.9,-,119,110,92.4,0,0.0,3,2.5,115,96.6,0,0.0,35,7.0,0.83,15.1,30,0,0.0,0,0,,2,0,0,5,19.3
