RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
103,James O'Shaughnessy,# 80,TE,19,JAX,23,16,69.6,172,10.8,1,66.5,66.2,66.7,73.3,73.2,144,136,94.4,3,2.1,65,45.1,12,8.3,66,45.8,102,6.4,1.26,6.2,29,1,5.9,2,0,0.0,2,0,2,10,69.5
104,Antonio Gates,# 85,TE,16,LAC,44,30,68.2,316,10.5,3,66.1,66.1,77.3,76.5,53.0,360,320,88.9,21,5.8,220,61.1,80,22.2,58,16.1,84,2.8,0.99,9.8,27,1,3.2,11,7,63.6,2,0,1,16,92.6
104,Paul Richardson Jr.,# 10,WR,16,SEA,80,44,55.0,703,16.0,6,66.9,66.1,35.1,78.9,-,595,544,91.4,0,0.0,100,16.8,494,83.0,1,0.2,126,2.9,1.29,15.4,61,8,15.4,29,12,41.4,1,0,4,33,104.3
106,Bernard Reedy,# 17,WR,5,NE,2,2,100.0,21,10.5,0,62.1,65.9,68.3,83.3,-,10,9,90.0,0,0.0,6,60.0,4,40.0,0,0.0,7,3.5,2.33,7.0,15,0,0.0,0,0,,0,0,0,1,110.4
107,Jeremy Kerley,# 14,WR,8,NYJ,25,22,88.0,217,9.9,1,66.4,65.7,72.1,57.1,-,191,186,97.4,0,0.0,147,77.0,43,22.5,0,0.0,62,2.8,1.17,8.2,31,1,4.3,5,4,80.0,0,1,0,13,116.2
107,Evan Engram,# 88,TE,15,NYG,108,64,59.3,722,11.3,6,62.1,65.7,29.8,81.2,77.4,547,498,91.0,19,3.5,137,25.0,70,12.8,335,61.2,303,4.7,1.45,9.0,35,11,14.7,31,13,41.9,4,0,9,37,82.4
109,Tommylee Lewis,# 11,WR,15,NO,15,10,66.7,116,11.6,1,67.5,65.4,78.0,45.8,-,72,70,97.2,0,0.0,25,34.7,47,65.3,0,0.0,56,5.6,1.66,10.3,52,0,0.0,4,1,25.0,0,0,1,4,112.1
109,Cordarrelle Patterson,# 84,WR,16,OAK,41,31,75.6,309,10.0,0,65.5,65.4,77.8,23.0,62.4,292,273,93.5,1,0.3,93,31.8,195,66.8,0,0.0,214,6.9,1.13,5.6,59,1,3.1,9,4,44.4,0,0,9,13,96.5
111,Jimmy Graham,# 88,TE,16,SEA,92,57,62.0,520,9.1,10,66.0,65.3,38.6,80.3,65.0,538,466,86.6,32,5.9,240,44.6,151,28.1,147,27.3,213,3.7,1.12,8.7,33,7,10.9,32,17,53.1,4,0,6,32,95.4
112,James Hanna,# 84,TE,16,DAL,7,4,57.1,88,22.0,1,69.1,65.2,72.1,67.0,80.5,101,75,74.3,25,24.8,19,18.8,6,5.9,74,73.3,27,6.8,1.17,13.6,31,0,0.0,2,1,50.0,0,0,0,4,141.4
113,Tyler Eifert,# 85,TE,2,CIN,5,4,80.0,46,11.5,0,65.4,65.1,73.4,68.0,75.8,65,58,89.2,4,6.2,36,55.4,3,4.6,23,35.4,12,3.0,0.79,10.4,22,0,0.0,3,3,100.0,0,0,0,2,105.0
114,Brice Butler,# 19,WR,13,DAL,22,15,68.2,317,21.1,3,65.9,64.8,39.8,73.3,-,160,149,93.1,0,0.0,51,31.9,106,66.3,1,0.6,32,2.1,2.13,18.5,53,3,16.7,5,4,80.0,1,0,1,10,131.6
114,Jordan Reed,# 86,TE,6,WAS,33,27,81.8,211,7.8,2,64.9,64.8,75.7,26.7,36.2,166,141,84.9,19,11.4,63,38.0,31,18.7,68,41.0,81,3.0,1.50,5.9,20,1,3.6,6,4,66.7,0,1,3,10,113.5
114,O.J. Howard,# 80,TE,14,TB,36,26,72.2,432,16.6,6,61.4,64.8,75.5,15.4,63.5,330,233,70.6,86,26.1,97,29.4,17,5.2,215,65.2,153,5.9,1.85,12.3,58,1,3.7,8,3,37.5,0,3,1,19,151.9
114,Randall Cobb,# 18,WR,15,GB,85,66,77.6,653,9.9,4,64.4,64.8,80.4,51.5,76.0,521,479,91.9,7,1.3,405,77.7,81,15.5,5,1.0,421,6.4,1.36,6.1,46,2,2.9,13,5,38.5,2,1,5,29,104.6
118,Ryan Switzer,# 10,WR,13,DAL,7,6,85.7,41,6.8,0,61.4,64.7,49.7,88.8,-,55,49,89.1,0,0.0,48,87.3,4,7.3,1,1.8,21,3.5,0.84,4.1,12,1,14.3,0,0,,0,0,1,4,91.1
118,Marcus Johnson,# 14,WR,10,PHI,8,5,62.5,45,9.0,0,65.7,64.7,74.6,68.8,-,65,61,93.8,0,0.0,10,15.4,55,84.6,0,0.0,9,1.8,0.74,16.8,16,0,0.0,3,2,66.7,0,1,0,3,77.6
118,Corey Davis,# 84,WR,13,TEN,79,43,54.4,473,11.0,2,63.2,64.7,76.0,31.2,-,436,411,94.3,0,0.0,48,11.0,388,89.0,0,0.0,150,3.5,1.15,11.7,37,2,4.4,12,3,25.0,3,1,9,24,65.0
118,Jared Cook,# 87,TE,16,OAK,83,54,65.1,688,12.7,2,63.2,64.7,54.4,39.4,79.8,526,457,86.9,32,6.1,303,57.6,93,17.7,130,24.7,217,4.0,1.51,9.7,35,6,10.0,20,11,55.0,1,1,5,35,93.9
122,De'Anthony Thomas,# 13,WR,16,KC,16,14,87.5,143,10.2,2,62.1,64.3,80.6,82.0,-,130,124,95.4,0,0.0,90,69.2,27,20.8,0,0.0,81,5.8,1.15,6.5,57,0,0.0,1,1,100.0,1,0,2,4,117.4
123,Brandon Williams,# 85,TE,14,IND,15,13,86.7,121,9.3,0,57.8,64.0,63.2,72.3,59.2,122,80,65.6,38,31.1,32,26.2,3,2.5,86,70.5,77,5.9,1.51,5.1,32,1,7.1,3,2,66.7,0,0,4,4,100.3
123,Taylor Gabriel,# 18,WR,18,ATL,51,35,68.6,382,10.9,1,63.7,64.0,80.4,79.2,-,381,362,95.0,0,0.0,58,15.2,323,84.8,0,0.0,232,6.6,1.06,9.5,40,1,2.8,9,4,44.4,1,0,5,17,88.8
125,Sean McGrath,# 84,TE,14,LAC,4,4,100.0,46,11.5,0,72.6,63.8,72.1,67.0,75.5,76,41,53.9,32,42.1,10,13.2,2,2.6,63,82.9,18,4.5,1.12,7.0,23,0,0.0,1,1,100.0,0,0,0,3,114.6
125,Kendrick Bourne,# 84,WR,11,SF,31,16,51.6,257,16.1,0,62.6,63.8,67.7,73.6,70.6,212,202,95.3,1,0.5,48,22.6,163,76.9,1,0.5,112,7.0,1.27,13.2,54,1,5.9,5,2,40.0,2,0,2,12,52.8
125,Nick O'Leary,# 84,TE,16,BUF,36,24,66.7,344,14.3,2,59.3,63.8,62.5,25.6,42.5,297,226,76.1,57,19.2,24,8.1,10,3.4,263,88.6,156,6.5,1.52,10.8,32,2,7.7,5,4,80.0,0,1,0,16,116.0
128,Chris Thompson,# 14,WR,7,HST,6,5,83.3,84,16.8,0,62.3,63.5,45.8,29.2,-,67,61,91.0,0,0.0,10,14.9,57,85.1,0,0.0,35,7.0,1.38,8.7,32,1,16.7,1,1,100.0,0,0,0,5,118.8
128,Zach Miller,# 86,TE,8,CHI,34,20,58.8,236,11.8,2,66.6,63.5,71.3,74.6,70.9,197,178,90.4,12,6.1,123,62.4,23,11.7,50,25.4,71,3.6,1.33,9.2,29,1,4.8,9,3,33.3,2,0,2,10,75.1
130,Tre McBride,# 18,WR,8,CHI,15,8,53.3,144,18.0,0,63.5,63.4,77.3,70.6,-,130,118,90.8,0,0.0,20,15.4,110,84.6,0,0.0,50,6.3,1.22,14.3,45,0,0.0,4,1,25.0,2,0,0,7,46.9
131,Sammie Coates,# 10,WR,9,CLV,10,6,60.0,70,11.7,0,61.5,63.3,74.6,68.8,-,63,61,96.8,0,0.0,4,6.3,59,93.7,0,0.0,17,2.8,1.15,13.8,38,0,0.0,4,2,50.0,1,0,1,2,41.7
131,Coby Fleener,# 82,TE,11,NO,29,22,75.9,295,13.4,2,63.2,63.3,60.5,74.9,80.5,202,191,94.6,2,1.0,135,66.8,45,22.3,21,10.4,103,4.7,1.54,8.0,33,2,8.3,7,5,71.4,0,0,0,13,130.7
131,Terrance Williams,# 83,WR,16,DAL,75,53,70.7,568,10.7,0,65.3,63.3,48.0,80.1,-,461,419,90.9,0,0.0,39,8.5,410,88.9,12,2.6,237,4.5,1.36,9.3,56,5,8.6,17,8,47.1,4,0,4,32,70.3
134,Tyler Ervin,# 34,WR,3,HST,11,8,72.7,38,4.8,0,62.5,63.1,77.3,80.3,20.7,64,54,84.4,1,1.6,40,62.5,12,18.8,0,0.0,11,1.4,0.70,5.4,7,0,0.0,1,0,0.0,0,0,1,1,77.1
135,Jacob Hollister,# 47,TE,13,NE,10,5,50.0,42,8.4,0,67.2,63.0,73.4,69.1,71.3,45,37,82.2,4,8.9,15,33.3,7,15.6,23,51.1,12,2.4,1.14,12.0,19,0,0.0,4,1,25.0,0,0,0,2,61.2
135,Clive Walford,# 88,TE,12,OAK,13,9,69.2,80,8.9,0,56.7,63.0,77.3,70.6,74.2,70,62,88.6,5,7.1,42,60.0,7,10.0,21,30.0,27,3.0,1.29,10.8,26,0,0.0,4,2,50.0,0,0,0,2,85.4
135,Dontrelle Inman,# 17,WR,11,CHI,43,25,58.1,343,13.7,1,66.0,63.0,33.4,75.5,-,286,266,93.0,0,0.0,44,15.4,242,84.6,0,0.0,35,1.4,1.29,13.6,26,5,16.7,14,6,42.9,2,0,1,19,72.1
138,Amari Cooper,# 89,WR,14,OAK,90,48,53.3,680,14.2,7,63.6,62.9,29.7,52.4,-,473,441,93.2,0,0.0,104,22.0,366,77.4,1,0.2,300,6.3,1.54,11.8,87,10,17.2,21,3,14.3,5,1,6,29,80.8
139,Jaelen Strong,# 10,WR,2,JAX,4,3,75.0,38,12.7,1,64.9,62.7,70.5,65.8,-,46,41,89.1,0,0.0,2,4.3,44,95.7,0,0.0,14,4.7,0.93,10.8,19,0,0.0,1,0,0.0,0,0,0,3,143.8
139,Jeff Heuerman,# 82,TE,14,DEN,18,9,50.0,142,15.8,2,66.4,62.7,56.7,70.6,62.6,166,131,78.9,29,17.5,61,36.7,21,12.7,82,49.4,62,6.9,1.08,9.3,54,1,10.0,7,3,42.9,2,0,1,5,74.1
139,Tyler Kroft,# 81,TE,16,CIN,59,42,71.2,404,9.6,7,60.4,62.7,59.0,78.3,66.6,501,381,76.0,101,20.2,200,39.9,21,4.2,243,48.5,193,4.6,1.06,8.1,59,4,8.7,7,4,57.1,0,0,4,23,129.5
142,Charone Peake,# 17,WR,3,NYJ,1,1,100.0,3,3.0,0,57.8,62.6,64.7,61.2,-,12,10,83.3,0,0.0,4,33.3,8,66.7,0,0.0,1,1.0,0.30,2.0,3,0,0.0,0,0,,0,0,0,1,79.2
143,Josh Doctson,# 18,WR,16,WAS,72,35,48.6,502,14.3,6,62.5,62.5,62.1,77.5,60.5,470,456,97.0,1,0.2,94,20.0,374,79.6,2,0.4,131,3.7,1.10,15.1,52,3,7.9,24,8,33.3,2,0,3,25,87.8
143,Benjamin Watson,# 82,TE,16,BLT,77,61,79.2,522,8.6,4,60.7,62.5,70.7,43.4,72.8,458,417,91.0,27,5.9,190,41.5,34,7.4,228,49.8,257,4.2,1.25,5.4,33,3,4.7,16,9,56.3,2,1,2,30,101.4
143,Kenny Stills,# 10,WR,16,MIA,101,58,57.4,847,14.6,6,59.9,62.5,76.4,18.5,-,649,621,95.7,0,0.0,302,46.5,347,53.5,0,0.0,162,2.8,1.36,15.3,61,3,4.9,24,9,37.5,5,4,5,35,84.1
146,Tavarres King,# 12,WR,8,NYG,32,18,56.3,240,13.3,3,62.3,62.4,69.6,74.9,-,262,249,95.0,0,0.0,41,15.6,221,84.4,0,0.0,83,4.6,0.96,13.5,57,1,5.3,6,3,50.0,0,0,4,11,111.5
146,Tyrell Williams,# 16,WR,16,LAC,68,43,63.2,728,16.9,4,62.0,62.4,47.6,32.9,66.4,553,520,94.0,1,0.2,211,38.2,342,61.8,0,0.0,337,7.8,1.40,14.3,75,6,12.2,14,4,28.6,2,1,6,29,106.7
146,Adam Humphries,# 10,WR,16,TB,82,61,74.4,631,10.3,1,63.0,62.4,70.3,50.3,-,534,499,93.4,0,0.0,438,82.0,88,16.5,3,0.6,300,4.9,1.26,6.9,43,4,6.2,16,9,56.3,0,1,6,34,100.2
149,Deonte Thompson,# 10,WR,17,BUF,73,40,54.8,578,14.5,2,63.6,62.2,73.9,43.2,-,462,437,94.6,0,0.0,82,17.7,380,82.3,0,0.0,102,2.6,1.32,15.7,46,2,4.8,22,8,36.4,5,0,2,26,61.3
150,Geoff Swaim,# 87,TE,12,DAL,2,2,100.0,25,12.5,0,77.0,62.1,68.3,64.0,72.8,34,26,76.5,5,14.7,4,11.8,2,5.9,28,82.4,12,6.0,0.96,6.5,18,0,0.0,0,0,,0,0,0,2,118.8
151,Mike Thomas,# 88,WR,7,LA,7,5,71.4,93,18.6,0,59.7,61.9,73.4,69.5,-,62,59,95.2,0,0.0,13,21.0,48,77.4,0,0.0,22,4.4,1.58,15.4,50,0,0.0,2,2,100.0,0,1,0,4,113.7
151,Corey Coleman,# 19,WR,9,CLV,50,23,46.0,305,13.3,2,60.4,61.9,37.7,75.5,61.6,312,292,93.6,1,0.3,23,7.4,288,92.3,0,0.0,27,1.2,1.04,14.5,44,4,14.8,12,7,58.3,3,0,2,16,54.2
153,Maxx Williams,# 87,TE,11,BLT,16,15,93.8,86,5.7,1,67.9,61.7,81.1,23.3,82.5,126,81,64.3,43,34.1,18,14.3,8,6.3,67,53.2,104,6.9,1.06,-0.1,17,0,0.0,1,0,0.0,0,1,1,6,109.9
153,Nick Boyle,# 86,TE,15,BLT,35,28,80.0,203,7.3,0,65.4,61.7,87.3,76.3,66.2,321,216,67.3,91,28.3,58,18.1,25,7.8,209,65.1,159,5.7,0.94,2.0,16,0,0.0,2,0,0.0,0,0,5,11,90.8
155,Jordan Taylor,# 87,WR,9,DEN,18,13,72.2,142,10.9,0,62.8,61.6,80.0,80.6,-,173,165,95.4,0,0.0,33,19.1,140,80.9,0,0.0,41,3.2,0.86,11.2,30,0,0.0,8,5,62.5,2,0,2,5,55.6
155,Donte Moncrief,# 10,WR,12,IND,41,26,63.4,391,15.0,2,61.1,61.6,44.0,75.7,-,403,384,95.3,0,0.0,66,16.4,336,83.4,1,0.2,79,3.0,1.02,14.6,60,4,13.3,8,5,62.5,0,0,2,22,110.9
157,Lee Smith,# 86,TE,16,OAK,11,8,72.7,76,9.5,0,58.6,61.5,76.5,70.1,75.1,128,72,56.3,51,39.8,18,14.1,4,3.1,104,81.3,35,4.4,1.06,4.6,21,0,0.0,4,4,100.0,0,0,1,4,91.5
157,Tyler Boyd,# 83,WR,10,CIN,31,22,71.0,225,10.2,2,62.0,61.5,49.3,74.9,-,219,207,94.5,0,0.0,191,87.2,27,12.3,1,0.5,93,4.2,1.09,6.9,49,3,12.0,4,3,75.0,1,0,1,14,99.5
157,Seth DeValve,# 87,TE,16,CLV,53,33,62.3,395,12.0,1,59.2,61.5,54.6,28.6,29.6,397,331,83.4,41,10.3,119,30.0,18,4.5,248,62.5,170,5.2,1.19,9.2,49,4,10.8,9,4,44.4,3,1,2,18,67.7
160,Ryan Griffin,# 84,TE,7,HST,23,13,56.5,158,12.2,1,58.9,61.4,66.7,73.2,64.4,184,123,66.8,47,25.5,65,35.3,11,6.0,82,44.6,74,5.7,1.28,10.5,35,1,7.1,2,0,0.0,0,0,1,8,92.3
161,Chris Conley,# 17,WR,5,KC,16,11,68.8,175,15.9,0,63.1,61.3,78.7,72.4,66.3,179,168,93.9,1,0.6,23,12.8,155,86.6,1,0.6,48,4.4,1.04,14.9,35,0,0.0,2,1,50.0,0,0,0,8,104.9
161,Josh Bellamy,# 15,WR,13,CHI,44,24,54.5,376,15.7,1,63.8,61.3,41.6,75.6,-,283,271,95.8,0,0.0,58,20.5,220,77.7,4,1.4,115,4.8,1.39,14.0,46,4,14.3,14,7,50.0,1,0,2,17,81.3
163,Andre Holmes,# 18,WR,14,BUF,23,13,56.5,120,9.2,3,63.3,61.2,65.6,73.0,-,205,195,95.1,0,0.0,28,13.7,176,85.9,1,0.5,11,0.8,0.62,14.6,36,1,7.1,6,3,50.0,0,0,0,10,110.5
163,Dede Westbrook,# 12,WR,10,JAX,63,34,54.0,424,12.5,1,62.1,61.2,52.5,28.9,-,322,308,95.7,0,0.0,37,11.5,285,88.5,0,0.0,121,3.6,1.38,12.4,29,4,10.5,15,5,33.3,1,1,4,20,73.8
165,Louis Murphy Jr.,# 18,WR,7,SF,16,8,50.0,121,15.1,1,63.7,61.1,76.5,70.1,-,107,104,97.2,0,0.0,26,24.3,78,72.9,3,2.8,39,4.9,1.16,11.1,40,0,0.0,7,3,42.9,1,0,0,6,70.1
166,Quan Bray,# 11,WR,6,IND,3,3,100.0,39,13.0,0,60.5,61.0,70.5,44.0,-,35,33,94.3,0,0.0,21,60.0,14,40.0,0,0.0,9,3.0,1.18,10.0,22,0,0.0,0,0,,0,0,0,2,118.8
166,Austin Seferian-Jenkins,# 88,TE,13,NYJ,71,50,70.4,357,7.1,3,60.8,61.0,79.6,79.5,71.2,433,377,87.1,37,8.5,174,40.2,59,13.6,199,46.0,112,2.2,0.95,7.3,28,2,3.8,14,7,50.0,0,1,5,18,95.8
168,Bryce Treggs,# 11,WR,6,CLV,17,5,29.4,79,15.8,0,58.5,60.9,45.8,76.7,-,117,113,96.6,0,0.0,6,5.1,111,94.9,0,0.0,3,0.6,0.70,17.5,20,1,16.7,6,1,16.7,1,0,0,4,21.9
168,Chris Hogan,# 15,WR,12,NE,74,43,58.1,591,13.7,7,61.3,60.9,60.0,79.7,-,532,495,93.0,0,0.0,227,42.7,303,57.0,1,0.2,214,5.0,1.19,14.0,47,4,8.5,19,5,26.3,1,0,1,29,109.7
170,Derek Carrier,# 86,TE,15,LA,11,8,72.7,71,8.9,0,61.8,60.8,54.9,72.9,82.0,50,39,78.0,9,18.0,2,4.0,4,8.0,38,76.0,50,6.3,1.82,3.0,17,1,11.1,2,2,100.0,0,0,0,4,89.6
170,Mack Hollins,# 10,WR,19,PHI,22,17,77.3,235,13.8,1,63.5,60.8,54.3,73.6,64.9,198,184,92.9,1,0.5,64,32.3,132,66.7,2,1.0,55,3.2,1.28,12.8,64,2,10.5,0,0,,1,0,0,8,107.2
170,Tyler Higbee,# 89,TE,17,LA,44,26,59.1,306,11.8,1,62.5,60.8,64.5,75.7,54.7,396,276,69.7,108,27.3,28,7.1,66,16.7,291,73.5,91,3.5,1.11,10.5,38,2,7.1,11,3,27.3,1,0,4,12,78.4
173,Michael Floyd,# 18,WR,13,MIN,15,10,66.7,78,7.8,0,59.6,60.7,58.9,71.1,-,97,86,88.7,0,0.0,22,22.7,72,74.2,3,3.1,34,3.4,0.91,7.3,19,1,9.1,2,0,0.0,1,0,0,3,51.5
174,Marvin Hall,# 17,WR,8,ATL,8,2,25.0,60,30.0,1,61.3,60.5,29.9,64.0,-,34,29,85.3,0,0.0,11,32.4,23,67.6,0,0.0,0,0.0,2.07,18.3,40,1,33.3,2,0,0.0,1,0,0,2,58.3
174,Brandon Tate,# 15,WR,10,BUF,14,6,42.9,81,13.5,1,64.5,60.5,49.2,88.1,-,102,94,92.2,0,0.0,72,70.6,29,28.4,1,1.0,37,6.2,0.86,11.9,24,1,14.3,2,0,0.0,1,0,1,5,56.0
174,Brandon Marshall,# 15,WR,5,NYG,32,18,56.3,154,8.6,0,62.2,60.5,55.6,73.9,-,183,170,92.9,0,0.0,7,3.8,176,96.2,0,0.0,45,2.5,0.91,10.6,18,2,10.0,10,4,40.0,1,0,3,11,56.0
177,Kasen Williams,# 82,WR,7,CLV,17,9,52.9,84,9.3,0,61.9,60.4,57.0,70.6,-,87,80,92.0,0,0.0,1,1.1,86,98.9,0,0.0,15,1.7,1.05,12.4,14,1,10.0,1,1,100.0,2,0,1,3,27.2
178,Phillip Supernaw,# 89,TE,14,TEN,6,4,66.7,39,9.8,1,48.8,60.1,72.1,67.0,60.2,56,35,62.5,16,28.6,6,10.7,5,8.9,38,67.9,16,4.0,1.11,7.8,20,0,0.0,2,2,100.0,1,0,0,2,84.7
179,Hunter Sharp,# 84,WR,3,NYG,9,5,55.6,54,10.8,1,60.4,60.0,45.8,77.5,-,66,59,89.4,0,0.0,11,16.7,55,83.3,0,0.0,23,4.6,0.92,9.1,21,1,16.7,2,0,0.0,0,0,1,2,110.4
180,Jermaine Gresham,# 84,TE,14,ARZ,45,33,73.3,322,9.8,2,62.8,59.9,45.4,77.3,55.5,437,309,70.7,102,23.3,46,10.5,5,1.1,382,87.4,148,4.5,1.04,6.3,21,5,13.2,13,8,61.5,1,0,7,17,98.6
181,Chad Williams,# 16,WR,6,ARZ,5,3,60.0,31,10.3,0,60.9,59.7,70.5,68.7,-,72,68,94.4,0,0.0,20,27.8,51,70.8,0,0.0,5,1.7,0.46,15.0,15,0,0.0,2,1,50.0,1,0,0,1,38.3
181,Jaydon Mickens,# 85,WR,8,JAX,11,6,54.5,77,12.8,2,56.7,59.7,49.2,84.9,-,74,67,90.5,0,0.0,62,83.8,12,16.2,0,0.0,40,6.7,1.15,7.4,41,1,14.3,1,0,0.0,0,0,0,4,116.3
181,Stephen Anderson,# 89,TE,15,HST,50,25,50.0,342,13.7,1,59.1,59.7,42.9,75.5,77.9,327,291,89.0,9,2.8,166,50.8,19,5.8,140,42.8,100,4.0,1.18,10.4,42,4,13.8,13,3,23.1,3,0,1,17,53.9
184,Andre Roberts,# 19,WR,8,ATL,3,1,33.3,12,12.0,0,62.7,59.5,64.7,41.9,-,21,21,100.0,0,0.0,6,28.6,15,71.4,0,0.0,7,7.0,0.57,8.3,12,0,0.0,2,0,0.0,0,0,0,1,46.5
185,Chester Rogers,# 80,WR,11,IND,36,23,63.9,284,12.3,1,58.1,59.4,51.8,81.3,62.2,285,270,94.7,1,0.4,114,40.0,170,59.6,0,0.0,102,4.4,1.05,9.4,61,3,11.5,7,0,0.0,1,0,4,16,85.9
186,Pharoh Cooper,# 10,WR,17,LA,17,11,64.7,84,7.6,0,62.7,59.3,60.2,28.8,82.9,96,85,88.5,6,6.3,55,57.3,37,38.5,2,2.1,54,4.9,0.99,6.1,26,1,8.3,3,2,66.7,0,0,2,3,76.6
186,Cole Beasley,# 11,WR,15,DAL,57,36,63.2,314,8.7,4,59.9,59.3,72.7,78.8,-,413,370,89.6,0,0.0,359,86.9,49,11.9,1,0.2,116,3.2,0.85,7.9,54,2,5.3,8,3,37.5,2,0,1,20,86.4
188,Chris Moore,# 10,WR,12,BLT,34,18,52.9,248,13.8,3,59.0,59.2,43.5,79.9,-,248,242,97.6,0,0.0,61,24.6,185,74.6,0,0.0,38,2.1,1.02,14.1,30,3,14.3,7,4,57.1,2,0,2,11,81.5
189,Justin Hardy,# 14,WR,18,ATL,31,21,67.7,224,10.7,3,59.6,59.1,60.3,25.2,70.2,251,239,95.2,1,0.4,89,35.5,154,61.4,8,3.2,78,3.7,0.94,9.0,27,2,8.7,6,3,50.0,0,1,0,12,120.9
190,Michael Campanaro,# 12,WR,13,BLT,24,19,79.2,173,9.1,1,60.7,59.0,58.1,56.2,-,185,179,96.8,0,0.0,152,82.2,27,14.6,0,0.0,82,4.3,0.97,5.6,18,2,9.5,1,1,100.0,1,0,0,11,93.2
190,Ed Dickson,# 84,TE,17,CAR,46,31,67.4,440,14.2,1,59.2,59.0,60.4,77.0,72.3,503,368,73.2,111,22.1,252,50.1,71,14.1,116,23.1,194,6.3,1.20,10.0,64,3,8.8,5,3,60.0,1,0,5,22,96.3
192,Marcedes Lewis,# 89,TE,19,JAX,52,28,53.8,339,12.1,6,67.5,58.9,58.7,76.6,68.1,537,428,79.7,86,16.0,132,24.6,30,5.6,369,68.7,174,6.2,0.79,8.8,37,3,9.7,9,1,11.1,1,0,4,20,104.6
192,Roger Lewis Jr.,# 18,WR,15,NYG,71,36,50.7,416,11.6,2,58.6,58.9,63.4,77.6,70.7,469,444,94.7,2,0.4,14,3.0,454,96.8,0,0.0,78,2.2,0.94,10.8,34,3,7.7,25,9,36.0,5,0,2,21,48.8
194,Damiere Byrd,# 18,WR,8,CAR,16,10,62.5,105,10.5,2,59.8,58.8,58.9,76.9,-,105,99,94.3,0,0.0,19,18.1,85,81.0,1,1.0,63,6.3,1.06,8.8,31,1,9.1,6,3,50.0,1,0,1,5,95.1
194,Luke Willson,# 82,TE,16,SEA,20,15,75.0,153,10.2,4,60.1,58.8,51.2,74.9,53.8,203,144,70.9,50,24.6,46,22.7,28,13.8,123,60.6,93,6.2,1.06,7.4,27,2,11.8,3,2,66.7,1,0,2,8,115.2
194,John Brown,# 12,WR,10,ARZ,51,21,41.2,299,14.2,3,58.0,58.8,38.7,75.2,-,340,311,91.5,0,0.0,156,45.9,184,54.1,0,0.0,60,2.9,0.96,16.9,52,3,12.5,17,6,35.3,2,0,0,15,64.1
197,Isaac Whitney,# 19,WR,1,OAK,1,0,0.0,0,,0,47.5,58.7,-,-,-,2,2,100.0,0,0.0,0,0.0,2,100.0,0,0.0,0,,0.00,52.0,0,0,,1,0,0.0,0,0,0,0,39.6
197,Jeff Janis,# 83,WR,3,GB,5,2,40.0,12,6.0,0,61.8,58.7,68.3,70.2,66.2,30,26,86.7,1,3.3,8,26.7,22,73.3,0,0.0,0,0.0,0.46,21.4,12,0,0.0,0,0,,0,0,0,1,47.9
197,Noah Brown,# 85,WR,12,DAL,9,4,44.4,33,8.3,0,70.0,58.7,41.6,67.0,-,47,43,91.5,0,0.0,8,17.0,34,72.3,5,10.6,22,5.5,0.77,6.8,14,1,20.0,3,1,33.3,0,0,0,3,54.4
197,C.J. Fiedorowicz,# 87,TE,5,HST,21,14,66.7,127,9.1,0,59.8,58.7,49.8,72.7,65.7,132,110,83.3,13,9.8,73,55.3,14,10.6,42,31.8,32,2.3,1.15,9.2,15,2,12.5,0,0,,2,0,0,7,43.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Trevor Davis,# 11,WR,12,GB,6,5,83.3,70,14.0,0,59.0,58.6,74.6,88.8,-,76,71,93.4,0,0.0,12,15.8,63,82.9,0,0.0,34,6.8,0.99,11.2,29,0,0.0,1,1,100.0,0,0,1,2,115.3
202,Willie Snead IV,# 83,WR,13,NO,17,11,64.7,117,10.6,0,60.2,58.5,78.7,73.6,73.1,179,174,97.2,2,1.1,98,54.7,75,41.9,3,1.7,32,2.9,0.67,7.6,26,0,0.0,2,1,50.0,0,0,1,7,84.7
202,Austin Hooper,# 81,TE,18,ATL,68,53,77.9,544,10.3,3,61.7,58.5,53.7,79.7,62.0,529,439,83.0,74,14.0,185,35.0,56,10.6,280,52.9,268,5.1,1.24,6.6,88,6,10.2,11,6,54.5,3,0,7,21,96.3
204,J.J. Nelson,# 14,WR,16,ARZ,59,29,49.2,508,17.5,2,59.0,58.2,28.3,28.1,-,386,364,94.3,0,0.0,102,26.4,284,73.6,0,0.0,60,2.1,1.40,19.2,46,7,19.4,19,8,42.1,5,1,2,21,54.9
204,Jason Witten,# 82,TE,16,DAL,81,63,77.8,560,8.9,5,60.6,58.2,85.1,80.8,64.4,604,478,79.1,80,13.2,322,53.3,48,7.9,226,37.4,96,1.5,1.17,8.0,28,2,3.1,19,14,73.7,0,1,1,26,116.0
206,Jared Abbrederis,# 10,WR,7,DET,7,3,42.9,44,14.7,0,57.9,58.0,70.5,65.8,62.4,71,67,94.4,1,1.4,15,21.1,56,78.9,0,0.0,28,9.3,0.66,7.6,25,0,0.0,2,1,50.0,0,0,0,2,64.0
