RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
106,Brent Celek,# 87,TE,15,PHI,83,57,68.7,684,12.0,1,71.5,68.2,44.4,41.8,64.0,544,393,72.2,127,23.3,99,18.2,23,4.2,411,75.6,337,5.9,1.74,7.2,34,8,12.3,0,0,,5,1,4,33,72.6
107,Aldrick Robinson,# 11,WR,14,WAS,18,11,61.1,237,21.5,3,69.3,68.1,29.9,72.1,-,108,104,96.3,0,0.0,13,12.0,95,88.0,0,0.0,63,5.7,2.28,22.3,68,3,21.4,0,0,,0,0,1,9,144.7
107,Josh Gordon,# 13,WR,16,CLV,89,50,56.2,805,16.1,5,69.5,68.1,62.4,38.5,-,524,505,96.4,0,0.0,63,12.0,460,87.8,0,0.0,315,6.3,1.59,13.6,71,4,7.4,0,0,,3,1,6,40,91.3
109,David Nelson,# 86,WR,1,BUF,5,2,40.0,31,15.5,0,68.3,67.8,68.3,64.0,-,18,18,100.0,0,0.0,16,88.9,2,11.1,0,0.0,11,5.5,1.72,7.6,21,0,0.0,0,0,,2,0,1,2,21.7
110,Kendall Wright,# 13,WR,15,TEN,95,64,67.4,626,9.8,4,67.7,67.7,48.5,46.4,-,417,398,95.4,0,0.0,57,13.7,360,86.3,0,0.0,330,5.2,1.57,6.5,38,7,9.9,0,0,,2,1,13,38,90.9
110,Mike Wallace,# 17,WR,15,PIT,116,64,55.2,838,13.1,8,67.3,67.7,54.7,27.3,-,571,547,95.8,0,0.0,67,11.7,504,88.3,0,0.0,284,4.4,1.53,14.4,82,6,8.6,0,0,,5,2,2,33,83.2
112,Denarius Moore,# 17,WR,15,OAK,110,51,46.4,741,14.5,7,68.6,67.6,33.5,38.9,-,520,495,95.2,0,0.0,256,49.2,264,50.8,0,0.0,265,5.2,1.50,13.5,58,9,15.0,0,0,,6,1,6,33,67.3
113,Emmanuel Sanders,# 88,WR,16,PIT,69,44,63.8,624,14.2,1,69.1,67.4,68.8,24.0,-,444,420,94.6,0,0.0,296,66.7,135,30.4,9,2.0,223,5.1,1.49,11.6,37,3,6.4,0,0,,3,2,5,32,79.6
114,Jeremy Kerley,# 11,WR,16,NYJ,88,56,63.6,827,14.8,2,67.5,67.3,68.3,26.2,-,469,436,93.0,0,0.0,335,71.4,131,27.9,0,0.0,305,5.4,1.90,9.9,66,4,6.7,0,0,,4,2,7,32,82.9
115,Brandon LaFell,# 11,WR,14,CAR,69,44,63.8,677,15.4,4,70.0,67.2,61.2,79.2,62.3,472,442,93.6,1,0.2,313,66.3,157,33.3,0,0.0,315,7.2,1.53,10.7,62,3,6.4,0,0,,4,0,3,31,91.3
116,Derek Hagan,# 10,WR,13,OAK,34,20,58.8,259,13.0,0,68.5,67.1,59.7,74.6,-,180,166,92.2,0,0.0,24,13.3,156,86.7,0,0.0,76,3.8,1.56,12.9,38,1,4.8,0,0,,1,0,1,14,70.6
117,Anthony Fasano,# 80,TE,16,MIA,61,41,67.2,332,8.1,5,71.4,66.8,90.2,78.3,73.3,496,387,78.0,85,17.1,156,31.5,22,4.4,270,54.4,96,2.3,0.86,7.8,22,0,0.0,0,0,,2,0,2,18,94.4
118,Kealoha Pilares,# 81,WR,6,CAR,3,2,66.7,42,21.0,1,78.5,66.6,68.3,66.2,-,21,18,85.7,0,0.0,16,76.2,4,19.0,0,0.0,50,25.0,2.33,-3.3,36,0,0.0,0,0,,0,0,2,1,149.3
119,Rod Streater,# 80,WR,16,OAK,71,39,54.9,584,15.0,3,67.4,66.5,44.4,23.1,-,405,377,93.1,0,0.0,120,29.6,285,70.4,0,0.0,148,3.8,1.55,13.1,64,7,15.2,0,0,,2,1,2,28,84.5
120,Alshon Jeffery,# 17,WR,10,CHI,48,24,50.0,367,15.3,3,66.0,66.4,65.2,75.9,-,282,261,92.6,0,0.0,31,11.0,251,89.0,0,0.0,72,3.0,1.41,16.6,55,2,7.7,0,0,,1,0,0,17,87.8
121,Andrew Hawkins,# 16,WR,15,CIN,77,53,68.8,548,10.3,4,67.6,66.3,73.0,54.4,-,434,412,94.9,0,0.0,375,86.4,54,12.4,1,0.2,361,6.8,1.33,6.0,59,3,5.4,0,0,,3,1,8,25,90.2
122,Greg Camarillo,# 17,WR,3,NO,5,4,80.0,44,11.0,0,67.0,66.2,72.1,67.0,-,36,35,97.2,0,0.0,10,27.8,26,72.2,0,0.0,9,2.3,1.26,9.4,13,0,0.0,0,0,,0,0,0,3,103.3
123,Ramses Barden,# 13,WR,11,NYG,19,14,73.7,220,15.7,0,64.8,66.1,81.1,73.0,-,155,142,91.6,0,0.0,18,11.6,137,88.4,0,0.0,52,3.7,1.55,11.6,31,0,0.0,0,0,,1,0,0,11,89.8
123,Earl Bennett,# 80,WR,12,CHI,47,29,61.7,375,12.9,2,67.3,66.1,76.7,76.3,66.1,295,273,92.5,1,0.3,200,67.8,95,32.2,0,0.0,211,7.3,1.37,7.8,60,1,3.3,0,0,,4,0,6,20,65.5
123,Jared Cook,# 89,TE,13,TEN,68,44,64.7,523,11.9,4,67.1,66.1,55.3,33.8,54.6,395,359,90.9,18,4.6,296,74.9,15,3.8,69,17.5,168,3.8,1.46,9.0,61,5,10.2,0,0,,3,1,3,24,89.3
123,Darrius Heyward-Bey,# 85,WR,15,OAK,77,41,53.2,606,14.8,5,68.9,66.1,44.1,78.7,30.5,536,509,95.0,3,0.6,128,23.9,407,75.9,1,0.2,237,5.8,1.19,14.1,59,6,12.8,0,0,,2,0,10,25,90.1
127,Jerricho Cotchery,# 89,WR,14,PIT,26,17,65.4,205,12.1,0,65.0,65.8,54.8,73.6,-,157,150,95.5,0,0.0,72,45.9,80,51.0,4,2.5,56,3.3,1.37,10.5,24,2,10.5,0,0,,0,0,1,12,89.4
127,Jermichael Finley,# 88,TE,18,GB,93,66,71.0,712,10.8,2,67.4,65.8,50.4,46.3,77.2,576,498,86.5,39,6.8,171,29.7,81,14.1,295,51.2,314,4.8,1.43,8.2,40,9,12.0,0,0,,0,1,8,34,100.3
129,Josh Morgan,# 15,WR,17,WAS,76,49,64.5,510,10.4,2,68.2,65.7,37.7,39.1,65.8,423,407,96.2,1,0.2,60,14.2,353,83.5,1,0.2,243,5.0,1.25,7.8,32,8,14.0,0,0,,3,1,10,29,76.1
130,Chris Owusu,# 80,WR,3,TB,3,1,33.3,24,24.0,0,72.9,65.5,64.7,61.2,-,10,10,100.0,0,0.0,1,10.0,9,90.0,0,0.0,11,11.0,2.40,13.3,24,0,0.0,0,0,,0,0,1,1,63.2
130,Mohamed Massaquoi,# 11,WR,9,CLV,32,17,53.1,254,14.9,0,65.9,65.5,68.0,73.6,-,172,165,95.9,0,0.0,93,54.1,77,44.8,0,0.0,107,6.3,1.54,12.3,54,1,5.6,0,0,,1,0,0,11,66.4
132,Antonio Gates,# 85,TE,15,SD,76,49,64.5,538,11.0,7,65.5,65.3,57.7,79.2,67.1,562,523,93.1,16,2.8,350,62.3,71,12.6,134,23.8,148,3.0,1.03,11.5,34,5,9.3,0,0,,3,0,3,30,99.6
133,Hayden Smith,# 82,TE,4,NYJ,1,1,100.0,16,16.0,0,65.1,65.1,64.7,61.2,-,11,10,90.9,0,0.0,3,27.3,0,0.0,8,72.7,21,21.0,1.60,-5.0,16,0,0.0,0,0,,0,0,0,1,118.8
133,Cory Harkey,# 46,TE,3,SL,2,1,50.0,21,21.0,0,68.0,65.1,64.7,61.2,-,12,12,100.0,0,0.0,6,50.0,0,0.0,6,50.0,7,7.0,1.75,12.5,21,0,0.0,0,0,,0,0,0,1,87.5
135,Eddie Royal,# 11,WR,10,SD,42,23,54.8,234,10.2,1,65.7,65.0,62.5,76.3,-,204,189,92.6,0,0.0,125,61.3,79,38.7,0,0.0,105,4.6,1.24,7.6,31,2,8.0,0,0,,3,0,4,15,49.1
136,T.Y. Hilton,# 13,WR,16,IND,101,58,57.4,927,16.0,7,65.5,64.9,28.5,81.1,68.1,558,526,94.3,1,0.2,234,41.9,321,57.5,2,0.4,430,7.4,1.76,11.8,70,12,17.1,0,0,,3,0,5,31,98.9
137,Matthew Mulligan,# 82,TE,16,SL,12,8,66.7,84,10.5,1,78.1,64.6,76.5,70.1,74.7,149,89,59.7,56,37.6,9,6.0,5,3.4,122,81.9,39,4.9,0.94,4.7,18,0,0.0,0,0,,0,0,0,6,114.6
138,Joel Dreessen,# 81,TE,17,DEN,64,47,73.4,402,8.6,5,74.4,64.5,70.3,79.0,82.9,465,317,68.2,132,28.4,134,28.8,19,4.1,306,65.8,168,3.6,1.27,6.2,30,3,6.0,0,0,,0,0,3,20,115.5
139,Niles Paul,# 84,TE,17,WAS,15,8,53.3,152,19.0,1,62.0,64.4,35.7,70.8,38.2,106,84,79.2,18,17.0,20,18.9,19,17.9,50,47.2,67,8.4,1.81,9.3,37,2,20.0,0,0,,0,0,0,5,111.0
139,Jeff Cumberland,# 86,TE,15,NYJ,52,29,55.8,359,12.4,3,69.5,64.4,77.3,76.5,76.8,332,275,82.8,39,11.7,140,42.2,6,1.8,182,54.8,119,4.1,1.31,9.9,39,1,3.3,0,0,,5,0,2,18,57.0
141,Braylon Edwards,# 17,WR,13,NYJ,34,18,52.9,199,11.1,1,67.4,64.3,62.3,73.9,-,191,176,92.1,0,0.0,26,13.6,165,86.4,0,0.0,38,2.1,1.13,14.5,19,2,10.0,0,0,,2,0,0,12,55.9
141,Justin Blackmon,# 14,WR,16,JAX,129,64,49.6,865,13.5,5,65.7,64.3,50.4,27.0,34.9,684,637,93.1,1,0.1,314,45.9,367,53.7,2,0.3,290,4.5,1.36,11.4,81,8,11.1,0,0,,6,1,6,41,64.9
143,Travis Benjamin,# 80,WR,14,CLV,36,18,50.0,298,16.6,2,65.8,64.2,57.1,26.5,-,223,217,97.3,0,0.0,37,16.6,186,83.4,0,0.0,60,3.3,1.37,15.1,69,2,10.0,0,0,,5,1,2,13,57.2
143,Tony Scheffler,# 85,TE,15,DET,83,42,50.6,504,12.0,1,64.5,64.2,51.4,78.3,43.3,436,422,96.8,2,0.5,286,65.6,80,18.3,70,16.1,117,2.8,1.19,13.0,57,6,12.5,0,0,,6,0,3,29,43.4
145,Sammie Stroughter,# 18,WR,1,TB,2,1,50.0,14,14.0,0,64.7,64.0,64.7,61.2,-,9,9,100.0,0,0.0,5,55.6,4,44.4,0,0.0,2,2.0,1.56,10.5,14,0,0.0,0,0,,1,0,0,1,33.3
146,Greg Little,# 15,WR,16,CLV,87,53,60.9,647,12.2,4,65.3,63.9,40.7,80.0,67.6,577,554,96.0,1,0.2,230,39.9,339,58.8,7,1.2,199,3.8,1.17,10.3,43,9,14.5,0,0,,4,0,9,35,80.0
147,Logan Paulsen,# 82,TE,17,WAS,39,27,69.2,323,12.0,2,70.9,63.8,56.6,76.2,44.9,374,275,73.5,84,22.5,87,23.3,11,2.9,213,57.0,128,4.7,1.17,8.2,31,3,10.0,0,0,,1,0,0,18,100.7
148,Orson Charles,# 80,TE,17,CIN,9,8,88.9,101,12.6,0,62.8,63.7,76.5,70.1,77.7,126,98,77.8,23,18.3,27,21.4,9,7.1,88,69.8,48,6.0,1.03,6.1,25,0,0.0,0,0,,0,0,0,5,113.4
148,Jeff King,# 87,TE,16,ARZ,26,17,65.4,129,7.6,0,68.0,63.7,82.7,73.9,77.9,207,159,76.8,43,20.8,47,22.7,3,1.4,143,69.1,61,3.6,0.81,4.7,27,0,0.0,0,0,,2,0,2,6,45.2
150,Kevin Ogletree,# 85,WR,15,DAL,55,32,58.2,436,13.6,4,64.1,63.6,52.5,77.6,-,361,341,94.5,0,0.0,34,9.4,327,90.6,0,0.0,90,2.8,1.28,13.9,65,3,8.6,0,0,,5,0,6,19,70.0
150,Nate Washington,# 85,WR,16,TEN,86,46,53.5,746,16.2,4,64.4,63.6,47.6,47.3,-,564,540,95.7,0,0.0,347,61.5,216,38.3,0,0.0,252,5.5,1.38,13.9,71,7,13.2,0,0,,5,1,3,31,74.1
152,Julian Edelman,# 11,WR,9,NE,31,21,67.7,235,11.2,3,62.9,63.5,50.8,26.6,-,192,181,94.3,0,0.0,46,24.0,145,75.5,0,0.0,141,6.7,1.30,7.7,56,2,8.7,0,0,,1,0,5,12,108.9
152,Lance Kendricks,# 88,TE,16,SL,57,41,71.9,500,12.2,4,68.4,63.5,52.5,78.4,68.6,482,383,79.5,76,15.8,180,37.3,14,2.9,236,49.0,224,5.5,1.31,7.3,80,5,10.9,0,0,,2,0,2,24,107.3
154,Damian Williams,# 17,WR,13,TEN,45,30,66.7,324,10.8,0,63.7,63.4,60.0,76.8,-,260,248,95.4,0,0.0,56,21.5,204,78.5,0,0.0,83,2.8,1.31,9.4,27,3,9.1,0,0,,3,0,1,18,59.9
155,Jarius Wright,# 17,WR,8,MIN,40,24,60.0,323,13.5,2,65.4,63.2,32.1,76.0,68.2,166,159,95.8,2,1.2,119,71.7,41,24.7,1,0.6,134,5.6,2.03,10.4,65,4,14.3,0,0,,1,0,3,14,92.0
155,Kenny Britt,# 18,WR,14,TEN,85,45,52.9,589,13.1,4,62.5,63.2,42.4,23.9,65.6,415,395,95.2,1,0.2,64,15.4,351,84.6,0,0.0,151,3.4,1.49,13.0,46,7,13.5,0,0,,2,2,6,25,81.0
157,Brad Smith,# 16,WR,15,BUF,20,14,70.0,152,10.9,2,64.9,63.1,80.6,77.8,-,189,181,95.8,0,0.0,126,66.7,53,28.0,0,0.0,53,3.8,0.84,8.8,35,0,0.0,0,0,,0,0,1,7,125.4
157,Jordan Cameron,# 84,TE,14,CLV,31,20,64.5,226,11.3,1,62.2,63.1,71.3,74.6,77.1,201,176,87.6,17,8.5,42,20.9,31,15.4,126,62.7,102,5.1,1.28,9.5,28,2,9.1,0,0,,1,0,1,12,83.5
159,David Reed,# 16,WR,2,BLT,6,5,83.3,66,13.2,0,63.5,63.0,73.4,68.0,-,47,45,95.7,0,0.0,1,2.1,46,97.9,0,0.0,23,4.6,1.47,10.3,23,0,0.0,0,0,,0,0,0,2,112.5
159,Ed Dickson,# 84,TE,17,BLT,39,27,69.2,315,11.7,0,61.0,63.0,55.4,75.9,56.3,320,237,74.1,71,22.2,74,23.1,6,1.9,229,71.6,134,5.0,1.33,8.2,40,2,6.9,0,0,,1,0,3,15,82.7
161,Seyi Ajirotutu,# 13,WR,3,SD,3,3,100.0,45,15.0,0,66.5,62.9,72.1,67.0,-,58,55,94.8,0,0.0,41,70.7,16,27.6,1,1.7,3,1.0,0.82,14.0,28,0,0.0,0,0,,0,0,0,2,118.8
161,Terrance Copper,# 10,WR,8,KC,12,8,66.7,79,9.9,0,66.1,62.9,76.5,70.8,62.4,75,70,93.3,1,1.3,7,9.3,67,89.3,0,0.0,19,2.4,1.13,10.6,17,0,0.0,0,0,,0,0,0,3,85.1
163,Deonte Thompson,# 83,WR,2,BLT,6,5,83.3,51,10.2,0,64.5,62.8,73.4,68.0,-,43,42,97.7,0,0.0,31,72.1,12,27.9,0,0.0,24,4.8,1.21,7.3,25,0,0.0,0,0,,0,0,1,2,102.1
163,Donald Jones,# 19,WR,12,BUF,62,41,66.1,443,10.8,4,65.4,62.8,44.5,29.9,65.7,416,401,96.4,1,0.2,295,70.9,111,26.7,4,1.0,187,4.6,1.10,9.3,68,6,12.8,0,0,,3,1,3,25,88.3
165,Ladarius Green,# 89,TE,4,SD,4,4,100.0,56,14.0,0,63.5,62.7,72.1,67.0,67.6,34,30,88.2,1,2.9,20,58.8,4,11.8,10,29.4,43,10.8,1.87,3.3,31,0,0.0,0,0,,0,0,1,1,118.8
165,Micheal Spurlock,# 87,WR,12,SD,29,23,79.3,200,8.7,1,62.4,62.7,52.0,75.3,-,166,152,91.6,0,0.0,126,75.9,38,22.9,0,0.0,73,3.2,1.32,5.3,22,3,11.5,0,0,,0,0,0,12,106.9
167,Cole Beasley,# 11,WR,9,DAL,24,15,62.5,128,8.5,0,62.8,62.4,51.5,73.0,-,118,113,95.8,0,0.0,114,96.6,4,3.4,0,0.0,67,4.5,1.13,5.1,20,2,11.8,0,0,,2,0,3,8,41.7
167,Nate Burleson,# 13,WR,6,DET,41,27,65.9,240,8.9,2,63.4,62.4,66.2,78.2,-,251,241,96.0,0,0.0,116,46.2,132,52.6,0,0.0,88,3.3,1.00,7.5,26,2,6.9,0,0,,0,0,0,14,97.6
167,Jermaine Gresham,# 84,TE,17,CIN,99,66,66.7,744,11.3,5,65.1,62.4,37.7,26.5,61.4,651,511,78.5,119,18.3,161,24.7,55,8.4,419,64.4,427,6.5,1.46,7.0,55,10,13.2,0,0,,1,2,12,34,101.6
170,Michael Jenkins,# 84,WR,17,MIN,71,43,60.6,545,12.7,3,65.9,62.3,75.3,78.4,73.4,490,467,95.3,4,0.8,92,18.8,376,76.7,19,3.9,174,4.0,1.17,11.0,50,2,4.4,0,0,,3,0,0,28,81.0
171,Matt Willis,# 12,WR,16,DEN,20,11,55.0,94,8.5,0,65.5,62.2,78.7,71.5,-,111,106,95.5,0,0.0,57,51.4,54,48.6,0,0.0,28,2.5,0.89,6.8,19,0,0.0,0,0,,3,0,0,5,27.9
171,Tiquan Underwood,# 11,WR,14,TB,53,28,52.8,425,15.2,2,62.8,62.2,46.5,76.4,-,343,328,95.6,0,0.0,167,48.7,176,51.3,0,0.0,111,4.0,1.30,12.4,62,4,12.5,0,0,,2,0,1,20,76.4
173,Chaz Schilens,# 85,WR,14,NYJ,41,28,68.3,289,10.3,2,63.1,62.0,66.0,27.0,-,253,239,94.5,0,0.0,34,13.4,217,85.8,2,0.8,54,1.9,1.21,10.2,25,2,6.7,0,0,,1,1,0,17,94.5
173,Tony Moeaki,# 81,TE,15,KC,49,33,67.3,453,13.7,1,65.7,62.0,61.3,77.1,71.2,505,401,79.4,88,17.4,267,52.9,24,4.8,207,41.0,134,4.1,1.13,10.6,38,4,10.8,0,0,,4,0,3,24,69.5
173,Michael Floyd,# 15,WR,16,ARZ,79,45,57.0,562,12.5,2,63.1,62.0,54.9,32.9,-,432,416,96.3,0,0.0,21,4.9,411,95.1,0,0.0,161,3.6,1.35,12.3,53,5,10.0,0,0,,1,1,5,27,82.4
176,Jeremy Maclin,# 18,WR,15,PHI,118,68,57.6,861,12.7,7,62.1,61.8,45.8,46.8,-,661,627,94.9,0,0.0,211,31.9,450,68.1,0,0.0,281,4.1,1.37,11.1,70,9,11.7,0,0,,3,1,3,37,89.7
177,Jerrel Jernigan,# 12,WR,8,NYG,5,3,60.0,22,7.3,0,64.1,61.4,70.5,67.4,-,16,16,100.0,0,0.0,9,56.3,7,43.8,0,0.0,9,3.0,1.38,8.4,9,0,0.0,0,0,,1,0,0,2,30.8
177,Arrelious Benn,# 17,WR,7,TB,6,4,66.7,26,6.5,0,60.4,61.4,46.3,70.9,-,53,50,94.3,0,0.0,18,34.0,33,62.3,2,3.8,25,6.3,0.52,3.2,9,1,20.0,0,0,,0,0,0,0,75.7
177,Jordan Shipley,# 16,WR,6,JAX,33,23,69.7,244,10.6,1,63.1,61.4,62.3,75.3,66.7,199,185,93.0,2,1.0,181,91.0,16,8.0,0,0.0,43,1.9,1.32,9.9,36,2,8.0,0,0,,0,0,0,10,101.1
180,Brandon Tate,# 19,WR,16,CIN,24,13,54.2,211,16.2,1,62.6,61.2,80.0,72.9,71.5,180,169,93.9,2,1.1,37,20.6,140,77.8,2,1.1,71,5.5,1.25,12.6,44,0,0.0,0,0,,1,0,3,6,80.4
180,Dexter McCluster,# 22,WR,16,KC,70,52,74.3,452,8.7,1,62.0,61.2,59.6,46.3,35.5,389,369,94.9,1,0.3,338,86.9,45,11.6,0,0.0,216,4.2,1.22,5.4,31,7,11.9,0,0,,5,1,5,24,65.9
182,Kevin Walter,# 83,WR,18,HST,71,47,66.2,559,11.9,2,63.1,61.1,77.8,35.7,69.4,556,530,95.3,3,0.5,270,48.6,279,50.2,6,1.1,113,2.4,1.05,11.3,52,3,6.0,0,0,,2,1,1,29,87.7
183,Kyle Williams,# 10,WR,11,SF,21,14,66.7,212,15.1,1,60.3,60.9,64.7,23.8,-,154,148,96.1,0,0.0,82,53.2,71,46.1,0,0.0,76,5.4,1.43,12.6,57,1,6.7,0,0,,1,1,1,10,95.7
184,Rob Housler,# 84,TE,15,ARZ,65,45,69.2,417,9.3,0,62.1,60.8,68.8,78.6,73.0,426,389,91.3,28,6.6,273,64.1,24,5.6,102,23.9,186,4.1,1.07,7.2,33,3,6.3,0,0,,2,0,12,17,73.7
185,Coby Fleener,# 80,TE,13,IND,50,29,58.0,306,10.6,2,66.3,60.7,48.2,76.4,58.7,314,276,87.9,23,7.3,27,8.6,19,6.1,266,84.7,112,3.9,1.11,8.8,26,4,12.1,0,0,,0,0,2,16,89.3
186,Andre Roberts,# 12,WR,15,ARZ,107,64,59.8,759,11.9,5,61.4,60.6,37.9,48.5,67.6,625,599,95.8,1,0.2,303,48.5,315,50.4,5,0.8,235,3.7,1.27,10.0,46,10,13.5,0,0,,2,1,4,40,89.3
187,Joshua Cribbs,# 16,WR,14,CLV,10,7,70.0,63,9.0,0,69.3,60.5,52.1,72.9,-,40,38,95.0,0,0.0,1,2.5,38,95.0,0,0.0,43,6.1,1.66,3.5,24,1,12.5,0,0,,1,0,0,2,47.1
188,Donnie Avery,# 11,WR,17,IND,118,62,52.5,793,12.8,3,60.1,60.4,28.3,47.7,65.6,750,703,93.7,1,0.1,166,22.1,583,77.7,1,0.1,216,3.5,1.13,13.2,48,14,18.4,0,0,,3,1,2,38,71.8
189,Marvin Jones Jr.,# 82,WR,11,CIN,36,21,58.3,235,11.2,1,62.1,60.3,49.5,75.9,68.1,266,249,93.6,1,0.4,43,16.2,223,83.8,0,0.0,37,1.8,0.94,13.0,23,2,8.7,0,0,,1,0,5,13,75.6
190,Ben Hartsock,# 84,TE,15,CAR,3,2,66.7,30,15.0,0,80.2,60.2,68.3,64.0,65.5,72,25,34.7,46,63.9,5,6.9,2,2.8,49,68.1,26,13.0,1.20,3.0,25,0,0.0,0,0,,0,0,0,1,99.3
191,Ryan Taylor,# 82,TE,14,GB,2,2,100.0,11,5.5,0,68.1,60.1,68.3,64.0,71.5,35,19,54.3,15,42.9,12,34.3,2,5.7,13,37.1,6,3.0,0.58,2.5,11,0,0.0,0,0,,0,0,0,1,89.6
191,Jordan White,# 89,WR,2,NYJ,3,1,33.3,13,13.0,0,60.4,60.1,64.7,61.2,-,21,20,95.2,0,0.0,7,33.3,14,66.7,0,0.0,3,3.0,0.65,19.7,13,0,0.0,0,0,,0,0,0,1,47.9
191,Dezmon Briscoe,# 19,WR,5,WAS,5,2,40.0,22,11.0,0,62.5,60.1,29.9,66.2,-,23,23,100.0,0,0.0,1,4.3,22,95.7,0,0.0,13,6.5,0.96,9.6,14,1,33.3,0,0,,0,0,0,1,53.8
194,Kris Durham,# 18,WR,4,DET,20,8,40.0,125,15.6,1,61.4,60.0,54.9,70.1,-,153,147,96.1,0,0.0,5,3.3,148,96.7,0,0.0,22,2.8,0.85,15.3,27,1,11.1,0,0,,1,0,0,7,57.3
194,Luke Stocker,# 88,TE,16,TB,21,16,76.2,165,10.3,1,77.3,60.0,66.7,73.3,65.5,261,151,57.9,101,38.7,50,19.2,10,3.8,186,71.3,99,6.2,1.09,5.5,33,2,11.1,0,0,,0,0,2,8,114.2
196,Michael Hoomanawanui,# 47,TE,16,NE,5,5,100.0,109,21.8,0,75.3,59.9,73.4,68.0,76.8,153,79,51.6,73,47.7,68,44.4,7,4.6,60,39.2,48,9.6,1.38,12.2,41,0,0.0,0,0,,0,0,2,4,118.8
196,Jonathan Baldwin,# 89,WR,15,KC,46,20,43.5,325,16.3,1,61.2,59.9,70.7,74.4,-,312,297,95.2,0,0.0,31,9.9,281,90.1,0,0.0,112,5.6,1.09,16.5,57,1,4.8,0,0,,3,0,1,14,47.8
198,Ted Ginn Jr.,# 19,WR,10,SF,5,3,60.0,4,1.3,0,62.0,59.7,70.5,67.4,-,42,40,95.2,0,0.0,8,19.0,34,81.0,0,0.0,8,2.7,0.10,10.2,3,0,0.0,0,0,,0,0,0,0,64.6
198,Brian Robiskie,# 80,WR,5,DET,6,4,66.7,44,11.0,1,60.3,59.7,42.1,67.0,-,60,59,98.3,0,0.0,2,3.3,58,96.7,0,0.0,11,2.8,0.75,9.8,21,1,20.0,0,0,,0,0,0,2,127.8
198,Rishard Matthews,# 86,WR,7,MIA,18,11,61.1,151,13.7,0,60.1,59.7,78.7,71.5,-,160,148,92.5,0,0.0,23,14.4,137,85.6,0,0.0,31,2.8,1.02,12.4,30,0,0.0,0,0,,1,0,0,7,64.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Devin Aromashodu,# 19,WR,16,MIN,24,11,45.8,182,16.5,0,64.0,59.7,78.7,71.5,-,234,223,95.3,0,0.0,13,5.6,220,94.0,1,0.4,37,3.4,0.82,16.7,31,0,0.0,0,0,,2,0,2,10,37.2
198,Titus Young,# 16,WR,10,DET,53,33,62.3,383,11.6,4,58.6,59.7,60.4,77.5,-,422,408,96.7,0,0.0,28,6.6,394,93.4,0,0.0,83,2.5,0.94,11.5,46,3,8.3,0,0,,2,0,0,20,93.5
203,Gary Barnidge,# 82,TE,16,CAR,6,6,100.0,78,13.0,1,63.9,59.6,74.6,68.8,64.7,72,61,84.7,7,9.7,38,52.8,7,9.7,21,29.2,46,7.7,1.28,5.3,24,0,0.0,0,0,,0,0,0,3,158.3
204,James Hanna,# 84,TE,14,DAL,11,8,72.7,86,10.8,0,60.5,59.5,76.5,70.1,68.2,66,63,95.5,1,1.5,36,54.5,1,1.5,27,40.9,52,6.5,1.37,5.5,29,0,0.0,0,0,,0,0,0,4,95.3
204,Konrad Reuland,# 87,TE,15,NYJ,16,11,68.8,83,7.5,0,61.5,59.5,60.6,71.5,71.9,140,103,73.6,33,23.6,18,12.9,7,5.0,74,52.9,56,5.1,0.81,2.1,18,1,8.3,0,0,,0,0,0,6,81.0
206,Jerome Simpson,# 81,WR,13,MIN,54,28,51.9,295,10.5,0,62.3,59.4,46.4,19.8,-,299,287,96.0,0,0.0,19,6.4,279,93.3,1,0.3,72,2.6,1.03,13.3,33,4,12.5,0,0,,1,2,5,17,60.3
207,Garrett Celek,# 81,TE,13,SF,6,4,66.7,51,12.8,0,64.3,59.3,41.6,67.0,74.9,43,32,74.4,9,20.9,2,4.7,2,4.7,39,90.7,22,5.5,1.59,7.2,35,1,20.0,0,0,,0,0,1,2,93.1
207,Lestar Jean,# 18,WR,15,HST,12,6,50.0,151,25.2,1,61.6,59.3,32.6,69.5,-,103,98,95.1,0,0.0,25,24.3,78,75.7,0,0.0,79,13.2,1.54,19.8,54,2,25.0,0,0,,0,0,0,5,123.6
207,Riley Cooper,# 14,WR,11,PHI,44,23,52.3,248,10.8,3,60.6,59.3,63.4,75.5,-,335,319,95.2,0,0.0,11,3.3,323,96.4,1,0.3,84,3.7,0.78,11.7,23,2,8.0,0,0,,0,0,3,14,91.9
210,Louis Murphy Jr.,# 83,WR,16,CAR,55,25,45.5,336,13.4,1,60.6,59.1,65.0,27.0,66.4,420,390,92.9,1,0.2,87,20.7,333,79.3,0,0.0,79,3.2,0.86,16.2,55,2,7.4,0,0,,1,1,0,16,63.9
211,Chad Hall,# 14,WR,1,SF,1,0,0.0,0,,0,56.4,58.9,-,-,-,1,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,,0.00,5.0,0,0,,0,0,,0,0,0,0,39.6
