RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
106,DeAndre Hopkins,# 10,WR,16,HST,91,52,57.1,802,15.4,2,68.7,69.0,79.7,38.5,-,652,629,96.5,0,0.0,122,18.7,528,81.0,2,0.3,176,3.4,1.28,14.2,66,1,1.9,0,0,,3,1,1,38,80.0
107,Jarius Wright,# 17,WR,16,MIN,41,26,63.4,434,16.7,3,70.9,68.7,74.9,80.6,61.4,322,309,96.0,1,0.3,79,24.5,242,75.2,1,0.3,114,4.4,1.40,15.3,42,1,3.7,0,0,,1,0,4,20,113.3
108,Gary Barnidge,# 82,TE,16,CLV,17,13,76.5,127,9.8,2,74.5,68.6,81.4,72.9,91.0,289,102,35.3,182,63.0,44,15.2,10,3.5,143,49.5,91,7.0,1.25,5.0,40,0,0.0,0,0,,0,0,0,6,136.2
108,Jared Cook,# 89,TE,16,SL,79,51,64.6,671,13.2,5,65.2,68.6,38.3,50.1,77.7,440,400,90.9,19,4.3,221,50.2,50,11.4,150,34.1,270,5.3,1.68,9.2,47,8,13.6,0,0,,3,1,6,35,96.5
108,Mike Wallace,# 11,WR,16,MIA,137,73,53.3,930,12.7,5,69.9,68.6,37.9,81.9,-,658,642,97.6,0,0.0,18,2.7,640,97.3,0,0.0,277,3.8,1.45,15.8,57,11,13.1,0,0,,9,0,6,46,59.6
111,Kory Sperry,# 83,TE,5,ARZ,1,1,100.0,16,16.0,0,57.9,68.5,64.7,61.2,49.1,20,9,45.0,11,55.0,0,0.0,0,0.0,20,100.0,1,1.0,1.78,15.0,16,0,0.0,0,0,,0,0,0,1,118.8
111,Andrew Hawkins,# 16,WR,9,CIN,19,15,78.9,217,14.5,0,67.9,68.5,65.6,23.3,-,129,124,96.1,0,0.0,109,84.5,20,15.5,0,0.0,139,9.3,1.75,7.3,50,1,6.3,0,0,,0,0,2,9,114.3
111,Ryan Griffin,# 84,TE,13,HST,25,19,76.0,244,12.8,1,67.0,68.5,70.7,74.4,47.8,235,195,83.0,34,14.5,33,14.0,6,2.6,194,82.6,89,4.7,1.25,9.9,40,1,5.0,0,0,,1,0,0,14,102.8
114,Lance Moore,# 16,WR,15,NO,61,41,67.2,508,12.4,3,69.4,68.4,60.0,78.8,-,403,378,93.8,0,0.0,197,48.9,206,51.1,0,0.0,79,1.9,1.34,11.8,44,4,8.9,0,0,,3,0,1,30,88.7
115,Percy Harvin,# 11,WR,3,SEA,7,5,71.4,43,8.6,0,71.4,68.3,45.8,72.7,-,39,35,89.7,0,0.0,30,76.9,7,17.9,0,0.0,19,3.8,1.23,4.6,17,1,16.7,0,0,,0,0,0,2,87.2
115,Rueben Randle,# 82,WR,16,NYG,76,41,53.9,611,14.9,6,69.2,68.3,52.6,27.5,-,439,419,95.4,0,0.0,15,3.4,424,96.6,0,0.0,209,5.1,1.46,15.1,37,5,10.9,0,0,,8,1,5,28,67.3
115,Coby Fleener,# 80,TE,18,IND,101,63,62.4,728,11.6,5,68.0,68.3,85.0,56.5,84.6,661,556,84.1,67,10.1,323,48.9,62,9.4,254,38.4,288,4.6,1.31,8.9,44,2,3.1,0,0,,4,1,3,40,84.1
115,Antonio Gates,# 85,TE,18,SD,114,80,70.2,887,11.1,4,68.7,68.3,59.9,33.4,69.0,668,597,89.4,31,4.6,372,55.7,76,11.4,216,32.3,401,5.0,1.49,7.3,56,8,9.1,0,0,,2,2,11,49,97.4
119,Leonard Hankerson,# 85,WR,10,WAS,46,30,65.2,375,12.5,3,68.2,68.2,58.8,76.6,72.4,280,269,96.1,2,0.7,42,15.0,232,82.9,1,0.4,133,4.4,1.39,9.4,29,3,9.1,0,0,,2,0,1,21,94.0
120,Luke Willson,# 82,TE,19,SEA,30,22,73.3,289,13.1,1,67.9,68.0,50.6,80.4,66.4,240,194,80.8,32,13.3,45,18.8,37,15.4,148,61.7,194,8.8,1.49,5.7,39,3,12.0,0,0,,0,0,4,15,114.4
121,Damian Williams,# 17,WR,9,TEN,23,15,65.2,178,11.9,0,70.0,67.9,51.5,77.6,70.2,136,128,94.1,1,0.7,36,26.5,99,72.8,1,0.7,48,3.2,1.39,12.1,32,2,11.8,0,0,,0,0,0,10,88.7
122,Justin Hunter,# 15,WR,14,TEN,41,18,43.9,354,19.7,4,68.5,67.8,32.2,73.9,-,219,212,96.8,0,0.0,35,16.0,184,84.0,0,0.0,92,5.1,1.67,18.4,57,5,21.7,0,0,,0,0,1,16,107.2
123,Rishard Matthews,# 18,WR,16,MIA,62,41,66.1,448,10.9,2,68.4,67.6,82.6,78.1,61.6,378,363,96.0,1,0.3,336,88.9,41,10.8,1,0.3,174,4.2,1.23,8.1,29,1,2.4,0,0,,1,0,2,26,91.3
124,Dexter McCluster,# 22,WR,16,KC,85,60,70.6,563,9.4,2,67.1,67.5,67.8,75.1,-,484,462,95.5,0,0.0,382,78.9,83,17.1,3,0.6,311,5.2,1.22,6.1,43,4,6.3,0,0,,1,0,6,29,91.4
125,Brandon Stokley,# 80,WR,6,BLT,19,13,68.4,115,8.8,0,69.0,67.4,80.0,72.3,-,106,102,96.2,0,0.0,87,82.1,19,17.9,0,0.0,62,4.8,1.13,6.9,18,1,7.1,0,0,,1,0,1,8,62.4
126,Josh Cooper,# 88,WR,4,CLV,11,9,81.8,60,6.7,0,67.9,67.3,78.0,71.1,-,81,78,96.3,0,0.0,50,61.7,30,37.0,1,1.2,25,2.8,0.77,3.7,16,0,0.0,0,0,,0,0,1,5,89.4
127,Sidney Rice,# 18,WR,8,SEA,32,15,46.9,231,15.4,3,68.0,66.9,81.7,22.8,61.6,213,196,92.0,1,0.5,85,39.9,128,60.1,0,0.0,20,1.3,1.18,15.0,31,0,0.0,0,0,,1,1,0,11,89.5
128,Santonio Holmes,# 10,WR,11,NYJ,55,23,41.8,456,19.8,1,67.6,66.8,28.3,75.3,-,304,288,94.7,0,0.0,73,24.0,231,76.0,0,0.0,121,5.3,1.58,13.0,69,7,23.3,0,0,,6,0,0,20,38.0
129,Greg Salas,# 17,WR,8,NYJ,12,8,66.7,143,17.9,0,66.0,66.6,77.3,70.6,-,87,83,95.4,0,0.0,58,66.7,29,33.3,0,0.0,80,10.0,1.72,12.0,44,0,0.0,0,0,,2,0,0,5,67.7
129,Marquise Goodwin,# 88,WR,12,BUF,32,17,53.1,283,16.6,3,68.5,66.6,69.0,38.8,-,203,192,94.6,0,0.0,14,6.9,189,93.1,0,0.0,54,3.2,1.47,20.2,59,1,5.6,0,0,,2,1,0,13,88.4
131,Andre Caldwell,# 12,WR,17,DEN,32,18,56.3,226,12.6,3,69.0,66.5,43.5,82.0,-,176,164,93.2,0,0.0,35,19.9,141,80.1,0,0.0,46,2.6,1.38,15.4,36,3,14.3,0,0,,0,0,0,13,109.6
132,Jaron Brown,# 13,WR,16,ARZ,17,11,64.7,140,12.7,1,67.8,66.4,78.7,71.5,-,119,113,95.0,0,0.0,25,21.0,94,79.0,0,0.0,36,3.3,1.24,13.2,32,0,0.0,0,0,,0,0,0,6,109.9
132,James Jones,# 89,WR,15,GB,93,61,65.6,837,13.7,3,67.9,66.4,76.9,25.9,-,588,557,94.7,0,0.0,70,11.9,518,88.1,0,0.0,374,6.1,1.50,11.0,83,3,4.7,0,0,,3,2,10,30,91.6
134,Tyler Eifert,# 85,TE,16,CIN,57,39,68.4,445,11.4,2,66.5,66.3,49.3,77.9,75.6,371,302,81.4,59,15.9,117,31.5,61,16.4,166,44.7,237,6.1,1.47,7.5,61,5,11.4,0,0,,4,0,10,19,74.1
135,Aldrick Robinson,# 11,WR,15,WAS,46,18,39.1,365,20.3,2,66.9,66.2,57.1,75.3,-,273,265,97.1,0,0.0,50,18.3,223,81.7,0,0.0,76,4.2,1.38,18.7,62,3,14.3,0,0,,1,0,1,14,73.2
136,Austin Pettis,# 18,WR,16,SL,59,38,64.4,399,10.5,4,66.7,66.0,73.0,78.6,49.8,399,376,94.2,3,0.8,167,41.9,227,56.9,5,1.3,118,3.1,1.06,10.6,31,2,5.0,0,0,,1,0,2,25,99.5
137,Andre Roberts,# 12,WR,16,ARZ,73,43,58.9,471,11.0,2,66.2,65.8,76.0,78.5,78.1,430,401,93.3,3,0.7,217,50.5,210,48.8,3,0.7,120,2.8,1.17,11.6,34,2,4.4,0,0,,2,0,3,22,75.8
138,Nate Byham,# 82,TE,4,TB,3,3,100.0,38,12.7,0,66.0,65.5,70.5,65.8,67.0,50,30,60.0,19,38.0,15,30.0,7,14.0,27,54.0,8,2.7,1.27,10.0,34,0,0.0,0,0,,0,0,2,2,118.8
139,Ed Dickson,# 84,TE,16,BLT,43,25,58.1,273,10.9,1,63.1,65.4,34.9,80.6,74.4,304,232,76.3,58,19.1,66,21.7,2,0.7,227,74.7,125,5.0,1.18,8.8,43,5,16.7,0,0,,3,0,2,16,55.7
140,Tavon Austin,# 11,WR,13,SL,65,40,61.5,418,10.5,4,70.0,65.3,51.4,44.7,-,320,303,94.7,0,0.0,257,80.3,61,19.1,0,0.0,229,5.7,1.38,7.5,81,5,11.1,0,0,,1,1,4,17,94.3
141,Tiquan Underwood,# 11,WR,12,TB,44,24,54.5,440,18.3,4,65.8,65.2,52.7,75.5,-,378,354,93.7,0,0.0,86,22.8,292,77.2,0,0.0,103,4.3,1.24,14.3,85,2,7.7,0,0,,1,0,1,19,110.0
142,Terrance Williams,# 83,WR,16,DAL,72,44,61.1,736,16.7,5,66.2,64.9,53.9,25.5,62.3,521,490,94.0,1,0.2,35,6.7,486,93.3,0,0.0,215,4.9,1.50,14.2,82,4,8.3,0,0,,2,1,3,31,107.2
142,Marlon Brown,# 14,WR,14,BLT,83,49,59.0,524,10.7,7,65.7,64.9,51.0,79.4,-,544,516,94.9,0,0.0,331,60.8,211,38.8,0,0.0,241,4.9,1.02,10.5,59,6,10.9,0,0,,4,0,8,29,85.6
144,Nate Burleson,# 13,WR,9,DET,51,39,76.5,461,11.8,1,65.0,64.8,56.9,30.1,65.6,305,293,96.1,1,0.3,200,65.6,104,34.1,1,0.3,223,5.7,1.57,6.4,47,4,9.3,0,0,,2,1,5,23,93.7
145,Marcedes Lewis,# 89,TE,10,JAX,46,25,54.3,359,14.4,4,66.6,64.6,43.3,25.9,78.6,366,262,71.6,93,25.4,63,17.2,16,4.4,281,76.8,223,8.9,1.37,7.7,41,4,13.8,0,0,,3,1,11,17,81.7
146,Clay Harbor,# 86,TE,16,JAX,32,24,75.0,292,12.2,2,63.2,64.5,73.5,18.7,74.8,227,185,81.5,32,14.1,43,18.9,26,11.5,155,68.3,132,5.5,1.58,8.3,31,1,4.0,0,0,,1,2,1,16,110.4
147,Kerry Taylor,# 13,WR,8,JAX,32,22,68.8,229,10.4,1,65.0,64.4,60.5,76.8,-,202,196,97.0,0,0.0,58,28.7,143,70.8,1,0.5,71,3.2,1.17,8.2,17,2,8.3,0,0,,1,0,1,12,86.6
148,Mike Williams,# 19,WR,6,TB,39,22,56.4,216,9.8,2,62.2,64.2,72.1,74.9,-,240,226,94.2,0,0.0,21,8.8,219,91.3,0,0.0,63,2.9,0.96,10.9,28,2,8.3,0,0,,0,0,2,11,89.3
148,Delanie Walker,# 82,TE,15,TEN,79,60,75.9,571,9.5,6,68.0,64.2,57.8,80.4,49.3,526,481,91.4,20,3.8,200,38.0,30,5.7,278,52.9,181,3.0,1.19,8.8,33,5,7.7,0,0,,1,1,6,30,115.5
150,Garrett Graham,# 88,TE,13,HST,81,49,60.5,545,11.1,5,64.1,64.0,72.8,24.3,58.1,499,420,84.2,62,12.4,129,25.9,19,3.8,339,67.9,217,4.4,1.30,8.1,42,3,5.8,0,0,,4,2,2,26,80.5
151,Kevin Ogletree,# 11,WR,16,DET,45,21,46.7,269,12.8,2,63.4,63.9,37.3,75.2,-,232,221,95.3,0,0.0,67,28.9,165,71.1,0,0.0,97,4.6,1.22,13.8,43,4,16.0,0,0,,0,0,3,15,80.7
151,Brandon LaFell,# 11,WR,17,CAR,90,53,58.9,661,12.5,5,66.2,63.9,44.6,80.6,-,586,562,95.9,0,0.0,374,63.8,202,34.5,6,1.0,268,5.1,1.18,11.8,79,8,13.1,0,0,,5,1,4,34,77.1
153,Dane Sanzenbacher,# 11,WR,9,CIN,8,6,75.0,61,10.2,0,64.1,63.7,49.2,68.8,-,51,50,98.0,0,0.0,45,88.2,6,11.8,0,0.0,31,5.2,1.22,7.5,23,1,14.3,0,0,,0,0,0,3,96.4
154,Nick Williams,# 13,WR,5,WAS,9,3,33.3,15,5.0,0,64.1,63.6,73.4,76.6,-,40,38,95.0,0,0.0,17,42.5,23,57.5,0,0.0,1,0.3,0.39,10.4,6,0,0.0,0,0,,1,0,0,2,2.8
155,Brandon Myers,# 83,TE,16,NYG,71,47,66.2,522,11.1,4,67.1,63.4,69.9,78.9,61.8,567,441,77.8,103,18.2,304,53.6,9,1.6,239,42.2,178,3.8,1.18,8.3,27,3,6.0,0,0,,4,0,3,28,83.2
155,Scott Chandler,# 84,TE,16,BUF,79,53,67.1,655,12.4,2,64.8,63.4,59.3,39.2,38.8,549,490,89.3,28,5.1,37,6.7,9,1.6,499,90.9,275,5.2,1.34,8.3,33,5,8.6,0,0,,2,1,4,26,90.4
157,LaVon Brazill,# 15,WR,12,IND,38,18,47.4,288,16.0,4,64.7,63.3,55.6,87.4,-,260,251,96.5,0,0.0,26,10.0,234,90.0,0,0.0,80,4.4,1.15,13.9,38,2,10.0,0,0,,3,1,12,11,75.3
157,Roddy White,# 84,WR,13,ATL,94,63,67.0,711,11.3,3,65.6,63.3,49.9,26.9,-,559,524,93.7,0,0.0,116,20.8,443,79.2,0,0.0,118,1.9,1.36,10.4,39,8,11.3,0,0,,0,2,3,37,100.1
159,Dennis Pitta,# 88,TE,4,BLT,31,20,64.5,169,8.5,1,62.3,63.1,46.8,74.4,83.3,138,127,92.0,5,3.6,106,76.8,6,4.3,20,14.5,54,2.7,1.33,7.4,18,3,13.0,0,0,,1,0,0,11,75.9
160,Chad Hall,# 14,WR,7,KC,7,2,28.6,20,10.0,0,63.4,62.9,70.5,68.2,-,29,27,93.1,0,0.0,22,75.9,6,20.7,0,0.0,16,8.0,0.74,6.7,11,0,0.0,0,0,,0,0,0,2,39.6
161,Kevin Cone,# 15,WR,6,ATL,1,1,100.0,12,12.0,0,69.0,62.8,64.7,61.2,-,13,13,100.0,0,0.0,2,15.4,11,84.6,0,0.0,6,6.0,0.92,6.0,12,0,0.0,0,0,,0,0,1,1,116.7
161,Tori Gurley,# 81,WR,2,CLV,1,1,100.0,15,15.0,0,63.4,62.8,64.7,61.2,-,15,13,86.7,0,0.0,0,0.0,15,100.0,0,0.0,2,2.0,1.15,13.0,15,0,0.0,0,0,,0,0,0,1,118.8
163,Heath Miller,# 83,TE,14,PIT,74,58,78.4,593,10.2,1,68.7,62.7,69.7,42.9,68.0,564,474,84.0,75,13.3,137,24.3,14,2.5,410,72.7,250,4.3,1.25,6.8,31,4,6.5,0,0,,1,1,3,30,98.9
164,Mike Preston,# 14,WR,7,TEN,7,5,71.4,37,7.4,2,66.5,62.6,73.4,68.0,-,42,41,97.6,0,0.0,12,28.6,30,71.4,0,0.0,1,0.2,0.90,9.3,10,0,0.0,0,0,,1,0,0,2,83.6
164,Aaron Dobson,# 17,WR,13,NE,74,39,52.7,552,14.2,4,64.1,62.6,28.7,29.5,-,356,327,91.9,0,0.0,54,15.2,301,84.6,1,0.3,203,5.2,1.69,14.1,81,9,18.8,0,0,,2,1,3,26,83.8
166,Kenbrell Thompkins,# 85,WR,13,NE,72,32,44.4,466,14.6,4,64.4,62.5,42.1,76.8,-,387,370,95.6,0,0.0,65,16.8,322,83.2,0,0.0,131,4.1,1.26,12.6,49,5,13.5,0,0,,0,0,6,21,84.6
167,Gavin Escobar,# 89,TE,16,DAL,15,9,60.0,134,14.9,2,63.7,62.4,77.3,80.1,75.6,132,121,91.7,7,5.3,84,63.6,23,17.4,25,18.9,42,4.7,1.11,9.2,25,1,10.0,0,0,,1,0,0,7,101.1
167,Dallas Clark,# 87,TE,12,BLT,51,31,60.8,343,11.1,3,61.1,62.4,50.9,76.8,69.6,296,271,91.6,15,5.1,219,74.0,13,4.4,42,14.2,172,5.5,1.27,6.9,45,4,11.4,0,0,,2,0,3,19,84.0
169,Sean McGrath,# 84,TE,17,KC,38,26,68.4,302,11.6,2,68.4,62.3,75.1,75.7,63.5,359,278,77.4,63,17.5,84,23.4,31,8.6,239,66.6,138,5.3,1.09,7.4,25,1,3.7,0,0,,0,0,1,16,109.8
169,Robert Woods,# 10,WR,14,BUF,81,40,49.4,587,14.7,3,63.9,62.3,67.1,82.1,-,516,483,93.6,0,0.0,132,25.6,384,74.4,0,0.0,112,2.8,1.22,14.7,57,4,9.1,0,0,,3,0,2,26,70.3
171,Deonte Thompson,# 83,WR,6,BLT,18,10,55.6,96,9.6,0,61.3,62.2,78.7,76.2,-,105,99,94.3,0,0.0,7,6.7,96,91.4,1,1.0,20,2.0,0.97,12.5,33,0,0.0,0,0,,1,0,1,4,47.5
171,Vincent Brown,# 86,WR,18,SD,66,41,62.1,472,11.5,1,63.6,62.2,83.2,78.3,-,580,545,94.0,0,0.0,105,18.1,475,81.9,0,0.0,91,2.2,0.87,12.8,51,1,2.4,0,0,,3,0,4,28,69.8
171,Jermaine Gresham,# 84,TE,15,CIN,70,53,75.7,525,9.9,5,61.7,62.2,73.9,21.0,65.7,575,428,74.4,134,23.3,118,20.5,48,8.3,381,66.3,304,5.7,1.23,6.1,30,3,5.4,0,0,,0,3,14,30,120.2
174,Kassim Osgood,# 14,WR,11,SF,2,1,50.0,17,17.0,0,67.7,62.0,64.7,61.2,67.1,17,15,88.2,2,11.8,4,23.5,10,58.8,2,11.8,5,5.0,1.13,7.0,17,0,0.0,0,0,,0,0,0,0,79.2
175,James Casey,# 85,TE,13,PHI,6,3,50.0,31,10.3,0,76.0,61.9,72.1,81.1,66.6,57,37,64.9,14,24.6,11,19.3,1,1.8,29,50.9,30,10.0,0.84,4.3,12,0,0.0,0,0,,0,0,1,3,65.3
176,Tandon Doss,# 17,WR,14,BLT,35,19,54.3,305,16.1,0,62.8,61.7,37.1,87.4,-,222,205,92.3,0,0.0,188,84.7,33,14.9,1,0.5,93,4.9,1.49,10.6,63,4,17.4,0,0,,1,0,1,13,71.7
177,Visanthe Shiancoe,# 80,TE,1,TEN,2,2,100.0,2,1.0,0,57.7,61.6,70.5,65.8,-,19,18,94.7,0,0.0,10,52.6,0,0.0,8,42.1,5,2.5,0.11,-1.5,3,0,0.0,0,0,,0,0,1,0,79.2
178,Brian Quick,# 83,WR,16,SL,34,18,52.9,304,16.9,2,62.4,61.5,32.2,73.9,-,234,220,94.0,0,0.0,25,10.7,209,89.3,0,0.0,108,6.0,1.38,11.9,73,4,18.2,0,0,,2,0,3,15,78.6
179,Kenny Stills,# 84,WR,18,NO,50,35,70.0,676,19.3,5,62.1,61.4,80.4,78.4,-,588,552,93.9,0,0.0,96,16.3,489,83.2,3,0.5,201,5.7,1.22,16.9,76,1,2.8,0,0,,2,0,1,26,129.2
179,Ace Sanders,# 18,WR,15,JAX,79,51,64.6,484,9.5,1,61.9,61.4,73.2,87.5,-,451,433,96.0,0,0.0,281,62.3,155,34.4,0,0.0,291,5.7,1.12,6.3,51,4,7.3,0,0,,2,0,4,22,75.1
181,Brandon Bostick,# 86,TE,8,GB,14,7,50.0,120,17.1,1,59.7,61.1,28.4,69.5,84.5,89,78,87.6,8,9.0,40,44.9,19,21.3,22,24.7,62,8.9,1.54,10.6,26,3,30.0,0,0,,0,0,2,5,103.3
181,Andrew Quarless,# 81,TE,17,GB,47,33,70.2,320,9.7,2,66.2,61.1,60.5,77.0,66.9,417,328,78.7,67,16.1,111,26.6,60,14.4,198,47.5,144,4.4,0.98,6.6,22,2,5.7,0,0,,2,0,3,18,85.4
183,Mohamed Sanu,# 12,WR,17,CIN,75,48,64.0,468,9.8,2,63.0,60.7,49.3,41.6,68.2,505,481,95.2,2,0.4,257,50.9,247,48.9,1,0.2,264,5.5,0.97,9.5,32,6,11.1,0,0,,2,1,5,29,79.2
184,Joshua Cribbs,# 16,WR,6,NYJ,2,2,100.0,6,3.0,0,66.6,60.3,68.3,85.2,-,9,6,66.7,0,0.0,2,22.2,3,33.3,0,0.0,2,1.0,1.00,2.0,5,0,0.0,0,0,,0,0,0,0,79.2
184,Myles White,# 19,WR,7,GB,11,9,81.8,66,7.3,0,60.2,60.3,56.7,70.6,-,76,71,93.4,0,0.0,61,80.3,15,19.7,0,0.0,55,6.1,0.93,2.4,15,1,10.0,0,0,,0,0,2,1,91.7
186,Chris Givens,# 13,WR,16,SL,77,34,44.2,569,16.7,0,61.0,60.2,30.0,29.5,-,465,438,94.2,0,0.0,64,13.8,401,86.2,0,0.0,262,7.7,1.30,13.8,47,6,15.0,0,0,,1,1,5,27,64.3
187,Greg Jenkins,# 10,WR,1,OAK,1,0,0.0,0,,0,59.1,60.0,-,26.1,-,1,1,100.0,0,0.0,0,0.0,1,100.0,0,0.0,0,,0.00,17.0,0,0,,0,0,,0,0,0,0,39.6
188,Mario Manningham,# 82,WR,6,SF,20,9,45.0,85,9.4,0,61.3,59.9,41.1,71.1,-,108,102,94.4,0,0.0,11,10.2,97,89.8,0,0.0,14,1.6,0.83,11.3,14,2,18.2,0,0,,2,0,1,5,17.7
189,Justice Cunningham,# 86,TE,1,IND,1,1,100.0,4,4.0,0,68.9,59.8,64.7,61.2,73.7,6,3,50.0,2,33.3,2,33.3,0,0.0,0,0.0,2,2.0,1.33,2.0,4,0,0.0,0,0,,0,0,0,0,83.3
189,Brian Tyms,# 85,WR,6,CLV,5,2,40.0,12,6.0,0,60.2,59.8,68.3,64.0,-,40,39,97.5,0,0.0,8,20.0,32,80.0,0,0.0,0,0.0,0.31,9.6,6,0,0.0,0,0,,0,0,0,2,47.9
189,Stephen Hill,# 84,WR,12,NYJ,51,24,47.1,342,14.3,1,60.6,59.8,53.1,26.1,-,349,336,96.3,0,0.0,50,14.3,298,85.4,1,0.3,96,4.0,1.02,14.7,51,3,11.1,0,0,,4,1,3,15,43.1
192,DeVier Posey,# 11,WR,12,HST,21,15,71.4,155,10.3,0,59.2,59.7,81.1,73.0,61.6,172,165,95.9,1,0.6,85,49.4,87,50.6,0,0.0,80,5.3,0.94,9.1,42,0,0.0,0,0,,0,0,1,5,92.4
193,Clyde Gates,# 19,WR,6,NYJ,23,12,52.2,122,10.2,0,60.1,59.6,31.9,77.2,-,90,89,98.9,0,0.0,10,11.1,80,88.9,0,0.0,30,2.5,1.37,11.6,34,3,20.0,0,0,,2,0,0,5,31.4
194,Juron Criner,# 84,WR,1,OAK,8,3,37.5,32,10.7,0,61.9,59.5,70.5,65.8,-,48,46,95.8,0,0.0,7,14.6,41,85.4,0,0.0,11,3.7,0.70,10.6,20,0,0.0,0,0,,0,0,0,2,50.0
195,Eric Page,# 17,WR,9,TB,9,4,44.4,68,17.0,0,63.4,59.1,42.1,44.6,-,42,40,95.2,0,0.0,10,23.8,32,76.2,0,0.0,13,3.3,1.70,12.0,30,1,20.0,0,0,,0,0,0,3,70.6
195,Jason Avant,# 81,WR,17,PHI,77,43,55.8,468,10.9,2,61.2,59.1,68.5,25.4,-,521,495,95.0,0,0.0,404,77.5,114,21.9,3,0.6,97,2.3,0.95,11.3,31,3,6.5,0,0,,2,2,3,24,71.8
197,Michael Egnew,# 84,TE,16,MIA,10,7,70.0,69,9.9,0,59.4,59.0,75.6,69.5,72.0,108,82,75.9,22,20.4,42,38.9,0,0.0,31,28.7,29,4.1,0.84,8.1,14,0,0.0,0,0,,0,0,0,2,89.2
198,Armanti Edwards,# 10,WR,4,CLV,5,1,20.0,10,10.0,0,57.0,58.9,64.7,72.4,-,23,22,95.7,0,0.0,4,17.4,19,82.6,0,0.0,7,7.0,0.45,5.4,10,0,0.0,0,0,,0,0,1,0,39.6
198,Drew Davis,# 19,WR,16,ATL,17,12,70.6,216,18.0,2,66.6,58.9,61.8,71.9,82.7,250,233,93.2,3,1.2,130,52.0,119,47.6,0,0.0,111,9.3,0.93,10.1,59,1,7.7,0,0,,2,0,3,9,112.6
200,Earl Bennett,# 80,WR,15,CHI,42,32,76.2,243,7.6,4,62.8,58.8,70.8,77.3,69.8,387,363,93.8,1,0.3,114,29.5,270,69.8,1,0.3,71,2.2,0.67,8.1,17,2,5.9,0,0,,1,0,3,13,111.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Bear Pascoe,# 86,TE,16,NYG,18,12,66.7,81,6.8,0,72.6,58.7,46.3,72.5,57.4,134,102,76.1,29,21.6,13,9.7,15,11.2,61,45.5,53,4.4,0.79,4.8,14,2,14.3,0,0,,0,0,2,3,76.4
202,Joel Dreessen,# 81,TE,9,DEN,9,7,77.8,47,6.7,1,55.5,58.6,75.6,69.5,80.2,79,55,69.6,21,26.6,12,15.2,9,11.4,55,69.6,27,3.9,0.85,4.4,14,0,0.0,0,0,,0,0,0,3,125.5
202,Tony Scheffler,# 85,TE,5,DET,12,7,58.3,82,11.7,0,59.7,58.6,28.3,69.5,-,59,57,96.6,0,0.0,44,74.6,3,5.1,12,20.3,27,3.9,1.44,8.9,22,3,30.0,0,0,,0,0,0,4,79.2
202,Josh Morgan,# 15,WR,14,WAS,31,20,64.5,214,10.7,0,63.7,58.6,46.6,42.6,72.6,197,190,96.4,3,1.5,43,21.8,142,72.1,5,2.5,87,4.4,1.13,8.2,21,3,13.0,0,0,,1,0,2,13,71.2
205,Derek Moye,# 14,WR,6,PIT,6,2,33.3,20,10.0,1,60.9,58.5,29.9,64.0,-,42,41,97.6,0,0.0,11,26.2,31,73.8,0,0.0,0,0.0,0.49,22.0,19,1,33.3,0,0,,1,0,0,2,43.8
205,Levine Toilolo,# 80,TE,16,ATL,14,11,78.6,55,5.0,2,62.8,58.5,79.6,71.8,65.5,112,81,72.3,23,20.5,54,48.2,11,9.8,45,40.2,27,2.5,0.68,5.4,12,0,0.0,0,0,,0,0,2,4,122.6
207,Kevin Brock,# 83,TE,4,CIN,6,3,50.0,36,12.0,0,53.0,58.4,36.8,65.8,53.8,32,20,62.5,10,31.3,0,0.0,1,3.1,31,96.9,9,3.0,1.80,7.5,25,1,25.0,0,0,,0,0,0,1,68.8
208,Josh Boyce,# 82,WR,9,NE,19,9,47.4,121,13.4,0,60.8,58.2,28.1,76.9,-,128,122,95.3,0,0.0,32,25.0,96,75.0,0,0.0,78,8.7,0.99,8.4,30,4,30.8,0,0,,1,0,3,6,46.2
209,Chris Hogan,# 15,WR,11,BUF,16,10,62.5,83,8.3,0,57.9,58.1,78.0,71.1,-,126,121,96.0,0,0.0,85,67.5,41,32.5,0,0.0,28,2.8,0.69,7.4,16,0,0.0,0,0,,0,0,2,4,75.8
209,Rob Housler,# 84,TE,13,ARZ,56,39,69.6,455,11.7,1,58.0,58.1,49.2,29.3,37.5,334,291,87.1,23,6.9,110,32.9,15,4.5,193,57.8,205,5.3,1.56,9.2,31,5,11.4,0,0,,3,1,2,22,77.6
209,Donnie Avery,# 17,WR,17,KC,73,41,56.2,675,16.5,3,58.6,58.1,43.5,30.7,-,525,494,94.1,0,0.0,62,11.8,460,87.6,3,0.6,222,5.4,1.37,12.3,79,6,12.8,0,0,,1,1,7,26,95.4
