RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
103,Isaiah Ford,# 84,WR,8,MIA,35,23,65.7,244,10.6,0,68.9,67.8,61.5,75.8,39.9,159,148,93.1,0,0.0,57,35.8,101,63.5,1,0.6,86,3.7,1.65,8.2,28,2,8.0,11,6,54.5,2,0,3,16,62.1
103,Evan Engram,# 88,TE,8,NYG,65,44,67.7,467,10.6,3,64.1,67.8,69.3,79.4,67.2,334,294,88.0,19,5.7,112,33.5,38,11.4,184,55.1,252,5.7,1.59,6.5,75,3,6.4,16,6,37.5,0,0,1,23,103.8
105,David Moore,# 83,WR,16,SEA,38,19,50.0,358,18.8,2,67.4,67.6,70.5,46.6,-,246,229,93.1,0,0.0,65,26.4,181,73.6,0,0.0,170,8.9,1.56,15.7,60,1,5.0,9,2,22.2,1,1,7,16,89.6
106,Cody Latimer,# 12,WR,15,NYG,39,24,61.5,300,12.5,2,68.4,67.5,63.2,83.0,-,268,251,93.7,0,0.0,53,19.8,214,79.9,1,0.4,76,3.2,1.20,12.5,43,2,7.7,11,5,45.5,1,0,1,19,91.8
107,Isaiah McKenzie,# 19,WR,16,BUF,43,31,72.1,277,8.9,1,69.8,67.4,68.1,80.5,-,260,250,96.2,0,0.0,137,52.7,122,46.9,0,0.0,237,7.6,1.11,4.4,46,2,6.1,3,0,0.0,0,0,5,13,96.8
108,Jakobi Meyers,# 16,WR,15,NE,40,26,65.0,359,13.8,0,64.7,67.0,55.9,76.1,-,292,271,92.8,0,0.0,174,59.6,114,39.0,0,0.0,119,4.6,1.32,10.8,35,3,10.3,10,7,70.0,1,0,5,17,83.2
109,Trevon Wesco,# 85,TE,15,NYJ,3,2,66.7,47,23.5,0,64.4,66.8,68.3,66.2,29.4,62,21,33.9,38,61.3,6,9.7,4,6.5,45,72.6,40,20.0,2.24,2.7,32,0,0.0,0,0,,0,0,0,2,109.7
109,Deontay Burnett,# 16,WR,2,PHI,5,3,60.0,53,17.7,0,67.9,66.8,70.5,65.8,-,18,18,100.0,0,0.0,2,11.1,16,88.9,0,0.0,7,2.3,2.94,18.4,41,0,0.0,1,0,0.0,0,0,0,1,96.3
109,Brandin Cooks,# 12,WR,14,LA,67,42,62.7,583,13.9,2,68.1,66.8,53.1,79.7,62.4,483,452,93.6,1,0.2,163,33.7,319,66.0,0,0.0,170,4.0,1.29,14.5,57,5,10.6,16,9,56.3,2,0,0,32,88.1
112,Tyrell Williams,# 16,WR,14,OAK,64,42,65.6,651,15.5,6,66.5,66.7,51.4,78.3,65.6,429,412,96.0,1,0.2,125,29.1,303,70.6,0,0.0,198,4.7,1.58,14.0,46,5,10.6,10,3,30.0,3,0,4,33,110.9
113,MyCole Pruitt,# 85,TE,19,TEN,11,10,90.9,118,11.8,1,66.4,66.6,78.0,71.1,79.0,190,115,60.5,68,35.8,13,6.8,6,3.2,124,65.3,92,9.2,1.03,3.5,42,0,0.0,1,0,0.0,0,0,2,5,141.7
113,Blake Jarwin,# 89,TE,16,DAL,43,31,72.1,365,11.8,3,61.4,66.6,77.8,27.5,76.5,237,201,84.8,24,10.1,92,38.8,25,10.5,119,50.2,157,5.1,1.82,10.0,42,1,3.1,10,4,40.0,2,1,3,17,101.4
115,Russell Gage,# 83,WR,16,ATL,69,49,71.0,446,9.1,1,66.3,66.4,78.8,40.3,-,403,378,93.8,0,0.0,270,67.0,132,32.8,0,0.0,161,3.3,1.18,7.2,19,2,3.9,10,3,30.0,1,0,6,25,87.0
116,James O'Shaughnessy,# 80,TE,5,JAX,20,14,70.0,153,10.9,2,62.5,66.3,81.1,73.0,77.8,131,113,86.3,11,8.4,55,42.0,7,5.3,68,51.9,84,6.0,1.35,6.6,35,0,0.0,4,1,25.0,0,0,2,7,125.6
117,Justin Hardy,# 14,WR,15,ATL,26,19,73.1,195,10.3,0,67.3,66.2,69.9,74.1,69.2,118,111,94.1,1,0.8,60,50.8,57,48.3,0,0.0,81,4.3,1.76,7.8,23,1,5.0,8,4,50.0,0,0,1,9,94.2
117,Delanie Walker,# 82,TE,7,TEN,30,21,70.0,215,10.2,2,64.0,66.2,72.1,25.0,23.3,158,142,89.9,5,3.2,73,46.2,32,20.3,51,32.3,70,3.3,1.51,7.8,29,1,4.5,4,1,25.0,1,1,2,11,98.6
119,Michael Walker,# 13,WR,3,JAX,3,2,66.7,15,7.5,0,67.2,66.1,68.3,20.5,-,9,8,88.9,0,0.0,6,66.7,1,11.1,0,0.0,7,3.5,1.88,4.3,9,0,0.0,0,0,,0,0,0,1,78.5
119,Josh Gordon,# 10,WR,11,SEA,43,27,62.8,426,15.8,1,63.7,66.1,54.9,76.4,-,316,299,94.6,0,0.0,49,15.5,267,84.5,0,0.0,154,5.7,1.42,11.0,58,3,10.0,10,6,60.0,0,0,4,16,103.4
119,Cameron Brate,# 84,TE,16,TB,52,36,69.2,311,8.6,4,66.3,66.1,67.9,77.6,56.6,317,291,91.8,9,2.8,113,35.6,49,15.5,151,47.6,99,2.8,1.07,7.4,37,2,5.3,16,9,56.3,1,0,3,21,102.3
122,Luke Willson,# 82,TE,10,SEA,10,9,90.0,87,9.7,0,62.6,65.9,77.3,70.6,75.1,147,89,60.5,50,34.0,21,14.3,16,10.9,108,73.5,53,5.9,0.98,5.8,17,0,0.0,1,1,100.0,0,0,0,5,102.9
122,Tim Patrick,# 81,WR,8,DEN,30,16,53.3,218,13.6,0,66.7,65.9,67.7,74.2,72.2,203,185,91.1,1,0.5,57,28.1,143,70.4,3,1.5,40,2.5,1.18,10.7,38,1,5.9,6,4,66.7,1,0,1,14,62.9
124,Tyler Eifert,# 85,TE,16,CIN,62,43,69.4,436,10.1,3,65.7,65.8,60.5,78.5,79.6,411,356,86.6,29,7.1,210,51.1,93,22.6,105,25.5,113,2.6,1.22,8.7,27,4,8.5,18,10,55.6,2,0,0,24,91.9
125,Jack Doyle,# 84,TE,16,IND,69,43,62.3,448,10.4,4,69.2,65.7,77.0,34.1,78.3,430,366,85.1,36,8.4,167,38.8,48,11.2,211,49.1,223,5.2,1.22,7.1,23,2,4.4,7,0,0.0,2,1,1,29,88.3
126,Josh Reynolds,# 83,WR,16,LA,39,21,53.8,326,15.5,1,65.9,65.6,61.3,76.7,75.6,290,264,91.0,4,1.4,92,31.7,196,67.6,2,0.7,143,6.8,1.23,11.4,31,2,8.7,11,3,27.3,1,0,7,15,79.6
127,Stephen Carlson,# 89,TE,9,CLV,6,5,83.3,51,10.2,1,61.2,65.3,73.4,69.5,77.3,89,59,66.3,25,28.1,14,15.7,8,9.0,65,73.0,22,4.4,0.86,9.8,21,0,0.0,2,2,100.0,0,0,2,2,141.7
128,Damion Ratley,# 18,WR,10,CLV,22,12,54.5,200,16.7,1,62.9,65.0,79.4,72.7,-,173,162,93.6,0,0.0,36,20.8,137,79.2,0,0.0,50,4.2,1.23,14.3,46,0,0.0,6,1,16.7,1,0,2,11,81.6
128,Nick Boyle,# 86,TE,17,BLT,44,31,70.5,321,10.4,2,73.1,65.0,69.0,76.8,68.9,302,231,76.5,59,19.5,77,25.5,16,5.3,191,63.2,159,5.1,1.39,6.9,35,2,6.1,9,2,22.2,1,0,1,13,96.9
130,Chris Herndon,# 89,TE,1,NYJ,2,1,50.0,7,7.0,0,61.3,64.9,68.3,64.0,3.9,14,11,78.6,1,7.1,6,42.9,5,35.7,3,21.4,5,5.0,0.64,6.0,7,0,0.0,0,0,,0,0,0,0,58.3
131,John Ursua,# 15,WR,2,SEA,1,1,100.0,11,11.0,0,65.9,64.7,64.7,61.2,-,10,10,100.0,0,0.0,8,80.0,2,20.0,0,0.0,0,0.0,1.10,11.0,11,0,0.0,1,1,100.0,0,0,0,1,112.5
131,Marcedes Lewis,# 89,TE,18,GB,20,17,85.0,170,10.0,1,72.0,64.7,69.0,73.9,71.3,251,166,66.1,75,29.9,14,5.6,16,6.4,220,87.6,102,6.0,1.02,5.2,25,1,5.6,1,1,100.0,0,0,2,9,118.8
131,Steven Sims,# 15,WR,15,WAS,52,34,65.4,310,9.1,4,63.6,64.7,53.4,35.1,-,229,213,93.0,0,0.0,177,77.3,52,22.7,0,0.0,170,5.0,1.46,7.7,65,4,10.5,7,2,28.6,1,0,1,18,99.0
134,Kelvin Harmon,# 13,WR,16,WAS,43,30,69.8,365,12.2,0,63.9,64.6,87.6,76.7,70.0,315,290,92.1,4,1.3,72,22.9,238,75.6,5,1.6,98,3.3,1.26,11.8,30,0,0.0,18,11,61.1,2,0,3,16,76.2
134,Phillip Dorsett,# 13,WR,15,NE,60,30,50.0,403,13.4,5,65.6,64.6,88.3,77.6,65.7,412,388,94.2,1,0.2,107,26.0,304,73.8,0,0.0,81,2.7,1.04,15.5,58,0,0.0,11,4,36.4,0,0,0,17,99.5
134,Alex Erickson,# 12,WR,16,CIN,76,43,56.6,529,12.3,0,67.1,64.6,68.8,40.6,70.5,412,384,93.2,3,0.7,127,30.8,281,68.2,3,0.7,234,5.4,1.38,9.2,52,3,6.5,16,4,25.0,3,1,4,26,61.8
137,Devin Smith,# 15,WR,3,DAL,8,5,62.5,113,22.6,1,63.7,64.5,73.4,68.0,-,75,69,92.0,0,0.0,21,28.0,54,72.0,0,0.0,34,6.8,1.64,19.8,51,0,0.0,0,0,,0,0,2,4,145.8
137,Jacob Hollister,# 48,TE,13,SEA,67,48,71.6,412,8.6,3,64.0,64.5,78.7,79.8,45.2,412,350,85.0,43,10.4,215,52.2,41,10.0,154,37.4,203,4.2,1.18,6.8,22,2,4.0,10,4,40.0,2,0,2,18,89.9
139,Jakeem Grant Sr.,# 19,WR,10,MIA,33,19,57.6,164,8.6,0,62.1,64.4,59.2,84.1,-,159,148,93.1,0,0.0,64,40.3,91,57.2,1,0.6,93,4.9,1.11,12.1,18,2,9.5,2,1,50.0,2,0,1,9,45.5
140,John Ross,# 11,WR,8,CIN,55,28,50.9,506,18.1,3,63.1,64.2,29.0,27.9,62.4,275,260,94.5,1,0.4,71,25.8,202,73.5,1,0.4,202,7.2,1.95,15.3,66,7,20.0,6,2,33.3,2,1,6,22,85.9
141,Brandon Zylstra,# 11,WR,6,CAR,12,8,66.7,106,13.3,0,66.4,64.1,54.9,73.2,60.9,50,49,98.0,1,2.0,6,12.0,43,86.0,0,0.0,13,1.6,2.16,13.5,40,1,11.1,2,2,100.0,0,0,0,5,94.4
142,Andy Isabella,# 89,WR,13,ARZ,13,9,69.2,189,21.0,1,64.2,64.0,77.3,76.1,-,103,96,93.2,0,0.0,23,22.3,79,76.7,0,0.0,140,15.6,1.97,6.9,88,0,0.0,3,2,66.7,0,0,3,4,137.5
142,Ty Montgomery,# 88,WR,16,NYJ,17,13,76.5,90,6.9,0,58.5,64.0,81.1,85.0,20.1,92,76,82.6,11,12.0,31,33.7,6,6.5,1,1.1,94,7.2,1.18,0.9,21,0,0.0,1,0,0.0,1,0,0,3,63.4
142,Damiere Byrd,# 14,WR,11,ARZ,45,32,71.1,359,11.2,1,64.4,64.0,79.4,78.5,-,326,314,96.3,0,0.0,17,5.2,308,94.5,0,0.0,152,4.8,1.14,10.0,58,1,3.0,7,4,57.1,1,1,5,16,92.7
145,Dede Westbrook,# 12,WR,15,JAX,97,66,68.0,660,10.0,3,63.5,63.9,74.8,67.8,-,595,550,92.4,0,0.0,492,82.7,102,17.1,1,0.2,312,4.7,1.20,7.2,39,4,5.7,19,5,26.3,2,0,9,31,88.9
146,Albert Wilson,# 15,WR,13,MIA,61,43,70.5,351,8.2,1,62.3,63.6,53.3,37.9,-,338,310,91.7,0,0.0,267,79.0,62,18.3,1,0.3,182,4.2,1.13,5.4,35,5,10.4,4,1,25.0,1,1,12,22,83.4
147,Hale Hentges,# 88,TE,11,WAS,14,8,57.1,103,12.9,1,63.8,63.5,35.3,70.1,60.6,75,61,81.3,13,17.3,10,13.3,10,13.3,54,72.0,48,6.0,1.69,8.4,24,2,20.0,4,1,25.0,0,0,0,6,104.2
147,Dontrelle Inman,# 86,WR,7,IND,21,12,57.1,181,15.1,0,62.9,63.5,31.3,71.9,-,136,127,93.4,0,0.0,64,47.1,72,52.9,0,0.0,31,2.6,1.43,13.4,28,3,20.0,6,1,16.7,0,0,0,9,85.6
149,Riley Ridley,# 88,WR,5,CHI,8,6,75.0,69,11.5,0,63.8,63.4,74.6,68.8,-,74,72,97.3,0,0.0,19,25.7,54,73.0,1,1.4,16,2.7,0.96,12.8,32,0,0.0,0,0,,0,0,0,4,100.5
149,Byron Pringle,# 13,WR,13,KC,16,12,75.0,170,14.2,1,63.9,63.4,47.7,73.8,66.9,88,78,88.6,1,1.1,37,42.0,44,50.0,7,8.0,66,5.5,2.18,11.5,28,2,14.3,1,1,100.0,1,0,5,7,103.6
149,Ryan Griffin,# 84,TE,13,NYJ,39,34,87.2,320,9.4,5,61.9,63.4,62.9,77.4,63.5,412,285,69.2,105,25.5,72,17.5,64,15.5,268,65.0,184,5.4,1.12,5.3,45,2,5.6,6,4,66.7,0,0,1,19,140.4
152,Seth Roberts,# 11,WR,17,BLT,36,23,63.9,301,13.1,2,63.5,63.2,61.5,75.1,-,323,310,96.0,0,0.0,41,12.7,282,87.3,0,0.0,72,3.1,0.97,11.1,33,2,8.0,7,5,71.4,1,0,3,19,97.1
153,JuJu Smith-Schuster,# 19,WR,12,PIT,68,42,61.8,552,13.1,3,63.1,63.0,45.9,31.2,-,406,371,91.4,0,0.0,271,66.7,132,32.5,3,0.7,241,5.7,1.49,9.8,76,6,12.5,14,8,57.1,3,1,4,23,83.7
153,Curtis Samuel,# 10,WR,16,CAR,103,54,52.4,627,11.6,6,62.7,63.0,47.6,82.6,65.7,672,647,96.3,1,0.1,193,28.7,475,70.7,0,0.0,159,2.9,0.97,14.8,44,7,11.5,20,6,30.0,1,0,3,36,86.5
155,Seth DeValve,# 88,TE,12,JAX,17,12,70.6,140,11.7,0,57.9,62.9,80.0,72.3,82.4,171,148,86.5,17,9.9,57,33.3,17,9.9,79,46.2,63,5.3,0.95,6.3,20,0,0.0,4,1,25.0,0,0,0,7,95.2
156,N'Keal Harry,# 15,WR,8,NE,31,14,45.2,126,9.0,2,65.1,62.8,38.1,75.5,-,162,149,92.0,0,0.0,19,11.7,142,87.7,0,0.0,48,3.4,0.85,11.6,18,3,17.6,9,3,33.3,1,0,4,9,64.7
157,Rico Gafford,# 10,WR,4,OAK,2,2,100.0,66,33.0,1,62.2,62.6,68.3,64.0,-,30,30,100.0,0,0.0,14,46.7,16,53.3,0,0.0,17,8.5,2.20,24.5,49,0,0.0,0,0,,0,0,0,2,158.3
157,Vyncint Smith,# 17,WR,13,NYJ,29,17,58.6,225,13.2,0,62.4,62.6,57.1,21.7,-,183,170,92.9,0,0.0,47,25.7,136,74.3,0,0.0,109,6.4,1.32,11.9,37,2,10.5,6,2,33.3,3,0,2,11,43.7
159,Mike Thomas,# 88,WR,6,LA,5,2,40.0,14,7.0,0,58.4,62.5,68.3,67.1,-,19,19,100.0,0,0.0,9,47.4,9,47.4,0,0.0,9,4.5,0.74,10.4,9,0,0.0,1,0,0.0,0,0,0,1,47.9
159,Andrew Beck,# 83,TE,16,DEN,10,9,90.0,90,10.0,1,58.8,62.5,56.7,71.8,64.7,106,83,78.3,17,16.0,5,4.7,18,17.0,29,27.4,66,7.3,1.08,3.2,29,1,10.0,1,0,0.0,0,0,0,6,137.5
159,Justin Watson,# 17,WR,8,TB,25,15,60.0,159,10.6,2,63.9,62.5,51.2,77.5,66.3,153,146,95.4,1,0.7,75,49.0,76,49.7,2,1.3,15,1.0,1.09,13.0,17,2,11.8,6,4,66.7,2,0,0,10,71.9
162,Tavon Austin,# 10,WR,14,DAL,23,13,56.5,177,13.6,1,59.9,62.4,80.6,44.8,65.3,165,151,91.5,1,0.6,48,29.1,117,70.9,0,0.0,83,6.4,1.17,14.0,59,0,0.0,7,2,28.6,1,0,0,8,77.6
163,Charles Clay,# 85,TE,15,ARZ,24,18,75.0,237,13.2,1,64.7,62.3,83.6,74.4,54.1,226,187,82.7,26,11.5,53,23.5,21,9.3,118,52.2,95,5.3,1.27,8.0,47,0,0.0,2,0,0.0,1,0,1,12,102.3
164,Robert Tonyan,# 85,TE,13,GB,15,10,66.7,100,10.0,1,55.0,62.1,78.0,71.1,61.7,116,91,78.4,18,15.5,27,23.3,5,4.3,84,72.4,28,2.8,1.10,10.9,28,0,0.0,2,1,50.0,0,0,0,4,107.6
164,Scott Miller,# 10,WR,9,TB,23,13,56.5,200,15.4,1,63.3,62.1,80.0,73.3,-,149,137,91.9,0,0.0,46,30.9,103,69.1,0,0.0,38,2.9,1.46,16.6,48,0,0.0,2,1,50.0,0,0,0,5,99.9
164,T.J. Hockenson,# 88,TE,12,DET,56,32,57.1,367,11.5,2,60.5,62.1,78.5,76.8,35.2,344,287,83.4,33,9.6,147,42.7,36,10.5,161,46.8,197,6.2,1.28,8.6,39,1,3.0,17,5,29.4,0,0,4,19,88.9
167,Adam Shaheen,# 87,TE,8,CHI,12,9,75.0,74,8.2,0,61.2,62.0,78.0,72.0,70.6,87,70,80.5,11,12.6,25,28.7,25,28.7,36,41.4,37,4.1,1.06,4.8,18,0,0.0,4,1,25.0,0,0,1,3,90.3
167,Malik Turner,# 17,WR,16,SEA,23,15,65.2,245,16.3,1,64.9,62.0,29.7,73.3,80.7,161,142,88.2,7,4.3,70,43.5,82,50.9,9,5.6,105,7.0,1.73,12.5,33,4,21.1,0,0,,0,0,4,10,115.3
167,Olabisi Johnson,# 81,WR,17,MIN,44,33,75.0,311,9.4,3,63.7,62.0,70.8,78.3,66.2,341,321,94.1,1,0.3,144,42.2,196,57.5,0,0.0,76,2.3,0.97,9.9,23,2,5.7,5,3,60.0,0,0,1,17,116.8
167,Irv Smith Jr.,# 84,TE,18,MIN,49,39,79.6,350,9.0,2,64.3,62.0,74.4,29.7,64.3,388,343,88.4,25,6.4,136,35.1,55,14.2,194,50.0,147,3.8,1.02,6.5,29,2,4.9,9,6,66.7,0,1,2,19,110.0
167,Chris Conley,# 18,WR,16,JAX,88,47,53.4,775,16.5,5,62.7,62.0,43.8,79.2,67.9,629,584,92.8,2,0.3,73,11.6,555,88.2,1,0.2,247,5.3,1.33,14.6,70,7,13.0,21,7,33.3,0,0,8,36,102.2
167,Christian Kirk,# 13,WR,13,ARZ,99,68,68.7,709,10.4,3,62.5,62.0,80.3,85.1,66.2,539,503,93.3,1,0.2,224,41.6,312,57.9,0,0.0,296,4.4,1.41,9.7,69,3,4.2,16,5,31.3,1,0,4,31,95.1
173,Cody Hollister,# 16,WR,1,TEN,2,2,100.0,13,6.5,0,60.9,61.8,68.3,64.0,-,2,2,100.0,0,0.0,1,50.0,1,50.0,0,0.0,2,1.0,6.50,5.5,11,0,0.0,0,0,,0,0,0,0,93.8
174,Marqise Lee,# 11,WR,6,JAX,3,3,100.0,18,6.0,0,67.7,61.7,70.5,67.4,-,40,38,95.0,0,0.0,15,37.5,23,57.5,2,5.0,4,1.3,0.47,4.7,8,0,0.0,1,1,100.0,0,0,0,2,91.7
174,Richie James,# 13,WR,17,SF,10,6,60.0,165,27.5,1,62.8,61.7,49.7,90.3,-,107,101,94.4,0,0.0,50,46.7,55,51.4,0,0.0,104,17.3,1.63,12.3,57,1,14.3,2,0,0.0,1,0,0,5,97.9
176,Taylor Gabriel,# 18,WR,9,CHI,48,29,60.4,353,12.2,4,62.0,61.5,49.9,77.4,62.4,314,292,93.0,1,0.3,70,22.3,244,77.7,0,0.0,82,2.8,1.21,11.9,53,3,9.4,11,4,36.4,0,0,0,17,110.9
177,Noah Fant,# 87,TE,16,DEN,59,40,67.8,562,14.1,3,52.0,61.4,65.7,30.9,27.2,439,369,84.1,44,10.0,119,27.1,50,11.4,263,59.9,331,8.3,1.52,9.1,75,3,7.0,17,8,47.1,3,1,6,23,94.0
178,Josh Hill,# 89,TE,17,NO,35,27,77.1,229,8.5,3,67.6,61.3,76.7,76.3,66.4,344,238,69.2,91,26.5,51,14.8,55,16.0,223,64.8,160,5.9,0.96,5.0,29,1,3.6,4,2,50.0,0,0,3,13,122.2
179,Maxx Williams,# 87,TE,16,ARZ,18,15,83.3,202,13.5,1,79.1,61.0,65.6,73.0,82.1,242,174,71.9,61,25.2,78,32.2,10,4.1,138,57.0,109,7.3,1.16,7.4,28,1,6.3,1,1,100.0,1,0,5,11,108.8
180,DeAndrew White,# 18,WR,7,CAR,8,4,50.0,51,12.8,0,61.3,60.9,72.1,76.4,-,48,47,97.9,0,0.0,12,25.0,35,72.9,0,0.0,27,6.8,1.09,16.8,18,0,0.0,2,0,0.0,3,0,0,3,30.7
181,Cam Sims,# 89,WR,6,WAS,3,2,66.7,27,13.5,0,58.3,60.7,68.3,64.0,-,39,37,94.9,0,0.0,11,28.2,28,71.8,0,0.0,8,4.0,0.73,10.7,15,0,0.0,1,1,100.0,0,0,0,1,95.1
182,Joshua Perkins,# 81,TE,5,PHI,12,9,75.0,87,9.7,1,59.1,60.6,77.3,70.6,79.5,84,78,92.9,3,3.6,39,46.4,21,25.0,24,28.6,27,3.0,1.12,9.3,24,0,0.0,2,2,100.0,0,0,1,5,122.6
182,Derek Carrier,# 85,TE,15,OAK,19,13,68.4,108,8.3,1,65.4,60.6,64.4,73.2,77.1,98,81,82.7,11,11.2,15,15.3,22,22.4,58,59.2,50,3.8,1.33,9.6,25,1,7.1,5,3,60.0,0,0,0,4,100.3
184,Mike Gesicki,# 88,TE,16,MIA,80,51,63.8,570,11.2,5,60.5,60.5,80.5,38.8,66.6,573,521,90.9,14,2.4,407,71.0,63,11.0,101,17.6,184,3.6,1.09,11.3,34,2,3.8,22,9,40.9,1,1,0,25,100.5
185,Darren Fells,# 87,TE,17,HST,59,41,69.5,400,9.8,8,56.6,60.4,35.9,78.1,65.0,516,395,76.6,99,19.2,164,31.8,16,3.1,323,62.6,191,4.7,1.01,5.9,24,7,14.6,10,5,50.0,0,0,2,26,127.8
186,Fred Brown,# 19,WR,10,DEN,3,2,66.7,21,10.5,0,60.1,60.3,72.1,69.0,78.1,48,40,83.3,2,4.2,7,14.6,39,81.3,2,4.2,-1,-0.5,0.53,12.0,16,0,0.0,0,0,,0,0,0,1,86.8
186,Tre'Quan Smith,# 10,WR,12,NO,26,18,69.2,234,13.0,5,63.3,60.3,69.9,74.1,76.5,339,314,92.6,3,0.9,206,60.8,127,37.5,5,1.5,113,6.3,0.75,10.3,32,1,5.3,7,3,42.9,1,0,7,17,120.8
188,Logan Thomas,# 82,TE,16,DET,27,16,59.3,173,10.8,1,55.1,60.2,54.8,73.6,61.7,206,163,79.1,32,15.5,105,51.0,21,10.2,75,36.4,87,5.4,1.06,10.9,17,1,5.9,6,2,33.3,1,0,0,9,75.1
188,Bennie Fowler,# 18,WR,8,NYG,31,23,74.2,193,8.4,0,60.6,60.2,63.2,75.8,-,247,230,93.1,0,0.0,47,19.0,198,80.2,2,0.8,31,1.3,0.84,10.8,17,2,8.0,10,7,70.0,1,0,0,12,76.4
190,Cody Core,# 17,WR,9,NYG,3,3,100.0,28,9.3,0,57.2,60.1,70.5,65.8,-,41,41,100.0,0,0.0,7,17.1,34,82.9,0,0.0,2,0.7,0.68,8.7,11,0,0.0,1,1,100.0,0,0,0,2,105.6
191,Jaeden Graham,# 87,TE,12,ATL,10,9,90.0,149,16.6,1,65.4,60.0,77.3,70.6,72.3,133,120,90.2,3,2.3,64,48.1,12,9.0,57,42.9,70,7.8,1.24,8.9,53,0,0.0,1,1,100.0,0,0,1,7,152.1
192,T.J. Jones,# 80,WR,3,NYG,4,3,75.0,38,12.7,1,57.4,59.9,70.5,77.3,-,34,33,97.1,0,0.0,5,14.7,29,85.3,0,0.0,20,6.7,1.15,10.8,28,0,0.0,0,0,,0,0,0,2,143.8
193,Mo Alie-Cox,# 81,TE,16,IND,11,8,72.7,93,11.6,0,67.3,59.8,76.5,70.1,70.3,127,86,67.7,36,28.3,11,8.7,8,6.3,108,85.0,60,7.5,1.08,4.8,21,0,0.0,1,0,0.0,0,0,2,5,97.9
194,Rhett Ellison,# 85,TE,10,NYG,25,18,72.0,167,9.3,1,65.6,59.7,58.1,74.4,72.6,183,127,69.4,43,23.5,23,12.6,9,4.9,149,81.4,85,4.7,1.31,5.3,31,2,10.0,7,6,85.7,1,0,3,4,86.6
195,Jeff Smith,# 16,WR,1,NYJ,2,1,50.0,12,12.0,0,59.6,59.4,64.7,61.2,-,8,8,100.0,0,0.0,4,50.0,4,50.0,0,0.0,0,0.0,1.50,23.0,12,0,0.0,0,0,,0,0,0,1,68.8
195,Pharaoh Brown,# 86,TE,8,CLV,3,2,66.7,27,13.5,0,55.2,59.4,72.1,67.0,72.0,63,36,57.1,21,33.3,9,14.3,0,0.0,50,79.4,15,7.5,0.75,8.0,18,0,0.0,0,0,,0,0,0,1,95.1
197,Lee Smith,# 85,TE,16,BUF,6,5,83.3,39,7.8,1,60.8,59.3,73.4,68.0,72.2,140,60,42.9,76,54.3,6,4.3,4,2.9,130,92.9,15,3.0,0.65,6.5,9,0,0.0,1,1,100.0,0,0,0,2,133.3
198,Ashton Dulin,# 16,WR,9,IND,2,2,100.0,17,8.5,0,59.3,59.2,72.1,71.3,-,50,46,92.0,0,0.0,25,50.0,25,50.0,0,0.0,23,11.5,0.37,-3.0,13,0,0.0,0,0,,0,0,1,0,102.1
199,Keelan Doss,# 18,WR,8,OAK,15,11,73.3,133,12.1,0,58.6,59.0,61.8,20.9,66.2,102,96,94.1,1,1.0,54,52.9,48,47.1,0,0.0,59,5.4,1.39,11.4,31,1,8.3,4,2,50.0,0,0,3,6,100.1
199,Marcus Johnson,# 83,WR,8,IND,32,17,53.1,277,16.3,2,59.8,59.0,30.0,74.2,-,249,236,94.8,0,0.0,31,12.4,218,87.6,0,0.0,43,2.5,1.17,17.3,50,4,19.0,8,5,62.5,0,0,0,12,103.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ross Dwelley,# 82,TE,17,SF,20,15,75.0,91,6.1,2,56.9,58.9,81.7,73.3,51.8,182,146,80.2,24,13.2,45,24.7,14,7.7,94,51.6,39,2.6,0.62,6.1,25,0,0.0,3,2,66.7,1,0,0,8,96.0
201,Willie Snead IV,# 83,WR,17,BLT,53,37,69.8,395,10.7,5,58.4,58.9,64.3,78.5,-,388,376,96.9,0,0.0,314,80.9,74,19.1,0,0.0,152,4.1,1.05,8.5,50,3,7.5,10,5,50.0,3,0,4,23,99.2
203,Paul Richardson Jr.,# 10,WR,10,WAS,41,28,68.3,245,8.8,2,59.7,58.8,66.0,76.1,-,280,260,92.9,0,0.0,65,23.2,215,76.8,0,0.0,49,1.8,0.94,10.1,22,2,6.7,6,1,16.7,2,0,1,13,79.8
203,O.J. Howard,# 80,TE,14,TB,52,34,65.4,459,13.5,1,54.7,58.8,53.4,28.4,54.5,472,377,79.9,71,15.0,151,32.0,34,7.2,286,60.6,158,4.6,1.22,10.1,33,4,10.5,12,5,41.7,2,1,2,23,83.7
205,Charles Jones II,# 85,TE,3,JAX,1,1,100.0,5,5.0,0,52.4,58.7,64.7,61.2,14.3,5,4,80.0,1,20.0,1,20.0,1,20.0,3,60.0,2,2.0,1.25,3.0,5,0,0.0,0,0,,0,0,0,0,87.5
206,Mohamed Sanu,# 14,WR,16,NE,88,60,68.2,531,8.9,2,58.5,58.6,53.6,59.3,-,565,522,92.4,0,0.0,346,61.2,214,37.9,1,0.2,201,3.4,1.02,8.0,28,6,9.1,15,8,53.3,4,0,5,31,72.7
