RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
105,Cameron Brate,# 84,TE,14,TB,30,23,76.7,288,12.5,3,66.8,67.0,85.7,75.5,63.7,231,206,89.2,9,3.9,147,63.6,28,12.1,53,22.9,52,2.3,1.40,10.8,46,0,0.0,0,0,,1,0,0,14,125.4
105,Darren Fells,# 85,TE,16,ARZ,34,25,73.5,361,14.4,4,67.9,67.0,53.8,75.7,61.0,412,311,75.5,86,20.9,36,8.7,15,3.6,328,79.6,161,6.4,1.16,8.8,48,3,10.7,0,0,,0,0,3,17,146.8
105,Dez Bryant,# 88,WR,9,DAL,68,31,45.6,401,12.9,3,68.7,67.0,32.5,76.6,-,311,293,94.2,0,0.0,62,19.9,249,80.1,0,0.0,136,4.4,1.37,14.2,51,7,18.4,0,0,,6,0,4,18,42.6
108,Nick Williams,# 15,WR,13,ATL,25,17,68.0,159,9.4,2,65.0,66.8,54.8,73.6,-,125,116,92.8,0,0.0,92,73.6,33,26.4,0,0.0,103,6.1,1.37,5.8,29,2,10.5,0,0,,1,0,1,11,95.3
108,Brian Hartline,# 83,WR,12,CLV,73,46,63.0,523,11.4,2,68.2,66.8,41.8,47.9,-,387,359,92.8,0,0.0,125,32.3,259,66.9,2,0.5,167,3.6,1.46,9.6,41,7,13.2,0,0,,3,1,1,30,76.5
110,Quinton Patton,# 11,WR,16,SF,53,30,56.6,394,13.1,1,65.7,66.7,42.3,89.7,-,320,310,96.9,0,0.0,65,20.3,254,79.4,1,0.3,214,7.1,1.27,8.3,41,5,14.3,0,0,,1,0,7,15,78.7
111,Troy Niklas,# 87,TE,13,ARZ,4,4,100.0,33,8.3,2,65.6,66.6,72.1,67.0,60.3,54,36,66.7,13,24.1,2,3.7,2,3.7,50,92.6,5,1.3,0.92,8.5,13,0,0.0,0,0,,0,0,0,3,140.6
112,Rod Streater,# 80,WR,1,OAK,1,1,100.0,8,8.0,0,68.0,66.5,64.7,61.2,-,8,7,87.5,0,0.0,1,12.5,7,87.5,0,0.0,1,1.0,1.14,7.0,8,0,0.0,0,0,,0,0,0,1,100.0
112,MyCole Pruitt,# 83,TE,17,MIN,15,12,80.0,111,9.3,0,66.5,66.5,80.0,80.0,62.8,94,75,79.8,14,14.9,17,18.1,14,14.9,63,67.0,53,4.4,1.48,7.4,32,1,7.7,0,0,,0,0,3,4,97.5
112,Jarius Wright,# 17,WR,17,MIN,46,35,76.1,451,12.9,0,68.3,66.5,61.9,28.7,-,329,309,93.9,0,0.0,229,69.6,100,30.4,0,0.0,177,5.1,1.46,9.6,52,3,7.9,0,0,,0,1,5,25,106.3
112,Owen Daniels,# 81,TE,19,DEN,81,51,63.0,578,11.3,5,65.2,66.5,65.5,79.3,62.5,598,502,83.9,69,11.5,99,16.6,44,7.4,453,75.8,287,5.6,1.15,7.2,37,5,8.9,0,0,,4,0,4,30,84.3
116,Martellus Bennett,# 83,TE,11,CHI,76,53,69.7,439,8.3,3,73.0,66.3,67.2,25.1,61.9,413,337,81.6,59,14.3,88,21.3,87,21.1,230,55.7,233,4.4,1.30,6.0,24,4,7.0,0,0,,3,2,8,24,81.0
117,Tony Moeaki,# 81,TE,8,ATL,4,3,75.0,58,19.3,1,58.3,65.9,36.8,65.8,77.4,30,22,73.3,4,13.3,2,6.7,2,6.7,24,80.0,52,17.3,2.64,3.3,42,1,25.0,0,0,,0,0,1,3,156.3
118,Wes Welker,# 19,WR,8,SL,20,13,65.0,102,7.8,0,66.4,65.8,63.2,74.0,-,78,73,93.6,0,0.0,72,92.3,5,6.4,1,1.3,49,3.8,1.40,5.5,14,1,7.1,0,0,,1,0,0,5,56.7
119,Sammie Coates,# 14,WR,4,PIT,5,3,60.0,72,24.0,0,66.4,65.7,70.5,65.8,-,46,44,95.7,0,0.0,8,17.4,38,82.6,0,0.0,48,16.0,1.64,10.0,37,0,0.0,0,0,,0,0,0,3,104.2
119,Eric Ebron,# 85,TE,14,DET,65,47,72.3,537,11.4,5,65.1,65.7,48.9,79.0,50.1,443,393,88.7,33,7.4,248,56.0,27,6.1,162,36.6,299,6.4,1.37,6.2,55,6,11.3,0,0,,1,0,4,27,116.0
121,B.J. Daniels,# 02,WR,6,HST,2,2,100.0,18,9.0,0,64.1,65.6,68.3,77.2,-,13,10,76.9,0,0.0,6,46.2,3,23.1,1,7.7,8,4.0,1.80,5.0,12,0,0.0,0,0,,0,0,0,0,104.2
121,Greg Salas,# 17,WR,2,BUF,5,3,60.0,41,13.7,0,65.7,65.6,70.5,65.8,-,37,37,100.0,0,0.0,27,73.0,10,27.0,0,0.0,13,4.3,1.11,12.8,20,0,0.0,0,0,,0,0,0,3,86.3
121,Ricardo Lockette,# 83,WR,8,SEA,7,4,57.1,69,17.3,1,64.4,65.6,41.6,67.0,-,37,36,97.3,0,0.0,3,8.1,34,91.9,0,0.0,13,3.3,1.92,13.6,40,1,20.0,0,0,,0,0,0,2,130.4
124,Marc Mariani,# 80,WR,15,CHI,31,22,71.0,300,13.6,0,67.5,65.4,85.3,63.6,65.9,338,322,95.3,1,0.3,272,80.5,62,18.3,2,0.6,138,6.3,0.93,10.0,26,0,0.0,0,0,,1,0,3,19,88.1
125,Jesse James,# 81,TE,10,PIT,11,9,81.8,78,8.7,1,71.6,65.2,78.0,71.1,64.9,132,96,72.7,30,22.7,9,6.8,5,3.8,116,87.9,38,4.2,0.81,7.7,22,0,0.0,0,0,,0,0,2,3,126.5
125,Chris Matthews,# 84,WR,13,BLT,24,13,54.2,151,11.6,1,63.0,65.2,63.2,72.3,-,152,148,97.4,0,0.0,37,24.3,114,75.0,1,0.7,43,3.3,1.02,13.7,21,1,7.1,0,0,,1,0,1,9,70.0
125,Ladarius Green,# 89,TE,13,SD,56,37,66.1,429,11.6,4,66.7,65.2,67.7,78.4,57.6,450,401,89.1,23,5.1,287,63.8,35,7.8,125,27.8,221,6.0,1.07,8.7,31,3,7.5,0,0,,0,0,5,24,112.9
128,C.J. Uzomah,# 87,TE,4,CIN,1,1,100.0,4,4.0,0,56.1,64.7,64.7,61.2,76.5,19,11,57.9,7,36.8,1,5.3,2,10.5,13,68.4,2,2.0,0.36,2.0,4,0,0.0,0,0,,0,0,1,1,83.3
129,Steve Johnson,# 11,WR,10,SD,61,45,73.8,497,11.0,3,63.2,64.6,54.1,33.3,70.2,406,373,91.9,1,0.2,345,85.0,59,14.5,2,0.5,279,6.2,1.33,6.2,34,5,10.0,0,0,,2,1,5,29,100.2
130,Jordan Matthews,# 81,WR,16,PHI,120,85,70.8,997,11.7,8,65.5,64.5,47.9,33.5,-,608,574,94.4,0,0.0,563,92.6,42,6.9,1,0.2,436,5.1,1.74,9.0,78,9,9.6,0,0,,2,2,13,44,111.0
131,Cole Beasley,# 11,WR,16,DAL,71,52,73.2,536,10.3,5,64.3,64.4,66.6,56.0,-,441,408,92.5,0,0.0,381,86.4,57,12.9,0,0.0,315,6.1,1.31,4.9,30,4,7.1,0,0,,1,1,7,31,112.2
132,T.J. Graham,# 17,WR,4,NO,4,4,100.0,24,6.0,0,60.3,64.3,72.1,67.0,-,15,14,93.3,0,0.0,4,26.7,11,73.3,0,0.0,39,9.8,1.71,-3.8,18,0,0.0,0,0,,0,0,0,1,91.7
132,Percy Harvin,# 18,WR,5,BUF,29,19,65.5,218,11.5,1,67.5,64.3,60.3,43.6,-,154,142,92.2,0,0.0,26,16.9,126,81.8,0,0.0,92,4.8,1.54,12.0,51,1,5.0,0,0,,0,1,4,10,99.5
132,Jason Witten,# 82,TE,16,DAL,100,77,77.0,713,9.3,3,66.5,64.3,90.6,50.4,77.4,618,511,82.7,70,11.3,345,55.8,11,1.8,246,39.8,228,3.0,1.40,7.4,35,0,0.0,0,0,,5,1,2,36,85.1
135,Trey Burton,# 47,TE,6,PHI,4,3,75.0,54,18.0,0,60.3,64.2,70.5,65.8,73.0,30,27,90.0,3,10.0,7,23.3,1,3.3,21,70.0,32,10.7,2.00,6.3,43,0,0.0,0,0,,0,0,1,1,116.7
135,Daniel Brown,# 83,WR,5,BLT,11,6,54.5,64,10.7,0,64.7,64.2,75.6,69.5,-,62,58,93.5,0,0.0,44,71.0,17,27.4,1,1.6,27,4.5,1.10,9.5,31,0,0.0,0,0,,1,0,0,4,33.9
135,Bennie Fowler,# 16,WR,17,DEN,27,18,66.7,238,13.2,0,66.8,64.2,56.9,74.1,65.8,201,186,92.5,1,0.5,133,66.2,68,33.8,0,0.0,116,6.4,1.28,8.7,41,2,10.0,0,0,,0,0,7,12,94.4
135,Andre Johnson,# 81,WR,16,IND,76,41,53.9,503,12.3,4,66.2,64.2,45.3,78.4,-,490,464,94.7,0,0.0,277,56.5,207,42.2,6,1.2,165,4.0,1.08,10.8,35,6,12.8,1,0,0.0,3,0,2,31,75.7
139,Heath Miller,# 83,TE,17,PIT,83,63,75.9,549,8.7,2,67.2,64.1,85.3,81.1,69.9,683,526,77.0,112,16.4,131,19.2,15,2.2,535,78.3,236,3.7,1.04,5.8,27,2,3.1,0,0,,1,0,2,29,95.9
140,Jaelen Strong,# 11,WR,11,HST,24,15,62.5,178,11.9,3,64.8,64.0,65.9,73.0,75.8,190,178,93.7,3,1.6,90,47.4,96,50.5,4,2.1,71,4.7,1.00,11.0,42,1,6.3,0,0,,1,0,1,9,107.3
141,Charles Johnson,# 12,WR,10,MIN,13,9,69.2,127,14.1,0,64.7,63.9,58.9,71.1,-,97,91,93.8,0,0.0,21,21.6,76,78.4,0,0.0,25,2.8,1.40,12.5,35,0,0.0,0,0,,1,0,1,5,68.4
142,Rhett Ellison,# 85,TE,15,MIN,14,11,78.6,124,11.3,1,76.8,63.4,61.2,71.8,71.7,176,94,53.4,79,44.9,15,8.5,7,4.0,132,75.0,125,11.4,1.32,0.5,41,1,8.3,0,0,,0,0,2,5,127.4
142,Bruce Ellington,# 10,WR,13,SF,19,13,68.4,153,11.8,0,63.1,63.4,63.2,34.8,-,89,86,96.6,0,0.0,27,30.3,62,69.7,0,0.0,110,8.5,1.78,7.8,44,1,7.1,0,0,,0,1,2,4,92.7
144,Jeremy Butler,# 17,WR,8,BLT,41,31,75.6,373,12.0,0,64.9,63.3,68.1,27.7,67.8,273,264,96.7,1,0.4,174,63.7,99,36.3,0,0.0,158,5.1,1.41,7.5,41,2,6.1,0,0,,1,1,5,18,92.8
145,Vincent Brown,# 86,WR,1,SD,1,1,100.0,22,22.0,0,64.1,63.2,64.7,61.2,-,26,26,100.0,0,0.0,2,7.7,24,92.3,0,0.0,2,2.0,0.85,20.0,22,0,0.0,0,0,,0,0,0,1,118.8
145,Ryan Hewitt,# 89,TE,15,CIN,10,8,80.0,99,12.4,0,63.8,63.2,76.5,70.1,75.2,143,101,70.6,40,28.0,15,10.5,17,11.9,77,53.8,60,7.5,0.98,7.3,22,0,0.0,0,0,,0,0,2,3,107.9
145,Rueben Randle,# 82,WR,16,NYG,87,57,65.5,797,14.0,8,63.9,63.2,75.3,80.1,-,651,609,93.5,0,0.0,97,14.9,554,85.1,0,0.0,202,3.5,1.31,11.1,72,3,5.0,0,0,,4,0,8,35,106.3
148,Tavon Austin,# 11,WR,16,SL,81,52,64.2,473,9.1,5,69.5,63.1,53.5,76.1,73.0,445,416,93.5,1,0.2,95,21.3,336,75.5,1,0.2,345,6.6,1.14,7.7,66,4,7.1,0,0,,1,1,19,21,95.3
149,Jeremy Ross,# 13,WR,6,OAK,14,9,64.3,88,9.8,0,65.3,63.0,56.7,30.3,-,61,60,98.4,0,0.0,34,55.7,26,42.6,0,0.0,70,7.8,1.47,6.4,18,1,10.0,0,0,,0,0,2,4,81.8
149,Torrey Smith,# 82,WR,16,SF,56,33,58.9,663,20.1,4,62.8,63.0,38.6,77.4,-,533,509,95.5,0,0.0,48,9.0,485,91.0,0,0.0,226,6.8,1.30,14.7,76,5,13.2,0,0,,1,0,1,23,116.9
149,Nate Washington,# 85,WR,15,HST,94,48,51.1,661,13.8,4,64.5,63.0,28.7,79.1,-,525,497,94.7,0,0.0,191,36.4,332,63.2,1,0.2,167,3.5,1.33,12.3,49,11,18.6,0,0,,2,0,1,34,79.3
152,Cordarrelle Patterson,# 84,WR,8,MIN,2,2,100.0,10,5.0,0,67.6,62.9,68.3,53.9,-,18,18,100.0,0,0.0,5,27.8,13,72.2,0,0.0,3,1.5,0.56,3.5,9,0,0.0,0,0,,0,0,0,1,87.5
152,Marqise Lee,# 11,WR,10,JAX,28,15,53.6,191,12.7,1,61.6,62.9,40.1,75.3,-,184,171,92.9,0,0.0,24,13.0,158,85.9,1,0.5,99,6.6,1.12,12.6,30,3,16.7,0,0,,0,0,3,11,87.1
154,Jeremy Kerley,# 11,WR,15,NYJ,26,16,61.5,152,9.5,2,63.4,62.8,66.7,90.1,-,175,171,97.7,0,0.0,130,74.3,42,24.0,0,0.0,100,6.3,0.89,5.2,25,2,11.1,0,0,,0,0,5,8,103.4
154,Marques Colston,# 12,WR,13,NO,65,45,69.2,520,11.6,4,62.8,62.8,49.1,79.0,73.5,416,386,92.8,2,0.5,283,68.0,130,31.3,3,0.7,196,4.4,1.35,8.8,53,5,10.0,0,0,,3,0,4,26,94.4
156,Julius Thomas,# 80,TE,12,JAX,75,46,61.3,455,9.9,5,63.2,62.7,43.5,79.2,71.1,416,378,90.9,18,4.3,184,44.2,77,18.5,153,36.8,146,3.2,1.20,8.8,34,6,11.5,0,0,,3,0,4,25,84.0
157,Marquess Wilson,# 10,WR,11,CHI,47,28,59.6,464,16.6,1,63.5,62.6,46.7,76.1,-,392,369,94.1,0,0.0,130,33.2,262,66.8,0,0.0,191,6.8,1.26,13.7,50,4,12.5,0,0,,2,0,3,20,82.2
158,Albert Wilson,# 12,WR,16,KC,69,42,60.9,517,12.3,3,62.5,62.5,66.9,79.8,-,497,467,94.0,0,0.0,51,10.3,444,89.3,0,0.0,244,5.8,1.11,11.6,44,3,6.7,0,0,,3,0,9,24,80.4
159,James O'Shaughnessy,# 80,TE,7,KC,9,6,66.7,87,14.5,0,63.1,62.4,74.6,68.8,69.8,76,70,92.1,5,6.6,19,25.0,9,11.8,48,63.2,58,9.7,1.24,5.1,30,0,0.0,0,0,,0,0,4,4,97.9
159,Louis Murphy Jr.,# 18,WR,6,TB,17,10,58.8,198,19.8,0,64.3,62.4,58.5,71.1,-,150,138,92.0,0,0.0,82,54.7,64,42.7,4,2.7,40,4.0,1.43,14.5,54,1,9.1,0,0,,0,0,1,6,99.6
161,Cameron Meredith,# 81,WR,9,CHI,16,11,68.8,120,10.9,0,62.4,62.1,60.6,71.5,-,90,87,96.7,0,0.0,15,16.7,75,83.3,0,0.0,43,3.9,1.38,12.4,22,1,8.3,0,0,,1,0,2,5,64.6
162,De'Anthony Thomas,# 13,WR,9,KC,21,17,81.0,140,8.2,1,62.8,61.9,69.6,54.8,-,108,104,96.3,0,0.0,67,62.0,29,26.9,1,0.9,155,9.1,1.35,0.3,36,1,5.6,0,0,,0,0,3,6,110.3
162,Derek Carrier,# 89,TE,12,WAS,22,17,77.3,141,8.3,1,63.8,61.9,68.7,73.9,79.3,195,144,73.8,45,23.1,44,22.6,12,6.2,133,68.2,82,4.8,0.98,5.7,20,1,5.6,0,0,,1,0,4,4,89.4
162,Adam Humphries,# 11,WR,13,TB,40,27,67.5,260,9.6,1,63.5,61.9,66.0,76.1,70.1,318,291,91.5,2,0.6,224,70.4,81,25.5,12,3.8,127,4.7,0.89,6.6,27,2,6.9,0,0,,3,0,2,18,62.5
165,Michael Campanaro,# 15,WR,4,BLT,6,5,83.3,35,7.0,0,69.6,61.8,73.4,77.3,-,35,32,91.4,0,0.0,24,68.6,11,31.4,0,0.0,27,5.4,1.09,3.3,11,0,0.0,0,0,,0,0,2,1,91.0
165,Rob Housler,# 88,TE,9,CHI,6,4,66.7,33,8.3,0,64.5,61.8,72.1,67.0,47.6,55,46,83.6,7,12.7,23,41.8,12,21.8,19,34.5,11,2.8,0.72,8.2,12,0,0.0,0,0,,0,0,0,3,80.6
165,Chris Conley,# 17,WR,18,KC,40,23,57.5,241,10.5,2,61.1,61.8,61.3,75.6,-,292,277,94.9,0,0.0,52,17.8,239,81.8,0,0.0,92,4.0,0.87,10.4,44,2,8.0,0,0,,0,0,1,14,91.8
168,Phillip Dorsett,# 15,WR,11,IND,36,18,50.0,225,12.5,1,60.5,61.7,69.0,77.2,-,153,148,96.7,0,0.0,71,46.4,79,51.6,0,0.0,61,3.4,1.52,13.3,35,1,5.3,0,0,,1,0,0,10,67.5
168,Maxx Williams,# 87,TE,14,BLT,45,32,71.1,268,8.4,1,62.8,61.7,78.9,77.0,55.9,318,279,87.7,23,7.2,105,33.0,26,8.2,185,58.2,151,4.7,0.96,6.0,28,1,3.0,0,0,,1,0,1,16,84.3
170,Justin Hunter,# 15,WR,9,TEN,31,22,71.0,264,12.0,1,63.1,61.6,60.5,74.9,-,252,238,94.4,0,0.0,52,20.6,200,79.4,0,0.0,41,1.9,1.11,12.3,29,2,8.3,0,0,,0,0,0,12,107.5
171,Garrett Celek,# 88,TE,11,SF,26,19,73.1,186,9.8,3,66.9,61.4,83.2,74.1,83.9,213,157,73.7,46,21.6,49,23.0,5,2.3,155,72.8,100,5.3,1.18,6.3,33,0,0.0,0,0,,0,0,1,10,131.3
172,Andrew Turzilli,# 86,WR,2,TEN,2,2,100.0,25,12.5,0,60.2,61.3,68.3,64.0,-,18,17,94.4,0,0.0,6,33.3,12,66.7,0,0.0,6,3.0,1.47,9.5,18,0,0.0,0,0,,0,0,0,1,118.8
172,Coby Fleener,# 80,TE,16,IND,81,54,66.7,491,9.1,3,64.5,61.3,67.9,79.9,75.7,528,451,85.4,55,10.4,239,45.3,46,8.7,235,44.5,172,3.2,1.09,8.3,57,4,6.9,0,0,,4,0,2,23,74.7
174,Scott Chandler,# 88,TE,15,NE,41,23,56.1,259,11.3,4,66.2,61.2,29.2,75.3,75.6,255,227,89.0,13,5.1,127,49.8,69,27.1,59,23.1,74,3.2,1.14,10.3,30,6,20.7,0,0,,0,0,1,14,107.7
175,Cecil Shorts,# 18,WR,12,HST,70,43,61.4,489,11.4,2,60.4,61.1,45.9,30.5,-,412,388,94.2,0,0.0,353,85.7,56,13.6,2,0.5,227,5.3,1.26,7.8,42,6,12.2,0,0,,1,1,7,27,86.0
176,Nick O'Leary,# 84,TE,4,BUF,3,1,33.3,37,37.0,0,64.4,61.0,64.7,61.2,62.4,21,20,95.2,1,4.8,4,19.0,4,19.0,12,57.1,37,37.0,1.85,5.3,37,0,0.0,0,0,,0,0,1,1,81.3
176,Robert Woods,# 10,WR,14,BUF,79,47,59.5,552,11.7,3,61.8,61.0,63.2,26.3,62.3,478,442,92.5,1,0.2,147,30.8,328,68.6,3,0.6,146,3.1,1.25,10.9,37,4,7.8,0,0,,2,2,3,28,82.9
178,Josh Huff,# 13,WR,15,PHI,38,27,71.1,312,11.6,3,64.2,60.8,55.9,82.4,-,341,319,93.5,0,0.0,49,14.4,292,85.6,0,0.0,186,6.9,0.98,6.4,41,3,10.0,0,0,,1,0,7,16,110.9
178,Larry Donnell,# 84,TE,8,NYG,41,29,70.7,223,7.7,2,58.4,60.8,66.8,76.3,78.7,239,206,86.2,16,6.7,37,15.5,20,8.4,162,67.8,88,3.0,1.08,6.5,22,2,6.5,0,0,,1,0,1,13,89.8
180,Adam Thielen,# 19,WR,14,MIN,16,12,75.0,144,12.0,0,65.2,60.7,61.8,80.4,-,109,107,98.2,0,0.0,53,48.6,56,51.4,0,0.0,50,4.2,1.35,7.9,30,1,7.7,0,0,,0,0,1,5,102.1
180,Justin Hardy,# 16,WR,9,ATL,34,21,61.8,194,9.2,0,63.5,60.7,51.8,75.3,-,238,221,92.9,0,0.0,159,66.8,78,32.8,1,0.4,65,3.1,0.88,9.7,23,2,8.7,0,0,,3,0,0,12,40.6
182,Chris Givens,# 13,WR,15,BLT,51,20,39.2,353,17.7,1,59.5,60.6,37.3,76.3,-,318,306,96.2,0,0.0,49,15.4,269,84.6,0,0.0,55,2.8,1.15,15.2,48,4,16.7,0,0,,3,0,0,13,45.6
182,Mike Wallace,# 11,WR,17,MIN,69,40,58.0,483,12.1,2,58.7,60.6,57.5,78.4,-,518,487,94.0,0,0.0,174,33.6,342,66.0,1,0.2,176,4.4,0.99,11.5,34,4,9.1,1,0,0.0,2,0,3,27,77.1
184,Aaron Dobson,# 17,WR,6,NE,18,13,72.2,141,10.8,0,60.4,60.5,63.5,72.3,-,153,142,92.8,0,0.0,33,21.6,120,78.4,0,0.0,35,2.7,0.99,9.3,24,2,13.3,0,0,,0,0,0,9,94.9
185,Roddy White,# 84,WR,16,ATL,67,43,64.2,506,11.8,1,62.6,60.4,77.0,82.1,75.6,630,586,93.0,2,0.3,94,14.9,530,84.1,5,0.8,117,2.7,0.86,10.5,25,2,4.4,1,0,0.0,4,0,1,27,67.1
186,Bradley Marquez,# 15,WR,12,SL,22,13,59.1,88,6.8,0,63.3,60.2,80.6,72.7,-,124,120,96.8,0,0.0,94,75.8,24,19.4,2,1.6,24,1.8,0.73,9.1,14,0,0.0,0,0,,1,0,0,3,49.1
186,Josh Bellamy,# 11,WR,15,CHI,33,19,57.6,224,11.8,2,60.7,60.2,57.1,74.1,-,226,217,96.0,0,0.0,54,23.9,172,76.1,0,0.0,66,3.5,1.03,12.0,48,2,9.5,0,0,,0,0,0,8,98.5
188,Darrius Heyward-Bey,# 88,WR,18,PIT,41,23,56.1,378,16.4,2,60.7,60.1,73.0,75.1,-,308,287,93.2,0,0.0,104,33.8,203,65.9,1,0.3,120,5.2,1.32,18.0,66,2,8.0,0,0,,2,0,2,12,83.2
189,Vance McDonald,# 89,TE,14,SF,46,30,65.2,326,10.9,3,65.9,59.9,39.8,76.5,80.0,279,226,81.0,45,16.1,108,38.7,12,4.3,148,53.0,181,6.0,1.44,8.3,36,5,14.3,0,0,,3,1,3,15,80.5
190,Keshawn Martin,# 82,WR,11,NE,41,26,63.4,326,12.5,2,59.4,59.7,65.8,83.1,-,371,349,94.1,0,0.0,142,38.3,226,60.9,1,0.3,94,3.6,0.93,10.8,42,2,7.1,0,0,,0,0,2,15,104.3
190,Jordan Cameron,# 84,TE,16,MIA,64,35,54.7,386,11.0,3,61.8,59.7,63.7,29.1,65.5,493,396,80.3,75,15.2,215,43.6,36,7.3,225,45.6,86,2.5,0.97,11.0,29,3,7.9,0,0,,4,1,2,21,62.4
192,Dwayne Bowe,# 80,WR,7,CLV,13,5,38.5,53,10.6,0,61.9,59.6,73.4,68.0,-,53,52,98.1,0,0.0,4,7.5,49,92.5,0,0.0,12,2.4,1.02,13.3,16,0,0.0,0,0,,1,0,1,3,19.1
193,Dwayne Harris,# 17,WR,15,NYG,53,36,67.9,396,11.0,4,61.0,59.5,48.0,90.0,-,435,401,92.2,0,0.0,335,77.0,100,23.0,0,0.0,142,3.9,0.99,8.6,38,5,12.2,0,0,,2,0,2,19,99.3
194,Kenbrell Thompkins,# 10,WR,7,NYJ,31,17,54.8,165,9.7,0,60.5,59.3,82.2,74.2,65.8,222,215,96.8,1,0.5,31,14.0,190,85.6,0,0.0,70,4.1,0.77,12.7,43,0,0.0,1,0,0.0,2,0,0,7,43.1
194,Harry Douglas,# 83,WR,14,TEN,70,36,51.4,411,11.4,2,60.1,59.3,72.9,42.7,78.2,470,432,91.9,3,0.6,121,25.7,342,72.8,2,0.4,138,3.8,0.95,12.2,51,2,5.3,0,0,,1,0,0,22,73.0
196,Malcom Floyd,# 80,WR,15,SD,68,30,44.1,561,18.7,3,61.7,59.2,53.2,27.5,-,559,527,94.3,0,0.0,103,18.4,456,81.6,0,0.0,93,3.1,1.06,19.9,70,3,9.1,0,0,,5,1,0,20,57.3
197,Ryan Grant,# 14,WR,17,WAS,40,23,57.5,268,11.7,2,60.9,59.1,40.2,75.1,65.3,270,252,93.3,1,0.4,62,23.0,202,74.8,3,1.1,94,4.1,1.06,10.1,35,4,14.8,0,0,,2,0,2,18,73.8
197,Vernon Davis,# 80,TE,18,DEN,55,38,69.1,395,10.4,0,61.6,59.1,60.1,77.7,70.4,392,356,90.8,21,5.4,65,16.6,67,17.1,257,65.6,156,4.1,1.11,9.8,43,3,7.3,0,0,,4,0,6,21,59.3
199,Jared Abbrederis,# 84,WR,9,GB,30,15,50.0,180,12.0,0,61.3,59.0,39.8,24.1,-,133,121,91.0,0,0.0,117,88.0,16,12.0,0,0.0,45,3.0,1.49,12.4,32,3,16.7,0,0,,1,1,2,9,54.9
199,Andrew Hawkins,# 16,WR,8,CLV,40,27,67.5,276,10.2,0,59.7,59.0,76.9,27.0,-,287,263,91.6,0,0.0,202,70.4,81,28.2,3,1.0,124,4.6,1.05,8.0,25,1,3.6,0,0,,1,1,2,10,76.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Chris Hogan,# 15,WR,15,BUF,58,36,62.1,450,12.5,2,60.3,58.9,46.4,77.8,-,394,371,94.2,0,0.0,222,56.3,171,43.4,1,0.3,107,3.0,1.21,13.9,46,5,12.2,0,0,,3,0,4,18,76.1
201,Kenny Stills,# 10,WR,16,MIA,59,27,45.8,440,16.3,3,59.9,58.9,45.7,75.9,-,430,411,95.6,0,0.0,95,22.1,335,77.9,0,0.0,107,4.0,1.07,16.6,47,4,12.9,0,0,,2,0,0,18,74.1
201,Davante Adams,# 17,WR,14,GB,92,54,58.7,531,9.8,2,59.1,58.9,30.3,82.8,69.7,551,493,89.5,1,0.2,57,10.3,493,89.5,0,0.0,167,3.1,1.08,10.4,40,10,15.6,0,0,,1,0,7,22,77.8
204,T.J. Jones,# 13,WR,6,DET,18,10,55.6,132,13.2,1,62.1,58.8,58.9,80.9,-,111,107,96.4,0,0.0,52,46.8,59,53.2,0,0.0,47,4.7,1.23,10.1,29,1,9.1,0,0,,1,0,1,5,74.3
204,Leonard Hankerson,# 80,WR,10,BUF,44,26,59.1,327,12.6,3,57.5,58.8,27.3,75.7,-,252,236,93.7,0,0.0,163,64.7,89,35.3,0,0.0,117,4.5,1.39,9.6,55,8,23.5,0,0,,0,0,0,19,105.0
206,Clay Harbor,# 86,TE,15,JAX,18,14,77.8,149,10.6,1,59.6,58.7,65.6,73.0,75.0,166,133,80.1,26,15.7,45,27.1,11,6.6,98,59.0,55,3.9,1.12,6.8,26,1,6.7,0,0,,1,0,0,9,96.5
207,Javontee Herndon,# 81,WR,7,SD,32,24,75.0,195,8.1,0,59.7,58.6,43.1,84.2,66.3,206,188,91.3,1,0.5,104,50.5,101,49.0,1,0.5,105,4.4,1.04,5.7,21,3,11.1,0,0,,0,0,2,8,90.0
208,Marcedes Lewis,# 89,TE,16,JAX,33,16,48.5,226,14.1,0,67.0,58.5,54.5,73.6,77.4,402,254,63.2,132,32.8,65,16.2,13,3.2,324,80.6,159,9.9,0.89,7.8,45,2,11.1,0,0,,3,0,4,8,33.1
208,Anthony Fasano,# 80,TE,16,TEN,39,26,66.7,289,11.1,2,69.3,58.5,45.9,76.0,62.6,344,270,78.5,58,16.9,105,30.5,34,9.9,169,49.1,150,5.8,1.07,7.1,33,3,10.3,0,0,,2,0,2,16,84.2
210,Cody Latimer,# 14,WR,14,DEN,14,9,64.3,90,10.0,1,61.3,58.3,38.4,72.0,-,111,103,92.8,0,0.0,33,29.7,78,70.3,0,0.0,38,4.2,0.87,9.7,15,2,18.2,0,0,,1,0,2,6,76.5
