RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
205,Gerald Everett,# 81,TE,18,LA,60,41,68.3,417,10.2,1,61.3,61.1,44.1,30.5,55.9,393,319,81.2,63,16.0,71,18.1,102,26.0,216,55.0,241,5.9,1.31,6.1,40,6,12.8,10,4,40.0,1,1,9,24,86.6
205,Larry Fitzgerald,# 11,WR,13,ARZ,71,54,76.1,409,7.6,1,59.6,61.1,90.6,79.8,69.5,475,444,93.5,4,0.8,412,86.7,61,12.8,0,0.0,182,3.4,0.92,6.2,18,0,0.0,9,3,33.3,2,0,0,26,82.4
208,Daurice Fountain,# 10,WR,5,IND,2,2,100.0,23,11.5,0,61.1,61.0,68.3,64.0,-,35,34,97.1,0,0.0,6,17.1,29,82.9,0,0.0,0,0.0,0.68,11.5,12,0,0.0,1,1,100.0,0,0,0,2,114.6
208,James Proche II,# 11,WR,8,BLT,3,1,33.3,14,14.0,0,61.4,61.0,64.7,86.8,-,14,14,100.0,0,0.0,12,85.7,2,14.3,0,0.0,8,8.0,1.00,5.3,14,0,0.0,0,0,,2,0,0,1,9.7
210,Blake Jarwin,# 89,TE,1,DAL,1,1,100.0,12,12.0,0,52.0,60.9,64.7,61.2,72.7,19,17,89.5,2,10.5,6,31.6,1,5.3,12,63.2,0,0.0,0.71,12.0,12,0,0.0,1,1,100.0,0,0,0,1,116.7
211,MyCole Pruitt,# 85,TE,12,TEN,8,5,62.5,49,9.8,3,69.5,60.7,49.2,68.8,52.9,94,50,53.2,40,42.6,11,11.7,1,1.1,74,78.7,15,3.0,0.98,9.3,22,1,16.7,3,2,66.7,0,0,0,4,119.3
211,Isaiah Ford,# 84,WR,10,MIA,42,28,66.7,276,9.9,0,61.1,60.7,66.8,76.3,-,275,263,95.6,0,0.0,182,66.2,91,33.1,1,0.4,70,2.5,1.05,9.6,18,2,6.7,11,4,36.4,2,0,1,18,65.2
213,Temarrick Hemingway,# 88,TE,5,WAS,2,1,50.0,10,10.0,0,42.2,60.5,64.7,61.2,49.6,26,17,65.4,9,34.6,4,15.4,3,11.5,16,61.5,7,7.0,0.59,2.5,10,0,0.0,0,0,,0,0,0,1,64.6
213,Quez Watkins,# 80,WR,6,PHI,12,7,58.3,106,15.1,1,61.1,60.5,31.8,69.5,-,83,80,96.4,0,0.0,13,15.7,70,84.3,0,0.0,57,8.1,1.33,9.2,43,2,22.2,1,1,100.0,0,0,1,4,115.3
215,Pharoh Cooper,# 14,WR,12,CAR,9,5,55.6,73,14.6,0,58.5,60.4,45.8,88.6,65.7,70,66,94.3,1,1.4,25,35.7,44,62.9,1,1.4,34,6.8,1.11,11.0,32,1,16.7,1,1,100.0,1,0,0,3,42.6
216,Austin Mack,# 81,WR,11,NYG,12,7,58.3,91,13.0,0,62.5,60.3,52.1,69.5,-,81,77,95.1,0,0.0,21,25.9,59,72.8,1,1.2,38,5.4,1.18,9.8,50,1,12.5,2,1,50.0,0,0,1,5,82.3
217,Dominique Dafney,# 49,TE,7,GB,2,2,100.0,26,13.0,1,63.3,60.2,68.3,66.8,61.3,41,35,85.4,5,12.2,13,31.7,10,24.4,14,34.1,10,5.0,0.74,10.0,13,0,0.0,0,0,,0,0,0,2,158.3
217,Devin Duvernay,# 13,WR,18,BLT,25,20,80.0,201,10.1,0,60.3,60.2,71.3,85.4,-,205,195,95.1,0,0.0,97,47.3,107,52.2,0,0.0,118,5.9,1.03,6.3,39,1,4.8,1,1,100.0,2,0,4,8,66.8
217,Chad Beebe,# 12,WR,14,MIN,27,20,74.1,201,10.1,2,57.2,60.2,70.5,81.1,-,236,220,93.2,0,0.0,161,68.2,72,30.5,0,0.0,71,3.6,0.91,7.5,40,1,4.8,6,1,16.7,1,0,2,12,104.1
220,Alex Erickson,# 12,WR,14,CIN,17,12,70.6,139,11.6,0,53.4,60.1,62.1,29.6,-,116,109,94.0,0,0.0,77,66.4,38,32.8,1,0.9,69,5.8,1.28,7.4,42,1,7.7,4,2,50.0,1,0,0,5,70.5
221,Antonio Callaway,# 16,WR,4,MIA,4,2,50.0,20,10.0,0,60.5,59.9,68.3,69.2,-,43,38,88.4,0,0.0,8,18.6,35,81.4,0,0.0,2,1.0,0.53,8.0,13,0,0.0,1,1,100.0,0,0,0,1,64.6
221,Tyler Johnson,# 18,WR,18,TB,19,14,73.7,200,14.3,2,59.0,59.9,38.1,73.0,65.9,205,193,94.1,1,0.5,87,42.4,115,56.1,2,1.0,74,5.3,1.04,12.6,35,2,12.5,3,3,100.0,0,0,3,11,142.4
221,Chad Hansen,# 17,WR,5,HST,22,17,77.3,236,13.9,1,60.7,59.9,55.9,73.9,-,209,200,95.7,0,0.0,50,23.9,159,76.1,0,0.0,35,2.1,1.18,11.8,38,2,10.5,6,4,66.7,0,0,0,11,126.3
221,Demarcus Robinson,# 11,WR,19,KC,63,47,74.6,491,10.4,3,60.7,59.9,78.2,40.5,56.6,623,582,93.4,5,0.8,93,14.9,508,81.5,22,3.5,182,3.9,0.84,10.1,28,2,4.1,6,2,33.3,2,1,6,28,99.4
225,Will Dissly,# 89,TE,17,SEA,31,25,80.6,252,10.1,2,63.8,59.8,52.9,76.4,71.6,330,230,69.7,89,27.0,76,23.0,16,4.8,231,70.0,172,6.9,1.10,5.5,28,3,10.7,3,2,66.7,1,0,4,12,108.6
225,Eric Ebron,# 85,TE,16,PIT,96,63,65.6,620,9.8,6,57.6,59.8,43.3,45.4,64.6,579,508,87.7,28,4.8,195,33.7,61,10.5,322,55.6,225,3.6,1.22,7.6,27,9,12.5,14,6,42.9,2,1,2,35,95.8
227,Jason Witten,# 82,TE,16,LV,16,13,81.3,69,5.3,2,60.8,59.7,80.0,72.3,47.9,180,126,70.0,46,25.6,26,14.4,15,8.3,138,76.7,22,1.7,0.55,5.4,15,0,0.0,4,4,100.0,0,0,0,8,124.2
228,Greg Olsen,# 88,TE,12,SEA,36,24,66.7,239,10.0,1,61.3,59.5,52.9,76.0,65.2,323,285,88.2,25,7.7,189,58.5,45,13.9,89,27.6,55,2.3,0.84,8.7,22,3,11.1,4,2,50.0,2,0,0,16,71.4
229,Andre Roberts,# 18,WR,7,BUF,5,4,80.0,34,8.5,0,57.7,59.4,41.6,67.3,-,41,38,92.7,0,0.0,6,14.6,35,85.4,0,0.0,5,1.3,0.89,9.4,16,1,20.0,0,0,,1,0,0,2,55.4
229,Kaden Smith,# 82,TE,15,NYG,21,18,85.7,112,6.2,0,66.9,59.4,68.7,24.3,55.2,208,139,66.8,55,26.4,50,24.0,6,2.9,147,70.7,93,5.2,0.81,1.8,16,1,5.3,1,0,0.0,0,0,2,8,88.9
231,Cameron Batson,# 13,WR,13,TEN,13,13,100.0,106,8.2,1,58.7,59.2,80.0,28.4,-,168,164,97.6,0,0.0,76,45.2,92,54.8,0,0.0,43,3.3,0.65,4.9,18,0,0.0,2,2,100.0,0,0,2,8,126.3
232,Adrian Killins Jr.,# 46,WR,1,PHI,1,1,100.0,2,2.0,0,52.9,59.1,64.7,64.6,-,3,3,100.0,0,0.0,2,66.7,1,33.3,0,0.0,7,7.0,0.67,-5.0,2,0,0.0,0,0,,0,0,0,0,79.2
232,Dontrelle Inman,# 80,WR,10,WAS,28,18,64.3,163,9.1,2,61.5,59.1,68.7,23.6,-,240,228,95.0,0,0.0,52,21.7,188,78.3,0,0.0,50,2.8,0.71,9.0,17,1,5.3,1,1,100.0,2,1,0,11,74.0
234,Hakeem Butler,# 89,TE,1,PHI,1,0,0.0,0,,0,57.2,59.0,-,-,-,1,1,100.0,0,0.0,0,0.0,1,100.0,0,0.0,0,,0.00,8.0,0,0,,1,0,0.0,0,0,0,0,39.6
234,Ja'Marcus Bradley,# 84,WR,3,CLV,10,5,50.0,60,12.0,0,56.6,59.0,73.4,68.0,-,65,60,92.3,0,0.0,6,9.2,58,89.2,1,1.5,12,2.4,1.00,12.3,22,0,0.0,2,0,0.0,0,0,0,2,68.8
234,Nick Vannett,# 88,TE,15,DEN,20,14,70.0,95,6.8,1,57.2,59.0,80.6,72.7,59.2,158,110,69.6,41,25.9,9,5.7,1,0.6,144,91.1,64,4.6,0.86,5.5,19,0,0.0,0,0,,1,0,0,6,76.0
237,Justin Watson,# 17,WR,6,TB,11,7,63.6,94,13.4,0,59.6,58.8,75.6,72.6,70.2,97,89,91.8,1,1.0,57,58.8,39,40.2,1,1.0,21,3.0,1.06,9.6,36,0,0.0,4,2,50.0,2,0,0,5,51.1
237,Anthony Miller,# 17,WR,17,CHI,76,51,67.1,507,9.9,2,58.2,58.8,71.9,46.5,-,460,446,97.0,0,0.0,427,92.8,32,7.0,1,0.2,145,2.8,1.14,10.1,34,3,5.6,11,5,45.5,3,2,5,24,78.1
239,Malik Taylor,# 86,WR,10,GB,6,5,83.3,66,13.2,1,57.5,58.7,73.4,77.3,-,84,78,92.9,0,0.0,23,27.4,61,72.6,0,0.0,48,9.6,0.85,7.3,26,0,0.0,0,0,,0,0,0,4,152.1
240,Zay Jones,# 12,WR,16,LV,20,14,70.0,154,11.0,1,62.9,58.6,49.6,73.0,-,172,161,93.6,0,0.0,44,25.6,126,73.3,0,0.0,68,4.9,0.96,7.7,37,2,12.5,4,1,25.0,1,0,3,6,88.3
240,Greg Ward,# 84,WR,16,PHI,78,53,67.9,419,7.9,6,58.8,58.6,73.5,41.3,54.5,544,501,92.1,4,0.7,471,86.6,72,13.2,0,0.0,163,3.1,0.84,6.0,32,3,5.4,12,7,58.3,2,1,5,23,96.0
242,Ted Ginn Jr.,# 19,WR,6,CHI,5,3,60.0,40,13.3,0,56.6,58.5,70.5,74.5,-,43,42,97.7,0,0.0,9,20.9,34,79.1,0,0.0,13,4.3,0.95,17.6,29,0,0.0,1,1,100.0,0,0,0,1,85.4
242,Miles Boykin,# 80,WR,18,BLT,37,22,59.5,286,13.0,4,61.7,58.5,84.5,74.9,-,324,310,95.7,0,0.0,29,9.0,294,90.7,0,0.0,93,4.2,0.92,12.4,43,0,0.0,2,0,0.0,2,0,2,14,97.4
244,Jacob Hollister,# 86,TE,17,SEA,44,25,56.8,209,8.4,3,58.8,58.2,29.5,76.2,37.0,262,219,83.6,28,10.7,117,44.7,38,14.5,86,32.8,73,2.9,0.95,8.1,20,6,19.4,5,1,20.0,1,0,1,14,82.5
245,Levine Toilolo,# 85,TE,15,NYG,6,5,83.3,46,9.2,0,56.5,58.0,45.8,68.0,59.1,102,44,43.1,55,53.9,7,6.9,8,7.8,87,85.3,27,5.4,1.05,4.2,14,1,16.7,0,0,,0,0,1,3,98.6
245,Kenny Stills,# 80,WR,10,BUF,18,11,61.1,144,13.1,1,58.5,58.0,43.5,71.5,-,129,122,94.6,0,0.0,56,43.4,73,56.6,0,0.0,16,1.5,1.18,13.6,24,2,15.4,5,2,40.0,1,0,0,8,81.7
247,DaeSean Hamilton,# 17,WR,16,DEN,42,23,54.8,293,12.7,2,58.4,57.9,51.8,25.6,65.7,325,306,94.2,1,0.3,104,32.0,220,67.7,1,0.3,95,4.1,0.96,14.2,40,3,11.5,5,1,20.0,3,1,0,16,62.9
248,Equanimeous St. Brown,# 19,WR,14,GB,16,9,56.3,154,17.1,1,59.5,57.8,29.1,71.3,-,132,125,94.7,0,0.0,62,47.0,65,49.2,5,3.8,71,7.9,1.23,12.9,27,2,18.2,4,2,50.0,0,0,3,8,109.9
249,Zach Ertz,# 86,TE,11,PHI,68,36,52.9,335,9.3,1,57.3,57.7,55.3,77.8,68.3,428,364,85.0,45,10.5,204,47.7,62,14.5,158,36.9,99,2.8,0.92,7.8,42,4,10.0,9,3,33.3,3,0,1,16,53.2
250,Jace Sternberger,# 87,TE,11,GB,15,12,80.0,114,9.5,1,56.8,57.6,45.7,72.7,24.6,91,81,89.0,4,4.4,25,27.5,16,17.6,50,54.9,63,5.3,1.41,6.7,27,1,7.7,0,0,,0,0,0,6,120.6
251,Isaiah Wright,# 83,WR,14,WAS,36,27,75.0,197,7.3,0,57.5,57.4,76.1,48.2,-,255,243,95.3,0,0.0,206,80.8,49,19.2,0,0.0,144,5.3,0.81,4.9,22,1,3.6,3,0,0.0,1,0,5,10,75.8
252,Steven Sims,# 15,WR,13,WAS,40,30,75.0,298,9.9,2,57.6,57.2,41.2,34.8,-,317,304,95.9,0,0.0,266,83.9,50,15.8,1,0.3,128,4.3,0.98,7.1,30,5,14.3,3,2,66.7,1,1,1,15,101.9
253,Cole Kmet,# 85,TE,17,CHI,46,31,67.4,259,8.4,2,57.7,57.1,78.0,27.8,63.0,358,279,77.9,69,19.3,117,32.7,59,16.5,175,48.9,155,5.0,0.93,6.3,38,1,3.1,9,6,66.7,1,1,2,12,87.1
254,Josiah Deguara,# 81,TE,2,GB,2,1,50.0,12,12.0,0,56.6,57.0,64.7,61.2,52.8,17,14,82.4,3,17.6,4,23.5,0,0.0,4,23.5,11,11.0,0.86,11.5,12,0,0.0,0,0,,0,0,0,1,68.8
255,Darrell Daniels,# 81,TE,12,ARZ,11,8,72.7,92,11.5,1,59.1,56.9,54.5,71.1,77.0,156,100,64.1,49,31.4,25,16.0,2,1.3,90,57.7,59,7.4,0.92,6.5,31,1,11.1,2,1,50.0,0,0,1,4,127.8
256,Marvin Hall,# 18,WR,12,CLV,31,18,58.1,302,16.8,2,57.4,56.8,29.2,75.6,-,258,243,94.2,0,0.0,43,16.7,215,83.3,0,0.0,55,3.1,1.24,18.0,73,4,18.2,6,2,33.3,0,0,0,10,112.6
256,Dawson Knox,# 88,TE,15,BUF,58,34,58.6,353,10.4,5,61.3,56.8,52.5,21.3,65.1,420,341,81.2,61,14.5,131,31.2,28,6.7,173,41.2,220,6.5,1.04,7.2,36,4,10.5,6,2,33.3,1,2,3,20,97.8
258,Trenton Irwin,# 16,WR,1,CIN,2,1,50.0,5,5.0,0,56.0,56.7,64.7,61.2,-,5,5,100.0,0,0.0,2,40.0,3,60.0,0,0.0,1,1.0,1.00,5.5,5,0,0.0,0,0,,0,0,0,0,56.3
258,Harrison Bryant,# 88,TE,17,CLV,37,24,64.9,238,9.9,3,59.4,56.7,62.3,19.5,69.2,321,265,82.6,40,12.5,140,43.6,37,11.5,131,40.8,119,5.0,0.90,8.0,35,2,7.7,3,0,0.0,2,2,4,14,87.4
260,Dez Bryant,# 88,WR,8,BLT,12,6,50.0,47,7.8,2,56.6,56.6,74.6,68.8,-,81,76,93.8,0,0.0,5,6.2,76,93.8,0,0.0,36,6.0,0.62,7.0,16,0,0.0,2,0,0.0,0,0,0,3,99.7
260,Malcolm Perry,# 10,WR,8,MIA,13,9,69.2,92,10.2,1,57.6,56.6,38.7,74.2,-,112,103,92.0,0,0.0,69,61.6,43,38.4,0,0.0,33,3.7,0.89,8.7,25,2,18.2,3,0,0.0,0,0,2,4,114.9
262,Seth Roberts,# 15,WR,7,CAR,6,4,66.7,31,7.8,0,53.4,56.5,72.1,67.0,-,61,58,95.1,0,0.0,41,67.2,20,32.8,0,0.0,22,5.5,0.53,7.3,12,0,0.0,1,0,0.0,0,0,1,2,79.2
262,Mike Thomas,# 80,WR,14,CIN,21,13,61.9,132,10.2,1,55.2,56.5,63.2,22.0,-,142,135,95.1,0,0.0,30,21.1,111,78.2,1,0.7,29,2.2,0.98,8.5,29,1,7.1,3,1,33.3,0,1,1,7,95.7
264,Freddie Swain,# 18,WR,17,SEA,20,14,70.0,187,13.4,2,55.3,56.4,81.1,76.9,69.0,257,239,93.0,1,0.4,91,35.4,163,63.4,3,1.2,101,7.2,0.78,13.4,28,0,0.0,2,0,0.0,0,0,0,7,132.7
265,Andy Isabella,# 17,WR,13,ARZ,34,21,61.8,224,10.7,2,56.8,56.1,47.8,27.9,-,222,214,96.4,0,0.0,194,87.4,27,12.2,0,0.0,89,4.2,1.05,11.9,54,3,12.5,5,1,20.0,3,0,4,10,63.8
266,Jesse James,# 83,TE,16,DET,21,14,66.7,129,9.2,2,61.2,56.0,80.6,72.7,70.5,237,159,67.1,68,28.7,24,10.1,13,5.5,200,84.4,79,5.6,0.81,6.2,31,0,0.0,2,2,100.0,2,0,1,6,75.4
266,Chris Hogan,# 15,WR,5,NYJ,26,14,53.8,118,8.4,0,56.1,56.0,80.6,76.2,-,185,171,92.4,0,0.0,42,22.7,143,77.3,0,0.0,42,3.0,0.69,10.0,27,1,6.7,6,1,16.7,1,0,1,6,49.8
268,Brandon Powell,# 15,WR,13,ATL,16,12,75.0,69,5.8,2,56.7,55.9,80.6,32.8,-,137,130,94.9,0,0.0,111,81.0,25,18.2,0,0.0,31,2.6,0.53,5.1,13,0,0.0,1,0,0.0,0,1,0,5,122.1
269,Brandon Zylstra,# 16,WR,13,CAR,4,3,75.0,35,11.7,0,54.8,55.6,70.5,68.8,-,77,75,97.4,0,0.0,18,23.4,57,74.0,0,0.0,15,5.0,0.47,13.5,28,0,0.0,0,0,,0,0,0,3,101.0
269,Henry Ruggs III,# 11,WR,13,LV,43,26,60.5,452,17.4,2,54.0,55.6,53.8,23.6,-,367,343,93.5,0,0.0,146,39.8,220,59.9,0,0.0,148,5.7,1.32,17.3,72,3,10.3,10,3,30.0,1,1,2,13,102.1
271,Vyncint Smith,# 17,WR,4,NYJ,3,1,33.3,13,13.0,0,60.3,55.5,64.7,67.8,-,31,30,96.8,0,0.0,12,38.7,19,61.3,0,0.0,1,1.0,0.43,13.0,13,0,0.0,1,0,0.0,0,0,0,1,47.9
271,Terry Godwin II,# 14,WR,3,JAX,6,3,50.0,32,10.7,0,55.2,55.5,36.2,67.4,-,40,40,100.0,0,0.0,20,50.0,20,50.0,0,0.0,3,1.0,0.80,12.0,21,1,25.0,1,0,0.0,0,0,0,2,66.0
273,KJ Hamler,# 13,WR,13,DEN,54,30,55.6,381,12.7,3,55.9,55.4,29.2,41.7,-,352,326,92.6,0,0.0,233,66.2,117,33.2,1,0.3,123,4.1,1.17,10.9,49,7,18.9,12,3,25.0,3,1,5,17,73.1
274,Byron Pringle,# 13,WR,14,KC,26,19,73.1,199,10.5,1,59.7,55.3,69.6,80.2,75.6,254,232,91.3,5,2.0,127,50.0,118,46.5,8,3.1,82,4.3,0.86,9.2,37,1,5.0,1,1,100.0,0,0,5,11,107.7
275,Brandon Dillon,# 86,TE,3,MIN,1,1,100.0,6,6.0,0,55.7,55.2,64.7,61.2,-,6,6,100.0,0,0.0,1,16.7,0,0.0,5,83.3,1,1.0,1.00,5.0,6,0,0.0,0,0,,0,0,0,0,91.7
276,Reggie Gilliam,# 86,TE,13,BUF,2,2,100.0,16,8.0,1,57.0,54.9,68.3,64.0,64.5,39,31,79.5,5,12.8,7,17.9,5,12.8,8,20.5,9,4.5,0.52,3.5,15,0,0.0,1,1,100.0,0,0,1,2,139.6
276,Mack Hollins,# 86,WR,13,MIA,25,16,64.0,176,11.0,1,58.2,54.9,39.8,22.8,73.9,162,151,93.2,2,1.2,32,19.8,129,79.6,1,0.6,35,2.2,1.17,9.6,34,3,15.8,7,4,57.1,0,1,0,7,98.1
278,Deontay Burnett,# 16,WR,2,PHI,3,3,100.0,19,6.3,0,55.0,54.6,70.5,65.8,-,39,36,92.3,0,0.0,22,56.4,17,43.6,0,0.0,5,1.7,0.53,4.7,10,0,0.0,0,0,,0,0,0,1,93.1
278,DeAndre Carter,# 19,WR,5,CHI,6,4,66.7,25,6.3,0,52.6,54.6,41.6,48.4,-,23,22,95.7,0,0.0,16,69.6,7,30.4,0,0.0,10,2.5,1.14,6.7,8,1,20.0,1,1,100.0,0,0,0,1,75.0
280,Diontae Spencer,# 11,WR,9,DEN,6,3,50.0,26,8.7,0,56.2,54.5,70.5,87.1,-,42,36,85.7,0,0.0,29,69.0,13,31.0,0,0.0,14,4.7,0.72,14.3,10,0,0.0,1,0,0.0,1,0,0,1,22.2
280,Trent Taylor,# 15,WR,10,SF,20,10,50.0,86,8.6,0,53.9,54.5,78.0,82.9,73.8,154,143,92.9,2,1.3,100,64.9,54,35.1,0,0.0,46,4.6,0.60,5.9,29,0,0.0,5,1,20.0,1,0,0,5,40.8
280,Tyler Conklin,# 83,TE,16,MIN,25,19,76.0,194,10.2,1,52.6,54.5,69.6,24.2,54.2,259,212,81.9,32,12.4,43,16.6,23,8.9,191,73.7,127,6.7,0.92,4.2,30,1,5.0,3,2,66.7,0,1,1,11,111.1
283,Dede Westbrook,# 12,WR,1,JAX,1,1,100.0,4,4.0,0,53.7,54.2,64.7,21.7,-,13,11,84.6,0,0.0,7,53.8,6,46.2,0,0.0,0,0.0,0.36,4.0,4,0,0.0,0,0,,0,0,0,0,83.3
283,Jamal Agnew,# 39,WR,14,DET,20,13,65.0,89,6.8,0,56.7,54.2,63.2,34.2,64.5,131,123,93.9,1,0.8,105,80.2,23,17.6,0,0.0,102,7.8,0.72,4.7,20,1,7.1,5,1,20.0,0,0,3,4,74.8
285,Gehrig Dieter,# 12,WR,1,KC,2,1,50.0,10,10.0,0,57.5,54.1,68.3,64.0,-,14,12,85.7,0,0.0,9,64.3,5,35.7,0,0.0,5,5.0,0.83,8.0,10,0,0.0,0,0,,0,0,0,1,64.6
286,Stephen Carlson,# 89,TE,9,CLV,1,1,100.0,11,11.0,0,56.9,54.0,64.7,67.8,63.5,35,26,74.3,7,20.0,7,20.0,5,14.3,22,62.9,9,9.0,0.42,2.0,11,0,0.0,0,0,,0,0,0,1,112.5
287,Jeff Smith,# 16,WR,9,NYJ,38,17,44.7,167,9.8,0,52.1,53.9,41.6,73.9,-,221,208,94.1,0,0.0,54,24.4,167,75.6,0,0.0,49,2.9,0.80,12.8,21,3,15.0,5,2,40.0,2,0,1,9,35.7
288,Rico Gafford,# 10,WR,2,LV,2,0,0.0,0,,0,53.8,53.7,-,62.8,-,9,9,100.0,0,0.0,3,33.3,6,66.7,0,0.0,0,,0.00,33.5,0,0,,1,0,0.0,0,0,0,0,39.6
288,K.J. Hill,# 84,WR,11,LAC,11,7,63.6,73,10.4,0,55.0,53.7,52.1,83.0,-,100,93,93.0,0,0.0,58,58.0,42,42.0,0,0.0,22,3.1,0.78,6.8,25,1,12.5,1,0,0.0,0,0,0,2,82.8
290,Joe Reed,# 12,WR,5,LAC,1,0,0.0,0,,0,58.2,53.4,-,81.4,-,11,10,90.9,0,0.0,7,63.6,4,36.4,0,0.0,0,,0.00,-9.0,0,0,,0,0,,0,0,0,0,39.6
291,Penny Hart,# 19,WR,8,SEA,1,1,100.0,3,3.0,0,53.2,53.3,64.7,64.6,-,23,21,91.3,0,0.0,1,4.3,22,95.7,0,0.0,4,4.0,0.14,-1.0,3,0,0.0,0,0,,0,0,0,0,79.2
291,Christian Blake,# 13,WR,15,ATL,18,13,72.2,141,10.8,0,51.3,53.3,63.5,72.3,-,156,143,91.7,0,0.0,29,18.6,127,81.4,0,0.0,26,2.0,0.99,9.6,25,1,7.1,4,1,25.0,0,0,0,6,94.9
293,Chris Herndon,# 89,TE,16,NYJ,44,31,70.5,287,9.3,3,57.6,53.2,42.1,20.8,76.1,454,329,72.5,109,24.0,81,17.8,66,14.5,291,64.1,130,4.2,0.87,7.1,26,5,13.9,8,2,25.0,0,2,1,16,110.7
294,Ben Ellefson,# 86,TE,7,JAX,4,1,25.0,10,10.0,0,55.0,52.9,29.9,64.0,80.8,48,28,58.3,17,35.4,7,14.6,3,6.3,38,79.2,3,3.0,0.36,10.5,10,1,50.0,0,0,,1,0,0,1,0.0
294,Alshon Jeffery,# 17,WR,7,PHI,13,6,46.2,115,19.2,1,51.3,52.9,32.2,69.5,-,153,142,92.8,0,0.0,29,19.0,124,81.0,0,0.0,26,4.3,0.81,14.4,39,2,25.0,3,1,33.3,1,0,0,4,71.0
296,Nate Becker,# 84,TE,1,BUF,1,0,0.0,0,,0,43.5,52.8,-,-,73.9,13,10,76.9,3,23.1,8,61.5,0,0.0,5,38.5,0,,0.00,16.0,0,0,,0,0,,1,0,0,0,0.0
296,Kalif Raymond,# 14,WR,15,TEN,16,9,56.3,187,20.8,0,52.2,52.8,29.2,88.2,-,132,122,92.4,0,0.0,51,38.6,81,61.4,0,0.0,36,4.0,1.53,17.9,61,3,25.0,5,1,20.0,2,0,0,7,58.1
296,Drew Sample,# 89,TE,16,CIN,52,40,76.9,349,8.7,1,61.4,52.8,58.7,29.7,72.6,527,413,78.4,94,17.8,69,13.1,79,15.0,365,69.3,205,5.1,0.85,4.2,23,4,9.1,10,3,30.0,1,1,6,16,92.5
299,John Hightower,# 82,WR,12,PHI,29,10,34.5,167,16.7,0,50.5,52.4,28.4,72.0,-,250,231,92.4,0,0.0,30,12.0,220,88.0,0,0.0,60,6.0,0.72,22.4,59,4,28.6,4,0,0.0,5,0,1,5,15.2
300,Darrius Shepherd,# 82,WR,7,GB,8,5,62.5,46,9.2,0,52.6,52.2,73.4,28.3,-,92,84,91.3,0,0.0,63,68.5,29,31.5,0,0.0,17,3.4,0.55,14.9,19,0,0.0,1,0,0.0,0,0,0,1,78.1
301,River Cracraft,# 86,WR,7,SF,8,6,75.0,41,6.8,0,53.5,52.1,74.6,75.9,-,84,82,97.6,0,0.0,35,41.7,49,58.3,0,0.0,9,1.5,0.50,7.1,12,0,0.0,2,1,50.0,0,0,2,2,85.9
302,Juwan Johnson,# 83,WR,6,NO,9,4,44.4,39,9.8,0,56.0,52.0,42.1,67.0,-,83,78,94.0,0,0.0,11,13.3,72,86.7,0,0.0,20,5.0,0.50,8.9,19,1,20.0,4,1,25.0,0,0,0,3,57.2
303,Josh Malone,# 83,WR,2,NYJ,6,4,66.7,16,4.0,0,52.8,51.9,42.1,75.0,-,49,44,89.8,0,0.0,15,30.6,34,69.4,0,0.0,7,1.8,0.36,3.7,13,1,20.0,0,0,,0,0,0,1,70.1
304,Deon Yelder,# 82,TE,15,KC,11,7,63.6,36,5.1,0,58.0,51.8,75.6,69.5,75.8,101,88,87.1,8,7.9,31,30.7,30,29.7,40,39.6,33,4.7,0.41,5.5,12,0,0.0,4,1,25.0,0,0,1,2,68.8
304,Javon Wims,# 83,WR,14,CHI,16,7,43.8,76,10.9,1,53.5,51.8,32.2,70.3,-,183,177,96.7,0,0.0,30,16.4,153,83.6,0,0.0,7,1.0,0.43,18.9,28,2,22.2,4,1,25.0,0,0,0,5,79.2
306,Kahale Warring,# 81,TE,6,HST,7,3,42.9,35,11.7,0,51.6,51.6,36.2,65.8,-,47,46,97.9,0,0.0,13,27.7,13,27.7,21,44.7,7,2.3,0.76,9.3,23,1,25.0,3,1,33.3,0,0,0,2,58.6
307,Jeff Badet,# 84,WR,3,WAS,1,0,0.0,0,,0,46.4,51.4,-,-,-,19,19,100.0,0,0.0,4,21.1,15,78.9,0,0.0,0,,0.00,25.0,0,0,,1,0,0.0,0,0,0,0,39.6
307,Eric Saubert,# 85,TE,7,JAX,4,3,75.0,16,5.3,0,49.2,51.4,70.5,65.8,21.3,39,27,69.2,9,23.1,6,15.4,6,15.4,27,69.2,7,2.3,0.59,3.3,9,0,0.0,1,0,0.0,1,0,0,0,41.7
307,Marcedes Lewis,# 89,TE,17,GB,18,13,72.2,135,10.4,3,66.9,51.4,29.2,72.7,67.2,222,151,68.0,65,29.3,5,2.3,13,5.9,204,91.9,73,5.6,0.89,6.0,36,3,18.8,2,2,100.0,0,0,2,7,133.1
310,Damion Ratley,# 19,WR,5,HST,8,4,50.0,63,15.8,0,48.8,51.3,72.1,15.0,-,94,88,93.6,0,0.0,10,10.6,84,89.4,0,0.0,11,2.8,0.72,11.0,29,0,0.0,2,1,50.0,1,1,0,2,37.0
