RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
211,Patrick Crayton,# 12,WR,14,SD,32,23,71.9,248,10.8,1,56.4,56.5,40.0,28.9,68.2,266,253,95.1,2,0.8,169,63.5,95,35.7,2,0.8,110,4.8,0.98,7.3,26,4,14.8,0,0,,2,1,3,17,78.6
212,Arnaz Battle,# 81,WR,1,PIT,1,0,0.0,0,,0,55.2,56.4,-,-,-,4,4,100.0,0,0.0,4,100.0,0,0.0,0,0.0,0,,0.00,11.0,0,0,,0,0,,0,0,0,0,39.6
212,David Anderson,# 88,WR,6,WAS,14,7,50.0,79,11.3,1,57.2,56.4,31.8,69.5,-,100,94,94.0,0,0.0,83,83.0,17,17.0,0,0.0,17,2.4,0.84,11.6,23,2,22.2,0,0,,0,0,1,5,91.1
214,Andrew Quarless,# 81,TE,10,GB,4,3,75.0,36,12.0,0,72.2,56.3,36.8,65.8,81.0,78,46,59.0,30,38.5,14,17.9,6,7.7,45,57.7,18,6.0,0.78,7.0,21,1,25.0,0,0,,0,0,0,3,102.1
214,Tiquan Underwood,# 10,WR,8,NE,6,3,50.0,30,10.0,0,57.0,56.3,36.2,65.8,-,52,48,92.3,0,0.0,5,9.6,47,90.4,0,0.0,8,2.7,0.63,13.5,13,1,25.0,0,0,,1,0,0,2,25.0
216,Anthony Hill,# 83,TE,5,IND,3,2,66.7,10,5.0,0,61.5,56.2,68.3,64.0,75.2,15,6,40.0,9,60.0,0,0.0,0,0.0,15,100.0,6,3.0,1.67,2.7,5,0,0.0,0,0,,0,0,0,0,71.5
216,Ruvell Martin,# 82,WR,7,BUF,15,7,46.7,82,11.7,0,56.4,56.2,52.1,69.5,-,115,107,93.0,0,0.0,51,44.3,63,54.8,0,0.0,31,4.4,0.77,8.7,28,1,12.5,0,0,,1,0,1,5,36.0
216,Steve Smith,# 11,WR,9,PHI,20,11,55.0,124,11.3,1,56.8,56.2,29.9,71.5,67.5,98,90,91.8,2,2.0,31,31.6,67,68.4,0,0.0,33,3.0,1.38,12.9,20,3,21.4,0,0,,2,0,2,5,50.8
219,Kyle Adams,# 86,TE,2,CHI,1,0,0.0,0,,0,56.9,56.1,-,-,66.5,3,2,66.7,1,33.3,0,0.0,0,0.0,3,100.0,0,,0.00,16.0,0,0,,0,0,,1,0,0,0,0.0
220,Eric Weems,# 14,WR,17,ATL,13,11,84.6,90,8.2,0,58.5,55.9,78.7,71.5,70.9,172,156,90.7,7,4.1,100,58.1,69,40.1,1,0.6,32,2.9,0.58,8.8,18,0,0.0,0,0,,0,0,3,5,95.5
221,Chad Hall,# 16,WR,7,PHI,7,3,42.9,20,6.7,1,49.6,55.7,70.5,69.7,-,44,41,93.2,0,0.0,19,43.2,21,47.7,0,0.0,12,4.0,0.49,9.9,16,0,0.0,0,0,,0,0,3,1,89.9
221,Julian Edelman,# 11,WR,14,NE,13,6,46.2,51,8.5,0,56.0,55.7,74.6,72.6,-,105,102,97.1,0,0.0,64,61.0,41,39.0,0,0.0,15,2.5,0.50,11.2,11,0,0.0,0,0,,3,0,3,2,17.3
223,Mike Sims-Walker,# 15,WR,6,JAX,26,12,46.2,150,12.5,0,56.4,55.6,47.7,72.3,-,209,197,94.3,0,0.0,43,20.6,166,79.4,0,0.0,35,2.9,0.76,11.2,33,2,14.3,0,0,,1,0,0,8,48.6
224,Derrick Mason,# 82,WR,12,HST,33,19,57.6,170,8.9,0,56.8,55.5,29.2,74.1,-,213,207,97.2,0,0.0,113,53.1,100,46.9,0,0.0,48,2.5,0.82,8.2,30,5,20.8,0,0,,3,0,1,11,33.6
225,Maurice Stovall,# 80,WR,11,DET,3,1,33.3,8,8.0,0,51.9,55.4,28.8,61.2,-,29,29,100.0,0,0.0,11,37.9,18,62.1,0,0.0,12,12.0,0.28,5.7,8,1,50.0,0,0,,0,0,0,1,42.4
225,Colin Cochart,# 81,TE,10,CIN,8,5,62.5,44,8.8,1,60.0,55.4,73.4,68.0,46.7,86,48,55.8,31,36.0,12,14.0,1,1.2,62,72.1,23,4.6,0.92,5.8,25,0,0.0,0,0,,0,0,0,3,116.7
227,Luke Stocker,# 88,TE,14,TB,17,12,70.6,92,7.7,0,68.5,55.1,48.0,72.3,69.7,161,91,56.5,61,37.9,9,5.6,1,0.6,129,80.1,42,3.5,1.01,6.6,24,2,14.3,0,0,,0,0,0,5,83.5
227,Devin Hester,# 23,WR,14,CHI,53,26,49.1,369,14.2,1,54.1,55.1,45.4,26.8,-,340,324,95.3,0,0.0,54,15.9,286,84.1,0,0.0,165,6.3,1.14,10.9,53,4,13.3,0,0,,0,1,1,15,78.3
229,Clyde Gates,# 10,WR,14,MIA,10,2,20.0,19,9.5,0,56.3,54.9,29.9,66.2,-,68,64,94.1,0,0.0,5,7.4,63,92.6,0,0.0,0,0.0,0.30,22.3,11,1,33.3,0,0,,1,0,0,1,0.0
229,Jordan Cameron,# 84,TE,6,CLV,13,6,46.2,33,5.5,0,56.2,54.9,49.7,68.8,72.6,46,41,89.1,3,6.5,10,21.7,13,28.3,22,47.8,16,2.7,0.80,7.3,15,1,14.3,0,0,,0,0,0,1,53.0
229,Sam Hurd,# 81,WR,12,CHI,14,8,57.1,109,13.6,0,55.3,54.9,54.9,70.1,-,134,133,99.3,0,0.0,117,87.3,17,12.7,0,0.0,32,4.0,0.82,12.1,28,1,11.1,0,0,,1,1,0,5,52.4
232,Will Heller,# 89,TE,17,DET,13,7,53.8,52,7.4,1,65.2,54.8,75.6,69.5,79.6,139,85,61.2,51,36.7,3,2.2,0,0.0,76,54.7,27,3.9,0.61,3.2,12,0,0.0,0,0,,1,0,0,4,57.2
233,Emmanuel Arceneaux,# 16,WR,3,MIN,2,1,50.0,10,10.0,0,55.3,54.6,28.9,61.2,-,15,15,100.0,0,0.0,0,0.0,15,100.0,0,0.0,3,3.0,0.67,13.5,10,1,50.0,0,0,,0,0,0,1,64.6
234,Brett Swain,# 18,WR,5,SF,6,2,33.3,15,7.5,0,54.7,54.2,68.3,64.0,-,53,53,100.0,0,0.0,3,5.7,50,94.3,0,0.0,11,5.5,0.28,11.8,9,0,0.0,0,0,,0,0,0,1,42.4
235,Joe Hastings,# 13,WR,1,SF,1,0,0.0,0,,0,48.0,54.0,-,-,-,13,13,100.0,0,0.0,4,30.8,9,69.2,0,0.0,0,,0.00,2.0,0,0,,0,0,,0,0,0,0,39.6
235,DeMarco Sampson,# 89,WR,9,ARZ,8,3,37.5,36,12.0,0,54.1,54.0,36.8,65.8,-,82,78,95.1,0,0.0,5,6.1,77,93.9,0,0.0,8,2.7,0.46,9.4,15,1,25.0,0,0,,0,0,0,3,52.1
235,Bernard Berrian,# 87,WR,5,MIN,20,7,35.0,91,13.0,0,55.9,54.0,54.5,70.1,-,143,137,95.8,0,0.0,7,4.9,136,95.1,0,0.0,4,0.6,0.66,16.0,30,1,12.5,0,0,,0,0,1,3,50.2
235,Andre Caldwell,# 87,WR,13,CIN,63,37,58.7,317,8.6,3,54.2,54.0,48.3,77.7,68.1,352,331,94.0,1,0.3,229,65.1,123,34.9,0,0.0,111,3.0,0.96,7.7,49,4,9.8,0,0,,7,0,1,15,48.3
239,Mike Higgins,# 81,TE,3,NO,2,2,100.0,14,7.0,0,56.3,53.8,70.5,65.8,73.4,34,26,76.5,6,17.6,9,26.5,4,11.8,21,61.8,10,5.0,0.54,2.0,10,0,0.0,0,0,,0,0,0,1,95.8
240,Louis Murphy Jr.,# 18,WR,10,OAK,34,15,44.1,241,16.1,0,54.8,53.7,51.8,75.5,-,166,157,94.6,0,0.0,105,63.3,61,36.7,0,0.0,87,5.8,1.54,14.0,47,2,11.8,0,0,,4,0,2,11,28.8
241,Terrence Austin,# 18,WR,11,WAS,23,12,52.2,137,11.4,0,54.9,53.6,45.7,20.9,-,152,147,96.7,0,0.0,96,63.2,56,36.8,0,0.0,27,2.3,0.93,9.4,32,2,14.3,0,0,,0,1,2,7,70.4
242,Brody Eldridge,# 81,TE,13,IND,10,9,90.0,45,5.0,0,56.4,53.5,57.0,70.6,46.6,105,45,42.9,60,57.1,2,1.9,0,0.0,98,93.3,14,1.6,1.00,3.5,8,1,10.0,0,0,,0,0,0,2,85.4
242,Jake O'Connell,# 85,TE,8,KC,12,7,58.3,52,7.4,0,58.5,53.5,75.6,69.5,53.8,159,87,54.7,67,42.1,14,8.8,2,1.3,128,80.5,25,3.6,0.60,4.3,15,0,0.0,0,0,,0,0,0,4,68.8
242,Brad Smith,# 16,WR,14,BUF,41,23,56.1,240,10.4,1,55.0,53.5,40.2,80.4,-,277,264,95.3,0,0.0,78,28.2,193,69.7,0,0.0,112,4.9,0.91,10.8,36,3,11.5,0,0,,2,0,5,10,61.0
245,Lee Smith,# 85,TE,7,BUF,4,4,100.0,11,2.8,0,77.9,53.3,72.1,67.0,64.4,49,25,51.0,23,46.9,23,46.9,1,2.0,24,49.0,4,1.0,0.44,1.8,6,0,0.0,0,0,,0,0,0,0,79.2
246,Kerry Meier,# 80,WR,5,ATL,1,0,0.0,0,,0,54.1,53.1,-,-,-,13,12,92.3,0,0.0,5,38.5,8,61.5,0,0.0,0,,0.00,10.0,0,0,,0,0,,0,0,0,0,39.6
246,David Reed,# 16,WR,3,BLT,2,0,0.0,0,,0,56.3,53.1,-,61.9,-,15,15,100.0,0,0.0,1,6.7,14,93.3,0,0.0,0,,0.00,22.5,0,0,,0,0,,0,0,0,0,39.6
246,Daniel Fells,# 86,TE,18,DEN,30,21,70.0,313,14.9,3,65.3,53.1,62.4,18.8,67.6,496,319,64.3,153,30.8,113,22.8,6,1.2,349,70.4,99,4.7,0.98,11.5,40,0,0.0,0,0,,1,2,1,16,123.3
249,Eddie Royal,# 19,WR,14,DEN,56,24,42.9,229,9.5,2,55.9,52.8,42.9,77.8,-,314,290,92.4,0,0.0,37,11.8,266,84.7,0,0.0,87,3.6,0.79,12.5,30,5,17.2,0,0,,2,0,2,12,51.9
250,Jamar Newsome,# 14,WR,2,JAX,1,0,0.0,0,,0,53.9,52.6,-,-,-,13,13,100.0,0,0.0,1,7.7,12,92.3,0,0.0,0,,0.00,16.0,0,0,,0,0,,0,0,0,0,39.6
251,Tandon Doss,# 17,WR,3,BLT,2,0,0.0,0,,0,52.8,52.4,-,-,-,16,14,87.5,0,0.0,8,50.0,8,50.0,0,0.0,0,,0.00,15.5,0,0,,0,0,,0,0,0,0,39.6
252,Sammie Stroughter,# 18,WR,6,TB,6,4,66.7,52,13.0,0,53.3,52.1,42.1,67.0,-,56,51,91.1,0,0.0,51,91.1,5,8.9,0,0.0,19,4.8,1.02,7.7,29,1,20.0,0,0,,0,0,1,2,93.8
252,Delanie Walker,# 46,TE,16,SF,33,21,63.6,234,11.1,3,65.5,52.1,51.6,31.2,66.5,300,250,83.3,33,11.0,72,24.0,31,10.3,154,51.3,77,3.7,0.94,9.2,29,2,8.7,0,0,,0,1,2,10,115.0
254,Brandon Stokley,# 84,WR,2,NYG,3,1,33.3,7,7.0,0,51.1,51.7,64.7,61.2,-,22,20,90.9,0,0.0,22,100.0,0,0.0,0,0.0,3,3.0,0.35,10.0,7,0,0.0,0,0,,0,0,0,0,42.4
255,Bryan Walters,# 13,WR,2,SD,4,3,75.0,27,9.0,0,52.9,51.5,36.2,65.8,-,59,55,93.2,0,0.0,18,30.5,40,67.8,0,0.0,15,5.0,0.49,8.5,13,1,25.0,0,0,,0,0,0,2,92.7
255,Keary Colbert,# 84,WR,7,KC,12,9,75.0,89,9.9,0,54.1,51.5,77.3,19.4,-,86,84,97.7,0,0.0,55,64.0,19,22.1,7,8.1,36,4.0,1.06,8.1,19,0,0.0,0,0,,2,1,0,4,55.9
257,Jeff Cumberland,# 86,TE,3,NYJ,5,2,40.0,35,17.5,0,60.2,51.4,29.9,64.0,71.6,21,16,76.2,4,19.0,1,4.8,6,28.6,14,66.7,16,8.0,2.19,12.2,33,1,33.3,0,0,,0,0,1,1,64.6
258,Ryan Taylor,# 82,TE,4,GB,2,1,50.0,4,4.0,1,50.1,51.2,28.8,61.2,74.9,9,6,66.7,3,33.3,1,11.1,0,0.0,4,44.4,0,0.0,0.67,4.0,4,1,50.0,0,0,,0,0,0,1,95.8
259,Roscoe Parrish,# 11,WR,2,BUF,4,1,25.0,16,16.0,0,51.6,51.1,28.8,61.2,-,26,25,96.2,0,0.0,22,84.6,4,15.4,0,0.0,16,16.0,0.64,13.5,16,1,50.0,0,0,,1,0,0,1,4.2
259,Brian Robiskie,# 18,WR,6,JAX,8,3,37.5,25,8.3,0,55.6,51.1,70.5,65.8,-,95,93,97.9,0,0.0,12,12.6,83,87.4,0,0.0,5,1.7,0.27,13.6,14,0,0.0,0,0,,0,0,0,2,46.4
259,Donnie Avery,# 82,WR,8,TEN,11,3,27.3,45,15.0,1,51.4,51.1,28.0,65.8,-,84,82,97.6,0,0.0,15,17.9,69,82.1,0,0.0,23,7.7,0.55,10.2,23,2,40.0,0,0,,2,0,0,3,34.8
262,Jim Dray,# 81,TE,6,ARZ,4,2,50.0,25,12.5,0,51.0,50.7,68.3,64.0,39.6,69,46,66.7,20,29.0,13,18.8,2,2.9,40,58.0,4,2.0,0.54,6.8,20,0,0.0,0,0,,0,0,0,1,69.8
262,Jerheme Urban,# 83,WR,6,KC,13,4,30.8,35,8.8,1,54.2,50.7,72.1,68.3,81.0,86,77,89.5,9,10.5,46,53.5,31,36.0,3,3.5,6,1.5,0.45,9.9,24,0,0.0,0,0,,2,0,0,1,26.3
264,Seyi Ajirotutu,# 19,WR,7,CAR,2,1,50.0,4,4.0,0,51.3,50.5,64.7,61.2,-,24,23,95.8,0,0.0,16,66.7,7,29.2,1,4.2,3,3.0,0.17,11.5,4,0,0.0,0,0,,0,0,0,1,56.3
265,Fendi Onobun,# 89,TE,1,BUF,1,0,0.0,0,,0,51.2,50.4,-,-,-,10,9,90.0,0,0.0,4,40.0,0,0.0,6,60.0,0,,0.00,0.0,0,0,,0,0,,0,0,0,0,39.6
266,Michael Palmer,# 81,TE,16,ATL,13,10,76.9,72,7.2,1,66.4,50.3,41.8,71.1,77.6,115,96,83.5,17,14.8,27,23.5,10,8.7,75,65.2,47,4.7,0.75,3.5,11,2,16.7,0,0,,0,0,1,3,114.9
267,D.J. Williams Jr.,# 84,TE,9,GB,3,2,66.7,13,6.5,0,47.7,49.7,68.3,64.0,28.8,37,24,64.9,11,29.7,8,21.6,2,5.4,13,35.1,5,2.5,0.54,7.3,7,0,0.0,0,0,,0,0,0,0,75.7
268,John Gilmore,# 89,TE,14,NO,4,3,75.0,20,6.7,1,78.8,49.5,36.2,65.8,79.4,122,36,29.5,85,69.7,2,1.6,5,4.1,115,94.3,10,3.3,0.56,4.5,9,1,25.0,0,0,,0,0,0,1,125.0
268,Anthony Armstrong,# 13,WR,13,WAS,25,7,28.0,103,14.7,2,51.9,49.5,28.8,71.5,-,193,183,94.8,0,0.0,64,33.2,129,66.8,0,0.0,7,1.0,0.56,21.5,50,3,30.0,0,0,,3,0,1,4,31.3
270,Justin Peelle,# 81,TE,15,SF,5,2,40.0,23,11.5,0,64.0,49.4,30.0,64.0,62.5,69,46,66.7,20,29.0,10,14.5,3,4.3,51,73.9,7,3.5,0.50,8.4,19,1,33.3,0,0,,0,0,0,1,54.6
271,Daniel Graham,# 86,TE,14,TEN,5,2,40.0,25,12.5,1,63.5,49.3,29.9,64.0,77.6,57,38,66.7,18,31.6,2,3.5,4,7.0,48,84.2,6,3.0,0.66,5.8,21,1,33.3,0,0,,0,0,0,2,95.8
272,Will Yeatman,# 89,TE,2,MIA,1,0,0.0,0,,0,52.3,49.2,-,-,69.5,9,7,77.8,2,22.2,1,11.1,0,0.0,8,88.9,0,,0.00,13.0,0,0,,0,0,,0,0,0,0,39.6
273,Julius Thomas,# 80,TE,4,DEN,5,1,20.0,5,5.0,0,51.6,49.1,29.9,64.0,76.9,36,28,77.8,7,19.4,10,27.8,3,8.3,17,47.2,6,6.0,0.18,13.2,5,1,50.0,0,0,,0,0,1,0,39.6
274,Chansi Stuckey,# 17,WR,9,ARZ,8,4,50.0,39,9.8,0,48.9,48.9,72.1,15.0,-,70,67,95.7,0,0.0,5,7.1,63,90.0,0,0.0,11,2.8,0.58,9.6,12,0,0.0,0,0,,0,1,0,2,64.1
275,Jordan Shipley,# 11,WR,2,CIN,5,4,80.0,14,3.5,0,47.7,48.1,72.1,15.2,-,39,37,94.9,0,0.0,37,94.9,2,5.1,0,0.0,0,0.0,0.38,5.8,5,0,0.0,0,0,,0,1,0,0,79.2
276,Micheal Spurlock,# 81,WR,9,TB,6,2,33.3,13,6.5,0,48.3,47.9,68.3,65.7,-,36,34,94.4,0,0.0,19,52.8,15,41.7,0,0.0,4,2.0,0.38,17.5,7,0,0.0,0,0,,1,0,0,0,2.8
276,Marc Mariani,# 83,WR,16,TEN,12,5,41.7,24,4.8,0,50.3,47.9,45.8,69.1,-,50,47,94.0,0,0.0,22,44.0,28,56.0,0,0.0,20,4.0,0.51,6.6,6,1,16.7,0,0,,0,0,1,0,49.3
278,Collin Franklin,# 85,TE,2,TB,2,0,0.0,0,,0,51.4,47.7,-,-,68.2,8,7,87.5,1,12.5,0,0.0,0,0.0,8,100.0,0,,0.00,4.0,0,0,,0,0,,0,0,0,0,39.6
279,Tom Crabtree,# 83,TE,17,GB,9,6,66.7,38,6.3,1,51.0,47.4,29.8,68.8,65.1,152,93,61.2,57,37.5,14,9.2,10,6.6,92,60.5,21,3.5,0.41,6.7,15,2,25.0,0,0,,0,0,0,4,112.3
279,Michael Hoomanawanui,# 86,TE,8,SL,13,7,53.8,83,11.9,0,66.5,47.4,52.1,69.5,76.1,223,135,60.5,81,36.3,22,9.9,15,6.7,172,77.1,62,8.9,0.61,6.9,27,1,12.5,0,0,,1,0,0,4,41.5
281,Cecil Shorts,# 84,WR,9,JAX,12,2,16.7,30,15.0,1,46.6,47.1,27.3,64.0,65.5,123,118,95.9,1,0.8,20,16.3,103,83.7,0,0.0,4,2.0,0.25,15.3,25,3,60.0,0,0,,2,0,0,2,27.8
282,Rob Housler,# 84,TE,12,ARZ,24,12,50.0,133,11.1,0,52.5,47.0,27.8,21.7,72.6,140,132,94.3,2,1.4,69,49.3,7,5.0,60,42.9,57,4.8,1.01,9.5,21,6,33.3,0,0,,1,1,2,5,49.5
283,Richard Goodman,# 15,WR,5,SD,2,0,0.0,0,,0,46.9,46.9,-,-,-,30,29,96.7,0,0.0,2,6.7,28,93.3,0,0.0,0,,0.00,16.5,0,0,,0,0,,0,0,0,0,39.6
284,Zach Miller,# 86,TE,15,SEA,39,25,64.1,233,9.3,0,59.9,46.0,52.9,75.5,71.1,475,338,71.2,120,25.3,34,7.2,26,5.5,406,85.5,89,3.6,0.69,8.8,28,3,10.7,0,0,,3,0,2,10,48.3
285,David Johnson,# 85,TE,17,PIT,16,12,75.0,91,7.6,1,74.1,45.6,47.7,72.3,69.7,179,117,65.4,60,33.5,3,1.7,2,1.1,117,65.4,65,5.4,0.78,2.6,25,2,14.3,0,0,,0,0,4,5,109.1
286,Stephen Spach,# 81,TE,8,SL,3,2,66.7,2,1.0,0,66.3,45.1,68.3,64.0,68.5,39,17,43.6,20,51.3,0,0.0,4,10.3,27,69.2,-1,-0.5,0.12,1.7,3,0,0.0,0,0,,0,0,0,0,70.1
287,Cameron Morrah,# 88,TE,8,SEA,13,6,46.2,74,12.3,0,53.7,45.0,28.3,70.3,77.8,92,77,83.7,9,9.8,7,7.6,10,10.9,73,79.3,38,6.3,0.96,8.0,21,3,33.3,0,0,,0,0,0,4,64.3
288,Jeron Mastrud,# 88,TE,14,MIA,2,1,50.0,8,8.0,0,75.9,44.6,64.7,61.2,79.4,48,22,45.8,23,47.9,3,6.3,0,0.0,38,79.2,2,2.0,0.36,3.5,8,0,0.0,0,0,,0,0,0,1,60.4
289,Anthony Gonzalez,# 11,WR,5,IND,2,0,0.0,0,,0,43.9,44.0,28.0,-,-,25,25,100.0,0,0.0,9,36.0,16,64.0,0,0.0,0,,0.00,4.0,0,1,100.0,0,0,,0,0,0,0,39.6
290,Lance Kendricks,# 88,TE,15,SL,53,28,52.8,352,12.6,0,58.5,43.4,27.0,27.0,61.5,393,301,76.6,77,19.6,41,10.4,14,3.6,323,82.2,184,6.6,1.17,7.5,45,9,24.3,0,0,,0,1,2,15,73.8
291,Matthew Mulligan,# 82,TE,16,NYJ,6,5,83.3,58,11.6,0,65.9,43.1,46.3,68.0,56.0,186,68,36.6,112,60.2,13,7.0,5,2.7,155,83.3,41,8.2,0.85,3.7,41,1,16.7,0,0,,0,0,0,1,106.9
292,Martin Rucker,# 85,TE,2,JAX,1,0,0.0,0,,0,50.1,43.0,-,-,66.5,9,8,88.9,1,11.1,0,0.0,5,55.6,4,44.4,0,,0.00,12.0,0,0,,0,0,,0,0,0,0,39.6
293,Kory Sperry,# 82,TE,13,SD,2,1,50.0,32,32.0,0,50.4,42.9,64.7,61.2,74.8,58,48,82.8,9,15.5,14,24.1,5,8.6,39,67.2,17,17.0,0.67,12.0,32,0,0.0,0,0,,0,0,0,1,95.8
294,Jerrel Jernigan,# 12,WR,4,NYG,2,0,0.0,0,,0,41.5,42.7,27.9,-,-,10,10,100.0,0,0.0,2,20.0,8,80.0,0,0.0,0,,0.00,4.5,0,1,100.0,0,0,,0,0,0,0,39.6
295,Anthony McCoy,# 85,TE,16,SEA,24,13,54.2,146,11.2,0,48.5,42.0,27.0,72.3,39.4,223,152,68.2,62,27.8,29,13.0,7,3.1,179,80.3,72,5.5,0.96,7.5,31,5,27.8,0,0,,1,0,2,7,55.2
296,Anthony Becht,# 88,TE,9,KC,3,3,100.0,26,8.7,0,65.0,41.7,70.5,65.8,73.8,145,76,52.4,62,42.8,7,4.8,0,0.0,129,89.0,9,3.0,0.34,5.7,16,0,0.0,0,0,,0,0,0,2,102.8
297,Zach Potter,# 88,TE,14,JAX,7,5,71.4,50,10.0,0,61.9,41.4,45.8,68.0,75.1,122,80,65.6,39,32.0,18,14.8,5,4.1,93,76.2,37,7.4,0.63,4.7,22,1,16.7,0,0,,0,0,0,1,91.4
298,Jeff Maehl,# 15,WR,1,HST,1,0,0.0,0,,0,37.3,40.1,28.0,-,-,4,3,75.0,0,0.0,4,100.0,0,0.0,0,0.0,0,,0.00,3.0,0,1,100.0,0,0,,0,0,0,0,39.6
299,Billy Bajema,# 47,TE,16,SL,13,9,69.2,71,7.9,0,53.9,39.1,38.4,70.6,56.6,240,99,41.3,133,55.4,11,4.6,7,2.9,211,87.9,19,2.1,0.72,6.1,19,2,18.2,0,0,,0,0,0,2,82.5
300,Dave Thomas,# 85,TE,5,NO,9,5,55.6,16,3.2,0,42.6,38.9,73.4,68.0,69.5,76,50,65.8,24,31.6,9,11.8,11,14.5,44,57.9,12,2.4,0.32,3.4,8,0,0.0,0,0,,0,0,0,0,60.9
301,Reggie Kelly,# 89,TE,16,ATL,2,1,50.0,7,7.0,0,76.4,33.1,28.9,61.2,81.3,76,34,44.7,41,53.9,2,2.6,1,1.3,60,78.9,6,6.0,0.21,2.5,7,1,50.0,0,0,,0,0,0,0,58.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
