RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
102,Jelani Woods,# 80,TE,15,IND,36,25,69.4,312,12.5,3,64.9,68.0,64.1,26.2,33.1,225,207,92.0,6,2.7,87,38.7,46,20.4,92,40.9,114,4.6,1.51,10.7,36,2,7.4,7,4,57.1,1,1,2,16,112.3
104,Corey Davis,# 84,WR,13,NYJ,58,32,55.2,536,16.8,2,65.9,67.9,60.5,77.0,79.8,416,396,95.2,2,0.5,76,18.3,334,80.3,6,1.4,116,3.6,1.35,14.5,66,3,8.6,19,9,47.4,2,0,0,28,83.7
105,Jalen Camp,# 17,WR,2,HST,1,1,100.0,7,7.0,0,67.0,67.8,64.7,61.2,-,8,7,87.5,0,0.0,3,37.5,5,62.5,0,0.0,0,0.0,1.00,7.0,7,0,0.0,1,1,100.0,0,0,0,1,95.8
105,Kendrick Bourne,# 84,WR,16,NE,47,35,74.5,434,12.4,1,63.6,67.8,64.1,23.4,-,310,296,95.5,0,0.0,84,27.1,226,72.9,0,0.0,144,4.1,1.47,10.6,41,3,7.9,5,2,40.0,2,2,3,22,92.0
105,Dalton Schultz,# 86,TE,17,DAL,104,69,66.3,699,10.1,8,68.3,67.8,63.2,47.6,51.1,558,488,87.5,44,7.9,219,39.2,72,12.9,252,45.2,225,3.3,1.43,8.0,30,6,8.0,17,10,58.8,5,1,7,34,91.0
108,Van Jefferson,# 12,WR,11,LA,44,24,54.5,369,15.4,3,68.4,67.7,74.9,75.7,-,310,299,96.5,0,0.0,90,29.0,219,70.6,1,0.3,34,1.4,1.23,16.6,39,1,4.0,8,3,37.5,3,0,1,20,76.8
108,Donovan Peoples-Jones,# 11,WR,17,CLV,95,61,64.2,839,13.8,3,64.9,67.7,77.5,61.2,66.2,616,573,93.0,1,0.2,184,29.9,431,70.0,0,0.0,195,3.2,1.46,12.9,42,3,4.7,29,11,37.9,2,1,2,33,94.1
110,Skyy Moore,# 24,WR,18,KC,41,27,65.9,267,9.9,1,67.7,67.6,75.5,84.4,-,224,208,92.9,0,0.0,109,48.7,112,50.0,2,0.9,169,6.3,1.28,7.7,30,1,3.6,3,1,33.3,3,0,7,14,61.7
110,Greg Dulcich,# 80,TE,10,DEN,51,33,64.7,411,12.5,2,60.4,67.6,62.9,77.4,27.7,346,316,91.3,12,3.5,201,58.1,29,8.4,116,33.5,147,4.5,1.30,12.7,39,3,8.3,5,2,40.0,3,0,3,19,78.1
110,Greg Dortch,# 83,WR,16,ARZ,64,52,81.3,462,8.9,2,64.2,67.6,90.5,88.4,-,366,346,94.5,0,0.0,303,82.8,58,15.8,0,0.0,309,5.9,1.34,4.6,47,0,0.0,11,4,36.4,0,0,13,19,107.2
113,Olamide Zaccheaus,# 17,WR,17,ATL,61,40,65.6,533,13.3,3,64.6,67.4,82.3,30.0,69.4,386,362,93.8,3,0.8,235,60.9,150,38.9,0,0.0,202,5.1,1.47,11.8,45,1,2.4,5,2,40.0,0,1,7,25,109.5
114,Jalen Guyton,# 15,WR,3,LAC,4,2,50.0,64,32.0,0,72.3,67.1,68.3,64.0,-,19,19,100.0,0,0.0,3,15.8,16,84.2,0,0.0,8,4.0,3.37,28.3,54,0,0.0,2,1,50.0,0,0,0,2,95.8
114,Zay Jones,# 07,WR,18,JAX,137,95,69.3,980,10.3,6,66.5,67.1,59.4,83.6,75.6,706,667,94.5,3,0.4,239,33.9,467,66.1,0,0.0,327,3.4,1.47,9.6,59,8,7.8,18,7,38.9,4,0,9,49,92.1
116,Colby Parkinson,# 84,TE,18,SEA,38,28,73.7,336,12.0,2,68.1,67.0,86.9,76.5,71.3,268,227,84.7,29,10.8,88,32.8,31,11.6,142,53.0,154,5.5,1.48,7.9,39,0,0.0,5,2,40.0,0,0,0,14,117.9
117,Darius Slayton,# 86,WR,18,NYG,83,51,61.4,816,16.0,2,66.0,66.9,39.1,24.7,67.3,508,480,94.5,1,0.2,139,27.4,366,72.0,2,0.4,313,6.1,1.70,12.4,55,8,13.6,21,9,42.9,3,2,4,34,87.2
118,Terrace Marshall Jr.,# 88,WR,14,CAR,47,28,59.6,490,17.5,1,67.7,66.7,65.8,26.7,-,344,326,94.8,0,0.0,31,9.0,312,90.7,1,0.3,143,5.1,1.50,12.7,43,2,6.7,19,7,36.8,0,2,4,23,102.3
119,Zach Ertz,# 86,TE,10,ARZ,66,47,71.2,406,8.6,4,62.5,66.6,85.8,79.7,29.6,411,375,91.2,8,1.9,237,57.7,56,13.6,106,25.8,136,2.9,1.08,8.0,32,3,6.0,13,5,38.5,1,0,4,24,100.9
120,N'Keal Harry,# 08,WR,7,CHI,9,7,77.8,116,16.6,1,65.1,66.5,75.6,69.5,-,88,79,89.8,0,0.0,22,25.0,66,75.0,0,0.0,16,2.3,1.47,16.6,49,0,0.0,4,3,75.0,0,0,0,4,155.8
120,Dan Arnold,# 85,TE,18,JAX,11,9,81.8,135,15.0,0,60.1,66.5,60.2,71.5,27.7,77,67,87.0,4,5.2,28,36.4,12,15.6,36,46.8,75,8.3,2.01,7.8,26,1,10.0,1,1,100.0,0,0,1,5,117.8
120,Mecole Hardman Jr.,# 17,WR,9,KC,36,27,75.0,307,11.4,4,68.2,66.5,55.1,81.0,-,228,209,91.7,0,0.0,117,51.3,106,46.5,1,0.4,167,6.2,1.47,8.0,36,2,6.9,3,2,66.7,0,0,2,15,137.2
120,Jarvis Landry,# 05,WR,9,NO,37,25,67.6,272,10.9,1,67.3,66.5,86.5,77.8,-,221,207,93.7,0,0.0,155,70.1,64,29.0,2,0.9,62,2.5,1.31,9.6,40,0,0.0,6,3,50.0,2,1,6,12,75.5
120,Juwan Johnson,# 83,TE,16,NO,61,42,68.9,508,12.1,7,64.7,66.5,59.1,78.3,65.6,404,365,90.3,22,5.4,202,50.0,60,14.9,141,34.9,163,3.9,1.39,9.8,41,3,6.7,11,4,36.4,2,0,8,24,118.8
120,Gabe Davis,# 13,WR,17,BUF,106,56,52.8,983,17.6,8,66.4,66.5,50.4,42.6,-,705,668,94.8,0,0.0,72,10.2,630,89.4,3,0.4,150,2.7,1.47,16.8,98,7,11.1,26,8,30.8,6,1,2,42,86.3
126,Adam Thielen,# 19,WR,18,MIN,107,73,68.2,766,10.5,6,65.5,66.3,90.4,81.7,65.0,756,711,94.0,4,0.5,252,33.3,504,66.7,0,0.0,165,2.3,1.08,10.8,36,1,1.4,19,4,21.1,3,0,1,48,95.8
127,Damiere Byrd,# 14,WR,14,ATL,22,13,59.1,268,20.6,2,66.6,66.2,63.5,72.3,-,174,167,96.0,0,0.0,22,12.6,152,87.4,0,0.0,104,8.0,1.60,20.5,75,1,7.1,5,1,20.0,2,0,2,9,94.5
127,Devin Duvernay,# 13,WR,14,BLT,47,37,78.7,407,11.0,3,67.2,66.2,80.8,89.5,-,374,352,94.1,0,0.0,125,33.4,248,66.3,1,0.3,160,4.3,1.16,10.0,31,1,2.6,5,3,60.0,1,0,2,19,115.2
127,Tyler Higbee,# 89,TE,17,LA,104,72,69.2,620,8.6,3,62.7,66.2,63.7,81.8,61.1,538,434,80.7,93,17.3,73,13.6,107,19.9,358,66.5,410,5.7,1.43,3.2,26,6,7.7,11,2,18.2,3,0,6,31,82.2
130,Cole Kmet,# 85,TE,17,CHI,69,50,72.5,544,10.9,7,67.6,66.1,79.6,39.0,68.8,511,428,83.8,59,11.5,216,42.3,68,13.3,221,43.2,293,5.9,1.27,8.2,50,2,3.8,6,2,33.3,5,1,6,27,98.9
131,Hayden Hurst,# 88,TE,16,CIN,82,65,79.3,555,8.5,3,64.5,66.0,85.6,45.9,41.0,526,483,91.8,16,3.0,149,28.3,95,18.1,273,51.9,244,3.8,1.15,5.6,29,2,3.0,13,8,61.5,1,1,5,32,102.0
131,Robert Woods,# 02,WR,17,TEN,82,53,64.6,527,9.9,2,68.0,66.0,66.6,57.3,-,491,464,94.5,0,0.0,131,26.7,354,72.1,2,0.4,160,3.0,1.14,8.7,41,4,7.0,15,7,46.7,3,0,0,31,75.6
133,Isaiah McKenzie,# 06,WR,16,BUF,64,44,68.8,433,9.8,4,66.0,65.9,53.0,81.8,-,417,395,94.7,0,0.0,335,80.3,81,19.4,0,0.0,145,3.3,1.10,7.9,30,5,10.2,9,4,44.4,2,0,7,27,95.4
134,Brandon Powell,# 19,WR,17,LA,31,24,77.4,156,6.5,0,65.8,65.8,85.7,90.3,74.3,152,145,95.4,4,2.6,79,52.0,59,38.8,1,0.7,184,7.7,1.08,1.4,16,0,0.0,2,1,50.0,0,0,1,7,87.6
135,Marquez Valdes-Scantling,# 11,WR,20,KC,87,49,56.3,809,16.5,4,64.8,65.6,57.3,79.4,-,682,643,94.3,0,0.0,271,39.7,408,59.8,3,0.4,167,3.4,1.26,15.1,57,5,9.3,15,6,40.0,1,0,1,39,98.3
135,Joshua Palmer,# 05,WR,17,LAC,103,74,71.8,800,10.8,3,64.6,65.6,71.2,50.1,64.9,689,665,96.5,1,0.1,175,25.4,513,74.5,1,0.1,261,3.5,1.20,9.6,50,5,6.3,14,7,50.0,2,1,6,41,95.9
137,Armani Rogers,# 88,TE,11,WAS,6,5,83.3,64,12.8,0,59.4,65.3,73.4,70.0,23.8,67,61,91.0,6,9.0,31,46.3,8,11.9,22,32.8,56,11.2,1.05,2.0,23,0,0.0,0,0,,0,0,1,4,111.1
137,Julio Jones,# 06,WR,11,TB,53,31,58.5,373,12.0,3,66.0,65.3,88.3,78.0,-,301,280,93.0,0,0.0,81,26.9,220,73.1,0,0.0,141,4.5,1.33,13.9,48,0,0.0,11,5,45.5,0,0,2,16,99.0
137,K.J. Osborn,# 17,WR,18,MIN,88,62,70.5,670,10.8,6,65.2,65.3,90.9,46.6,71.5,665,622,93.5,4,0.6,387,58.2,277,41.7,0,0.0,306,4.9,1.08,8.7,66,0,0.0,13,5,38.5,2,1,6,33,105.8
140,Kylen Granson,# 83,TE,13,IND,39,31,79.5,302,9.7,0,58.5,65.1,61.3,28.8,47.8,257,231,89.9,12,4.7,133,51.8,27,10.5,97,37.7,134,4.3,1.31,6.2,32,2,6.1,4,2,50.0,3,1,3,17,66.9
141,Trenton Irwin,# 16,WR,12,CIN,26,17,65.4,250,14.7,4,63.6,64.9,67.7,75.2,-,258,240,93.0,0,0.0,107,41.5,151,58.5,0,0.0,64,3.8,1.04,11.6,45,1,5.6,7,4,57.1,0,0,2,13,136.2
142,Hunter Renfrow,# 13,WR,10,LV,49,36,73.5,330,9.2,2,65.6,64.8,90.0,21.4,-,308,292,94.8,0,0.0,265,86.0,42,13.6,0,0.0,161,4.5,1.13,6.5,27,0,0.0,4,3,75.0,4,3,7,18,71.0
142,Allen Robinson II,# 01,WR,10,LA,51,33,64.7,339,10.3,3,65.8,64.8,69.5,77.0,67.6,375,364,97.1,2,0.5,126,33.6,249,66.4,0,0.0,71,2.2,0.93,10.1,29,2,5.7,15,8,53.3,1,0,2,23,95.1
142,Demarcus Robinson,# 10,WR,18,BLT,78,50,64.1,507,10.1,3,65.4,64.8,58.1,24.4,-,396,378,95.5,0,0.0,31,7.8,365,92.2,0,0.0,164,3.3,1.34,10.3,41,5,9.1,9,4,44.4,4,2,8,24,74.0
145,Byron Pringle,# 13,WR,11,CHI,15,10,66.7,135,13.5,2,62.9,64.7,78.0,71.1,71.6,161,152,94.4,4,2.5,44,27.3,115,71.4,2,1.2,15,1.5,0.89,15.5,35,0,0.0,3,3,100.0,1,0,0,8,106.9
146,Marquise Goodwin,# 11,WR,13,SEA,39,27,69.2,387,14.3,4,64.5,64.5,65.8,76.7,65.8,318,299,94.0,1,0.3,187,58.8,128,40.3,1,0.3,120,4.4,1.29,11.3,38,2,6.9,8,4,50.0,1,0,3,18,124.6
146,Dawson Knox,# 88,TE,17,BUF,77,56,72.7,602,10.8,7,66.5,64.5,61.6,80.0,65.2,616,543,88.1,45,7.3,291,47.2,85,13.8,193,31.3,232,4.1,1.11,8.4,45,5,8.2,11,4,36.4,3,0,4,31,109.3
146,Russell Gage,# 17,WR,14,TB,78,53,67.9,436,8.2,5,65.3,64.5,61.2,40.0,-,424,404,95.3,0,0.0,144,34.0,280,66.0,0,0.0,188,3.5,1.08,5.9,23,5,8.6,10,6,60.0,1,1,4,31,98.0
149,Josh Reynolds,# 08,WR,14,DET,56,38,67.9,479,12.6,3,64.1,64.2,73.2,77.9,70.0,405,384,94.8,2,0.5,148,36.5,257,63.5,0,0.0,117,3.1,1.25,13.2,31,2,5.0,9,6,66.7,1,0,1,25,104.7
149,Chris Moore,# 15,WR,16,HST,72,48,66.7,548,11.4,2,63.2,64.2,70.9,79.5,70.0,464,441,95.0,2,0.4,302,65.1,157,33.8,5,1.1,267,5.6,1.24,9.6,52,3,5.9,14,6,42.9,3,0,10,24,81.3
151,Amari Rodgers,# 19,WR,13,HST,23,16,69.6,204,12.8,1,62.1,64.1,68.0,24.3,-,172,162,94.2,0,0.0,114,66.3,57,33.1,1,0.6,64,4.0,1.26,10.7,37,1,5.9,5,3,60.0,1,2,2,12,93.4
151,Jamal Agnew,# 39,WR,16,JAX,34,26,76.5,194,7.5,3,67.6,64.1,55.1,70.0,68.8,108,101,93.5,1,0.9,59,54.6,48,44.4,0,0.0,141,5.4,1.92,5.5,24,3,10.3,2,1,50.0,0,1,2,9,119.0
153,Brycen Hopkins,# 88,TE,13,LA,11,7,63.6,109,15.6,0,63.6,64.0,75.6,69.5,57.7,95,86,90.5,6,6.3,10,10.5,30,31.6,53,55.8,31,4.4,1.27,10.6,22,0,0.0,1,1,100.0,0,0,0,5,96.4
154,DeAndre Carter,# 01,WR,18,LAC,67,48,71.6,555,11.6,3,61.6,63.9,77.9,51.8,68.8,534,514,96.3,3,0.6,312,58.4,216,40.4,2,0.4,211,4.4,1.08,9.5,35,2,4.0,10,3,30.0,1,1,1,30,105.0
155,Cedrick Wilson Jr.,# 11,WR,16,MIA,18,13,72.2,150,11.5,0,64.3,63.8,63.5,85.3,-,153,147,96.1,0,0.0,70,45.8,83,54.2,0,0.0,59,4.5,1.02,10.6,21,1,7.1,5,2,40.0,0,0,0,9,97.0
156,Kyle Philips,# 18,WR,4,TEN,13,8,61.5,78,9.8,0,63.7,63.7,54.5,76.3,-,54,48,88.9,0,0.0,33,61.1,19,35.2,0,0.0,19,2.4,1.63,7.8,21,1,11.1,3,2,66.7,0,0,0,3,78.4
157,Quintez Cephus,# 87,WR,4,DET,3,2,66.7,15,7.5,0,68.0,63.6,68.3,64.0,-,25,21,84.0,0,0.0,7,28.0,17,68.0,0,0.0,4,2.0,0.71,5.3,9,0,0.0,0,0,,0,0,0,1,78.5
157,Brock Wright,# 89,TE,17,DET,23,18,78.3,216,12.0,4,54.2,63.6,43.3,73.9,56.7,258,168,65.1,77,29.8,39,15.1,30,11.6,184,71.3,167,9.3,1.29,3.3,51,3,14.3,1,1,100.0,0,0,0,13,145.4
157,Rondale Moore,# 04,WR,8,ARZ,55,41,74.5,414,10.1,1,63.4,63.6,60.4,79.3,-,301,281,93.4,0,0.0,171,56.8,123,40.9,0,0.0,291,7.1,1.47,5.2,38,4,8.9,5,1,20.0,0,0,7,16,101.6
160,Josh Oliver,# 84,TE,18,BLT,25,16,64.0,175,10.9,2,72.3,63.1,67.0,73.3,71.9,208,171,82.2,32,15.4,43,20.7,23,11.1,141,67.8,91,5.7,1.02,9.0,40,1,5.9,3,2,66.7,0,0,1,9,111.3
161,Ross Dwelley,# 82,TE,8,SF,5,3,60.0,105,35.0,1,60.3,62.9,70.5,65.8,53.5,55,48,87.3,3,5.5,24,43.6,8,14.5,21,38.2,45,15.0,2.19,13.6,56,0,0.0,2,1,50.0,0,0,0,3,143.8
161,Isaiah Likely,# 80,TE,17,BLT,56,36,64.3,373,10.4,3,65.0,62.9,55.3,77.9,35.5,312,283,90.7,8,2.6,194,62.2,59,18.9,58,18.6,150,4.2,1.32,7.4,34,4,10.0,11,6,54.5,1,0,4,18,93.8
163,Jake Kumerow,# 15,WR,6,BUF,7,4,57.1,64,16.0,0,62.0,62.8,72.1,67.0,-,55,53,96.4,0,0.0,7,12.7,46,83.6,2,3.6,19,4.8,1.21,10.9,39,0,0.0,1,1,100.0,0,0,0,4,87.8
163,Velus Jones Jr.,# 12,WR,11,CHI,12,7,58.3,107,15.3,1,64.9,62.8,52.1,44.6,-,74,71,95.9,0,0.0,14,18.9,59,79.7,0,0.0,42,6.0,1.51,19.2,44,1,12.5,3,1,33.3,0,0,0,4,115.6
163,Tom Kennedy,# 85,WR,7,DET,13,8,61.5,141,17.6,0,59.3,62.8,77.3,71.1,65.7,138,125,90.6,1,0.7,69,50.0,69,50.0,0,0.0,75,9.4,1.13,9.5,44,0,0.0,1,0,0.0,1,0,0,7,66.5
163,Josiah Deguara,# 81,TE,17,GB,15,13,86.7,114,8.8,0,57.2,62.8,80.6,73.4,34.3,126,102,81.0,18,14.3,53,42.1,14,11.1,34,27.0,65,5.0,1.12,3.1,25,0,0.0,0,0,,0,0,0,4,98.3
167,John Brown,# 16,WR,4,BUF,3,1,33.3,42,42.0,1,63.3,62.7,64.7,61.2,-,27,26,96.3,0,0.0,3,11.1,24,88.9,0,0.0,0,0.0,1.62,44.0,42,0,0.0,1,0,0.0,1,0,0,1,81.9
167,Jody Fortson,# 88,TE,15,KC,14,9,64.3,108,12.0,2,62.8,62.7,78.0,20.6,29.4,129,118,91.5,5,3.9,59,45.7,47,36.4,23,17.8,38,4.2,0.92,8.3,40,0,0.0,5,2,40.0,0,0,0,6,127.4
167,Chase Claypool,# 10,WR,15,CHI,76,46,60.5,451,9.8,1,61.8,62.7,77.0,41.9,69.6,454,423,93.2,2,0.4,275,60.6,177,39.0,2,0.4,142,3.1,1.07,11.0,31,2,4.2,19,9,47.4,5,1,3,24,54.2
170,O.J. Howard,# 83,TE,13,HST,23,10,43.5,145,14.5,2,56.2,62.6,78.0,71.1,47.5,163,124,76.1,31,19.0,16,9.8,12,7.4,133,81.6,59,5.9,1.17,10.2,26,1,9.1,4,2,50.0,1,0,0,6,75.5
171,Austin Trammell,# 81,WR,5,LA,4,2,50.0,13,6.5,0,63.5,62.3,68.3,64.0,68.7,34,30,88.2,2,5.9,18,52.9,16,47.1,0,0.0,0,0.0,0.43,7.0,8,0,0.0,1,0,0.0,0,0,0,1,57.3
172,Mike Gesicki,# 88,TE,18,MIA,56,34,60.7,377,11.1,6,60.5,62.2,70.1,77.1,54.9,421,379,90.0,20,4.8,213,50.6,99,23.5,106,25.2,102,3.0,0.99,10.8,32,2,5.6,10,2,20.0,2,0,1,21,101.6
173,Peyton Hendershot,# 89,TE,18,DAL,15,11,73.3,103,9.4,2,57.2,62.1,51.7,21.7,51.4,132,114,86.4,15,11.4,61,46.2,13,9.8,55,41.7,49,4.5,0.90,7.5,29,1,8.3,6,3,50.0,1,0,1,8,103.6
174,Romeo Doubs,# 87,WR,13,GB,64,42,65.6,425,10.1,3,62.6,62.0,51.5,23.5,-,331,312,94.3,0,0.0,74,22.4,257,77.6,0,0.0,194,4.6,1.36,9.8,26,5,10.6,15,5,33.3,0,2,1,20,100.1
175,Sammy Watkins,# 82,WR,13,BLT,29,17,58.6,337,19.8,0,62.2,61.9,54.3,23.2,-,239,225,94.1,0,0.0,32,13.4,207,86.6,0,0.0,132,7.8,1.50,12.6,55,2,10.5,5,2,40.0,0,1,1,12,99.4
175,Michael Gallup,# 13,WR,16,DAL,80,44,55.0,470,10.7,5,62.6,61.9,60.5,78.5,-,514,492,95.7,0,0.0,41,8.0,473,92.0,0,0.0,120,2.7,0.96,12.6,27,4,8.3,21,10,47.6,5,0,2,29,67.2
177,Dax Milne,# 15,WR,12,WAS,7,6,85.7,37,6.2,1,60.8,61.8,74.6,90.3,-,37,35,94.6,0,0.0,20,54.1,17,45.9,0,0.0,14,2.3,1.06,5.3,12,0,0.0,0,0,,0,0,1,2,128.3
178,Blake Bell,# 81,TE,4,KC,4,3,75.0,24,8.0,1,60.7,61.7,70.5,65.8,69.3,17,16,94.1,1,5.9,2,11.8,1,5.9,14,82.4,9,3.0,1.50,6.0,17,0,0.0,1,1,100.0,0,0,0,1,129.2
179,Freddie Swain,# 86,WR,4,DEN,6,4,66.7,74,18.5,0,61.8,61.6,72.1,16.4,-,69,67,97.1,0,0.0,51,73.9,18,26.1,0,0.0,29,7.3,1.10,10.5,52,0,0.0,0,0,,1,0,0,3,69.4
179,Chris Myarick,# 85,TE,15,NYG,8,7,87.5,65,9.3,1,63.2,61.6,52.5,69.5,44.9,117,72,61.5,40,34.2,11,9.4,8,6.8,90,76.9,40,5.7,0.90,2.9,23,1,12.5,1,1,100.0,0,0,1,5,140.1
181,Hunter Henry,# 85,TE,17,NE,57,41,71.9,509,12.4,2,58.1,61.4,66.9,78.6,64.5,485,419,86.4,42,8.7,210,43.3,50,10.3,210,43.3,206,5.0,1.21,7.9,39,3,6.8,9,4,44.4,1,0,2,23,103.6
181,Mack Hollins,# 10,WR,17,LV,89,57,64.0,690,12.1,4,63.8,61.4,68.2,80.7,77.9,646,605,93.7,4,0.6,92,14.2,553,85.6,1,0.2,206,3.6,1.14,13.1,60,4,6.6,15,6,40.0,3,0,5,34,88.7
183,Giovanni Ricci,# 45,TE,13,CAR,9,8,88.9,100,12.5,0,63.6,61.3,76.5,70.1,76.4,79,62,78.5,14,17.7,14,17.7,5,6.3,52,65.8,52,6.5,1.61,6.0,32,0,0.0,1,1,100.0,0,0,2,3,113.0
184,Noah Brown,# 85,WR,18,DAL,74,47,63.5,594,12.6,3,59.5,61.2,63.2,34.5,77.0,512,476,93.0,9,1.8,228,44.5,284,55.5,0,0.0,160,3.4,1.25,11.1,51,4,7.8,22,9,40.9,4,1,6,27,79.4
184,Parris Campbell,# 01,WR,17,IND,85,63,74.1,623,9.9,3,60.8,61.2,71.3,81.3,-,635,604,95.1,0,0.0,521,82.0,113,17.8,1,0.2,285,4.5,1.03,6.5,49,3,4.5,12,4,33.3,6,1,13,32,76.7
186,Rashod Bateman,# 07,WR,6,BLT,28,15,53.6,285,19.0,2,61.6,61.1,28.3,22.4,-,127,120,94.5,0,0.0,18,14.2,109,85.8,0,0.0,137,9.1,2.38,13.2,75,5,25.0,1,0,0.0,1,1,3,7,98.1
186,Alec Pierce,# 14,WR,16,IND,76,41,53.9,593,14.5,2,61.3,61.1,51.5,29.9,-,501,478,95.4,0,0.0,34,6.8,467,93.2,0,0.0,111,2.7,1.24,12.2,47,4,8.9,28,12,42.9,2,1,3,28,77.4
188,Marcus Kemp,# 85,WR,3,KC,1,1,100.0,13,13.0,0,61.8,61.0,64.7,61.2,-,20,19,95.0,0,0.0,7,35.0,13,65.0,0,0.0,2,2.0,0.68,11.0,13,0,0.0,0,0,,0,0,0,1,118.8
188,Cody White,# 15,WR,1,PIT,1,1,100.0,2,2.0,0,71.1,61.0,64.7,61.2,-,1,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,1,1.0,2.00,1.0,2,0,0.0,0,0,,0,0,0,0,79.2
188,Noah Gray,# 83,TE,20,KC,37,31,83.8,336,10.8,1,60.7,61.0,78.4,78.3,43.3,396,338,85.4,47,11.9,79,19.9,44,11.1,272,68.7,202,6.5,0.99,5.3,27,1,3.1,4,1,25.0,0,0,4,15,113.5
191,Cade Johnson,# 88,WR,3,SEA,7,5,71.4,60,12.0,0,61.7,60.9,73.4,68.0,62.4,74,69,93.2,1,1.4,56,75.7,16,21.6,2,2.7,15,3.0,0.87,9.3,24,0,0.0,1,0,0.0,0,0,0,4,97.3
191,Equanimeous St. Brown,# 19,WR,16,CHI,38,21,55.3,323,15.4,1,64.2,60.9,71.3,76.5,80.5,306,280,91.5,8,2.6,94,30.7,206,67.3,6,2.0,98,4.7,1.15,12.8,56,1,4.5,7,2,28.6,3,1,0,14,59.4
193,C.J. Uzomah,# 87,TE,15,NYJ,26,21,80.8,232,11.0,2,62.3,60.8,71.3,74.6,53.1,266,225,84.6,38,14.3,72,27.1,26,9.8,165,62.0,109,5.2,1.03,6.6,40,1,4.5,4,4,100.0,0,0,4,10,129.5
194,Cody Hollister,# 08,WR,10,TEN,5,3,60.0,54,18.0,0,61.7,60.7,70.5,65.8,65.2,55,49,89.1,1,1.8,8,14.5,47,85.5,0,0.0,8,2.7,1.10,15.8,27,0,0.0,1,1,100.0,1,0,0,2,57.5
195,Dareke Young,# 83,WR,11,SEA,3,3,100.0,35,11.7,0,58.4,60.6,72.1,67.0,71.9,44,37,84.1,3,6.8,14,31.8,28,63.6,0,0.0,25,8.3,0.95,3.3,12,0,0.0,0,0,,0,0,1,3,115.3
195,Tyler Conklin,# 83,TE,17,NYJ,83,58,69.9,552,9.5,3,58.6,60.6,69.3,43.1,37.6,570,487,85.4,62,10.9,168,29.5,53,9.3,347,60.9,282,4.9,1.13,7.9,30,4,6.5,13,9,69.2,4,2,3,25,80.0
197,Robert Tonyan,# 85,TE,17,GB,63,53,84.1,470,8.9,2,57.7,60.5,88.0,79.8,35.3,400,370,92.5,10,2.5,151,37.8,78,19.5,171,42.8,244,4.6,1.27,6.0,24,1,1.9,6,3,50.0,2,0,3,20,95.1
198,Braxton Berrios,# 10,WR,16,NYJ,31,18,58.1,145,8.1,0,62.8,60.2,70.7,70.3,-,189,180,95.2,0,0.0,115,60.8,70,37.0,1,0.5,95,5.3,0.81,6.7,25,2,10.0,6,4,66.7,1,0,1,8,56.5
199,Mike Strachan,# 17,WR,13,IND,9,3,33.3,59,19.7,0,61.7,60.1,70.5,65.8,-,78,76,97.4,0,0.0,5,6.4,73,93.6,0,0.0,11,3.7,0.78,17.6,23,0,0.0,4,1,25.0,0,0,0,3,57.2
199,Sterling Shepard,# 03,WR,3,NYG,21,13,61.9,154,11.8,1,58.5,60.1,47.7,72.3,-,108,99,91.7,0,0.0,34,31.5,73,67.6,1,0.9,52,4.0,1.56,10.6,65,2,13.3,5,2,40.0,0,0,1,4,100.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Denzel Mims,# 11,WR,10,NYJ,25,11,44.0,186,16.9,0,59.8,60.1,43.8,71.5,-,167,164,98.2,0,0.0,38,22.8,128,76.6,1,0.6,78,7.1,1.13,12.7,63,2,15.4,8,2,25.0,1,0,4,7,53.1
202,Marvin Jones Jr.,# 11,WR,18,JAX,88,50,56.8,579,11.6,4,59.8,60.0,58.1,79.3,67.4,581,555,95.5,1,0.2,79,13.6,502,86.4,0,0.0,111,2.2,1.04,14.6,37,6,10.7,17,10,58.8,3,0,1,33,77.8
203,Teagan Quitoriano,# 84,TE,9,HST,12,7,58.3,113,16.1,2,49.4,59.9,75.6,69.5,55.4,167,123,73.7,34,20.4,31,18.6,7,4.2,128,76.6,53,7.6,0.92,11.8,52,0,0.0,2,1,50.0,1,0,0,5,94.8
203,Zach Pascal,# 03,WR,20,PHI,22,18,81.8,165,9.2,1,61.1,59.9,68.7,74.3,48.8,200,188,94.0,1,0.5,126,63.0,52,26.0,18,9.0,90,5.0,0.88,5.4,34,0,0.0,5,3,60.0,1,0,3,10,94.1
205,Tanner Hudson,# 88,TE,11,NYG,15,10,66.7,132,13.2,0,60.1,59.8,78.0,71.1,30.0,188,165,87.8,11,5.9,48,25.5,48,25.5,79,42.0,64,6.4,0.80,7.1,27,0,0.0,4,0,0.0,0,0,0,8,94.3
205,David Sills V,# 13,WR,9,NYG,17,11,64.7,106,9.6,0,55.9,59.8,61.8,71.9,75.1,140,126,90.0,2,1.4,27,19.3,113,80.7,0,0.0,40,3.6,0.84,7.9,24,1,8.3,1,1,100.0,1,0,0,7,57.5
