RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
303,DJ Chark Jr.,# 17,WR,11,JAX,31,14,45.2,174,12.4,0,52.4,51.6,28.1,25.9,72.4,199,193,97.0,1,0.5,27,13.6,171,85.9,0,0.0,38,2.7,0.90,10.8,38,5,26.3,8,3,37.5,1,1,1,6,49.7
303,Chris Conley,# 17,WR,18,KC,49,32,65.3,334,10.4,5,54.5,51.6,45.1,21.9,71.9,611,560,91.7,5,0.8,305,49.9,285,46.6,17,2.8,132,4.1,0.60,9.1,27,5,13.5,6,2,33.3,1,2,5,18,110.4
306,Riley McCarron,# 17,WR,1,NE,1,0,0.0,0,,0,50.8,51.5,-,71.2,-,10,9,90.0,0,0.0,10,100.0,0,0.0,0,0.0,0,,0.00,27.0,0,0,,0,0,,0,0,0,0,39.6
306,Ray-Ray McCloud III,# 14,WR,10,BUF,6,5,83.3,36,7.2,0,53.9,51.5,46.3,23.4,-,80,74,92.5,0,0.0,62,77.5,17,21.3,0,0.0,27,5.4,0.49,2.0,16,1,16.7,1,1,100.0,0,0,0,2,91.7
308,Justin Watson,# 17,WR,10,TB,2,1,50.0,5,5.0,0,54.4,51.2,64.7,61.2,-,33,30,90.9,0,0.0,9,27.3,24,72.7,0,0.0,0,0.0,0.17,5.0,5,0,0.0,1,0,0.0,0,0,0,0,56.3
309,Josh Malone,# 80,WR,8,CIN,4,1,25.0,12,12.0,0,51.0,51.0,28.8,61.2,-,46,44,95.7,0,0.0,7,15.2,39,84.8,0,0.0,-1,-1.0,0.27,9.5,12,1,50.0,2,0,0.0,1,0,0,1,0.0
310,T.J. Jones,# 13,WR,15,DET,25,19,76.0,190,10.0,2,50.4,50.7,83.6,81.3,-,346,321,92.8,0,0.0,157,45.4,189,54.6,0,0.0,44,2.3,0.59,10.4,26,0,0.0,2,1,50.0,2,0,2,10,90.4
311,Lance Kendricks,# 84,TE,16,GB,24,19,79.2,170,8.9,1,59.6,50.6,44.9,74.1,61.5,191,149,78.0,38,19.9,43,22.5,15,7.9,96,50.3,113,5.9,1.14,5.7,22,3,13.6,1,1,100.0,0,0,0,9,110.1
311,John Ross,# 15,WR,13,CIN,55,21,38.2,210,10.0,7,49.4,50.6,27.1,76.0,-,400,368,92.0,0,0.0,51,12.8,347,86.8,2,0.5,59,2.8,0.57,15.1,39,7,25.0,8,3,37.5,5,0,3,13,51.5
313,James Washington,# 13,WR,14,PIT,36,16,44.4,217,13.6,1,49.2,50.5,68.7,73.9,-,402,381,94.8,0,0.0,55,13.7,341,84.8,6,1.5,55,3.4,0.57,17.3,47,1,5.9,9,4,44.4,0,0,1,10,73.5
314,Ryan Hewitt,# 45,TE,13,IND,1,1,100.0,1,1.0,1,55.8,50.4,64.7,61.2,79.9,70,42,60.0,27,38.6,7,10.0,6,8.6,50,71.4,0,0.0,0.02,1.0,1,0,0.0,0,0,,0,0,0,1,118.8
314,Charone Peake,# 17,WR,9,NYJ,3,2,66.7,25,12.5,0,50.6,50.4,29.9,64.0,-,54,53,98.1,0,0.0,6,11.1,48,88.9,0,0.0,3,1.5,0.47,10.0,14,1,33.3,0,0,,1,0,0,2,52.8
316,Jerome Cunningham,# 86,TE,3,DET,1,0,0.0,0,,0,60.3,49.9,64.7,61.2,73.2,19,15,78.9,3,15.8,3,15.8,1,5.3,15,78.9,0,,0.00,3.0,0,0,,0,0,,0,0,0,0,39.6
317,Michael Floyd,# 17,WR,13,WAS,23,10,43.5,100,10.0,1,50.0,49.7,29.9,71.5,-,214,199,93.0,0,0.0,73,34.1,138,64.5,3,1.4,28,2.8,0.50,14.4,20,2,16.7,8,3,37.5,1,0,0,5,52.8
318,Richard Rodgers,# 82,TE,5,PHI,1,1,100.0,7,7.0,0,51.3,49.6,64.7,61.2,74.3,18,13,72.2,4,22.2,3,16.7,3,16.7,12,66.7,10,10.0,0.54,-3.0,7,0,0.0,0,0,,0,0,0,1,95.8
319,Marcedes Lewis,# 89,TE,16,GB,3,3,100.0,39,13.0,0,51.1,49.1,70.5,65.8,49.5,75,43,57.3,31,41.3,3,4.0,3,4.0,64,85.3,31,10.3,0.91,2.7,30,0,0.0,0,0,,0,0,0,1,118.8
320,J.J. Nelson,# 14,WR,12,ARZ,19,7,36.8,64,9.1,0,48.9,48.9,32.2,72.4,-,139,131,94.2,0,0.0,14,10.1,125,89.9,0,0.0,23,3.3,0.49,19.5,17,1,12.5,5,1,20.0,2,0,1,4,7.2
321,Rico Gathers,# 80,TE,16,DAL,8,3,37.5,45,15.0,0,51.8,48.7,36.2,65.8,29.0,59,48,81.4,10,16.9,14,23.7,5,8.5,40,67.8,28,9.3,0.94,9.9,32,1,25.0,0,0,,0,0,1,2,56.8
322,Nick Williams,# 15,WR,4,LA,5,2,40.0,17,8.5,0,48.1,48.2,28.0,73.3,-,53,51,96.2,0,0.0,31,58.5,22,41.5,0,0.0,5,2.5,0.33,9.0,11,1,33.3,3,1,33.3,1,0,0,1,10.0
323,Jeremy Sprinkle,# 87,TE,16,WAS,8,5,62.5,41,8.2,1,45.7,48.1,73.4,69.5,64.1,161,111,68.9,40,24.8,23,14.3,13,8.1,123,76.4,21,4.2,0.37,7.0,15,0,0.0,1,0,0.0,0,0,1,3,115.1
324,Chris Manhertz,# 82,TE,16,CAR,5,2,40.0,52,26.0,1,57.7,47.8,68.3,64.0,86.6,119,54,45.4,63,52.9,19,16.0,4,3.4,70,58.8,45,22.5,0.96,7.2,50,0,0.0,2,0,0.0,1,0,0,1,78.8
325,Virgil Green,# 88,TE,18,LAC,29,21,72.4,219,10.4,2,57.8,47.7,38.7,25.0,78.8,340,254,74.7,77,22.6,70,20.6,31,9.1,236,69.4,108,5.1,0.86,5.1,26,4,16.0,4,0,0.0,0,1,2,11,116.9
326,Hakeem Valles,# 84,TE,3,DET,3,2,66.7,11,5.5,0,48.6,47.5,68.3,64.0,-,26,25,96.2,0,0.0,13,50.0,0,0.0,13,50.0,1,0.5,0.44,9.3,6,0,0.0,0,0,,0,0,0,0,72.9
327,Rishard Matthews,# 82,WR,7,NYJ,9,5,55.6,24,4.8,0,50.1,47.4,73.4,73.3,-,107,104,97.2,0,0.0,55,51.4,52,48.6,0,0.0,5,1.0,0.23,5.0,7,0,0.0,2,1,50.0,0,0,0,1,60.9
328,Darrell Daniels,# 81,TE,5,ARZ,2,0,0.0,0,,0,46.9,47.0,-,-,64.6,33,25,75.8,7,21.2,5,15.2,8,24.2,20,60.6,0,,0.00,26.5,0,0,,0,0,,0,0,0,0,39.6
329,Rashad Greene Sr.,# 13,WR,8,JAX,9,6,66.7,60,10.0,0,44.3,45.3,52.5,15.6,-,66,62,93.9,0,0.0,39,59.1,27,40.9,0,0.0,14,2.3,0.97,7.2,12,1,14.3,2,1,50.0,0,2,1,3,85.4
330,Antony Auclair,# 82,TE,16,TB,8,7,87.5,48,6.9,0,45.2,44.8,75.6,71.7,61.0,151,84,55.6,61,40.4,11,7.3,2,1.3,124,82.1,12,1.7,0.57,4.6,12,0,0.0,2,2,100.0,0,0,0,1,91.7
331,Stacy Coley,# 83,WR,2,NYG,1,0,0.0,0,,0,41.9,44.0,27.9,73.1,-,12,11,91.7,0,0.0,1,8.3,11,91.7,0,0.0,0,,0.00,8.0,0,1,100.0,0,0,,0,0,0,0,39.6
332,Luke Willson,# 82,TE,14,DET,19,13,68.4,87,6.7,0,54.6,43.8,47.7,73.8,71.3,236,196,83.1,24,10.2,49,20.8,18,7.6,154,65.3,62,4.8,0.44,3.7,13,2,13.3,1,0,0.0,2,0,2,5,38.6
333,Dwayne Allen,# 83,TE,16,NE,4,3,75.0,27,9.0,0,50.5,43.2,70.5,65.8,56.1,174,128,73.6,42,24.1,76,43.7,12,6.9,81,46.6,28,9.3,0.21,7.8,21,0,0.0,0,0,,0,0,0,2,92.7
334,Alan Cross,# 45,TE,14,TB,4,2,50.0,9,4.5,0,47.7,42.9,29.9,64.0,55.9,40,36,90.0,4,10.0,5,12.5,1,2.5,3,7.5,5,2.5,0.25,3.8,6,1,33.3,0,0,,0,0,0,1,56.3
335,Orson Charles,# 82,TE,13,CLV,4,3,75.0,23,7.7,0,44.2,42.8,36.8,69.5,82.2,42,27,64.3,13,31.0,3,7.1,1,2.4,10,23.8,24,8.0,0.85,4.5,9,1,25.0,0,0,,0,0,0,0,88.5
336,Eric Saubert,# 85,TE,16,ATL,9,5,55.6,48,9.6,0,51.6,40.3,29.3,68.0,76.3,90,67,74.4,19,21.1,21,23.3,7,7.8,60,66.7,15,3.0,0.72,6.0,17,2,28.6,2,0,0.0,0,0,0,2,70.6
337,Dion Sims,# 88,TE,8,CHI,4,2,50.0,9,4.5,0,38.6,36.3,29.9,64.0,68.1,94,62,66.0,27,28.7,14,14.9,10,10.6,68,72.3,8,4.0,0.15,9.3,9,1,33.3,1,0,0.0,0,0,0,0,56.3
338,Cole Wick,# 89,TE,2,TEN,1,0,0.0,0,,0,33.8,30.3,27.9,-,-,3,3,100.0,0,0.0,0,0.0,1,33.3,2,66.7,0,,0.00,3.0,0,1,100.0,0,0,,0,0,0,0,39.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
